order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD0000445,3,PROD00196,SELL00069,2017-10-18,707.22,7.51
ORD0000162,2,PROD00053,SELL00074,2018-04-30,41.04,12.56
ORD0000443,2,PROD00082,SELL00079,2018-03-06,26.38,8.18
ORD0000982,2,PROD00103,SELL00078,2018-05-22,15.95,7.88
ORD0000228,1,PROD00107,SELL00006,2018-07-23,14.51,13.6
ORD0000994,2,PROD00076,SELL00084,2018-04-30,32.63,15.13
ORD0000496,1,PROD00065,SELL00076,2017-03-04,21.56,11.64
ORD0000774,2,PROD00019,SELL00015,2018-02-15,69.35,11.42
ORD0000815,2,PROD00002,SELL00074,2017-08-10,46.87,14.98
ORD0000099,3,PROD00025,SELL00012,2018-05-20,21.46,11.26
ORD0000826,2,PROD00134,SELL00036,2017-09-19,32.45,21.45
ORD0000124,3,PROD00107,SELL00098,2018-03-10,9.38,6.45
ORD0000426,2,PROD00183,SELL00057,2017-11-07,30.4,4.44
ORD0000233,1,PROD00124,SELL00042,2017-03-12,60.68,12.25
ORD0000997,3,PROD00089,SELL00023,2017-10-29,20.98,10.36
ORD0000937,1,PROD00189,SELL00095,2017-09-29,47.81,9.87
ORD0000466,1,PROD00072,SELL00056,2018-04-23,140.06,27.56
ORD0000205,1,PROD00046,SELL00089,2018-03-02,28.56,15.84
ORD0000915,3,PROD00048,SELL00018,2017-01-30,32.18,14.54
ORD0000203,2,PROD00069,SELL00047,2018-07-19,56.38,5.5
ORD0000475,2,PROD00122,SELL00071,2017-10-09,132.1,6.61
ORD0000757,1,PROD00186,SELL00061,2017-04-21,64.68,7.45
ORD0000435,1,PROD00064,SELL00096,2017-06-09,97.16,6.62
ORD0000221,1,PROD00147,SELL00000,2018-03-25,12.78,11.41
ORD0000515,2,PROD00070,SELL00084,2017-11-18,23.49,12.95
ORD0000277,3,PROD00005,SELL00029,2017-02-07,41.32,13.26
ORD0000759,3,PROD00058,SELL00074,2018-03-16,11.45,12.37
ORD0000239,3,PROD00014,SELL00040,2017-12-17,134.31,17.6
ORD0000173,1,PROD00121,SELL00099,2017-01-28,71.21,12.25
ORD0000075,2,PROD00106,SELL00012,2017-04-11,33.15,4.76
ORD0000314,2,PROD00183,SELL00045,2017-09-15,112.0,5.09
ORD0000285,3,PROD00149,SELL00040,2018-05-31,18.63,8.09
ORD0000322,2,PROD00105,SELL00014,2018-08-05,429.54,14.95
ORD0000628,3,PROD00169,SELL00040,2018-02-23,28.22,13.04
ORD0000212,3,PROD00157,SELL00077,2017-06-03,51.1,19.77
ORD0000048,2,PROD00060,SELL00094,2017-10-30,115.8,31.64
ORD0000761,1,PROD00077,SELL00047,2017-06-28,29.81,21.83
ORD0000297,3,PROD00182,SELL00090,2018-02-03,59.16,15.69
ORD0000528,1,PROD00118,SELL00038,2017-01-24,56.92,6.21
ORD0000494,2,PROD00072,SELL00077,2017-01-23,118.49,16.47
ORD0000745,3,PROD00069,SELL00047,2017-12-14,28.51,39.35
ORD0000285,2,PROD00104,SELL00030,2018-04-28,127.41,7.81
ORD0000985,3,PROD00003,SELL00062,2017-04-16,60.5,8.8
ORD0000189,1,PROD00060,SELL00068,2018-02-19,618.86,7.43
ORD0000535,1,PROD00009,SELL00038,2017-10-30,26.44,30.34
ORD0000552,2,PROD00001,SELL00092,2017-08-04,43.26,12.97
ORD0000954,3,PROD00065,SELL00036,2017-04-26,150.38,9.46
ORD0000650,2,PROD00133,SELL00007,2017-01-11,62.71,10.27
ORD0000905,3,PROD00047,SELL00065,2018-08-01,41.93,31.27
ORD0000014,2,PROD00094,SELL00014,2017-10-25,26.93,4.95
ORD0000229,2,PROD00046,SELL00006,2017-03-29,11.72,18.41
ORD0000209,2,PROD00046,SELL00071,2018-01-11,20.49,13.65
ORD0000494,2,PROD00159,SELL00049,2018-05-27,50.96,16.07
ORD0000125,2,PROD00018,SELL00012,2017-03-27,60.54,9.69
ORD0000344,1,PROD00026,SELL00056,2018-07-05,45.08,11.84
ORD0000723,3,PROD00019,SELL00075,2017-04-11,95.7,5.83
ORD0000550,3,PROD00099,SELL00020,2017-10-12,22.71,22.28
ORD0000845,1,PROD00143,SELL00036,2017-09-17,16.25,34.96
ORD0000333,2,PROD00001,SELL00080,2017-04-03,26.67,12.52
ORD0000731,2,PROD00182,SELL00097,2017-08-05,79.09,17.44
ORD0000695,3,PROD00050,SELL00003,2018-08-29,124.16,6.29
ORD0000322,2,PROD00134,SELL00082,2017-09-19,44.03,12.39
ORD0000874,3,PROD00080,SELL00049,2018-03-02,105.19,18.18
ORD0000226,1,PROD00100,SELL00018,2018-01-27,16.97,20.2
ORD0000280,1,PROD00006,SELL00005,2018-06-19,45.97,21.1
ORD0000496,3,PROD00003,SELL00055,2017-04-06,118.19,16.74
ORD0000337,2,PROD00117,SELL00054,2017-04-28,39.46,21.68
ORD0000880,1,PROD00037,SELL00039,2018-01-13,8.22,15.37
ORD0000580,3,PROD00107,SELL00004,2018-07-14,99.68,8.28
ORD0000382,3,PROD00082,SELL00081,2017-10-19,144.04,24.94
ORD0000877,1,PROD00031,SELL00009,2018-03-14,48.87,8.93
ORD0000278,3,PROD00186,SELL00077,2017-11-06,114.09,7.93
ORD0000542,3,PROD00114,SELL00035,2018-09-06,9.68,11.0
ORD0000150,2,PROD00144,SELL00088,2017-05-24,42.08,18.75
ORD0000477,2,PROD00009,SELL00084,2017-12-21,35.62,17.86
ORD0000403,2,PROD00187,SELL00024,2017-12-24,19.38,11.91
ORD0000130,2,PROD00066,SELL00080,2017-11-17,38.93,13.52
ORD0000314,1,PROD00009,SELL00023,2017-11-13,82.15,9.59
ORD0000384,1,PROD00063,SELL00035,2017-09-18,37.71,13.47
ORD0000709,1,PROD00017,SELL00083,2018-09-09,78.46,25.83
ORD0000117,2,PROD00126,SELL00020,2017-09-09,39.31,11.2
ORD0000638,3,PROD00103,SELL00058,2018-06-13,149.69,14.15
ORD0000819,2,PROD00048,SELL00056,2017-04-15,13.49,9.69
ORD0000406,3,PROD00013,SELL00030,2018-07-26,116.27,9.02
ORD0000971,3,PROD00152,SELL00032,2017-06-15,98.77,7.95
ORD0000043,3,PROD00138,SELL00091,2018-07-20,130.39,11.47
ORD0000469,2,PROD00142,SELL00052,2017-03-09,35.24,24.66
ORD0000543,1,PROD00157,SELL00059,2017-04-21,22.87,10.04
ORD0000739,2,PROD00164,SELL00080,2017-09-30,148.11,10.93
ORD0000041,2,PROD00092,SELL00042,2017-01-25,167.12,12.93
ORD0000622,1,PROD00047,SELL00040,2017-08-15,236.35,14.97
ORD0000022,3,PROD00020,SELL00041,2017-08-15,199.53,9.67
ORD0000093,1,PROD00168,SELL00006,2017-12-31,134.77,28.88
ORD0000032,2,PROD00055,SELL00089,2017-05-08,28.34,25.98
ORD0000492,2,PROD00143,SELL00030,2017-07-06,25.3,22.1
ORD0000068,2,PROD00119,SELL00098,2018-05-11,70.86,31.68
ORD0000801,2,PROD00113,SELL00077,2017-04-26,86.91,11.18
ORD0000161,1,PROD00070,SELL00074,2017-09-24,107.46,5.77
ORD0000253,2,PROD00136,SELL00041,2017-05-03,91.29,4.19
ORD0000234,3,PROD00112,SELL00078,2017-07-18,121.1,17.66
ORD0000698,1,PROD00092,SELL00064,2018-04-14,76.75,19.32
ORD0000196,3,PROD00041,SELL00044,2018-04-04,93.66,14.65
ORD0000328,1,PROD00133,SELL00067,2017-07-26,34.09,9.74
ORD0000565,2,PROD00164,SELL00051,2017-02-05,219.83,7.28
ORD0000475,1,PROD00040,SELL00032,2017-06-21,14.53,36.14
ORD0000396,2,PROD00078,SELL00022,2017-02-06,53.41,24.42
ORD0000658,2,PROD00010,SELL00062,2018-07-27,19.56,16.43
ORD0000123,1,PROD00020,SELL00077,2017-08-28,184.82,45.1
ORD0000097,3,PROD00084,SELL00072,2017-01-13,116.62,10.82
ORD0000482,2,PROD00195,SELL00076,2017-10-24,15.34,10.4
ORD0000679,2,PROD00110,SELL00024,2017-06-17,27.19,7.67
ORD0000686,2,PROD00029,SELL00060,2017-11-04,68.15,16.72
ORD0000280,2,PROD00048,SELL00025,2018-04-28,21.62,24.47
ORD0000468,3,PROD00123,SELL00087,2018-08-19,32.85,26.62
ORD0000090,2,PROD00150,SELL00090,2018-06-26,35.21,8.89
ORD0000663,1,PROD00106,SELL00085,2018-01-04,108.57,28.76
ORD0000618,3,PROD00034,SELL00044,2017-10-12,19.02,10.71
ORD0000967,2,PROD00030,SELL00087,2018-02-18,73.31,17.21
ORD0000142,3,PROD00178,SELL00073,2017-05-24,35.07,16.47
ORD0000821,2,PROD00038,SELL00072,2017-03-11,91.99,8.92
ORD0000493,2,PROD00174,SELL00032,2018-03-29,45.47,7.16
ORD0000328,3,PROD00067,SELL00058,2017-07-11,60.12,9.85
ORD0000148,3,PROD00122,SELL00031,2018-01-07,41.13,9.57
ORD0000187,3,PROD00058,SELL00083,2017-07-13,56.71,6.76
ORD0000580,1,PROD00107,SELL00092,2017-04-01,18.36,5.65
ORD0000206,1,PROD00110,SELL00070,2017-02-27,52.09,20.66
ORD0000902,3,PROD00104,SELL00063,2018-03-18,83.48,20.52
ORD0000210,2,PROD00066,SELL00013,2017-09-22,119.18,10.68
ORD0000121,1,PROD00115,SELL00003,2018-08-25,52.11,10.82
ORD0000085,3,PROD00006,SELL00053,2018-03-22,32.86,9.83
ORD0000837,1,PROD00091,SELL00053,2018-03-14,150.35,12.66
ORD0000722,3,PROD00193,SELL00088,2018-03-31,66.6,12.54
ORD0000053,1,PROD00191,SELL00073,2017-10-15,97.1,17.73
ORD0000180,3,PROD00090,SELL00052,2018-04-08,56.63,20.11
ORD0000727,1,PROD00107,SELL00043,2017-07-12,29.48,16.4
ORD0000172,1,PROD00001,SELL00098,2017-06-02,49.22,27.77
ORD0000850,3,PROD00175,SELL00021,2017-07-27,3.3,14.06
ORD0000741,1,PROD00109,SELL00046,2017-09-08,101.39,6.83
ORD0000620,1,PROD00165,SELL00098,2018-07-22,15.6,9.76
ORD0000272,2,PROD00185,SELL00000,2017-05-12,21.36,6.7
ORD0000490,1,PROD00188,SELL00058,2017-08-24,163.64,6.42
ORD0000913,1,PROD00036,SELL00017,2017-03-29,138.59,16.46
ORD0000561,2,PROD00199,SELL00065,2018-03-28,14.53,9.73
ORD0000766,2,PROD00124,SELL00064,2017-03-28,20.56,13.33
ORD0000838,2,PROD00035,SELL00001,2018-02-17,8.18,8.71
ORD0000438,1,PROD00077,SELL00036,2017-11-08,12.95,9.77
ORD0000286,1,PROD00105,SELL00086,2017-12-04,49.52,17.29
ORD0000043,2,PROD00028,SELL00089,2017-04-06,46.57,10.78
ORD0000177,3,PROD00117,SELL00072,2018-07-19,116.93,13.04
ORD0000689,3,PROD00008,SELL00070,2018-01-31,10.15,11.4
ORD0000068,1,PROD00119,SELL00017,2018-04-17,35.1,13.73
ORD0000460,3,PROD00172,SELL00061,2018-01-07,20.73,15.25
ORD0000761,1,PROD00023,SELL00035,2017-10-03,15.24,19.21
ORD0000188,2,PROD00143,SELL00001,2018-04-21,98.4,6.82
ORD0000491,3,PROD00087,SELL00080,2017-05-01,305.24,14.08
ORD0000967,1,PROD00192,SELL00056,2018-07-25,5.36,9.66
ORD0000913,1,PROD00032,SELL00012,2017-05-24,82.61,8.65
ORD0000421,3,PROD00004,SELL00093,2018-07-05,24.81,7.69
ORD0000889,1,PROD00154,SELL00017,2018-01-29,82.17,11.45
ORD0000167,2,PROD00034,SELL00034,2017-07-04,101.46,21.59
ORD0000816,2,PROD00130,SELL00005,2017-04-04,24.2,14.26
ORD0000652,2,PROD00179,SELL00001,2017-12-26,11.92,16.48
ORD0000752,3,PROD00107,SELL00005,2018-06-24,15.31,4.96
ORD0000809,3,PROD00199,SELL00065,2018-08-18,13.32,13.06
ORD0000928,1,PROD00048,SELL00059,2017-07-19,49.2,20.09
ORD0000420,3,PROD00113,SELL00015,2017-03-24,229.67,18.31
ORD0000747,2,PROD00006,SELL00071,2018-04-04,136.07,17.29
ORD0000066,1,PROD00110,SELL00007,2017-01-27,58.47,11.59
ORD0000169,2,PROD00198,SELL00045,2017-09-19,20.37,20.93
ORD0000913,2,PROD00144,SELL00047,2017-01-17,13.35,6.57
ORD0000058,3,PROD00106,SELL00082,2018-06-20,36.51,11.58
ORD0000992,1,PROD00030,SELL00040,2018-06-01,46.23,13.24
ORD0000118,2,PROD00025,SELL00078,2017-12-04,33.52,20.63
ORD0000544,2,PROD00088,SELL00050,2018-03-25,70.28,39.57
ORD0000492,3,PROD00035,SELL00004,2017-07-26,21.18,7.28
ORD0000447,3,PROD00180,SELL00034,2018-07-16,10.93,8.0
ORD0000399,3,PROD00060,SELL00045,2018-07-25,11.52,20.69
ORD0000417,2,PROD00031,SELL00011,2018-08-12,26.34,8.81
ORD0000694,3,PROD00076,SELL00052,2017-06-02,31.17,13.11
ORD0000270,3,PROD00041,SELL00056,2017-11-03,90.05,7.52
ORD0000569,3,PROD00075,SELL00099,2018-06-23,26.82,18.43
ORD0000638,2,PROD00088,SELL00098,2017-02-01,20.14,8.78
ORD0000417,1,PROD00020,SELL00041,2018-04-20,66.61,13.35
ORD0000375,1,PROD00094,SELL00054,2017-06-17,77.71,20.93
ORD0000096,2,PROD00135,SELL00046,2017-12-04,7.97,14.32
ORD0000458,3,PROD00013,SELL00074,2017-07-13,16.78,9.34
ORD0000640,1,PROD00035,SELL00082,2018-06-25,115.35,9.06
ORD0000314,2,PROD00182,SELL00098,2017-07-19,163.84,26.38
ORD0000848,1,PROD00159,SELL00076,2017-10-03,142.45,18.39
ORD0000746,1,PROD00194,SELL00034,2017-01-22,208.82,15.61
