order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD0000800,CUST000438,delivered,2017-09-29,2017-09-29,2017-10-03,2017-10-12,2017-10-19
ORD0000801,CUST000495,delivered,2017-09-04,2017-09-04,2017-09-05,2017-09-19,2017-09-15
ORD0000802,CUST000208,delivered,2017-05-17,2017-05-17,2017-05-18,2017-05-24,2017-06-12
ORD0000803,CUST000592,delivered,2017-03-09,2017-03-10,2017-03-14,2017-03-25,2017-04-01
ORD0000804,CUST000302,delivered,2017-09-14,2017-09-14,2017-09-15,2017-09-18,2017-09-26
ORD0000805,CUST000584,delivered,2017-02-15,2017-02-16,2017-02-18,2017-03-04,2017-03-06
ORD0000806,CUST000777,delivered,2018-03-28,2018-03-29,2018-03-30,2018-04-05,2018-04-13
ORD0000807,CUST000775,delivered,2017-05-26,2017-05-27,2017-05-30,2017-06-13,2017-06-05
ORD0000808,CUST000600,delivered,2018-02-12,2018-02-13,2018-02-14,2018-02-26,2018-03-05
ORD0000809,CUST000076,delivered,2017-06-20,2017-06-20,2017-06-23,2017-06-26,2017-07-01
ORD0000810,CUST000139,delivered,2017-05-11,2017-05-12,2017-05-16,2017-05-25,2017-05-27
ORD0000811,CUST000605,delivered,2017-10-21,2017-10-21,2017-10-25,2017-11-02,2017-11-11
ORD0000812,CUST000445,delivered,2017-03-25,2017-03-25,2017-03-27,2017-04-07,2017-04-17
ORD0000813,CUST000196,shipped,2017-07-31,2017-08-01,2017-08-03,2017-08-10,2017-08-22
ORD0000814,CUST000450,delivered,2017-11-16,2017-11-16,2017-11-20,2017-12-03,2017-12-07
ORD0000815,CUST000375,delivered,2017-11-05,2017-11-06,2017-11-07,2017-11-21,2017-11-25
ORD0000816,CUST000287,delivered,2017-11-23,2017-11-23,2017-11-26,2017-12-01,2017-12-20
ORD0000817,CUST000342,delivered,2017-05-16,2017-05-16,2017-05-19,2017-06-01,2017-06-13
ORD0000818,CUST000753,delivered,2018-06-30,2018-06-30,2018-07-03,2018-07-13,2018-07-23
ORD0000819,CUST000524,delivered,2017-02-24,2017-02-24,2017-02-28,2017-03-10,2017-03-22
ORD0000820,CUST000236,delivered,2017-08-16,2017-08-17,2017-08-21,2017-09-04,2017-09-12
ORD0000821,CUST000000,delivered,2018-01-01,2018-01-01,2018-01-05,2018-01-12,2018-01-11
ORD0000822,CUST000015,delivered,2017-01-27,2017-01-28,2017-01-31,2017-02-09,2017-02-24
ORD0000823,CUST000342,delivered,2017-12-25,2017-12-25,2017-12-29,2018-01-01,2018-01-14
ORD0000824,CUST000404,delivered,2018-02-07,2018-02-07,2018-02-10,2018-02-16,2018-03-02
ORD0000825,CUST000468,delivered,2017-10-22,2017-10-23,2017-10-25,2017-11-02,2017-11-06
ORD0000826,CUST000794,delivered,2017-05-14,2017-05-14,2017-05-15,2017-05-21,2017-06-01
ORD0000827,CUST000166,delivered,2017-05-22,2017-05-22,2017-05-26,2017-06-05,2017-06-14
ORD0000828,CUST000318,delivered,2018-03-26,2018-03-27,2018-03-31,2018-04-05,2018-04-21
ORD0000829,CUST000586,delivered,2017-07-22,2017-07-23,2017-07-24,2017-07-30,2017-08-16
ORD0000830,CUST000552,delivered,2018-06-09,2018-06-10,2018-06-11,2018-06-16,2018-07-04
ORD0000831,CUST000221,delivered,2017-01-10,2017-01-11,2017-01-15,2017-01-21,2017-01-29
ORD0000832,CUST000248,shipped,2017-03-06,2017-03-07,2017-03-10,2017-03-18,2017-04-03
ORD0000833,CUST000656,shipped,2017-12-14,2017-12-14,2017-12-15,2017-12-20,2017-12-29
ORD0000834,CUST000005,delivered,2017-01-15,2017-01-16,2017-01-20,2017-02-03,2017-02-09
ORD0000835,CUST000139,delivered,2018-05-26,2018-05-26,2018-05-29,2018-06-06,2018-06-20
ORD0000836,CUST000282,delivered,2018-04-19,2018-04-20,2018-04-22,2018-04-25,2018-05-01
ORD0000837,CUST000491,delivered,2017-01-20,2017-01-20,2017-01-22,2017-01-27,2017-02-15
ORD0000838,CUST000400,delivered,2018-06-18,2018-06-19,2018-06-22,2018-07-03,2018-07-11
ORD0000839,CUST000488,delivered,2018-07-01,2018-07-01,2018-07-03,2018-07-07,2018-07-12
ORD0000840,CUST000678,delivered,2017-06-19,2017-06-19,2017-06-21,2017-06-26,2017-06-30
ORD0000841,CUST000289,delivered,2018-06-22,2018-06-22,2018-06-23,2018-07-06,2018-07-19
ORD0000842,CUST000373,delivered,2018-01-26,2018-01-26,2018-01-29,2018-02-03,2018-02-08
ORD0000843,CUST000560,delivered,2017-07-31,2017-07-31,2017-08-04,2017-08-12,2017-08-28
ORD0000844,CUST000365,delivered,2018-03-10,2018-03-10,2018-03-13,2018-03-22,2018-04-08
ORD0000845,CUST000683,delivered,2018-07-31,2018-08-01,2018-08-03,2018-08-11,2018-08-19
ORD0000846,CUST000413,delivered,2017-02-26,2017-02-26,2017-02-28,2017-03-05,2017-03-08
ORD0000847,CUST000010,delivered,2018-04-02,2018-04-02,2018-04-04,2018-04-08,2018-04-13
ORD0000848,CUST000066,delivered,2017-01-30,2017-01-31,2017-02-04,2017-02-13,2017-02-24
ORD0000849,CUST000233,delivered,2017-02-15,2017-02-15,2017-02-16,2017-02-22,2017-03-01
ORD0000850,CUST000617,delivered,2017-01-16,2017-01-17,2017-01-21,2017-01-25,2017-02-02
ORD0000851,CUST000271,delivered,2017-11-01,2017-11-01,2017-11-02,2017-11-12,2017-11-23
ORD0000852,CUST000549,shipped,2017-06-09,2017-06-10,2017-06-13,2017-06-19,2017-07-07
ORD0000853,CUST000663,shipped,2018-04-20,2018-04-21,2018-04-23,2018-04-27,2018-05-14
ORD0000854,CUST000617,delivered,2017-07-27,2017-07-28,2017-07-29,2017-08-08,2017-08-19
ORD0000855,CUST000144,delivered,2017-05-06,2017-05-06,2017-05-07,2017-05-12,2017-06-02
ORD0000856,CUST000243,shipped,2017-09-09,2017-09-10,2017-09-13,2017-09-22,2017-09-30
ORD0000857,CUST000248,delivered,2018-08-21,2018-08-21,2018-08-23,2018-08-29,2018-09-17
ORD0000858,CUST000514,delivered,2018-03-31,2018-04-01,2018-04-04,2018-04-07,2018-04-28
ORD0000859,CUST000348,canceled,2017-09-23,2017-09-24,2017-09-27,2017-10-06,2017-10-16
ORD0000860,CUST000786,delivered,2017-05-04,2017-05-05,2017-05-09,2017-05-16,2017-05-28
ORD0000861,CUST000429,delivered,2017-04-23,2017-04-24,2017-04-26,2017-05-03,2017-05-21
ORD0000862,CUST000785,delivered,2017-12-25,2017-12-26,2017-12-29,2018-01-03,2018-01-20
ORD0000863,CUST000038,shipped,2017-10-09,2017-10-09,2017-10-13,2017-10-19,2017-10-26
ORD0000864,CUST000512,delivered,2018-04-17,2018-04-17,2018-04-18,2018-04-24,2018-05-02
ORD0000865,CUST000584,delivered,2017-07-19,2017-07-19,2017-07-21,2017-07-28,2017-08-14
ORD0000866,CUST000331,delivered,2018-06-13,2018-06-13,2018-06-17,2018-06-28,2018-06-24
ORD0000867,CUST000493,canceled,2017-09-06,2017-09-06,2017-09-08,2017-09-18,2017-09-17
ORD0000868,CUST000670,shipped,2018-05-11,2018-05-12,2018-05-15,2018-05-26,2018-05-21
ORD0000869,CUST000426,delivered,2018-04-08,2018-04-08,2018-04-11,2018-04-17,2018-04-21
ORD0000870,CUST000656,delivered,2018-01-19,2018-01-19,2018-01-23,2018-01-27,2018-02-06
ORD0000871,CUST000681,shipped,2017-07-28,2017-07-28,2017-07-30,2017-08-03,2017-08-13
ORD0000872,CUST000654,delivered,2017-10-06,2017-10-06,2017-10-10,2017-10-17,2017-10-17
ORD0000873,CUST000758,delivered,2017-09-03,2017-09-04,2017-09-07,2017-09-17,2017-09-27
ORD0000874,CUST000790,delivered,2017-08-15,2017-08-16,2017-08-20,2017-09-01,2017-09-12
ORD0000875,CUST000764,delivered,2017-05-02,2017-05-03,2017-05-05,2017-05-10,2017-05-13
ORD0000876,CUST000258,delivered,2017-01-16,2017-01-16,2017-01-20,2017-01-24,2017-01-30
ORD0000877,CUST000235,shipped,2018-04-16,2018-04-17,2018-04-19,2018-04-26,2018-04-29
ORD0000878,CUST000720,delivered,2017-09-09,2017-09-09,2017-09-10,2017-09-18,2017-09-29
ORD0000879,CUST000389,delivered,2017-02-07,2017-02-08,2017-02-11,2017-02-24,2017-02-22
ORD0000880,CUST000056,delivered,2018-06-11,2018-06-12,2018-06-13,2018-06-27,2018-07-09
ORD0000881,CUST000624,delivered,2017-02-23,2017-02-24,2017-02-27,2017-03-08,2017-03-10
ORD0000882,CUST000163,delivered,2018-04-03,2018-04-04,2018-04-08,2018-04-16,2018-04-18
ORD0000883,CUST000042,delivered,2017-02-25,2017-02-26,2017-03-02,2017-03-15,2017-03-18
ORD0000884,CUST000499,delivered,2018-07-18,2018-07-19,2018-07-23,2018-08-05,2018-08-10
ORD0000885,CUST000547,delivered,2017-05-14,2017-05-14,2017-05-18,2017-05-28,2017-06-03
ORD0000886,CUST000763,delivered,2018-03-02,2018-03-02,2018-03-03,2018-03-07,2018-03-14
ORD0000887,CUST000274,shipped,2018-04-10,2018-04-11,2018-04-13,2018-04-17,2018-04-26
ORD0000888,CUST000340,canceled,2017-05-31,2017-05-31,2017-06-03,2017-06-13,2017-06-14
ORD0000889,CUST000110,delivered,2017-12-16,2017-12-16,2017-12-18,2017-12-26,2017-12-26
ORD0000890,CUST000767,delivered,2017-05-23,2017-05-24,2017-05-25,2017-05-30,2017-06-16
ORD0000891,CUST000360,delivered,2017-10-24,2017-10-24,2017-10-26,2017-11-06,2017-11-03
ORD0000892,CUST000791,shipped,2018-07-05,2018-07-05,2018-07-06,2018-07-09,2018-07-21
ORD0000893,CUST000529,delivered,2018-07-30,2018-07-30,2018-08-03,2018-08-06,2018-08-27
ORD0000894,CUST000088,delivered,2017-12-17,2017-12-18,2017-12-22,2018-01-04,2018-01-07
ORD0000895,CUST000780,delivered,2018-03-14,2018-03-14,2018-03-16,2018-03-24,2018-04-09
ORD0000896,CUST000574,delivered,2018-07-01,2018-07-01,2018-07-03,2018-07-11,2018-07-20
ORD0000897,CUST000331,delivered,2018-01-22,2018-01-23,2018-01-27,2018-02-07,2018-02-02
ORD0000898,CUST000078,delivered,2017-04-30,2017-04-30,2017-05-03,2017-05-14,2017-05-10
ORD0000899,CUST000077,delivered,2018-07-14,2018-07-15,2018-07-19,2018-08-02,2018-08-03
ORD0000900,CUST000766,invoiced,2018-08-07,2018-08-08,2018-08-10,2018-08-23,2018-09-02
ORD0000901,CUST000561,delivered,2017-11-15,2017-11-16,2017-11-17,2017-11-20,2017-11-28
ORD0000902,CUST000580,delivered,2017-05-15,2017-05-15,2017-05-18,2017-05-28,2017-06-09
ORD0000903,CUST000432,delivered,2017-09-28,2017-09-29,2017-10-01,2017-10-05,2017-10-26
ORD0000904,CUST000002,delivered,2018-05-04,2018-05-04,2018-05-07,2018-05-17,2018-06-01
ORD0000905,CUST000493,delivered,2017-03-09,2017-03-09,2017-03-12,2017-03-26,2017-03-26
ORD0000906,CUST000597,delivered,2018-06-24,2018-06-24,2018-06-26,2018-07-03,2018-07-06
ORD0000907,CUST000757,delivered,2017-07-21,2017-07-21,2017-07-23,2017-07-29,2017-08-19
ORD0000908,CUST000292,shipped,2017-04-12,2017-04-13,2017-04-14,2017-04-22,2017-05-03
ORD0000909,CUST000203,delivered,2018-07-02,2018-07-03,2018-07-07,2018-07-21,2018-07-21
ORD0000910,CUST000656,delivered,2018-01-01,2018-01-01,2018-01-03,2018-01-07,2018-01-16
ORD0000911,CUST000474,delivered,2017-04-24,2017-04-25,2017-04-26,2017-05-05,2017-05-06
ORD0000912,CUST000005,delivered,2017-03-03,2017-03-04,2017-03-07,2017-03-14,2017-03-24
ORD0000913,CUST000109,delivered,2017-12-15,2017-12-15,2017-12-17,2017-12-21,2018-01-04
ORD0000914,CUST000459,delivered,2018-07-03,2018-07-03,2018-07-04,2018-07-08,2018-07-27
ORD0000915,CUST000000,delivered,2017-04-11,2017-04-12,2017-04-16,2017-04-25,2017-04-26
ORD0000916,CUST000019,delivered,2018-08-06,2018-08-07,2018-08-11,2018-08-23,2018-09-01
ORD0000917,CUST000370,delivered,2018-02-04,2018-02-04,2018-02-08,2018-02-17,2018-02-24
ORD0000918,CUST000437,delivered,2017-04-20,2017-04-20,2017-04-21,2017-04-28,2017-05-04
ORD0000919,CUST000337,delivered,2017-01-29,2017-01-30,2017-02-02,2017-02-12,2017-02-15
ORD0000920,CUST000538,delivered,2017-02-26,2017-02-26,2017-02-28,2017-03-13,2017-03-08
ORD0000921,CUST000436,delivered,2017-11-04,2017-11-04,2017-11-06,2017-11-09,2017-12-02
ORD0000922,CUST000042,delivered,2017-06-28,2017-06-28,2017-06-29,2017-07-11,2017-07-26
ORD0000923,CUST000134,delivered,2017-04-23,2017-04-24,2017-04-28,2017-05-06,2017-05-11
ORD0000924,CUST000686,delivered,2017-04-20,2017-04-20,2017-04-23,2017-05-01,2017-05-08
ORD0000925,CUST000099,delivered,2017-06-18,2017-06-18,2017-06-22,2017-07-03,2017-07-04
ORD0000926,CUST000533,shipped,2017-01-22,2017-01-23,2017-01-24,2017-02-06,2017-02-13
ORD0000927,CUST000533,delivered,2017-07-20,2017-07-21,2017-07-23,2017-08-05,2017-08-16
ORD0000928,CUST000233,delivered,2017-07-31,2017-08-01,2017-08-02,2017-08-16,2017-08-25
ORD0000929,CUST000349,delivered,2017-09-16,2017-09-17,2017-09-20,2017-09-26,2017-10-08
ORD0000930,CUST000268,delivered,2017-02-03,2017-02-04,2017-02-07,2017-02-12,2017-02-14
ORD0000931,CUST000068,delivered,2017-05-27,2017-05-27,2017-05-30,2017-06-10,2017-06-24
ORD0000932,CUST000110,shipped,2017-06-25,2017-06-26,2017-06-29,2017-07-10,2017-07-17
ORD0000933,CUST000053,delivered,2018-04-18,2018-04-18,2018-04-21,2018-05-04,2018-05-09
ORD0000934,CUST000482,delivered,2017-12-15,2017-12-15,2017-12-16,2017-12-20,2018-01-11
ORD0000935,CUST000497,delivered,2018-08-02,2018-08-03,2018-08-04,2018-08-17,2018-08-16
ORD0000936,CUST000293,delivered,2018-01-21,2018-01-22,2018-01-23,2018-02-02,2018-02-16
ORD0000937,CUST000402,delivered,2017-06-24,2017-06-24,2017-06-28,2017-07-11,2017-07-23
ORD0000938,CUST000155,delivered,2017-11-12,2017-11-13,2017-11-16,2017-11-28,2017-11-26
ORD0000939,CUST000128,delivered,2017-06-21,2017-06-21,2017-06-24,2017-06-27,2017-07-19
ORD0000940,CUST000128,delivered,2017-11-18,2017-11-18,2017-11-22,2017-12-01,2017-12-17
ORD0000941,CUST000469,delivered,2017-08-24,2017-08-25,2017-08-27,2017-09-06,2017-09-12
ORD0000942,CUST000224,delivered,2017-05-22,2017-05-23,2017-05-24,2017-06-04,2017-06-12
ORD0000943,CUST000413,canceled,2017-02-27,2017-02-27,2017-02-28,2017-03-10,2017-03-09
ORD0000944,CUST000293,delivered,2017-07-23,2017-07-23,2017-07-26,2017-08-06,2017-08-04
ORD0000945,CUST000169,delivered,2018-07-16,2018-07-16,2018-07-19,2018-08-01,2018-07-29
ORD0000946,CUST000655,delivered,2017-10-05,2017-10-06,2017-10-07,2017-10-15,2017-10-20
ORD0000947,CUST000555,shipped,2017-05-29,2017-05-30,2017-05-31,2017-06-04,2017-06-13
ORD0000948,CUST000422,delivered,2017-06-30,2017-07-01,2017-07-05,2017-07-13,2017-07-29
ORD0000949,CUST000456,delivered,2017-02-14,2017-02-14,2017-02-17,2017-02-25,2017-03-05
ORD0000950,CUST000722,delivered,2017-05-18,2017-05-18,2017-05-20,2017-06-01,2017-06-08
ORD0000951,CUST000311,delivered,2018-07-15,2018-07-16,2018-07-19,2018-08-02,2018-08-12
ORD0000952,CUST000719,delivered,2017-03-04,2017-03-04,2017-03-08,2017-03-13,2017-03-20
ORD0000953,CUST000023,delivered,2017-12-02,2017-12-02,2017-12-05,2017-12-09,2017-12-17
ORD0000954,CUST000341,delivered,2017-07-14,2017-07-15,2017-07-16,2017-07-20,2017-08-10
ORD0000955,CUST000451,delivered,2018-08-15,2018-08-15,2018-08-17,2018-08-31,2018-09-05
ORD0000956,CUST000479,canceled,2017-03-26,2017-03-27,2017-03-30,2017-04-07,2017-04-12
ORD0000957,CUST000628,delivered,2017-11-20,2017-11-21,2017-11-25,2017-12-03,2017-11-30
ORD0000958,CUST000665,delivered,2017-09-14,2017-09-14,2017-09-18,2017-10-01,2017-09-27
ORD0000959,CUST000099,delivered,2018-07-14,2018-07-14,2018-07-16,2018-07-19,2018-08-09
ORD0000960,CUST000789,shipped,2017-05-30,2017-05-31,2017-06-03,2017-06-14,2017-06-14
ORD0000961,CUST000622,delivered,2018-06-29,2018-06-29,2018-07-01,2018-07-14,2018-07-24
ORD0000962,CUST000395,delivered,2018-02-10,2018-02-11,2018-02-13,2018-02-21,2018-02-20
ORD0000963,CUST000799,delivered,2017-06-07,2017-06-08,2017-06-10,2017-06-19,2017-07-05
ORD0000964,CUST000094,delivered,2017-11-26,2017-11-27,2017-11-30,2017-12-14,2017-12-09
ORD0000965,CUST000760,delivered,2017-09-21,2017-09-21,2017-09-22,2017-09-30,2017-10-02
ORD0000966,CUST000221,delivered,2017-06-16,2017-06-16,2017-06-19,2017-06-23,2017-06-27
ORD0000967,CUST000115,delivered,2017-04-06,2017-04-07,2017-04-10,2017-04-17,2017-04-17
ORD0000968,CUST000051,delivered,2018-05-22,2018-05-22,2018-05-25,2018-05-31,2018-06-05
ORD0000969,CUST000274,shipped,2017-08-09,2017-08-10,2017-08-12,2017-08-23,2017-08-27
ORD0000970,CUST000206,delivered,2018-03-31,2018-03-31,2018-04-02,2018-04-13,2018-04-13
ORD0000971,CUST000051,delivered,2018-05-27,2018-05-27,2018-05-28,2018-06-04,2018-06-07
ORD0000972,CUST000266,delivered,2017-04-01,2017-04-01,2017-04-03,2017-04-11,2017-04-21
ORD0000973,CUST000743,delivered,2018-04-13,2018-04-14,2018-04-15,2018-04-22,2018-05-08
ORD0000974,CUST000493,delivered,2018-01-20,2018-01-20,2018-01-23,2018-02-01,2018-02-11
ORD0000975,CUST000681,delivered,2018-03-09,2018-03-09,2018-03-10,2018-03-22,2018-03-29
ORD0000976,CUST000336,delivered,2017-09-18,2017-09-19,2017-09-21,2017-09-29,2017-10-10
ORD0000977,CUST000017,delivered,2018-05-28,2018-05-29,2018-06-02,2018-06-09,2018-06-15
ORD0000978,CUST000668,delivered,2018-06-01,2018-06-01,2018-06-05,2018-06-14,2018-06-22
ORD0000979,CUST000714,delivered,2017-11-22,2017-11-23,2017-11-26,2017-12-09,2017-12-19
ORD0000980,CUST000651,delivered,2017-12-03,2017-12-03,2017-12-06,2017-12-13,2017-12-25
ORD0000981,CUST000183,delivered,2018-02-26,2018-02-27,2018-03-03,2018-03-08,2018-03-20
ORD0000982,CUST000602,delivered,2017-09-06,2017-09-07,2017-09-10,2017-09-24,2017-09-19
ORD0000983,CUST000362,delivered,2017-04-26,2017-04-27,2017-04-30,2017-05-14,2017-05-07
ORD0000984,CUST000007,delivered,2018-03-26,2018-03-26,2018-03-28,2018-04-02,2018-04-23
ORD0000985,CUST000606,delivered,2017-02-26,2017-02-27,2017-03-02,2017-03-09,2017-03-21
ORD0000986,CUST000095,delivered,2018-05-18,2018-05-18,2018-05-21,2018-05-28,2018-05-31
ORD0000987,CUST000649,delivered,2017-11-06,2017-11-06,2017-11-10,2017-11-14,2017-12-02
ORD0000988,CUST000262,delivered,2018-02-28,2018-03-01,2018-03-04,2018-03-15,2018-03-16
ORD0000989,CUST000418,delivered,2017-06-03,2017-06-04,2017-06-05,2017-06-15,2017-06-30
ORD0000990,CUST000294,delivered,2017-09-02,2017-09-02,2017-09-05,2017-09-15,2017-10-01
ORD0000991,CUST000155,delivered,2017-09-15,2017-09-16,2017-09-19,2017-09-25,2017-10-01
ORD0000992,CUST000684,delivered,2018-08-28,2018-08-28,2018-09-01,2018-09-15,2018-09-17
ORD0000993,CUST000110,delivered,2017-02-15,2017-02-16,2017-02-18,2017-02-24,2017-03-12
ORD0000994,CUST000539,delivered,2018-01-31,2018-02-01,2018-02-05,2018-02-09,2018-02-15
ORD0000995,CUST000768,delivered,2018-08-16,2018-08-16,2018-08-19,2018-08-31,2018-09-06
ORD0000996,CUST000449,delivered,2017-06-08,2017-06-09,2017-06-12,2017-06-26,2017-06-18
ORD0000997,CUST000636,shipped,2017-09-19,2017-09-19,2017-09-23,2017-10-07,2017-10-15
ORD0000998,CUST000022,delivered,2017-07-21,2017-07-22,2017-07-24,2017-08-02,2017-08-19
ORD0000999,CUST000526,delivered,2018-05-29,2018-05-29,2018-05-30,2018-06-06,2018-06-10
