station_id,date,tmax,tmin_f,precip_in,wind_speed_kmh,humidity_pct,visibility_mi,snow_in,weather_event,station_city,data_source
STN0002,2024-04-22,101.2,92.5,0.23,15.2,80.9,9.4,0.0,Hail,Minneapolis,NOAA
STN0049,2023-11-06,66.3,55.2,0.36,14.3,80.2,11.8,0.0,Snow,Phoenix,WMO
STN0031,2022-08-04,69.6,50.5,0.02,10.6,58.5,11.0,0.0,Snow,Phoenix,Regional
STN0013,2023-08-15,20.7,5.4,0.13,3.7,64.1,8.8,0.0,Fog,Atlanta,WMO
STN0039,2021-12-25,51.9,42.7,0.06,16.3,62.0,12.1,0.0,Rain,Atlanta,NOAA
STN0046,2020-02-14,75.1,63.3,0.16,3.5,48.6,8.0,0.0,None,Chicago,Estimated
STN0015,2021-11-02,69.3,56.8,0.02,24.9,47.1,8.1,0.0,Clear,Atlanta,WMO
STN0039,2023-07-09,17.6,5.1,0.21,10.7,54.6,11.5,0.0,Thunderstorm,Minneapolis,Regional
STN0040,2023-03-28,69.6,49.3,0.01,1.8,41.5,11.9,0.0,Rain,Seattle,Estimated
STN0026,2024-12-13,73.1,55.8,0.45,23.1,53.0,12.0,0.0,Snow,Portland,WMO
STN0032,2024-12-26,93.2,74.9,0.2,21.2,58.5,8.5,0.0,Rain,Miami,NOAA
STN0014,2021-03-19,50.6,42.4,0.05,2.8,64.9,9.2,0.0,Clear,Minneapolis,Regional
STN0047,2020-01-18,15.7,1.7,0.2,6.8,70.0,6.4,0.0,Thunderstorm,Phoenix,NOAA
STN0050,2021-05-15,6.2,30.7,0.14,12.9,58.5,11.7,0.0,Hail,Seattle,Regional
,2024-05-18,40.9,21.0,0.15,28.2,48.2,7.2,0.0,Clear,Atlanta,Estimated
STN0037,2024-01-25,81.2,59.8,0.14,19.7,69.7,3.0,0.0,Clear,Chicago,WMO
STN0003,2020-06-29,5.2,-8.7,0.17,81.8,76.2,7.7,0.0,Rain,Chicago,WMO
STN0019,2020-10-19,55.1,33.5,0.04,5.4,53.3,6.4,0.0,Clear,Chicago,NOAA
STN0023,2022-10-25,35.8,88.2,0.05,28.7,44.3,0.9,0.0,Fog,Chicago,WMO
STN0048,2023-04-21,65.2,52.6,0.29,3.0,54.0,7.3,0.0,Rain,Portland,NOAA
STN0028,2024-11-28,84.7,65.9,0.14,6.0,58.7,11.3,2.2,Fog,Dallas,Regional
STN0027,2023-10-10,-1.7,15.9,0.16,4.8,82.6,10.2,0.0,Thunderstorm,Chicago,WMO
STN0008,2021-01-21,29.8,8.9,0.16,1.0,74.5,10.2,0.0,Snow,Seattle,Regional
STN0040,2020-03-08,96.6,85.5,trace,7.1,61.9,13.3,0.0,None,Boston,Regional
STN0017,2023-03-02,67.2,48.1,0.02,18.6,96.2,7.3,0.0,Fog,Portland,NOAA
STN0005,2022-10-08,67.3,56.5,Trace,11.0,61.4,5.6,0.0,Clear,Portland,Estimated
STN0050,2024-08-10,40.4,29.6,0.37,14.7,87.4,10.5,0.0,Fog,Miami,WMO
STN0010,2022-11-17,19.6,53.0,0.08,20.0,84.0,10.1,0.0,Thunderstorm,Portland,Estimated
STN0001,2022-07-04,39.8,18.6,0.09,4.5,82.7,5.2,0.0,Fog,Chicago,Estimated
STN0004,2021-07-08,91.1,74.9,0.02,17.8,67.8,8.5,0.0,Fog,Seattle,WMO
STN0023,2020-06-06,125.0,108.1,0.23,24.1,64.1,10.6,0.0,Hail,Miami,Estimated
STN0006,2024-05-19,75.6,67.5,0.04,33.9,62.1,9.8,0.0,Thunderstorm,Miami,Regional
STN0043,2024-02-17,51.0,42.2,0.09,3.0,77.3,11.2,0.0,Clear,Denver,Regional
STN0026,2020-10-24,9.3,0.4,0.19,24.4,47.8,7.0,0.0,Thunderstorm,Phoenix,WMO
STN0017,2023-07-09,27.9,8.4,0.01,32.8,57.3,4.7,0.0,Clear,Portland,NOAA
STN0001,2021-10-27,99.2,87.9,0.27,11.6,92.0,6.3,0.0,Thunderstorm,Seattle,NOAA
STN0024,2022-03-09,42.4,29.8,0.06,10.3,73.2,11.6,0.0,Thunderstorm,Miami,NOAA
,2024-03-29,13.8,40.3,0.08,2.7,79.2,12.1,0.0,Hail,Chicago,NOAA
STN0049,2024-03-17,26.3,63.2,0.08,15.3,40.0,8.5,0.0,None,Phoenix,Regional
STN0015,2020-12-14,97.6,83.9,0.1,16.5,54.2,13.5,0.0,Clear,Denver,Estimated
STN0024,2021-07-15,60.6,52.5,0.24,5.8,68.0,8.5,0.0,None,Chicago,NOAA
STN0001,2024-02-08,13.4,41.8,0.03,18.8,61.3,7.5,0.0,Rain,Miami,NOAA
STN0007,2024-08-01,66.6,48.3,0.03,8.3,39.9,4.8,0.0,Clear,Phoenix,WMO
STN0011,2020-05-24,51.2,39.9,0.25,8.7,75.7,8.8,0.0,Hail,Denver,NOAA
STN0003,2024-03-02,52.4,34.5,0.15,10.6,81.4,12.2,0.0,None,Minneapolis,Estimated
STN0037,2022-06-12,74.1,65.9,0.05,5.0,56.9,12.8,0.0,Clear,Atlanta,WMO
STN0048,2022-12-13,69.1,48.4,Trace,22.6,76.3,12.2,0.0,Fog,Dallas,Estimated
STN0050,2020-05-17,44.4,90.6,0.28,1.6,98.5,10.5,0.0,None,Portland,WMO
,2023-05-27,74.7,66.7,0.07,7.3,89.5,13.8,0.0,Thunderstorm,Minneapolis,WMO
STN0040,2023-05-22,90.3,75.9,0.15,6.1,57.7,6.1,0.0,Fog,Boston,NOAA
STN0026,2023-04-25,41.4,27.6,trace,29.3,42.1,12.6,0.1,Hail,Portland,WMO
STN0003,2023-12-14,76.6,56.8,0.07,25.7,102,9.8,0.0,Snow,Minneapolis,WMO
STN0005,2024-09-23,49.1,33.5,0.35,0.5,100.0,9.6,0.0,Snow,Chicago,NOAA
STN0028,2024-03-31,73.7,57.1,0.07,2.6,86.1,4.7,0.0,Fog,Dallas,Estimated
STN0022,2023-09-21,80.1,69.3,T,-10,61.9,10.0,0.0,None,Atlanta,NOAA
STN0001,2024-11-26,66.1,57.0,0.03,3.5,90.1,12.5,0.0,Rain,Dallas,WMO
STN0047,2023-05-16,47.8,100.3,0.04,1.4,83.0,2.6,0.0,Thunderstorm,Dallas,NOAA
STN0037,2023-05-12,96.4,79.7,0.12,2.6,27.8,11.4,0.0,Hail,Seattle,Regional
STN0026,2022-09-16,90.9,71.2,0.52,26.1,81.1,2.1,0.0,Clear,Denver,Regional
STN0050,2023-11-05,81.8,62.0,0.01,2.3,64.1,4.7,0.0,Thunderstorm,Boston,Estimated
STN0049,2020-05-10,103.8,87.0,0.07,9.2,46.4,8.7,0.0,None,Atlanta,NOAA
,2022-07-12,0.8,17.9,0.02,2.0,63.6,13.7,0.0,Snow,Atlanta,Regional
STN0013,2022-02-15,35.1,74.3,0.13,6.2,69.5,8.6,0.0,Rain,Phoenix,Estimated
STN0045,2024-07-24,6.2,24.0,0.27,26.7,47.7,10.4,0.0,Hail,Boston,Regional
STN0026,2020-05-12,52.6,32.2,0.21,27.8,59.8,6.3,0.0,Snow,Miami,Estimated
STN0037,2023-03-21,77.4,55.5,0.13,2.2,112,8.4,0.0,Thunderstorm,Boston,Estimated
STN0043,2020-12-02,92.1,78.5,0.17,2.2,76.3,8.8,0.0,Fog,Boston,NOAA
STN0009,2024-06-01,4.2,21.6,0.04,6.1,56.6,13.9,0.0,Thunderstorm,Seattle,NOAA
STN0023,2024-04-04,12.1,36.1,0.37,6.5,31.4,6.8,0.0,Snow,Phoenix,NOAA
STN0007,2021-03-05,67.1,56.7,0.02,13.0,53.9,7.0,0.0,Fog,Boston,Estimated
STN0014,2024-05-10,60.9,44.0,0.12,9.6,45.0,12.2,0.0,Clear,Boston,NOAA
STN0021,2022-06-26,83.8,69.8,0.06,0.0,38.7,8.3,0.5,Hail,Portland,NOAA
STN0043,2024-11-08,140.6,126.3,0.26,42.6,83.2,9.3,0.0,Snow,Boston,Regional
STN0044,2023-08-25,74.2,63.7,0.48,4.7,76.5,10.3,0.0,Rain,Seattle,NOAA
STN0020,2020-03-03,48.8,30.4,T,2.8,44.6,7.1,0.0,Clear,Chicago,Regional
STN0017,2021-01-05,36.5,18.7,0.07,2.1,39.2,2.8,0.0,None,Miami,WMO
STN0027,2022-01-06,57.8,42.3,0.01,8.6,60.2,12.2,0.0,Hail,Seattle,Estimated
STN0046,2021-01-20,44.3,34.1,0.01,5.2,38.2,9.3,1.5,Thunderstorm,Chicago,Estimated
STN0049,2020-08-29,75.3,59.5,0.01,3.0,57.6,5.2,0.0,Fog,Atlanta,Regional
STN0012,2024-11-20,74.9,65.5,0.28,22.8,63.3,11.3,0.0,None,Portland,WMO
STN0010,2024-05-05,54.8,42.0,0.03,5.2,67.5,15.0,0.0,Hail,Dallas,NOAA
STN0036,2022-03-04,42.6,95.5,0.14,1.0,68.1,12.6,0.0,None,Minneapolis,NOAA
STN0016,2021-01-27,9.3,28.4,0.15,20.0,47.9,15.0,0.0,Fog,Portland,NOAA
STN0010,2020-11-27,62.4,48.6,0.08,999,63.3,5.3,0.0,Clear,Portland,NOAA
STN0002,2024-07-30,79.1,62.7,T,5.9,85.0,9.7,0.0,Rain,Minneapolis,WMO
STN0021,2021-08-28,29.2,64.4,0.01,11.2,24.3,10.1,0.0,Snow,Boston,WMO
STN0020,2020-01-24,93.1,79.1,0.22,0.4,67.9,8.6,0.0,None,Minneapolis,NOAA
STN0029,2021-12-26,74.4,54.0,0.07,0.4,40.8,8.0,0.0,Thunderstorm,Portland,Estimated
STN0011,2022-04-09,88.1,78.2,0.2,9.3,87.3,0.1,0.0,Rain,Phoenix,Estimated
STN0036,2023-02-11,50.4,37.3,0.21,16.5,76.7,14.1,0.0,Clear,Dallas,Regional
STN0035,2021-09-10,85.2,75.9,0.0,0.4,76.1,4.1,0.0,Fog,Phoenix,Estimated
STN0024,2024-08-12,84.9,69.0,0.12,3.4,46.6,11.7,0.0,Fog,Miami,Regional
STN0010,2023-03-21,98.3,76.9,0.02,26.1,66.7,9.0,0.0,Snow,Denver,WMO
STN0026,2024-12-06,28.3,11.1,Trace,25.5,68.8,8.9,0.0,Snow,Chicago,NOAA
STN0034,2021-11-01,45.0,28.2,0.09,12.8,19.3,8.4,0.0,Thunderstorm,Dallas,Regional
STN0019,2023-04-05,83.1,71.2,0.04,13.9,64.6,9.6,0.0,None,Portland,Estimated
STN0014,2021-10-29,6.7,-14.3,0.03,45.4,73.0,10.9,0.0,None,Minneapolis,Estimated
STN0026,2023-07-02,75.8,61.2,0.03,999,36.5,11.9,0.0,Rain,Portland,NOAA
STN0018,2023-09-23,88.3,76.6,0.02,11.5,72.8,8.6,0.0,Hail,Denver,NOAA
STN0021,2021-08-10,52.3,30.5,0.23,10.6,63.8,5.4,0.2,Clear,Chicago,NOAA
STN0018,2024-09-08,55.5,41.6,0.1,3.1,86.9,5.3,0.0,Clear,Boston,NOAA
STN0016,2024-04-14,41.4,28.2,0.33,999,54.6,12.1,0.0,Fog,Chicago,WMO
STN0036,2024-06-21,11.9,45.0,0.03,14.8,65.2,8.2,0.0,Rain,Chicago,Regional
STN0024,2021-02-01,54.2,43.7,0.07,2.5,68.1,5.9,0.0,Rain,Minneapolis,WMO
STN0024,2023-08-03,50.0,30.7,0.09,2.2,11.5,6.8,0.0,Thunderstorm,Portland,Regional
STN0033,2020-07-13,48.8,34.0,0.1,30.7,55.6,8.7,0.0,Hail,Phoenix,Estimated
STN0019,2020-07-11,59.0,37.6,0.0,3.3,115,5.1,0.0,Fog,Denver,NOAA
STN0006,2024-11-12,58.8,49.6,0.17,9.1,19.6,8.9,0.0,Clear,Dallas,Regional
STN0043,2020-10-06,106.2,89.6,0.03,1.4,74.1,12.8,0.0,None,Phoenix,Regional
STN0003,2024-04-26,56.3,38.2,0.03,7.4,63.5,8.6,0.0,Thunderstorm,Atlanta,WMO
STN0029,2022-02-25,72.6,55.9,T,13.8,63.4,3.7,0.0,Fog,Dallas,Regional
STN0014,2021-07-08,52.3,36.9,0.15,2.2,75.0,11.6,0.0,Snow,Phoenix,Regional
STN0011,2020-05-14,52.0,35.9,0.25,1.3,54.6,12.3,0.0,Hail,Boston,WMO
STN0003,2023-05-17,27.5,9.8,0.03,15.1,112,12.5,0.0,None,Seattle,Regional
STN0046,2023-08-10,30.4,10.3,0.16,19.0,77.6,9.2,0.0,Clear,Phoenix,WMO
STN0022,2022-05-02,38.4,25.7,0.03,11.4,63.0,15.0,0.0,None,Chicago,NOAA
STN0018,2024-01-18,69.0,54.6,trace,30.6,28.8,11.2,0.0,Fog,Miami,Estimated
STN0038,2021-08-13,31.5,71.8,0.07,8.7,62.9,15.0,0.0,Hail,Miami,WMO
STN0002,2022-10-04,25.7,13.3,0.05,13.2,63.2,13.1,0.0,Clear,Denver,Regional
STN0029,2021-06-07,11.6,42.4,0.03,3.7,78.2,12.6,0.0,Fog,Portland,NOAA
STN0025,2022-11-29,34.9,13.4,0.22,2.7,55.8,7.1,0.0,Fog,Chicago,Regional
STN0028,2020-09-05,59.2,48.5,0.21,18.2,44.4,6.2,0.0,Snow,Atlanta,Estimated
STN0007,2022-05-19,88.7,77.4,0.19,5.9,44.5,9.3,0.0,Clear,Seattle,WMO
STN0048,2022-09-30,55.2,38.5,0.06,1.6,88.0,8.4,0.0,Clear,Boston,Estimated
STN0012,2022-10-13,64.0,54.9,0.08,4.7,67.2,7.4,0.0,None,Dallas,WMO
STN0034,2022-03-26,97.0,88.5,Trace,5.6,87.0,8.6,0.0,None,Phoenix,Estimated
STN0038,2023-03-21,75.1,66.2,0.05,14.5,89.7,8.4,0.0,Thunderstorm,Atlanta,NOAA
STN0018,2022-07-24,48.3,38.6,0.2,29.6,48.6,7.1,0.0,None,Miami,Regional
STN0007,2021-06-01,68.5,54.5,0.09,1.3,47.2,11.0,0.0,None,Boston,Estimated
STN0015,2021-01-28,46.8,27.2,0.02,47.9,59.7,6.7,0.0,Rain,Portland,WMO
STN0041,2023-03-28,74.3,61.5,0.05,39.5,73.1,8.9,0.0,Fog,Boston,Regional
STN0046,2024-09-09,76.3,62.3,0.09,5.5,102,5.4,0.0,Fog,Dallas,Regional
STN0047,2023-10-07,34.9,18.5,0.01,19.0,70.2,9.3,0.0,None,Portland,WMO
STN0012,2023-03-12,68.9,56.7,0.03,9.8,69.3,9.6,0.0,Thunderstorm,Boston,Estimated
STN0031,2024-08-09,62.4,48.3,0.01,2.7,41.7,6.1,0.0,Clear,Phoenix,NOAA
STN0008,2024-06-30,77.0,63.6,0.28,6.4,42.4,9.2,0.0,Fog,Seattle,Regional
STN0036,2022-07-13,83.3,70.5,0.21,1.9,70.0,8.7,0.0,Fog,Miami,NOAA
,2020-07-18,75.5,62.1,0.05,6.8,99.3,7.6,0.0,Fog,Minneapolis,Estimated
STN0036,2023-03-04,58.3,50.1,0.17,8.9,56.7,7.6,0.8,Snow,Denver,WMO
STN0035,2023-02-11,29.7,65.1,0.05,0.5,67.9,10.3,0.0,Thunderstorm,Minneapolis,NOAA
STN0050,2021-05-21,45.8,24.1,0.14,28.0,51.1,9.1,0.0,Snow,Boston,NOAA
STN0025,2024-03-31,35.9,15.8,0.21,7.4,66.3,11.9,0.0,Hail,Dallas,Regional
STN0018,2024-05-07,-5.3,-13.4,0.04,10.8,50.7,5.9,0.0,Snow,Boston,Regional
STN0027,2021-08-27,17.5,45.0,0.06,13.0,57.3,8.4,0.0,Snow,Seattle,Estimated
STN0009,2022-05-20,46.9,30.9,0.28,22.9,100.0,7.2,0.0,Clear,Dallas,Estimated
STN0006,2020-12-22,73.8,64.5,0.06,5.2,63.9,9.2,0.0,Clear,Minneapolis,Regional
STN0026,2020-11-21,21.6,0.5,0.11,22.3,33.8,9.8,0.0,Snow,Miami,NOAA
STN0042,2021-04-28,10.4,31.9,0.0,5.4,73.6,5.5,0.0,Rain,Atlanta,WMO
STN0027,2021-10-29,75.3,65.3,0.16,16.1,82.3,10.8,0.0,Hail,Seattle,Regional
STN0040,2021-05-13,5.7,20.8,0.12,0.9,74.2,15.0,0.0,Clear,Portland,WMO
STN0009,2020-10-03,74.0,64.2,0.03,21.8,58.8,9.5,0.0,Rain,Denver,WMO
STN0023,2022-03-27,52.7,38.3,0.18,8.4,45.5,6.4,0.0,Thunderstorm,Chicago,NOAA
STN0031,2023-02-12,64.3,54.1,0.16,2.2,45.9,8.1,0.0,Clear,Portland,Regional
STN0018,2021-08-18,78.1,68.0,0.11,45.0,58.6,8.0,0.0,Fog,Seattle,Estimated
STN0001,2022-09-01,86.0,64.5,0.18,11.5,55.4,7.0,0.0,Thunderstorm,Phoenix,Estimated
STN0004,2021-05-10,67.0,51.0,0.04,6.6,52.0,11.2,0.0,Rain,Atlanta,Regional
STN0047,2023-07-09,8.4,35.5,0.01,6.7,83.9,3.5,0.0,Rain,Portland,NOAA
STN0031,2023-03-30,54.9,36.0,0.28,3.6,78.6,9.8,0.0,Snow,Seattle,Estimated
STN0014,2024-10-19,79.0,58.7,0.39,5.7,84.8,12.9,0.0,Clear,Phoenix,WMO
STN0013,2020-04-06,42.5,21.7,0.06,6.0,47.8,12.7,0.0,None,Chicago,NOAA
STN0002,2024-04-06,61.1,40.0,0.13,0.8,45.4,12.1,0.0,Thunderstorm,Atlanta,NOAA
STN0048,2021-09-13,56.5,35.8,0.06,13.5,63.4,7.0,0.0,None,Miami,NOAA
STN0006,2020-04-30,62.7,45.8,0.07,0.3,69.5,13.4,0.4,Snow,Denver,NOAA
STN0038,2023-06-13,42.8,30.0,0.04,4.3,63.3,10.1,0.0,Thunderstorm,Phoenix,Regional
STN0013,2020-11-09,24.3,3.3,0.12,10.4,68.2,13.3,0.0,Fog,Miami,Regional
STN0017,2020-11-17,76.5,66.8,0.1,22.5,90.5,12.2,0.0,Clear,Minneapolis,NOAA
STN0014,2024-11-23,86.2,75.8,0.01,999,58.1,9.9,0.0,Snow,Chicago,Regional
,2021-02-07,25.6,11.5,0.22,16.5,76.5,8.3,0.0,Hail,Chicago,Regional
STN0002,2022-09-26,73.1,61.1,0.0,-10,71.3,15.0,0.0,Clear,Chicago,Estimated
STN0018,2021-01-01,88.8,72.2,0.1,999,63.7,3.7,0.0,Clear,Miami,WMO
STN0014,2020-08-14,78.1,57.4,0.0,44.8,75.7,8.5,0.0,Clear,Dallas,NOAA
STN0014,2020-01-02,55.8,40.9,0.17,1.8,48.2,4.8,0.0,None,Chicago,NOAA
STN0010,2020-01-30,6.8,28.4,0.13,0.1,44.6,9.4,0.0,Fog,Dallas,WMO
STN0046,2022-05-15,66.8,52.9,0.39,33.5,69.8,10.1,0.0,Thunderstorm,Phoenix,WMO
STN0019,2022-03-03,70.5,52.6,0.06,4.4,32.5,7.1,0.0,Thunderstorm,Portland,WMO
STN0021,2020-03-12,67.1,57.7,0.21,58.3,71.2,7.3,0.0,Rain,Chicago,Estimated
STN0020,2021-09-30,16.1,52.3,0.13,14.7,41.7,5.0,0.0,Fog,Seattle,Regional
STN0050,2021-05-13,41.2,24.2,0.18,38.4,89.3,10.4,0.5,Clear,Denver,Regional
STN0017,2022-11-09,74.3,58.8,0.18,10.7,54.9,7.6,0.0,Rain,Seattle,Estimated
,2024-12-21,75.4,61.7,0.21,25.5,88.2,10.3,0.0,Hail,Boston,Regional
STN0017,2023-06-16,69.4,56.7,0.32,5.2,58.2,7.4,1.0,Hail,Phoenix,NOAA
STN0017,2024-08-03,67.4,58.7,0.01,13.7,57.4,9.7,0.0,Clear,Denver,Estimated
STN0005,2020-12-17,101.9,84.4,0.15,16.2,77.6,11.2,0.0,Rain,Boston,Regional
STN0031,2021-01-27,10.7,37.4,0.01,0.3,67.3,10.4,0.0,Fog,Phoenix,Estimated
STN0002,2023-10-02,93.2,79.0,0.01,3.4,60.8,9.6,0.0,Thunderstorm,Phoenix,Regional
STN0012,2021-07-20,48.9,28.4,0.4,47.1,112,8.7,0.0,Clear,Atlanta,Regional
STN0011,2024-03-29,89.4,71.1,0.12,22.1,54.9,10.4,0.0,Thunderstorm,Miami,NOAA
STN0015,2022-04-26,92.1,81.0,0.0,5.5,100.0,7.2,0.0,None,Dallas,WMO
STN0038,2021-01-01,58.6,41.4,T,2.9,31.8,8.4,0.0,None,Miami,NOAA
STN0030,2024-03-21,38.6,91.6,0.1,0.8,40.4,10.0,0.0,Hail,Atlanta,NOAA
STN0050,2022-10-02,75.3,64.6,0.05,11.1,83.2,13.6,0.0,Thunderstorm,Chicago,Regional
STN0018,2024-01-05,45.7,27.7,0.13,0.2,81.8,7.2,0.0,Rain,Boston,Estimated
STN0047,2022-04-05,56.8,47.0,0.02,0.1,45.4,6.3,0.0,Thunderstorm,Chicago,NOAA
STN0003,2020-08-18,89.9,78.0,0.04,18.2,30.5,9.9,0.0,Thunderstorm,Denver,NOAA
STN0026,2023-05-28,85.3,64.7,0.04,3.5,84.9,12.6,0.0,Rain,Dallas,Estimated
STN0040,2020-08-15,41.7,23.4,0.36,1.9,43.2,11.4,0.0,Fog,Dallas,NOAA
STN0027,2023-04-26,61.9,40.9,0.01,4.3,53.2,9.1,0.0,Fog,Phoenix,Regional
STN0047,2022-01-30,69.5,49.2,0.03,3.9,63.7,12.7,0.0,Clear,Atlanta,Estimated
STN0016,2023-12-16,53.8,41.4,0.13,4.0,42.7,3.6,0.0,Rain,Miami,Estimated
STN0002,2024-05-07,116.9,100.0,0.14,0.8,78.6,12.0,0.0,Fog,Miami,Regional
STN0039,2022-01-13,70.1,56.8,0.0,1.4,62.4,8.1,0.0,None,Miami,Estimated
STN0004,2024-05-29,63.6,45.8,0.13,6.9,46.1,10.9,0.0,Snow,Dallas,Regional
STN0039,2020-07-21,91.2,78.3,0.15,6.9,47.7,12.0,0.0,Hail,Minneapolis,Estimated
STN0037,2020-07-15,13.9,49.0,0.09,4.2,85.3,9.6,0.0,Rain,Boston,Regional
STN0043,2024-12-19,87.2,77.9,0.01,38.1,57.0,9.2,0.0,Rain,Denver,WMO
STN0024,2022-11-14,28.3,9.5,0.11,35.5,112,7.8,0.0,None,Chicago,WMO
STN0045,2022-04-03,55.0,45.8,0.01,2.3,61.8,14.1,0.0,Fog,Atlanta,Regional
STN0009,2020-10-11,88.1,71.7,0.06,25.2,30.4,10.0,0.0,Rain,Seattle,Estimated
STN0022,2021-06-11,99.5,79.5,0.09,23.7,75.4,9.7,0.0,Hail,Chicago,WMO
STN0007,2023-06-06,48.0,29.6,0.14,16.6,81.3,13.5,0.0,Thunderstorm,Miami,WMO
STN0039,2024-02-09,45.4,31.6,0.05,27.1,95.2,7.5,0.0,Clear,Seattle,NOAA
STN0036,2024-07-31,77.5,66.6,0.08,7.7,27.8,8.3,0.0,None,Atlanta,Regional
STN0041,2022-01-14,51.3,30.4,0.2,8.7,10.0,11.8,0.0,Clear,Phoenix,NOAA
STN0039,2022-04-10,59.1,43.2,0.02,22.9,73.5,14.3,0.0,Clear,Phoenix,WMO
STN0016,2020-10-25,84.3,70.6,0.37,17.2,51.2,9.1,0.0,Hail,Seattle,NOAA
STN0004,2020-05-31,53.0,31.8,0.27,3.5,36.3,10.2,0.0,Clear,Minneapolis,Estimated
STN0047,2022-03-10,21.8,10.8,0.35,0.9,63.9,4.2,0.0,Fog,Seattle,WMO
STN0025,2022-11-23,2.4,22.2,0.07,3.4,53.9,12.8,0.0,Thunderstorm,Phoenix,WMO
STN0005,2020-07-09,65.2,55.7,0.03,0.3,39.0,5.8,0.0,Hail,Phoenix,WMO
STN0047,2022-01-15,24.0,14.3,0.17,9.5,60.5,7.4,0.0,Fog,Miami,NOAA
STN0050,2023-03-17,58.5,44.9,0.09,11.2,72.2,9.6,0.0,Rain,Minneapolis,Regional
STN0023,2024-01-20,34.4,16.6,0.14,15.9,65.1,7.1,0.1,Hail,Seattle,Estimated
STN0039,2024-09-09,101.1,88.4,0.25,3.0,65.3,3.2,0.0,Thunderstorm,Minneapolis,WMO
STN0002,2021-09-13,112.6,94.9,0.06,27.7,70.0,5.3,0.0,Fog,Dallas,WMO
STN0005,2021-12-16,41.7,22.4,0.12,28.7,31.6,9.3,0.0,Thunderstorm,Minneapolis,Regional
STN0014,2024-05-16,21.4,50.3,0.05,5.8,61.1,13.5,0.0,None,Atlanta,Regional
STN0033,2023-06-19,43.9,35.3,0.09,31.0,66.3,13.2,0.0,Thunderstorm,Boston,Regional
STN0007,2021-05-14,58.2,39.4,0.32,11.0,55.2,10.1,0.0,Rain,Seattle,WMO
STN0002,2023-06-05,104.7,94.6,0.0,25.8,47.1,9.5,0.0,Hail,Seattle,NOAA
STN0034,2020-10-14,54.7,36.9,0.01,21.3,48.6,11.4,0.0,Fog,Denver,NOAA
STN0039,2022-03-30,58.7,45.5,0.21,0.1,112,13.0,0.0,None,Portland,NOAA
STN0037,2021-07-13,44.3,26.4,0.17,8.5,78.5,9.4,0.5,None,Boston,NOAA
STN0040,2024-12-17,32.3,79.2,0.11,5.9,89.5,9.5,1.6,None,Seattle,Estimated
STN0041,2020-03-04,-6.8,-23.8,0.03,3.0,85.8,9.6,0.0,Clear,Minneapolis,WMO
STN0031,2024-04-13,55.3,45.5,0.02,1.3,33.9,12.0,0.1,None,Seattle,Estimated
STN0026,2021-05-28,64.0,53.6,0.04,41.9,45.1,4.9,0.0,Thunderstorm,Chicago,Estimated
,2020-03-07,10.3,33.9,trace,9.1,107,9.0,0.0,Hail,Phoenix,Estimated
STN0018,2023-04-20,84.0,71.3,0.06,4.6,85.4,10.2,0.1,Snow,Miami,Estimated
STN0005,2023-05-23,91.4,73.5,0.05,24.6,44.6,3.3,0.0,Thunderstorm,Seattle,WMO
STN0038,2020-09-16,33.9,16.3,0.09,1.9,65.3,11.8,0.2,Thunderstorm,Chicago,NOAA
STN0014,2020-03-10,111.1,94.4,0.09,37.9,41.6,12.2,0.0,Rain,Phoenix,Estimated
STN0049,2020-07-22,33.7,15.5,0.13,5.2,67.0,3.2,0.0,Rain,Miami,Regional
STN0021,2022-01-16,93.3,74.2,0.16,0.5,50.4,7.8,0.0,Hail,Portland,WMO
STN0043,2020-08-29,20.2,47.5,0.35,2.6,65.3,7.9,0.0,Thunderstorm,Seattle,Estimated
STN0003,2023-07-07,53.9,44.8,0.02,1.8,40.2,6.3,0.0,Hail,Atlanta,WMO
STN0033,2020-05-21,56.0,40.0,0.07,35.9,32.6,6.7,0.0,Thunderstorm,Dallas,WMO
STN0023,2023-12-11,64.3,45.8,0.03,21.7,100.0,7.4,0.0,Rain,Phoenix,WMO
STN0024,2024-05-16,69.6,58.6,0.13,3.1,63.2,10.8,0.0,Thunderstorm,Phoenix,Estimated
STN0014,2023-08-01,44.8,33.1,0.05,3.4,100.0,12.7,0.0,Clear,Denver,WMO
STN0049,2024-09-19,59.9,48.2,0.16,26.1,89.2,10.7,0.0,Rain,Phoenix,WMO
STN0020,2024-09-11,48.0,32.0,0.19,0.7,32.6,6.3,0.0,Thunderstorm,Dallas,Regional
STN0043,2020-03-26,38.3,25.2,0.01,9.8,68.5,11.4,0.0,Snow,Atlanta,WMO
STN0022,2021-09-16,8.3,29.7,0.2,11.1,38.7,10.8,0.0,Hail,Phoenix,NOAA
,2023-10-19,39.7,23.2,0.04,0.1,56.7,0.2,0.0,Fog,Atlanta,Estimated
STN0044,2021-09-12,55.8,38.6,0.03,13.2,28.1,12.7,0.0,Thunderstorm,Denver,Regional
STN0010,2023-09-08,23.6,63.0,Trace,999,33.7,9.4,0.2,Thunderstorm,Portland,NOAA
STN0014,2023-11-14,19.8,49.0,0.07,16.8,46.6,9.5,0.3,Clear,Phoenix,NOAA
STN0044,2024-12-25,108.4,91.1,0.03,7.8,52.2,3.8,0.0,None,Portland,WMO
STN0045,2021-08-25,16.4,6.6,0.0,5.9,62.7,13.8,0.0,Snow,Miami,WMO
