building_id,timestamp,kwh_consumed,peak_demand_kw,outdoor_temp_f,occupancy_pct,floor_area_sqft,building_type,meter_id,data_quality_flag
B017,2023-01-09 22:00:00,163.629,227.39,77.3,0.28,28928,Retail,MTR-5231,OK
B017,2023-01-09 23:00:00,143.349,200.06,62.4,0.0,35556,Retail,MTR-3259,ERROR
B017,2023-01-10 00:00:00,137.691,154.85,90.3,0.23,48968,Hotel,MTR-5147,OK
B017,2023-01-10 01:00:00,152.035,168.13,39.8,0.17,22524,Retail,MTR-6714,OK
B017,2023-01-10 02:00:00,166.314,197.86,68.4,0.19,16521,Hospital,MTR-9372,OK
B017,2023-01-10 03:00:00,176.506,197.27,60.2,0.25,31725,Office,MTR-6613,OK
B017,2023-01-10 04:00:00,216.88,260.71,74.8,0.34,44417,Warehouse,MTR-9205,OK
B017,2023-01-10 05:00:00,-255.538,296.23,37.4,0.3,17596,Retail,MTR-5535,OK
B017,2023-01-10 06:00:00,268.881,325.74,105.2,0.42,46122,Office,MTR-1481,OK
B017,2023-01-10 07:00:00,286.771,345.04,51.2,0.35,33727,Hospital,MTR-8537,OK
B017,2023-01-10 08:00:00,326.829,422.35,53.4,0.41,35892,Office,MTR-7109,OK
B017,2023-01-10 09:00:00,359.742,385.31,60.5,0.75,27626,School,MTR-6444,OK
B017,2023-01-10 10:00:00,381.943,442.56,58.9,0.7,12623,School,MTR-6757,OK
B017,2023-01-10 11:00:00,433.98,514.58,98.5,0.53,35625,Hotel,MTR-6968,OK
B017,2023-01-10 12:00:00,403.301,432.82,59.8,0.73,25344,Office,MTR-8087,OK
B017,2023-01-10 13:00:00,382.884,472.02,61.6,0.37,40212,Warehouse,MTR-6027,OK
B017,2023-01-10 14:00:00,376.062,430.95,61.3,0.54,5961,Warehouse,MTR-8426,OK
B017,2023-01-10 15:00:00,367.633,387.95,24.6,0.88,13772,Warehouse,MTR-8017,OK
B017,2023-01-10 16:00:00,368.42,455.08,76.9,0.76,27196,Hotel,MTR-8738,OK
B017,2023-01-10 17:00:00,311.217,360.55,83.1,0.62,26062,School,MTR-8311,OK
B017,2023-01-10 18:00:00,268.973,285.2,87.2,0.35,46559,Warehouse,MTR-6772,OK
B017,2023-01-10 19:00:00,234.594,324.8,60.7,0.05,26195,Warehouse,MTR-9228,OK
B017,2023-01-10 20:00:00,196.492,229.27,45.1,0.0,45197,Office,MTR-5365,OK
B017,2023-01-10 21:00:00,182.045,232.01,55.3,0.0,19162,Hotel,MTR-9013,OK
B017,2023-01-10 22:00:00,157.743,207.71,68.7,0.07,35470,Warehouse,MTR-6705,OK
B017,2023-01-10 23:00:00,133.79,144.44,74.9,0.3,45683,Office,MTR-1151,OK
B017,2023-01-11 00:00:00,146.149,158.61,110.4,0.09,25975,Office,MTR-4695,OK
B017,2023-01-11 01:00:00,134.868,144.2,48.6,0.01,4871,Hospital,MTR-3468,OK
B017,2023-01-11 02:00:00,159.248,171.98,80.8,0.0,39623,Office,MTR-5135,OK
B017,2023-01-11 03:00:00,182.666,226.29,50.3,0.0,4728,Office,MTR-6383,OK
B017,2023-01-11 04:00:00,222.434,278.31,64.4,0.2,11362,Hospital,MTR-9879,OK
B017,2023-01-11 05:00:00,234.526,285.58,72.0,0.15,32477,Hospital,MTR-5848,OK
B017,2023-01-11 06:00:00,272.309,301.94,73.5,0.09,25123,School,MTR-3810,OK
B017,2023-01-11 07:00:00,309.305,408.22,43.0,0.12,25461,Office,MTR-8205,OK
B017,2023-01-11 08:00:00,356.697,364.86,102.2,0.52,39283,School,MTR-2319,OK
B017,2023-01-11 09:00:00,366.596,402.59,76.2,0.73,39877,Office,MTR-1214,ESTIMATED
bldg018,2023-01-01 00:00:00,139.061,175.7,62.8,0.18,16099,School,MTR-6970,OK
bldg018,2023-01-01 01:00:00,160.008,188.37,62.6,0.22,33491,Warehouse,MTR-5201,OK
bldg018,2023-01-01 02:00:00,177.63,186.77,50.6,0.04,35863,Warehouse,MTR-6711,OK
bldg018,2023-01-01 03:00:00,197.012,225.09,77.2,0.35,34038,Retail,MTR-3810,OK
bldg018,2023-01-01 04:00:00,239.1,322.48,107.8,0.27,46046,School,MTR-1594,OK
bldg018,2023-01-01 05:00:00,276.611,354.39,69.4,0.21,43090,Retail,MTR-7900,OK
bldg018,2023-01-01 06:00:00,281.317,367.75,66.8,0.24,33446,Retail,MTR-4966,OK
bldg018,2023-01-01 07:00:00,333.896,408.17,54.6,0.06,40681,Hotel,MTR-2683,OK
bldg018,2023-01-01 08:00:00,374.03,485.02,55.0,0.02,14465,School,MTR-3710,OK
bldg018,2023-01-01 09:00:00,400.94,449.86,94.4,0.0,33817,Hotel,MTR-1473,ESTIMATED
bldg018,2023-01-01 10:00:00,430.517,513.72,60.8,0.0,26393,Hotel,MTR-8078,OK
bldg018,2023-01-01 11:00:00,469.935,602.57,73.7,0.19,17604,Hotel,MTR-4994,OK
bldg018,2023-01-01 12:00:00,451.361,518.3,47.1,0.27,30581,Warehouse,MTR-6641,OK
bldg018,2023-01-01 13:00:00,410.95,532.42,65.3,0.0,33854,School,MTR-8441,ESTIMATED
bldg018,2023-01-01 14:00:00,414.688,512.22,62.3,0.33,38379,Office,MTR-8551,OK
bldg018,2023-01-01 15:00:00,400.876,531.81,74.0,0.15,28737,Hotel,MTR-4292,OK
bldg018,2023-01-01 16:00:00,388.655,395.18,95.6,0.16,49667,School,MTR-7644,ESTIMATED
bldg018,2023-01-01 17:00:00,346.658,469.81,94.9,0.12,25221,Hotel,MTR-8285,OK
bldg018,2023-01-01 18:00:00,280.678,358.47,50.0,0.26,32718,Warehouse,MTR-4696,OK
bldg018,2023-01-01 19:00:00,270.838,355.27,60.3,0.11,38493,Office,MTR-7097,ESTIMATED
bldg018,2023-01-01 20:00:00,227.802,277.37,47.1,0.21,28874,Hospital,MTR-2736,OK
bldg018,2023-01-01 21:00:00,195.447,204.85,102.2,0.25,3543,Office,MTR-7742,OK
bldg018,2023-01-01 22:00:00,158.341,201.47,78.8,0.38,38040,Retail,MTR-9896,OK
bldg018,2023-01-01 23:00:00,165.215,176.18,54.5,0.16,39006,Hotel,MTR-9615,OK
bldg018,2023-01-02 00:00:00,170.147,223.34,42.0,0.17,30768,Warehouse,MTR-1035,OK
bldg018,2023-01-02 01:00:00,180.72,193.58,42.9,0.48,29226,Warehouse,MTR-5987,OK
bldg018,2023-01-02 02:00:00,204.257,261.15,30.5,0.4,15469,Hospital,MTR-1131,OK
bldg018,2023-01-02 03:00:00,230.918,301.16,53.7,0.03,34135,Office,MTR-6291,ERROR
bldg018,2023-01-02 04:00:00,276.871,325.28,59.2,0.0,43248,Warehouse,MTR-5975,ERROR
bldg018,2023-01-02 05:00:00,320.149,372.15,74.6,0.04,41311,Hotel,MTR-9742,OK
bldg018,2023-01-02 06:00:00,368.408,501.11,45.6,0.0,38715,School,MTR-7994,OK
bldg018,2023-01-02 07:00:00,381.933,530.66,63.2,0.32,10645,Warehouse,MTR-9749,ESTIMATED
bldg018,2023-01-02 08:00:00,416.367,523.65,58.5,0.92,10263,School,MTR-5480,OK
bldg018,2023-01-02 09:00:00,489.65,639.92,31.3,0.74,46707,Warehouse,MTR-9512,OK
bldg018,2023-01-02 10:00:00,461.802,624.12,72.8,0.64,13510,School,MTR-1558,OK
bldg018,2023-01-02 11:00:00,518.0,534.91,56.4,0.43,8174,Office,MTR-5028,OK
bldg018,2023-01-02 12:00:00,510.493,615.87,77.7,0.6,18985,Warehouse,MTR-5660,OK
bldg018,2023-01-02 13:00:00,539.831,564.21,39.7,0.57,42476,Retail,MTR-4914,OK
bldg018,2023-01-02 14:00:00,474.257,619.85,60.5,0.82,27226,School,MTR-2700,ESTIMATED
bldg018,2023-01-02 15:00:00,497.445,515.74,48.5,0.67,21455,Hotel,MTR-4777,OK
bldg018,2023-01-02 16:00:00,423.986,476.09,71.5,0.68,32479,Retail,MTR-1327,OK
bldg018,2023-01-02 17:00:00,367.581,431.79,81.0,0.72,15610,Office,MTR-8185,OK
bldg018,2023-01-02 18:00:00,323.807,395.14,37.5,0.62,22717,Warehouse,MTR-9142,ESTIMATED
bldg018,2023-01-02 19:00:00,313.597,431.85,91.4,0.0,2197,Hospital,MTR-6882,OK
bldg018,2023-01-02 20:00:00,274.97,360.29,26.9,0.27,16438,Office,MTR-1140,OK
bldg018,2023-01-02 21:00:00,236.4,279.73,73.6,0.09,45514,Hospital,MTR-7417,ESTIMATED
bldg018,2023-01-02 22:00:00,212.861,261.65,85.1,0.21,21370,Retail,MTR-6158,OK
bldg018,2023-01-02 23:00:00,167.891,223.35,26.7,0.23,9660,Retail,MTR-5519,OK
bldg018,2023-01-03 00:00:00,180.976,183.92,76.7,0.14,4078,Hotel,MTR-4388,OK
bldg018,2023-01-03 01:00:00,173.389,231.0,55.7,0.01,12719,Hospital,MTR-7563,OK
bldg018,2023-01-03 02:00:00,195.768,234.52,79.5,0.12,33156,Warehouse,MTR-8558,OK
bldg018,2023-01-03 03:00:00,214.38,269.83,80.0,0.09,28987,Warehouse,MTR-4961,OK
bldg018,2023-01-03 04:00:00,273.889,312.5,45.4,0.4,38316,School,MTR-8632,OK
bldg018,2023-01-03 05:00:00,297.947,299.83,91.2,0.03,13351,Office,MTR-9717,OK
bldg018,2023-01-03 06:00:00,369.108,433.42,54.3,0.2,46986,Office,MTR-5301,OK
bldg018,2023-01-03 07:00:00,381.935,392.42,77.6,0.34,42154,Hospital,MTR-4766,OK
bldg018,2023-01-03 08:00:00,409.212,545.66,37.5,0.79,28518,Warehouse,MTR-8425,OK
bldg018,2023-01-03 09:00:00,451.481,595.07,68.1,0.46,6000,Hospital,MTR-6103,OK
bldg018,2023-01-03 10:00:00,516.843,607.43,112.6,0.44,35647,Retail,MTR-6518,OK
bldg018,2023-01-03 11:00:00,515.683,603.4,87.4,0.68,21732,Hospital,MTR-5577,OK
bldg018,2023-01-03 12:00:00,525.251,568.35,92.6,0.6,25914,Hotel,MTR-5102,OK
bldg018,2023-01-03 13:00:00,537.47,549.3,76.3,0.66,48549,Warehouse,MTR-6311,OK
bldg018,2023-01-03 14:00:00,477.483,606.04,52.8,0.35,39115,Office,MTR-8635,OK
bldg018,2023-01-03 15:00:00,433.842,495.76,76.5,0.65,40182,Warehouse,MTR-7812,OK
bldg018,2023-01-03 16:00:00,401.882,504.65,32.2,0.33,42656,Office,MTR-3241,ERROR
bldg018,2023-01-03 17:00:00,372.241,384.79,50.2,0.8,4531,School,MTR-5171,OK
bldg018,2023-01-03 18:00:00,321.025,436.81,70.5,0.73,16322,School,MTR-1177,OK
bldg018,2023-01-03 19:00:00,307.967,316.74,49.9,0.0,18578,Office,MTR-4064,OK
bldg018,2023-01-03 20:00:00,240.796,310.38,31.7,0.1,35661,Hospital,MTR-6496,OK
bldg018,2023-01-03 21:00:00,233.303,313.14,62.7,0.07,39621,Hotel,MTR-8563,OK
bldg018,2023-01-03 22:00:00,194.091,266.36,21.8,0.19,11416,Office,MTR-8037,OK
bldg018,2023-01-03 23:00:00,186.05,192.43,40.1,0.05,13602,School,MTR-2000,OK
bldg018,2023-01-04 00:00:00,181.344,249.85,71.2,0.08,31558,School,MTR-5986,ESTIMATED
bldg018,2023-01-04 01:00:00,179.482,225.79,89.8,0.12,6348,Hotel,MTR-5547,OK
bldg018,2023-01-04 02:00:00,-197.96,202.76,74.3,0.0,4840,Office,MTR-7722,OK
bldg018,2023-01-04 03:00:00,214.152,233.25,73.9,0.0,41605,Retail,MTR-2250,OK
bldg018,2023-01-04 04:00:00,240.775,289.72,64.5,0.31,20500,Warehouse,MTR-9915,OK
bldg018,2023-01-04 05:00:00,316.464,346.54,53.2,0.03,22821,Hospital,MTR-1644,OK
bldg018,2023-01-04 06:00:00,337.617,426.39,8.4,0.0,47788,Hotel,MTR-8027,OK
bldg018,2023-01-04 07:00:00,396.569,427.14,99.8,0.0,35845,School,MTR-8662,OK
bldg018,2023-01-04 08:00:00,427.476,508.17,71.3,0.76,47695,Office,MTR-9889,ESTIMATED
bldg018,2023-01-04 09:00:00,467.026,624.95,94.7,0.46,5118,Hospital,MTR-7063,OK
bldg018,2023-01-04 10:00:00,518.191,519.85,107.1,0.69,49890,Hospital,MTR-2894,ESTIMATED
bldg018,2023-01-04 11:00:00,495.012,676.48,62.1,0.74,30082,School,MTR-7400,OK
bldg018,2023-01-04 12:00:00,487.394,655.41,62.3,0.44,39622,Hospital,MTR-1994,OK
bldg018,2023-01-04 13:00:00,521.845,727.71,86.7,0.73,48620,School,MTR-1680,OK
bldg018,2023-01-04 14:00:00,487.711,606.59,112.8,0.5,18070,Warehouse,MTR-2522,OK
bldg018,2023-01-04 15:00:00,472.18,643.49,76.7,0.57,21566,Retail,MTR-3775,OK
bldg018,2023-01-04 16:00:00,460.976,561.4,116.7,0.44,10509,Office,MTR-8429,OK
bldg018,2023-01-04 17:00:00,421.47,582.55,80.6,0.6,8602,Hospital,MTR-8074,OK
bldg018,2023-01-04 18:00:00,361.258,382.23,75.2,0.68,14212,Warehouse,MTR-2494,OK
bldg018,2023-01-04 19:00:00,295.015,330.37,74.8,0.19,40643,Hospital,MTR-2817,OK
bldg018,2023-01-04 20:00:00,279.78,308.25,62.5,0.14,20059,Retail,MTR-1630,OK
bldg018,2023-01-04 21:00:00,215.504,236.01,91.7,0.0,9542,Retail,MTR-6200,OK
bldg018,2023-01-04 22:00:00,188.869,215.98,94.8,0.02,37860,Hospital,MTR-4839,OK
bldg018,2023-01-04 23:00:00,173.993,215.92,92.3,0.3,17066,Warehouse,MTR-1037,OK
bldg018,2023-01-05 00:00:00,181.727,193.97,96.9,0.32,20812,Retail,MTR-7704,OK
bldg018,2023-01-05 01:00:00,183.771,230.0,54.2,0.0,34195,Retail,MTR-8612,OK
bldg018,2023-01-05 02:00:00,183.047,203.15,46.3,0.39,6553,Retail,MTR-2312,OK
bldg018,2023-01-05 03:00:00,214.307,216.15,67.1,0.18,18760,Office,MTR-8053,OK
bldg018,2023-01-05 04:00:00,248.306,259.94,73.5,0.23,30289,Retail,MTR-9706,OK
bldg018,2023-01-05 05:00:00,281.802,353.8,43.5,0.15,40296,Office,MTR-8191,OK
bldg018,2023-01-05 07:00:00,396.582,442.54,31.1,0.37,37409,Office,MTR-1982,OK
bldg018,2023-01-05 08:00:00,414.974,417.48,85.5,0.76,38503,Office,MTR-2762,OK
bldg018,2023-01-05 09:00:00,474.223,656.3,50.3,0.68,34138,Warehouse,MTR-8385,OK
bldg018,2023-01-05 10:00:00,525.526,592.31,63.3,0.87,21930,Retail,MTR-2334,OK
bldg018,2023-01-05 11:00:00,522.746,687.91,76.6,0.54,35859,Hospital,MTR-7540,ERROR
bldg018,2023-01-05 12:00:00,557.89,776.43,97.5,0.41,5828,Retail,MTR-9422,OK
bldg018,2023-01-05 13:00:00,554.385,563.01,27.5,0.51,5937,Warehouse,MTR-2424,OK
bldg018,2023-01-05 14:00:00,482.115,494.72,50.5,0.6,15168,School,MTR-1404,ERROR
bldg018,2023-01-05 15:00:00,445.964,619.56,80.0,0.66,44596,Retail,MTR-7738,OK
bldg018,2023-01-05 16:00:00,412.131,468.38,40.9,0.6,4370,Office,MTR-4767,OK
bldg018,2023-01-05 17:00:00,392.103,526.92,54.8,0.91,4260,Hospital,MTR-2592,OK
bldg018,2023-01-05 18:00:00,373.571,389.92,69.7,0.8,40845,Office,MTR-1259,OK
bldg018,2023-01-05 19:00:00,300.206,375.16,44.3,0.0,22554,School,MTR-9190,OK
bldg018,2023-01-05 20:00:00,265.169,366.03,56.2,0.14,11890,Hospital,MTR-7944,OK
bldg018,2023-01-05 21:00:00,239.549,251.22,51.2,0.0,2527,Warehouse,MTR-2209,OK
bldg018,2023-01-05 22:00:00,186.175,248.09,78.2,0.12,32993,Office,MTR-3793,OK
bldg018,2023-01-05 23:00:00,170.79,232.44,41.1,0.06,11030,Warehouse,MTR-5182,OK
bldg018,2023-01-06 00:00:00,174.821,216.96,29.5,0.28,36951,Hospital,MTR-6364,OK
bldg018,2023-01-06 01:00:00,177.859,236.46,42.9,0.16,41905,Warehouse,MTR-3203,ESTIMATED
bldg018,2023-01-06 02:00:00,200.235,230.46,99.2,0.0,32072,Hospital,MTR-9324,OK
bldg018,2023-01-06 03:00:00,233.917,293.59,56.1,0.31,17147,Office,MTR-3777,OK
bldg018,2023-01-06 04:00:00,258.051,279.31,44.9,0.15,21650,Office,MTR-6356,OK
bldg018,2023-01-06 05:00:00,316.597,439.02,7.8,0.28,7210,Warehouse,MTR-1629,OK
bldg018,2023-01-06 06:00:00,373.929,508.1,36.9,0.0,14894,School,MTR-2614,OK
bldg018,2023-01-06 07:00:00,366.951,429.9,78.0,0.19,48833,School,MTR-9562,OK
bldg018,2023-01-06 08:00:00,460.032,561.81,36.0,0.44,47920,Warehouse,MTR-1611,OK
bldg018,2023-01-06 09:00:00,481.548,651.35,22.0,0.47,12546,Office,MTR-2623,OK
bldg018,2023-01-06 10:00:00,501.318,631.71,65.4,0.82,36104,Hotel,MTR-6552,OK
bldg018,2023-01-06 11:00:00,546.305,728.27,79.1,0.34,21061,Office,MTR-3965,ESTIMATED
bldg018,2023-01-06 12:00:00,544.902,603.01,60.2,0.46,23484,Hospital,MTR-2595,ESTIMATED
bldg018,2023-01-06 13:00:00,501.525,579.57,90.8,0.74,40613,School,MTR-6162,OK
bldg018,2023-01-06 14:00:00,459.483,499.67,26.2,0.52,38265,Retail,MTR-6432,OK
bldg018,2023-01-06 15:00:00,452.057,530.46,49.1,0.42,17834,Hotel,MTR-7279,OK
bldg018,2023-01-06 16:00:00,448.758,520.64,53.3,0.69,17792,Hotel,MTR-5794,OK
bldg018,2023-01-06 17:00:00,366.916,490.92,69.6,0.45,6376,Hospital,MTR-5496,OK
bldg018,2023-01-06 18:00:00,352.031,383.8,41.0,0.86,15947,Warehouse,MTR-8347,OK
bldg018,2023-01-06 19:00:00,295.558,359.83,75.4,0.16,6126,Office,MTR-9806,ESTIMATED
bldg018,2023-01-06 20:00:00,257.692,358.96,83.5,0.0,8000,Hospital,MTR-1192,ERROR
bldg018,2023-01-06 21:00:00,213.97,225.91,76.5,0.0,9533,Hospital,MTR-8146,OK
bldg018,2023-01-06 22:00:00,205.961,233.16,71.1,0.24,33663,Retail,MTR-7626,OK
bldg018,2023-01-06 23:00:00,193.248,226.3,69.9,0.15,14924,School,MTR-3296,ESTIMATED
bldg018,2023-01-07 00:00:00,147.943,203.86,12.0,0.13,32889,Office,MTR-7766,OK
bldg018,2023-01-07 01:00:00,142.522,197.06,70.5,0.24,46832,Hospital,MTR-7696,ERROR
bldg018,2023-01-07 02:00:00,158.269,177.66,100.8,0.05,18885,Hospital,MTR-3613,ESTIMATED
bldg018,2023-01-07 03:00:00,196.111,231.04,12.6,0.14,39160,Warehouse,MTR-5854,OK
bldg018,2023-01-07 04:00:00,215.498,246.72,25.7,0.24,6938,Warehouse,MTR-1667,OK
bldg018,2023-01-07 05:00:00,250.714,327.59,87.2,0.15,15054,Office,MTR-3080,ERROR
bldg018,2023-01-07 06:00:00,289.146,327.39,77.8,0.05,7335,School,MTR-1665,OK
bldg018,2023-01-07 07:00:00,330.575,385.52,28.4,0.11,39271,School,MTR-4128,OK
bldg018,2023-01-07 08:00:00,398.644,416.23,59.1,0.53,34928,Retail,MTR-4540,OK
bldg018,2023-01-07 09:00:00,418.586,453.78,89.6,0.37,14548,Office,MTR-7322,OK
bldg018,2023-01-07 10:00:00,444.079,491.91,110.4,0.31,35328,Retail,MTR-5326,OK
bldg018,2023-01-07 12:00:00,460.859,541.74,63.5,0.11,28318,Warehouse,MTR-4584,OK
bldg018,2023-01-07 13:00:00,463.779,517.14,44.1,0.18,8260,Retail,MTR-2571,OK
bldg018,2023-01-07 14:00:00,393.58,538.75,51.7,0.34,21411,Hospital,MTR-9963,OK
bldg018,2023-01-07 15:00:00,378.931,414.77,23.0,0.21,11994,Office,MTR-9244,OK
bldg018,2023-01-07 16:00:00,367.621,435.45,87.9,0.38,8574,Office,MTR-8451,ERROR
bldg018,2023-01-07 17:00:00,338.712,463.27,47.3,0.05,15609,Hotel,MTR-4761,OK
bldg018,2023-01-07 18:00:00,275.984,283.33,77.1,0.33,41118,Retail,MTR-8260,OK
bldg018,2023-01-07 19:00:00,261.333,273.49,92.8,0.26,8305,Office,MTR-8000,OK
bldg018,2023-01-07 20:00:00,208.429,228.06,87.2,0.26,46357,Retail,MTR-3293,OK
bldg018,2023-01-07 21:00:00,199.135,201.17,71.6,0.1,28429,Hotel,MTR-4259,OK
bldg018,2023-01-07 22:00:00,159.951,193.4,70.2,0.17,39388,Hospital,MTR-5175,OK
bldg018,2023-01-07 23:00:00,155.768,182.22,47.2,0.43,32780,Office,MTR-1906,OK
bldg018,2023-01-08 00:00:00,153.174,162.49,74.4,0.22,7451,Warehouse,MTR-5655,OK
bldg018,2023-01-08 01:00:00,153.072,175.79,76.7,0.08,22610,Office,MTR-1039,OK
bldg018,2023-01-08 02:00:00,161.799,195.41,103.3,0.34,25107,Hospital,MTR-5986,OK
bldg018,2023-01-08 03:00:00,191.315,235.57,56.3,0.16,10335,Retail,MTR-9838,OK
bldg018,2023-01-08 04:00:00,230.759,297.97,67.0,0.22,30852,Office,MTR-5092,OK
bldg018,2023-01-08 05:00:00,261.103,328.35,70.5,0.23,42927,Hospital,MTR-8735,OK
bldg018,2023-01-08 07:00:00,351.489,404.43,39.8,0.47,43947,Office,MTR-3493,OK
bldg018,2023-01-08 08:00:00,390.672,440.07,59.4,0.11,10350,Retail,MTR-6924,OK
bldg018,2023-01-08 09:00:00,396.766,401.35,40.4,0.25,5412,Warehouse,MTR-5624,OK
bldg018,2023-01-08 10:00:00,447.611,525.35,48.4,0.0,30310,Hotel,MTR-3418,OK
bldg018,2023-01-08 11:00:00,440.446,557.14,43.8,0.09,45406,Hospital,MTR-3435,ESTIMATED
bldg018,2023-01-08 12:00:00,426.816,524.46,38.5,0.32,32667,Hospital,MTR-5476,OK
bldg018,2023-01-08 13:00:00,407.943,462.89,51.3,0.1,42584,Office,MTR-5157,OK
bldg018,2023-01-08 14:00:00,390.371,434.72,90.6,0.1,45585,Warehouse,MTR-5456,OK
bldg018,2023-01-08 15:00:00,384.769,425.05,63.0,0.0,48007,Hospital,MTR-6829,OK
bldg018,2023-01-08 16:00:00,-370.549,417.26,16.8,0.12,43710,School,MTR-1007,ESTIMATED
bldg018,2023-01-08 17:00:00,347.079,350.97,48.3,0.24,9272,Hotel,MTR-2342,OK
bldg018,2023-01-08 18:00:00,282.159,295.0,39.9,0.0,9491,Retail,MTR-7460,ESTIMATED
bldg018,2023-01-08 19:00:00,251.893,341.77,56.8,0.03,31842,Hospital,MTR-1073,ERROR
bldg018,2023-01-08 20:00:00,237.455,312.14,49.1,0.14,9404,Office,MTR-2034,OK
bldg018,2023-01-08 21:00:00,195.265,201.18,47.3,0.26,45205,Hotel,MTR-4468,OK
bldg018,2023-01-08 22:00:00,157.067,197.82,105.9,0.21,13180,Hotel,MTR-7863,OK
bldg018,2023-01-08 23:00:00,164.228,208.74,49.4,0.32,25540,Hospital,MTR-7337,OK
bldg018,2023-01-09 00:00:00,168.276,187.3,72.3,0.14,45621,Hotel,MTR-3101,ESTIMATED
bldg018,2023-01-09 01:00:00,175.325,185.89,59.9,0.24,35533,School,MTR-8627,OK
bldg018,2023-01-09 02:00:00,186.97,224.76,43.8,0.17,20165,Retail,MTR-9491,OK
bldg018,2023-01-09 03:00:00,217.628,225.05,101.3,0.21,23497,Hotel,MTR-5881,OK
bldg018,2023-01-09 04:00:00,262.563,289.08,39.4,0.05,10851,Retail,MTR-4647,OK
bldg018,2023-01-09 05:00:00,280.022,283.89,53.1,0.01,10065,Warehouse,MTR-7519,OK
bldg018,2023-01-09 06:00:00,363.031,406.9,81.8,0.07,14709,Hotel,MTR-5037,OK
bldg018,2023-01-09 07:00:00,417.979,547.32,84.1,0.1,39043,Office,MTR-4211,OK
bldg018,2023-01-09 08:00:00,463.251,619.54,58.6,0.5,47984,Office,MTR-4575,OK
bldg018,2023-01-09 09:00:00,466.316,645.33,38.6,0.6,21456,School,MTR-1451,OK
bldg018,2023-01-09 10:00:00,517.569,638.64,84.0,0.36,44603,Hotel,MTR-5936,OK
bldg018,2023-01-09 11:00:00,518.406,574.72,94.6,0.61,43395,School,MTR-4532,OK
bldg018,2023-01-09 12:00:00,552.826,659.23,101.9,0.63,16709,Hospital,MTR-3818,OK
bldg018,2023-01-09 13:00:00,481.793,606.07,76.5,0.55,46392,Warehouse,MTR-3421,OK
bldg018,2023-01-09 14:00:00,503.903,570.65,64.7,0.77,22154,Office,MTR-7308,OK
bldg018,2023-01-09 15:00:00,436.01,585.01,66.1,0.81,44789,Hotel,MTR-8401,OK
bldg018,2023-01-09 16:00:00,449.544,544.17,59.5,0.53,33601,Retail,MTR-6282,OK
bldg018,2023-01-09 17:00:00,396.602,544.16,82.0,0.37,20028,School,MTR-2917,OK
bldg018,2023-01-09 18:00:00,333.899,391.89,64.7,0.54,4799,Retail,MTR-1605,OK
bldg018,2023-01-09 19:00:00,289.333,360.73,62.7,0.31,16211,Hotel,MTR-3548,OK
bldg018,2023-01-09 20:00:00,248.589,293.05,58.6,0.15,14898,Retail,MTR-1761,OK
bldg018,2023-01-09 21:00:00,222.135,248.83,69.3,0.13,45879,Office,MTR-3395,ERROR
bldg018,2023-01-09 23:00:00,166.201,222.81,58.6,0.04,47126,Hotel,MTR-7191,ERROR
bldg018,2023-01-10 00:00:00,170.746,221.37,78.2,0.06,41726,Office,MTR-3287,OK
bldg018,2023-01-10 01:00:00,175.967,209.04,3.7,0.16,10982,School,MTR-2979,OK
bldg018,2023-01-10 02:00:00,199.582,210.54,52.2,0.37,20441,Hotel,MTR-6922,OK
bldg018,2023-01-10 03:00:00,221.337,236.23,81.8,0.0,47924,Warehouse,MTR-2606,OK
bldg018,2023-01-10 04:00:00,250.03,328.24,64.6,0.26,33698,Hotel,MTR-6573,OK
bldg018,2023-01-10 05:00:00,289.718,352.93,27.6,0.13,34337,School,MTR-6711,OK
bldg018,2023-01-10 06:00:00,373.775,455.74,80.1,0.0,3867,Office,MTR-8605,OK
bldg018,2023-01-10 07:00:00,396.007,501.9,100.3,0.33,6725,Hospital,MTR-9805,OK
bldg018,2023-01-10 08:00:00,467.643,546.57,65.3,0.67,47348,Hotel,MTR-2781,OK
bldg018,2023-01-10 09:00:00,448.73,478.93,54.5,0.6,10876,Warehouse,MTR-3235,OK
bldg018,2023-01-10 10:00:00,459.975,619.93,44.5,0.74,44375,Hospital,MTR-3843,ESTIMATED
bldg018,2023-01-10 11:00:00,540.871,557.36,72.8,0.59,26914,School,MTR-4675,ERROR
bldg018,2023-01-10 12:00:00,547.922,714.51,103.4,0.47,2195,Retail,MTR-4408,OK
bldg018,2023-01-10 13:00:00,547.913,669.76,41.6,0.37,36192,Hospital,MTR-6100,OK
bldg018,2023-01-10 14:00:00,523.84,538.43,78.0,0.56,17585,School,MTR-3487,ERROR
bldg018,2023-01-10 15:00:00,507.215,676.82,102.2,0.6,28381,School,MTR-5456,ERROR
bldg018,2023-01-10 16:00:00,422.843,487.99,89.3,0.59,7212,Retail,MTR-6822,OK
bldg018,2023-01-10 18:00:00,333.809,461.14,64.9,0.48,28938,Retail,MTR-1431,ESTIMATED
bldg018,2023-01-10 19:00:00,326.603,418.1,24.7,0.11,30361,Hotel,MTR-1458,OK
bldg018,2023-01-10 20:00:00,240.692,277.5,70.7,0.41,5244,Hotel,MTR-8310,OK
bldg018,2023-01-10 21:00:00,207.598,227.03,59.5,0.1,36194,Hotel,MTR-1942,OK
bldg018,2023-01-10 22:00:00,206.823,264.21,38.0,0.03,4750,Hospital,MTR-5267,OK
