device_id,timestamp,sensor_type,temperature_c,humidity_pct,pressure_hpa,vibration_ms2,machine_status,battery_pct,firmware_version
DEV-032,2024-01-24 06:34:34,humidity,29.39,40.6,1023.97,2.4065,normal,68.5,v2.0.0
DEV-022,2024-01-24 06:45:22,temperature,17.42,45.0,1014.29,1.0087,error,65.7,v1.2.1
DEV-019,2024-01-24 06:49:15,pressure,13.79,60.4,1024.58,4.227,normal,79.5,v2.0.0
DEV-027,2024-01-24 07:01:52,combined,11.64,30.2,1016.24,1.831,normal,81.7,v1.2.1
DEV-001,2024-01-24 07:10:24,temperature,23.37,67.7,1005.74,0.0461,normal,59.1,v1.2.1
DEV-039,2024-01-24 07:12:23,combined,24.18,66.2,1020.84,1.2747,warning,77.5,v1.3.0
DEV-021,2024-01-24 07:16:09,vibration,17.94,42.9,1014.18,4.5156,error,56.8,v1.3.0
DEV-048,2024-01-24 07:37:02,vibration,23.01,66.5,1018.28,0.8677,normal,100.0,v1.3.0
DEV-043,2024-01-24 07:38:05,pressure,28.83,83.3,1015.63,0.6082,normal,82.0,v1.2.1
DEV-001,2024-01-24 07:48:52,temperature,19.43,35.3,1021.56,5.1242,warning,47.1,v1.2.1
DEV-013,2024-01-24 07:51:40,vibration,22.72,35.3,1000.41,3.4606,error,74.3,v1.2.1
DEV-019,2024-01-24 08:04:27,vibration,21.83,71.8,995.34,0.434,normal,46.2,v1.2.1
DEV-030,2024-01-24 08:05:39,humidity,31.59,49.0,1009.61,1.9086,normal,51.4,v1.2.1
DEV-025,2024-01-24 08:09:24,pressure,29.69,60.3,1008.7,0.5155,normal,65.2,v2.0.0
DEV-022,2024-01-24 08:30:35,humidity,26.79,60.4,1024.95,0.1438,normal,49.8,v1.3.0
DEV-019,2024-01-24 08:38:04,temperature,17.43,62.7,1008.39,0.062,normal,65.2,v1.2.1
DEV-004,2024-01-24 09:08:17,combined,18.2,45.2,1021.2,3.9661,normal,83.0,v1.3.0
DEV-025,2024-01-24 09:17:34,vibration,22.47,41.3,1032.81,1.2359,normal,52.2,v1.2.1
DEV-024,2024-01-24 09:20:17,humidity,10.12,50.1,1016.82,5.0931,warning,65.2,v1.2.1
DEV-016,2024-01-24 09:42:49,temperature,-1.19,40.8,1006.3,1.1485,normal,50.5,v1.2.1
DEV-045,2024-01-24 09:53:18,pressure,26.08,35.4,1010.27,7.9687,normal,63.6,v1.2.1
DEV-011,2024-01-24 10:10:45,temperature,23.7,51.5,1016.7,2.1256,warning,100.0,v2.0.0
DEV-020,2024-01-24 10:24:06,temperature,23.79,59.8,1019.9,0.6108,normal,26.5,v1.3.0
DEV-001,2024-01-24 10:33:24,humidity,21.01,49.9,996.64,0.7894,normal,68.4,v1.2.1
DEV-044,2024-01-24 10:33:32,vibration,8.22,26.1,1030.37,0.6836,normal,68.4,v1.3.0
DEV-038,2024-01-24 10:37:48,temperature,20.4,53.4,1006.76,3.1223,normal,100.0,v2.0.0
DEV-023,2024-01-24 10:42:34,temperature,33.0,34.2,1014.1,0.4618,normal,96.4,v1.3.0
DEV-042,2024-01-21 18:22:01,humidity,26.02,62.8,1024.64,1.4855,normal,100.0,v1.3.0
DEV-012,2024-01-24 10:43:56,humidity,16.1,30.8,1015.6,0.7427,normal,100.0,v1.2.1
DEV-013,2024-01-24 10:46:12,temperature,26.29,60.8,995.51,4.9536,warning,53.8,v2.0.0
DEV-016,2024-01-24 11:07:27,combined,15.41,70.3,999.66,12.4047,normal,80.4,v1.3.0
DEV-032,2024-01-24 11:16:15,humidity,25.63,35.5,1015.1,1.8018,normal,75.2,v1.2.1
DEV-038,2024-01-24 11:38:33,vibration,14.17,72.5,1004.96,4.6818,warning,73.2,v1.2.1
DEV-015,2024-01-24 11:49:34,pressure,27.5,73.3,1015.77,4.9868,normal,82.5,v1.2.1
DEV-027,2024-01-24 12:01:50,combined,9.04,66.9,1020.42,4.1699,normal,97.5,v1.3.0
DEV-030,2024-01-24 12:11:04,pressure,25.2,33.4,1009.13,0.1582,normal,86.4,v2.0.0
DEV-023,2024-01-21 07:28:25,humidity,12.17,64.4,1015.45,1.9281,normal,85.6,v1.3.0
DEV-031,2024-01-24 12:36:36,vibration,16.05,59.7,1017.0,10.7662,normal,55.1,v2.0.0
DEV-001,2024-01-24 12:37:31,temperature,24.39,51.6,1015.16,1.3104,normal,75.3,v1.3.0
DEV-047,2024-01-24 12:45:34,vibration,4.82,64.1,996.47,2.5286,normal,60.7,v1.2.1
DEV-049,2024-01-24 12:52:08,combined,23.87,76.3,1011.38,3.0038,normal,75.5,v1.2.1
DEV-031,2024-01-24 13:09:12,pressure,20.57,55.1,998.68,3.942,normal,85.5,v2.0.0
DEV-039,2024-01-24 13:16:29,temperature,2.96,64.0,1035.44,0.786,normal,72.3,v1.3.0
DEV-011,2024-01-24 13:44:23,pressure,32.24,74.1,987.92,0.0387,normal,100.0,v1.2.1
DEV-040,2024-01-24 13:46:20,vibration,32.43,70.7,1005.0,0.5083,warning,88.2,v2.0.0
DEV-026,2024-01-24 13:47:37,humidity,17.46,67.4,1016.53,6.6732,normal,100.0,v1.3.0
DEV-035,2024-01-24 14:06:23,temperature,27.29,45.1,1019.77,1.399,normal,68.3,v1.2.1
DEV-046,2024-01-24 14:17:32,temperature,10.94,49.4,1026.98,11.8891,warning,100.0,v2.0.0
DEV-011,2024-01-24 14:23:19,pressure,26.22,86.5,1004.65,0.0209,normal,100.0,v2.0.0
DEV-025,2024-01-24 14:24:49,pressure,22.59,62.3,1016.23,8.3778,normal,46.2,v2.0.0
DEV-022,2024-01-24 14:28:51,pressure,5.44,17.9,1000.03,1.1876,normal,90.3,v1.2.1
DEV-012,2024-01-24 14:35:01,combined,26.35,62.3,1020.39,2.144,normal,68.6,v1.3.0
DEV-036,2024-01-24 14:36:07,combined,27.19,50.2,1008.02,1.7052,normal,64.3,v1.3.0
DEV-013,2024-01-24 14:45:29,humidity,29.88,60.1,1010.1,2.4049,normal,100.0,v1.2.1
DEV-011,2024-01-24 15:01:02,vibration,21.82,60.4,1019.7,0.2471,normal,100.0,v1.3.0
DEV-024,2024-01-24 15:10:26,temperature,17.42,60.2,1019.51,2.2714,normal,65.4,v1.2.1
DEV-024,2024-01-24 15:27:20,combined,17.28,49.5,1010.05,3.8214,normal,86.1,v2.0.0
DEV-020,2024-01-24 15:33:12,pressure,17.19,69.8,1013.74,0.9678,error,99.6,v1.2.1
DEV-039,2024-01-24 15:49:50,pressure,18.94,57.7,993.2,0.37,normal,66.1,v1.2.1
DEV-009,2024-01-24 15:52:41,vibration,24.04,46.2,1025.08,2.2682,normal,47.5,v1.2.1
DEV-010,2024-01-24 16:02:54,combined,30.3,61.6,1003.03,2.9233,normal,86.0,v1.2.1
DEV-039,2024-01-24 16:18:54,combined,22.51,35.2,1010.73,8.263,warning,55.7,v1.2.1
DEV-011,2024-01-24 16:31:27,vibration,22.37,35.4,1011.43,0.358,normal,86.0,v1.2.1
DEV-046,2024-01-24 17:11:00,vibration,28.13,19.8,1009.65,0.7621,normal,51.9,v1.3.0
DEV-021,2024-01-24 17:12:20,temperature,22.01,49.2,1027.81,0.9797,normal,99.6,v2.0.0
DEV-012,2024-01-24 17:21:17,combined,23.56,62.9,1023.88,2.5184,normal,100.0,v1.3.0
DEV-012,2024-01-24 17:22:20,temperature,33.85,70.6,1013.88,0.2555,normal,32.4,v1.3.0
DEV-029,2024-01-24 17:54:57,vibration,17.0,54.7,1014.31,0.5119,normal,58.8,v1.2.1
DEV-028,2024-01-24 18:22:32,pressure,13.64,35.7,1001.22,1.0048,normal,64.5,v1.2.1
DEV-047,2024-01-24 18:30:14,combined,33.71,57.8,1019.91,1.5716,normal,61.6,v1.2.1
DEV-032,2024-01-24 18:30:34,pressure,21.95,73.2,1019.27,0.3676,normal,85.4,v1.3.0
DEV-038,2024-01-24 18:33:57,combined,8.89,64.8,1004.11,3.4133,normal,67.4,v1.2.1
DEV-037,2024-01-24 18:46:31,combined,21.65,61.2,1004.35,0.7956,error,79.7,v1.2.1
DEV-050,2024-01-24 18:55:00,pressure,15.64,24.5,1020.76,7.488,normal,50.6,v1.3.0
DEV-045,2024-01-24 18:56:49,temperature,9.31,56.6,1013.17,5.9614,normal,87.1,v1.3.0
DEV-004,2024-01-24 18:57:41,pressure,35.19,44.9,1013.15,4.9746,normal,100.0,v1.3.0
DEV-040,2024-01-24 19:00:11,vibration,18.66,43.3,1002.43,1.3896,maintenance,62.3,v1.3.0
DEV-044,2024-01-24 19:06:58,temperature,25.47,57.4,1006.13,4.7622,normal,94.6,v1.3.0
DEV-037,2024-01-24 19:07:18,temperature,17.11,57.7,1015.88,0.0231,normal,71.1,v1.2.1
DEV-048,2024-01-24 19:16:27,combined,26.5,65.0,1006.69,0.8768,normal,37.2,v1.2.1
DEV-018,2024-01-24 19:23:40,vibration,9999,73.4,1009.01,1.1309,normal,100.0,v1.2.1
DEV-034,2024-01-24 19:25:37,vibration,24.46,49.9,1003.35,3.4236,normal,100.0,v1.3.0
DEV-030,2024-01-24 19:29:25,temperature,7.36,62.1,1005.08,3.415,normal,79.6,v1.3.0
DEV-006,2024-01-24 19:29:31,humidity,22.39,41.6,1012.87,1.5243,normal,56.7,v1.3.0
DEV-036,2024-01-24 19:35:35,combined,15.55,46.4,1004.13,0.1567,normal,73.7,v1.2.1
DEV-010,2024-01-24 19:41:31,vibration,18.74,64.1,1019.68,3.0485,normal,75.6,v1.2.1
DEV-027,2024-01-24 19:43:57,vibration,12.02,58.1,1000.62,0.1067,normal,92.3,v1.3.0
DEV-007,2024-01-24 19:44:18,pressure,9.54,56.3,1038.22,1.1633,normal,100.0,v2.0.0
DEV-049,2024-01-24 19:49:17,temperature,26.03,81.9,1022.85,1.8771,normal,100.0,v1.2.1
DEV-011,2024-01-24 19:51:03,combined,19.4,29.9,1032.28,0.0555,normal,72.1,v1.2.1
DEV-035,2024-01-24 19:53:18,pressure,26.4,75.8,1017.67,0.5558,normal,71.5,v1.3.0
DEV-038,2024-01-24 19:55:19,combined,39.31,57.6,1011.37,2.1588,normal,53.4,v1.3.0
DEV-007,2024-01-24 19:58:13,humidity,32.47,93.5,1003.56,0.2252,normal,82.4,v1.2.1
DEV-047,2024-01-24 20:12:26,humidity,19.71,71.8,1018.78,0.6123,normal,42.7,v2.0.0
DEV-018,2024-01-24 20:18:13,humidity,23.21,37.7,1005.18,1.0996,normal,53.5,v2.0.0
DEV-032,2024-01-24 20:22:06,temperature,27.31,74.4,1018.39,4.0922,warning,83.5,v1.3.0
DEV-030,2024-01-15 13:12:41,pressure,25.84,64.9,1018.78,0.6694,normal,56.5,v1.3.0
DEV-024,2024-01-24 20:32:00,humidity,25.28,78.1,1022.48,0.5375,normal,83.5,v2.0.0
DEV-030,2024-01-24 20:44:22,vibration,30.23,71.4,1026.09,1.9964,normal,92.1,v1.2.1
DEV-036,2024-01-10 03:51:07,pressure,24.35,61.5,1022.79,9.0804,normal,88.0,v2.0.0
DEV-018,2024-01-24 21:19:54,combined,34.72,51.1,1029.74,3.661,normal,67.0,v2.0.0
DEV-037,2024-01-24 21:21:42,pressure,26.85,41.3,1004.23,5.2609,normal,41.8,v2.0.0
DEV-027,2024-01-24 21:24:27,combined,12.4,81.2,1010.42,1.6721,normal,98.3,v1.2.1
DEV-011,2024-01-24 22:34:46,pressure,19.19,51.6,1019.2,0.7566,normal,81.6,v1.2.1
DEV-024,2024-01-24 22:41:25,combined,27.06,57.4,1013.45,0.4169,normal,100.0,v1.2.1
DEV-019,2024-01-24 22:48:33,pressure,9.61,36.4,1005.81,2.3978,normal,23.3,v1.3.0
DEV-033,2024-01-24 22:49:29,combined,27.98,71.4,1001.82,0.6887,normal,59.6,v1.2.1
DEV-004,2024-01-24 23:12:45,temperature,41.68,51.9,1001.53,0.5017,normal,61.5,v1.3.0
DEV-034,2024-01-24 23:19:32,vibration,19.83,72.1,1012.32,1.9828,normal,66.3,v1.2.1
DEV-009,2024-01-24 23:22:27,vibration,29.37,54.7,1008.44,0.2666,normal,67.3,v1.3.0
DEV-045,2024-01-24 23:28:57,humidity,15.67,46.3,1020.15,3.2097,normal,44.2,v1.3.0
DEV-022,2024-01-24 23:41:33,temperature,22.44,75.4,1001.78,1.85,normal,60.3,v1.3.0
DEV-009,2024-01-24 23:42:55,temperature,37.92,65.6,1023.91,2.6945,normal,77.8,v1.2.1
DEV-022,2024-01-24 23:53:41,pressure,25.14,70.1,999.77,2.0213,normal,61.9,v1.2.1
DEV-019,2024-01-25 00:20:34,humidity,28.75,63.3,1006.59,2.5137,normal,63.3,v1.3.0
DEV-027,2024-01-25 00:29:48,vibration,18.12,52.0,997.95,2.7319,normal,100.0,v1.3.0
DEV-047,2024-01-25 00:33:41,temperature,17.25,40.4,1017.55,2.2346,normal,94.2,v1.2.1
DEV-044,2024-01-25 00:35:06,vibration,18.06,34.0,1033.81,4.2908,normal,96.9,v1.3.0
DEV-049,2024-01-25 00:56:09,temperature,28.54,45.5,996.24,3.1288,normal,30.8,v1.2.1
DEV-026,2024-01-25 00:57:32,vibration,38.08,54.5,1007.98,7.531,normal,74.9,v1.2.1
DEV-030,2024-01-25 01:19:08,pressure,6.96,70.7,1019.87,0.2642,normal,75.6,v1.2.1
DEV-039,2024-01-25 01:39:55,pressure,31.05,54.0,1020.7,1.3341,normal,95.4,v2.0.0
DEV-010,2024-01-25 01:44:10,temperature,26.77,60.4,1012.33,0.5335,normal,100.0,v1.2.1
DEV-032,2024-01-25 01:49:37,pressure,20.95,61.8,1003.71,0.1272,normal,56.7,v1.3.0
DEV-022,2024-01-25 02:20:49,vibration,21.1,43.5,1002.78,0.8977,normal,68.0,v1.3.0
DEV-005,2024-01-25 02:25:39,temperature,31.72,65.5,1008.71,0.9116,normal,74.4,v1.3.0
DEV-013,2024-01-25 02:35:41,humidity,33.87,28.1,1004.94,0.2581,normal,72.7,v1.2.1
DEV-015,2024-01-25 02:35:42,humidity,23.04,54.9,1024.42,2.6646,normal,100.0,v1.3.0
DEV-024,2024-01-25 03:02:48,pressure,23.89,41.0,1031.72,5.8494,normal,44.8,v1.3.0
DEV-047,2024-01-25 03:17:36,combined,25.47,94.1,1012.98,2.0073,normal,82.2,v1.3.0
DEV-026,2024-01-25 03:19:25,temperature,39.67,63.7,1023.12,1.0537,normal,84.8,v1.2.1
DEV-044,2024-01-25 03:35:41,vibration,27.3,66.6,1007.05,0.5338,normal,49.8,v1.3.0
DEV-010,2024-01-25 03:41:19,pressure,15.21,73.3,986.58,3.6218,normal,76.0,v1.2.1
DEV-010,2024-01-25 04:07:23,combined,11.96,49.7,1012.07,1.1338,normal,100.0,v1.2.1
DEV-043,2024-01-25 04:09:19,pressure,9.93,71.3,1019.09,5.4039,normal,57.1,v2.0.0
DEV-027,2024-01-25 04:14:33,pressure,37.29,72.5,1008.5,2.2786,normal,79.3,v1.2.1
DEV-029,2024-01-25 04:21:09,vibration,32.71,72.9,1017.57,9.8809,normal,94.7,v1.3.0
DEV-034,2024-01-25 04:29:14,vibration,34.37,50.5,1032.96,0.4576,normal,69.5,v1.2.1
DEV-048,2024-01-25 04:31:39,humidity,14.39,64.8,999.85,1.8679,normal,93.9,v1.3.0
DEV-002,2024-01-25 04:32:26,pressure,30.69,60.8,1015.9,4.0222,normal,61.7,v1.2.1
DEV-017,2024-01-25 04:37:00,combined,30.37,41.7,1012.23,2.4434,warning,87.2,v1.2.1
DEV-030,2024-01-25 04:45:05,vibration,21.77,55.0,1004.41,2.8166,normal,56.2,v1.2.1
DEV-026,2024-01-25 05:00:06,temperature,27.75,57.6,1028.46,2.4141,normal,90.7,v1.2.1
DEV-027,2024-01-25 05:02:37,temperature,22.22,75.2,1018.44,2.017,normal,54.9,v1.2.1
DEV-032,2024-01-25 05:05:08,temperature,1.77,76.7,997.61,1.7589,normal,73.8,v1.3.0
DEV-012,2024-01-25 05:09:06,vibration,20.88,56.0,1008.48,0.2133,normal,88.0,v1.2.1
DEV-007,2024-01-25 05:30:59,humidity,17.43,62.9,1016.79,0.199,normal,78.9,v2.0.0
DEV-024,2024-01-03 07:30:29,combined,39.2,49.2,1012.7,0.7227,normal,87.9,v1.2.1
DEV-017,2024-01-25 05:54:08,vibration,17.01,57.1,1008.08,2.5011,normal,100.0,v1.2.1
DEV-017,2024-01-25 06:00:15,combined,25.57,54.3,1007.92,1.681,normal,62.6,v1.2.1
DEV-016,2024-01-25 06:42:41,humidity,24.17,57.1,1014.17,5.2485,normal,53.0,v1.2.1
DEV-024,2024-01-25 06:59:38,combined,28.76,71.8,1017.08,0.3497,warning,77.9,v1.2.1
DEV-027,2024-01-25 07:27:07,combined,8.16,42.8,1027.51,0.3979,normal,100.0,v1.3.0
DEV-030,2024-01-25 07:50:35,pressure,9.33,74.9,1031.5,1.6004,normal,79.6,v1.3.0
DEV-029,2024-01-25 07:58:54,combined,16.16,59.2,1004.22,1.4462,error,67.9,v1.2.1
DEV-036,2024-01-25 08:02:26,temperature,35.69,55.5,1014.2,7.5031,normal,65.9,v1.2.1
DEV-043,2024-01-25 08:07:31,temperature,21.55,53.1,1018.35,2.3423,normal,79.8,v2.0.0
DEV-022,2024-01-25 08:10:36,combined,27.5,34.6,1026.94,0.9559,normal,74.1,v1.2.1
DEV-047,2024-01-25 08:15:25,humidity,31.72,39.1,1024.74,5.7754,normal,84.5,v1.2.1
DEV-020,2024-01-25 08:25:47,humidity,14.82,32.8,1008.56,1.4174,normal,36.1,v1.2.1
DEV-038,2024-01-25 08:34:00,vibration,26.79,64.4,1004.83,0.4609,normal,58.1,v2.0.0
DEV-013,2024-01-25 08:37:01,combined,20.56,61.6,1023.57,1.2466,normal,71.9,v1.2.1
DEV-011,2024-01-25 08:51:22,temperature,14.95,62.0,1021.54,9.4913,normal,56.8,v1.2.1
DEV-018,2024-01-25 08:55:19,combined,25.13,57.7,1017.77,2.4482,normal,81.1,v1.2.1
DEV-028,2024-01-25 09:11:18,combined,22.33,67.7,1022.18,2.9437,normal,100.0,v1.2.1
DEV-020,2024-01-25 09:26:45,temperature,39.0,51.5,1006.53,6.1717,normal,100.0,v1.3.0
DEV-044,2024-01-25 09:27:41,humidity,7.85,70.4,1008.42,1.6899,normal,57.9,v2.0.0
DEV-044,2024-01-25 09:36:40,vibration,23.32,50.6,1018.73,2.8278,normal,100.0,v1.3.0
DEV-025,2024-01-25 09:47:41,humidity,23.06,60.1,1019.66,10.5137,normal,57.0,v1.2.1
DEV-028,2024-01-25 10:08:01,temperature,16.19,10.0,1008.92,3.0281,normal,71.9,v1.2.1
DEV-039,2024-01-25 10:11:08,vibration,22.87,63.9,1009.0,1.2847,warning,67.4,v2.0.0
DEV-001,2024-01-25 10:24:47,combined,21.35,45.5,1033.18,2.8877,warning,72.7,v1.3.0
DEV-033,2024-01-25 10:26:37,pressure,18.16,56.8,1016.36,1.0357,warning,61.1,v2.0.0
DEV-028,2024-01-25 10:32:34,combined,9.28,64.7,1023.12,1.3148,normal,100.0,v1.3.0
DEV-026,2024-01-25 10:37:46,combined,20.81,80.5,1011.41,2.9587,normal,54.8,v1.2.1
DEV-048,2024-01-25 10:50:17,combined,12.1,17.3,998.1,0.0254,warning,92.6,v1.2.1
DEV-014,2024-01-25 10:51:30,combined,15.64,73.4,1015.59,1.0866,normal,87.9,v1.3.0
DEV-026,2024-01-25 11:00:04,temperature,17.11,71.3,1008.9,0.9275,normal,93.3,v1.2.1
DEV-030,2024-01-25 11:00:17,temperature,20.12,48.9,1022.81,0.3695,normal,50.2,v1.3.0
DEV-003,2024-01-25 11:11:09,temperature,20.26,51.4,1014.08,6.7512,normal,90.2,v1.3.0
DEV-009,2024-01-01 02:41:26,vibration,16.83,50.0,1001.17,0.7505,normal,79.8,v2.0.0
DEV-004,2024-01-25 11:24:20,combined,7.55,58.4,1008.88,1.1397,normal,45.9,v1.2.1
DEV-009,2024-01-25 11:37:13,combined,22.69,50.4,1001.65,3.0376,normal,87.9,v1.2.1
DEV-043,2024-01-17 01:49:20,temperature,34.39,50.6,1008.66,1.5257,normal,74.5,v1.2.1
DEV-033,2024-01-25 12:05:40,combined,11.07,44.9,1009.83,3.3694,normal,69.6,v1.3.0
DEV-004,2024-01-25 12:14:22,combined,17.85,71.9,1024.41,1.3605,normal,15.7,v1.2.1
DEV-005,2024-01-25 12:41:27,combined,7.89,77.5,1032.26,1.3312,normal,51.1,v1.2.1
DEV-047,2024-01-25 12:49:38,pressure,28.1,52.5,1010.85,3.0127,warning,77.0,v1.2.1
DEV-036,2024-01-25 12:52:22,vibration,30.4,37.3,1011.25,1.3403,normal,62.0,v2.0.0
DEV-039,2024-01-25 12:58:04,pressure,28.14,39.6,1016.4,6.4321,normal,62.2,v1.2.1
DEV-033,2024-01-25 12:58:17,combined,15.06,56.6,1005.51,3.2009,normal,85.0,v1.2.1
DEV-001,2024-01-25 13:21:19,temperature,18.68,71.7,1023.19,0.0481,normal,88.8,v1.2.1
DEV-044,2024-01-25 13:26:20,pressure,25.46,34.5,1013.22,3.3151,normal,100.0,v1.3.0
DEV-005,2024-01-25 13:50:04,temperature,32.6,39.6,999.48,4.2326,normal,66.4,v2.0.0
DEV-015,2024-01-25 14:00:33,humidity,18.31,68.3,1008.57,0.3433,normal,95.6,v1.3.0
DEV-029,2024-01-25 14:16:34,vibration,5.75,38.4,1005.08,0.7814,normal,79.3,v1.3.0
DEV-050,2024-01-25 14:26:51,vibration,14.33,58.8,1013.11,3.7788,normal,90.1,v1.3.0
DEV-016,2024-01-25 14:27:42,vibration,15.83,80.2,1020.51,5.6594,normal,56.6,v1.2.1
DEV-050,2024-01-25 14:34:54,pressure,18.62,63.9,1033.29,0.0251,normal,68.3,v1.2.1
DEV-046,2024-01-25 14:42:15,combined,23.19,48.7,1008.71,3.3849,normal,68.8,v1.2.1
DEV-047,2024-01-25 14:50:10,vibration,35.83,49.9,998.3,2.1275,normal,27.9,v1.3.0
DEV-024,2024-01-25 14:56:10,temperature,26.51,78.9,1001.63,0.7772,normal,65.4,v1.2.1
DEV-016,2024-01-25 15:01:02,temperature,22.8,26.0,1021.51,3.6131,normal,100.0,v1.2.1
DEV-035,2024-01-25 15:03:42,vibration,24.01,21.8,1016.42,0.7524,normal,92.0,v1.2.1
DEV-001,2024-01-25 15:39:50,temperature,22.59,67.2,1021.81,1.9018,normal,55.7,v1.2.1
DEV-022,2024-01-25 15:45:19,combined,31.59,63.0,1007.05,0.213,normal,77.2,v1.3.0
DEV-050,2024-01-09 06:42:16,combined,20.3,67.8,992.59,0.762,normal,93.0,v1.2.1
DEV-038,2024-01-14 05:10:45,combined,5.88,75.5,998.34,13.1903,normal,36.0,v1.2.1
DEV-048,2024-01-25 15:52:23,pressure,27.47,30.8,1020.22,7.5186,normal,85.1,v2.0.0
DEV-025,2024-01-25 15:58:10,temperature,10.29,88.5,1008.65,1.6518,normal,56.0,v1.2.1
DEV-022,2024-01-25 15:59:59,combined,31.06,78.6,1008.93,1.0718,normal,49.8,v1.2.1
DEV-028,2024-01-25 16:04:16,humidity,22.85,56.3,1008.39,1.6179,normal,68.4,v1.2.1
DEV-024,2024-01-25 16:12:42,pressure,18.05,74.1,1003.25,0.766,error,32.9,v1.2.1
DEV-034,2024-01-25 16:30:20,humidity,15.42,65.4,1009.25,3.7293,normal,64.7,v1.3.0
DEV-016,2024-01-25 16:45:18,vibration,22.9,44.2,1018.36,4.2713,normal,68.6,v1.2.1
DEV-048,2024-01-25 16:55:59,humidity,35.52,61.3,1013.67,1.9269,normal,38.2,v1.2.1
DEV-032,2024-01-25 17:00:10,pressure,24.62,32.2,1009.9,0.8046,warning,75.4,v1.3.0
DEV-017,2024-01-25 17:02:13,combined,30.06,60.2,1004.54,1.2835,normal,72.1,v1.2.1
DEV-030,2024-01-20 15:32:16,temperature,12.13,55.0,1007.12,3.4373,normal,100.0,v1.3.0
DEV-013,2024-01-25 17:23:46,humidity,29.24,65.3,997.71,3.5494,normal,54.0,v1.3.0
DEV-022,2024-01-25 17:36:12,pressure,34.17,58.1,1006.6,1.6414,normal,66.4,v2.0.0
DEV-034,2024-01-25 17:46:20,combined,22.64,62.4,1009.63,5.8318,normal,86.2,v1.3.0
DEV-045,2024-01-25 18:00:25,combined,8.22,44.9,1015.53,2.7657,normal,61.2,v1.2.1
DEV-035,2024-01-25 18:15:02,pressure,22.09,50.1,1009.78,0.1948,normal,91.7,v2.0.0
DEV-009,2024-01-25 18:36:25,vibration,20.73,82.0,1014.96,5.577,normal,78.1,v2.0.0
DEV-004,2024-01-25 18:47:21,humidity,28.65,49.9,1020.94,2.2093,normal,66.5,v1.3.0
DEV-007,2024-01-25 19:05:41,combined,20.04,71.7,1016.53,3.1831,normal,81.4,v1.2.1
DEV-047,2024-01-25 19:10:45,humidity,23.81,39.0,1004.28,1.3998,normal,76.7,v1.3.0
DEV-002,2024-01-25 19:16:53,vibration,21.49,57.6,1007.64,0.5101,normal,68.1,v1.2.1
DEV-005,2024-01-25 19:21:27,pressure,31.47,64.3,1003.3,2.2594,error,95.8,v1.3.0
DEV-016,2024-01-25 19:23:07,vibration,20.22,32.6,990.54,0.2978,normal,36.1,v1.3.0
DEV-040,2024-01-25 19:27:01,combined,39.7,72.2,1029.73,0.3143,normal,47.3,v1.3.0
DEV-017,2024-01-25 19:35:03,humidity,15.13,58.7,1014.86,0.1304,normal,63.3,v1.3.0
DEV-030,2024-01-25 19:36:04,pressure,12.88,69.7,1014.95,6.8003,normal,72.9,v1.2.1
DEV-010,2024-01-25 19:47:18,pressure,20.05,54.0,1012.84,1.4387,normal,30.7,v1.2.1
DEV-006,2024-01-25 19:59:54,temperature,14.07,74.1,1019.35,0.1257,normal,81.8,v2.0.0
DEV-050,2024-01-25 20:02:03,combined,24.84,38.3,1016.39,0.0674,normal,100.0,v1.3.0
DEV-024,2024-01-25 20:07:38,temperature,24.72,52.2,1016.71,0.0538,normal,100.0,v1.3.0
DEV-016,2024-01-25 20:16:55,pressure,40.2,67.7,1024.91,0.7686,normal,76.2,v1.3.0
DEV-032,2024-01-25 20:17:00,combined,27.16,65.5,1009.09,1.1081,normal,90.2,v1.2.1
DEV-044,2024-01-25 20:18:25,vibration,28.27,92.9,1018.94,0.6846,normal,90.6,v1.3.0
DEV-009,2024-01-25 20:21:17,pressure,26.44,52.9,1002.75,16.5986,normal,100.0,v2.0.0
DEV-018,2024-01-25 20:33:20,combined,12.99,84.1,1021.08,0.2654,error,97.5,v1.3.0
DEV-042,2024-01-25 20:36:08,combined,13.89,59.5,1021.62,0.9141,normal,47.8,v1.3.0
DEV-012,2024-01-25 20:46:22,temperature,27.8,53.8,1028.8,0.161,normal,75.8,v1.3.0
DEV-009,2024-01-25 20:47:40,combined,13.7,58.9,1003.95,4.2822,normal,42.4,v2.0.0
DEV-016,2024-01-25 20:47:41,temperature,17.79,44.5,1007.33,0.7547,normal,85.2,v1.2.1
DEV-018,2024-01-25 20:49:35,pressure,25.31,62.3,1028.56,2.6915,normal,71.9,v1.2.1
DEV-019,2024-01-25 21:11:17,combined,18.73,60.4,1006.28,2.2351,normal,73.9,v1.3.0
DEV-050,2024-01-25 21:25:10,temperature,35.22,68.0,1008.29,1.886,normal,100.0,v1.3.0
DEV-028,2024-01-25 21:37:07,vibration,23.57,54.1,1011.71,7.7941,normal,91.1,v1.2.1
DEV-031,2024-01-25 21:50:32,vibration,27.69,68.3,1024.69,5.4348,normal,81.6,v1.2.1
DEV-036,2024-01-25 22:01:25,pressure,28.31,24.9,1013.24,4.1526,normal,68.0,v1.3.0
DEV-028,2024-01-25 22:13:57,humidity,11.16,78.4,996.31,1.0078,normal,74.2,v2.0.0
DEV-015,2024-01-25 22:17:07,temperature,24.03,42.9,1000.05,2.0276,normal,23.0,v1.2.1
