trip_id,pickup_datetime,dropoff_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,distance_mi,duration_min,fare_usd,driver_rating,payment_method,surge_multiplier,city
TRIP_0004660,2024-05-04,2024-05-04 00:13:18.000000000,40.869695,-73.966798,40.861261,-73.989879,1.17,13.3,9.2025,4.5,credit_card,1.0,New York
TRIP_0004661,2024-04-23,2024-04-23 00:04:42.000000000,40.593727,-73.823036,40.531486,-73.744465,0.54,4.7,5.09,4.9,app_pay,1.0,New York
TRIP_0004662,2024-05-18,2024-05-18 00:20:36.000000000,40.523231,-73.744929,40.53217,-73.758283,1.45,20.6,12.247499999999999,4.4,credit_card,1.0,Queens
TRIP_0004663,2024-06-28,2024-06-28 00:07:48.000000000,40.502763,-73.976396,40.487171,-74.023663,0.21,7.8,5.5975,4.7,cash,1.0,Newark
TRIP_0004664,2024-06-04,2024-06-04 00:14:42.000000000,40.833515,-74.127709,40.871561,-74.125698,1.75,14.7,10.7075,4.6,credit_card,1.0,Queens
TRIP_0004665,2024-01-06,2024-01-06 00:05:48.000000000,40.661276,-74.083661,40.654113,-74.042469,0.9,5.8,6.105,5.0,app_pay,1.0,Jersey City
TRIP_0004666,2024-05-15,2024-05-15 00:11:42.000000000,40.796731,-73.933959,40.820862,-73.898891,0.31,11.7,7.137499999999999,5.0,app_pay,1.0,Queens
TRIP_0004667,2024-01-17,2024-01-17 00:13:48.000000000,40.732462,-74.240194,40.659282,-74.260418,1.47,13.8,9.9025,,cash,1.5,Brooklyn
TRIP_0004668,2024-04-26,2024-04-26 00:12:24.000000000,40.681425,-74.23718,40.617284,-74.318863,1.44,12.4,9.36,5.0,venmo,1.0,New York
TRIP_0004669,2024-05-19,2024-05-19 00:56:36.000000000,40.513278,-74.015048,40.488062,-73.962093,11.68,56.6,42.75,4.2,app_pay,1.0,Newark
TRIP_0004670,2024-01-25,2024-01-25 00:23:36.374868810,40.838159,-73.9297,40.726455,-73.970651,0,23.606247813492917,11.1975,4.9,cash,1.0,Newark
TRIP_0004671,2024-05-26,2024-05-26 00:19:24.000000000,40.645078,-74.078996,40.63357,-73.963501,3.83,19.4,15.9925,5.0,credit_card,1.0,Brooklyn
TRIP_0004672,2024-01-13,2024-01-13 00:23:54.000000000,40.624651,-74.170068,40.490592,-74.152905,3.37,23.9,16.7625,4.9,cash,1.0,Newark
TRIP_0004673,2024-04-14,2024-04-14 00:54:42.000000000,40.615722,-74.077205,40.619161,-74.133224,8.73,54.7,36.9225,4.5,app_pay,1.0,Brooklyn
TRIP_0004674,2024-05-29,2024-05-29 00:37:48.000000000,40.757164,-74.033779,40.762465,-74.070346,4.92,37.8,24.339999999999996,4.8,credit_card,1.75,New York
TRIP_0004675,2024-01-14,2024-01-14 00:29:48.000000000,40.497022,-73.98902,40.552118,-73.991361,7.14,29.8,25.424999999999997,5.0,credit_card,1.0,Newark
TRIP_0004676,2024-05-09,2024-05-09 00:13:26.146484466,40.55287,-73.854161,40.560417,-73.840606,0,13.435774741130112,16.36,3.8,credit_card,1.0,Brooklyn
TRIP_0004677,2024-03-18,2024-03-18 00:17:00.000000000,40.595607,-73.844394,40.602024,-73.839725,1.26,17.0,10.655,4.7,app_pay,1.25,Queens
TRIP_0004678,2024-03-02,2024-03-02 00:19:54.000000000,40.893957,-73.818135,40.912531,-73.813143,2.78,19.9,14.329999999999998,4.7,cash,1.0,Newark
TRIP_0004679,2024-03-29,2024-03-29 00:24:00.000000000,40.71234,-73.919972,40.64024,-73.925543,3.37,24.0,16.7975,4.0,cash,1.0,Queens
TRIP_0004680,2024-06-07,2024-06-07 00:53:18.000000000,40.568732,-74.2393,40.556282,-74.254397,6.74,53.3,32.949999999999996,5.0,cash,1.25,Jersey City
TRIP_0004681,2024-01-26,2024-01-26 00:25:48.000000000,40.814083,-74.195271,40.824235,-74.256045,3.95,25.8,18.442500000000003,4.4,credit_card,1.0,Brooklyn
TRIP_0004682,2024-03-21,2024-03-21 00:08:24.000000000,40.522637,-73.977366,40.42545,-73.987611,0.1,8.4,5.615,4.9,app_pay,1.0,Jersey City
TRIP_0004683,2024-01-08,2024-01-08 00:16:41.959756632,40.670817,-73.861652,40.64774,-73.83207,0,16.699329277245887,47.0025,4.6,app_pay,1.0,New York
TRIP_0004684,2024-02-11,2024-02-11 00:03:54.000000000,40.587097,-74.174509,40.530454,-74.121853,0.3,3.9,4.39,5.0,credit_card,1.0,Queens
TRIP_0004685,2024-04-01,2024-04-01 00:12:06.430736586,40.711659,-73.773145,40.786282,-73.785586,0,12.107178943100102,21.9075,5.0,credit_card,1.0,New York
TRIP_0004686,2024-03-01,2024-03-01 00:12:54.000000000,40.782642,-73.987078,40.746512,-73.974987,0.92,12.9,8.625,4.6,cash,2.5,Newark
TRIP_0004687,2024-05-31,2024-05-31 00:56:48.000000000,40.559479,-73.702831,40.498742,-73.764308,8.72,56.8,37.64,4.7,app_pay,1.0,New York
TRIP_0004688,2027-02-14,2024-05-03 00:23:42.000000000,40.507033,-73.712397,40.503063,-73.681474,6.61,23.7,22.3625,4.6,credit_card,1.0,Queens
TRIP_0004689,2024-02-27,2024-02-27 01:01:54.000000000,40.719135,-74.03081,40.704064,-74.049519,12.89,61.9,46.7225,5.0,cash,1.5,Brooklyn
TRIP_0001169,2024-01-09,2024-01-09 00:32:30.000000000,40.826347,-73.710318,40.799022,-73.774234,4.55,32.5,21.8375,,credit_card,1.0,Brooklyn
TRIP_0004691,2024-04-26,2024-04-26 01:22:18.000000000,40.623612,-73.909897,40.573734,-73.915983,11.74,82.3,51.849999999999994,4.1,cash,1.0,Brooklyn
TRIP_0004692,2024-02-09,2024-02-09 00:07:06.000000000,40.746558,-73.861281,40.702944,-73.782447,0.29,7.1,5.4925,4.1,credit_card,1.0,Brooklyn
TRIP_0004693,2024-05-14,2024-05-14 00:22:54.000000000,40.895287,-74.218139,40.901266,-74.211607,3.09,22.9,15.9225,4.2,credit_card,1.25,Newark
TRIP_0004694,2024-02-24,2024-02-24 00:17:06.000000000,40.723808,-73.938109,40.720485,-74.011582,3.97,17.1,15.432500000000001,5.0,venmo,1.75,Brooklyn
TRIP_0004695,2024-05-05,2024-05-05 00:15:48.000000000,40.601937,-74.248238,40.571823,-74.231187,1.54,15.8,10.725000000000001,4.9,app_pay,1.0,Brooklyn
TRIP_0004696,2024-03-01,2024-03-01 00:06:06.000000000,40.779618,-74.199827,40.831895,-74.221175,0.1,6.1,4.81,5.0,app_pay,2.5,New York
TRIP_0004697,2024-02-10,2024-02-10 00:12:24.000000000,40.737483,-73.96865,40.794428,-73.857713,1.38,12.4,9.254999999999999,4.5,app_pay,1.25,Queens
TRIP_0004698,2024-03-23,2024-03-23 00:17:54.000000000,40.610845,-74.143155,40.67696,-74.2078,2.21,17.9,12.632499999999999,5.0,app_pay,1.0,Jersey City
TRIP_0004699,2024-01-06,2024-01-06 00:25:54.000000000,-33.9,-0.12,40.638091,-73.913568,2.97,25.9,16.7625,4.2,credit_card,2.0,Brooklyn
TRIP_0004700,2024-04-29,2024-04-29 00:04:42.000000000,40.892452,-73.847221,40.884352,-73.894782,0.63,4.7,5.2475000000000005,4.8,credit_card,1.5,Brooklyn
TRIP_0004701,2024-03-06,2024-03-06 00:08:30.000000000,40.618969,-74.037577,40.565005,-74.025612,0.25,8.5,5.9125,4.9,credit_card,1.0,Queens
TRIP_0004702,2024-04-12,2024-04-12 00:10:06.000000000,40.606759,-73.840534,40.684621,-73.867885,0.86,10.1,7.539999999999999,5.0,credit_card,1.25,Brooklyn
TRIP_0004703,2024-03-18,2024-03-18 00:04:54.000000000,40.580177,-73.956088,40.614865,-73.910356,0.22,4.9,4.6,5.0,cash,1.0,Newark
TRIP_0004704,2024-06-22,2024-06-22 00:19:42.749589300,40.736445,-74.145794,40.692071,-74.184011,0,19.712493154980688,17.55,4.3,cash,1.0,Newark
TRIP_0004705,2024-01-16,2024-01-16 00:44:30.000000000,40.585669,-74.112585,40.563307,-74.039901,6.22,44.5,28.96,3.9,cash,1.0,Jersey City
TRIP_0004706,2024-02-01,2024-02-01 00:19:30.000000000,40.610744,-73.814323,40.628762,-73.891539,4.07,19.5,16.447499999999998,5.0,venmo,1.0,Brooklyn
TRIP_0004707,2024-06-05,2024-06-05 00:44:48.000000000,40.840274,-74.103989,40.889832,-74.13686,5.54,44.8,27.875,3.8,credit_card,1.0,New York
TRIP_0004708,2024-06-20,2024-06-20 00:29:24.000000000,40.602504,-73.818165,40.679353,-73.829401,3.33,29.4,18.6175,4.2,app_pay,1.75,Newark
TRIP_0004709,2024-05-20,2024-05-20 00:25:47.991205710,40.821403,-73.76067,40.846657,-73.699541,0,25.79985342853081,28.662499999999994,4.5,cash,1.25,Jersey City
TRIP_0004710,2024-03-31,2024-03-31 00:07:12.000000000,40.742704,-74.256894,40.697511,-74.253664,0.55,7.2,5.9825,4.7,cash,1.0,Newark
TRIP_0004711,2024-05-11,2024-05-11 00:11:06.000000000,51.5,-0.12,40.454025,-74.002732,0.85,11.1,7.8725,4.8,credit_card,1.25,Jersey City
TRIP_0004712,2024-01-23,2024-01-23 00:04:18.000000000,40.620074,-74.254606,40.589186,-74.296382,0.1,4.3,4.18,4.6,credit_card,1.0,Queens
TRIP_0004713,2024-05-30,2024-05-30 02:00:00.000000000,40.617873,-74.212762,40.681135,-74.22002,17.33,120.0,74.8275,5.0,credit_card,1.0,Brooklyn
TRIP_0004714,2024-05-24,2024-05-24 00:34:24.000000000,40.530824,-73.894809,40.523833,-73.88349,6.84,34.4,26.509999999999998,5.0,cash,1.0,New York
TRIP_0004715,2024-06-03,2024-06-03 00:18:36.000000000,40.804253,-73.883957,40.793238,-73.856382,2.79,18.6,13.8925,5.0,cash,1.0,Newark
TRIP_0004716,2024-04-22,2024-04-22 00:25:54.000000000,40.732452,-73.864072,40.670261,-73.844634,2.48,25.9,15.905,5.0,app_pay,1.0,Queens
TRIP_0004717,2024-06-03,2024-06-03 00:20:12.000000000,40.818863,-74.105268,40.890814,-74.180032,1.62,20.2,12.405,4.0,credit_card,1.0,Jersey City
TRIP_0004718,2024-05-07,2024-05-07 00:06:06.000000000,40.505187,-73.788419,40.475124,-73.70598,0.1,6.1,4.81,5.0,credit_card,1.0,Jersey City
TRIP_0004719,2024-04-03,2024-04-03 00:14:42.000000000,40.680584,-73.811277,40.625862,-73.651908,1.63,14.7,10.497499999999999,4.2,credit_card,1.0,Queens
TRIP_0004720,2024-02-04,2024-02-04 00:12:42.000000000,40.849783,-73.787401,40.763217,-73.774451,1.51,12.7,9.587499999999999,5.0,app_pay,1.5,Brooklyn
TRIP_0004721,2024-05-31,2024-05-31 00:26:36.000000000,40.747976,-73.73175,40.696908,-73.684857,4.12,26.6,19.020000000000003,4.5,credit_card,1.5,Newark
TRIP_0004722,2024-06-08,2024-06-08 00:07:30.000000000,40.883175,-74.152204,40.865235,-74.182092,0.2,7.5,5.475,4.9,credit_card,1.75,Brooklyn
TRIP_0004723,2024-04-26,2024-04-26 00:10:36.000000000,40.896326,-74.075717,40.969513,-74.008577,0.5,10.6,7.084999999999999,4.9,credit_card,1.0,Newark
TRIP_0004724,2024-04-27,2024-04-27 01:13:30.000000000,40.610422,-74.020939,40.608636,-74.099077,10.64,73.5,46.845,4.9,credit_card,1.0,Queens
TRIP_0004725,2024-01-09,2024-01-09 00:21:06.000000000,40.536344,-73.81856,40.522864,-73.765828,2.82,21.1,14.82,5.0,cash,1.0,Jersey City
TRIP_0004726,2024-02-26,2024-02-26 00:22:36.000000000,40.746167,-73.930908,40.878508,-73.919557,4.13,22.6,17.6375,4.6,credit_card,1.0,New York
TRIP_0004727,2024-04-21,2024-04-21 00:21:42.000000000,40.837339,-74.086914,40.849325,-74.105551,4.62,21.7,18.18,4.9,credit_card,1.0,Newark
TRIP_0004728,2024-06-15,2024-06-15 00:35:36.000000000,40.89597,-73.843866,40.949169,-73.879871,4.22,35.6,22.345,4.9,credit_card,1.0,New York
TRIP_0004729,2024-05-07,2024-05-07 01:17:42.000000000,40.574708,-74.188976,40.591062,-74.068048,17.89,77.7,61.002500000000005,5.0,credit_card,1.75,Queens
TRIP_0004730,2024-04-22,2024-04-22 00:12:24.000000000,40.517779,-74.120629,40.523562,-74.108657,1.28,12.4,9.08,5.0,credit_card,1.0,Brooklyn
TRIP_0004731,2024-03-26,2024-03-26 00:34:00.000000000,40.85913,-74.12937,40.751072,-74.201898,4.47,34.0,22.222499999999997,5.0,credit_card,1.25,Brooklyn
TRIP_0004732,2024-02-01,2024-02-01 00:18:36.000000000,-73.822583,40.530499,40.423442,-73.83864,1.68,18.6,0.66,4.7,cash,1.0,Newark
TRIP_0004733,2024-02-27,2024-02-27 00:03:54.000000000,40.738191,-74.17507,40.709477,-74.167999,0.1,3.9,4.04,4.7,credit_card,1.75,Jersey City
TRIP_0004734,2024-05-02,2024-05-02 00:19:24.000000000,40.640141,-73.765538,40.655416,-73.754228,3.53,19.4,15.467499999999998,4.6,cash,2.5,Jersey City
TRIP_0004735,2024-05-14,2024-05-14 00:06:00.000000000,40.644082,-74.030873,40.692793,-74.005556,0.1,6.0,4.7749999999999995,5.0,app_pay,1.0,Jersey City
TRIP_0004736,2024-05-11,2024-05-11 00:08:00.000000000,40.74407,-73.87077,40.723513,-73.919931,0.16,8.0,5.58,4.5,cash,1.0,New York
TRIP_0004737,2024-03-05,2024-03-05 00:34:06.000000000,40.814375,-73.906146,40.817119,-73.908809,4.53,34.1,22.3625,5.0,credit_card,1.0,Brooklyn
TRIP_0004738,2024-03-29,2024-03-29 00:13:00.000000000,40.867391,-73.725685,40.833057,-73.663607,0.88,13.0,8.59,,cash,1.0,Jersey City
TRIP_0004739,2024-02-19,2024-02-19 01:21:42.000000000,40.649324,-74.112015,40.61775,-74.026403,9.87,81.7,48.36749999999999,4.2,credit_card,1.0,Queens
TRIP_0004740,2024-03-10,2024-03-10 00:30:18.000000000,40.507093,-73.956617,40.563828,-73.987297,4.97,30.3,21.802500000000002,3.9,venmo,1.0,Brooklyn
TRIP_0004741,2024-06-27,2024-06-27 00:22:18.000000000,40.825836,-73.816056,40.841879,-73.847328,2.64,22.3,14.925,5.0,credit_card,1.0,New York
TRIP_0004742,2024-04-02,2024-04-02 00:18:40.873419210,40.76499,-73.756456,40.758282,-73.703992,0,18.68122365353554,11.6175,5.0,credit_card,1.0,Newark
TRIP_0004743,2024-06-08,2024-06-08 00:42:42.000000000,40.808169,-74.054841,40.763466,-74.045288,5.11,42.7,26.387500000000003,5.0,credit_card,1.0,Queens
TRIP_0004744,2024-03-04,2024-03-04 00:25:00.000000000,40.82272,-73.757777,40.825747,-73.758983,4.33,25.0,18.8275,4.5,credit_card,1.5,Newark
TRIP_0004745,2024-05-24,2024-05-24 00:19:00.000000000,40.837062,-73.938673,40.944864,-73.961278,2.32,19.0,13.209999999999999,4.3,cash,1.0,Brooklyn
TRIP_0004746,2024-05-02,2024-05-02 00:19:00.000000000,40.647898,-74.044702,40.542862,-73.912266,1.65,19.0,12.037499999999998,3.9,app_pay,1.0,New York
TRIP_0004747,2024-02-20,2024-02-20 00:11:42.000000000,40.692816,-73.889037,40.663917,-73.909692,1.21,11.7,8.712499999999999,4.1,credit_card,1.0,Brooklyn
TRIP_0004748,2024-05-01,2024-05-01 01:04:48.000000000,40.881693,-73.762391,40.864489,-73.801894,8.51,64.8,40.07249999999999,4.9,venmo,1.25,Queens
TRIP_0004749,2024-01-23,2024-01-23 00:31:24.000000000,40.536408,-73.976767,40.543811,-73.824874,3.94,31.4,20.384999999999998,4.4,credit_card,1.25,Brooklyn
TRIP_0004750,2024-04-28,2024-04-28 00:20:30.000000000,40.775884,-73.961857,40.811405,-74.060776,2.65,20.5,14.3125,4.3,app_pay,1.0,Queens
TRIP_0004751,2024-05-10,2024-05-10 00:09:48.000000000,40.679892,-73.898502,40.760117,-73.937015,0.96,9.8,7.609999999999999,4.6,cash,2.5,Queens
TRIP_0004752,2024-03-03,2024-03-03 00:22:18.000000000,40.549908,-73.844292,40.628657,-73.874028,3.14,22.3,15.8,,credit_card,1.5,Jersey City
TRIP_0004753,2024-06-18,2024-06-18 00:13:24.000000000,40.869611,-74.10131,40.831939,-74.144273,1.83,13.4,10.3925,4.9,app_pay,1.0,Brooklyn
TRIP_0004754,2024-01-03,2024-01-03 00:11:24.000000000,40.537772,-73.741672,40.480098,-73.76868,0.5,11.4,7.365,4.4,app_pay,1.0,Newark
TRIP_0004755,2024-04-23,2024-04-23 00:15:42.000000000,40.849287,-73.821648,40.928266,-73.80503,2.5,15.7,0.89,4.8,venmo,1.0,Brooklyn
TRIP_0004756,2024-02-04,2024-02-04 00:17:18.000000000,40.830932,-73.921966,40.75058,-73.880444,2.49,17.3,12.9125,,cash,1.25,Queens
TRIP_0004757,2024-02-27,2024-02-27 00:41:59.850917334,-73.837152,40.79512,40.786417,-73.800779,0,41.99751528893779,12.7725,4.8,credit_card,1.0,New York
TRIP_0004758,2024-03-15,2024-03-15 00:09:42.000000000,40.789948,-73.930823,40.846207,-74.026515,0.22,9.7,6.279999999999999,5.0,credit_card,1.0,Queens
TRIP_0004759,2024-05-31,2024-05-31 00:31:48.000000000,40.524378,-74.16102,40.503255,-74.205153,5.88,31.8,23.919999999999998,4.7,app_pay,1.0,New York
TRIP_0004760,2024-06-08,2024-06-08 00:36:42.000000000,40.749416,-73.911431,40.810635,-73.902902,7.36,36.7,28.225,5.0,credit_card,1.0,Newark
TRIP_0004761,2024-05-22,2024-05-22 00:23:23.194642536,40.807149,-74.236805,40.809069,-74.219414,0,23.3865773755587,16.0275,5.0,credit_card,1.0,Queens
TRIP_0004762,2024-06-23,2024-06-23 00:12:06.000000000,40.521502,-73.871845,40.516501,-73.872694,1.15,12.1,8.747499999999999,5.0,credit_card,1.5,Jersey City
TRIP_0004763,2024-03-13,2024-03-13 00:02:48.000000000,40.84462,-73.792396,40.736798,-73.72935,0.21,2.8,3.8475,,cash,1.0,Queens
TRIP_0004764,2024-05-03,2024-05-03 00:10:54.000000000,-73.911074,40.578192,40.579878,-73.966917,0.81,10.9,7.7325,4.6,credit_card,1.5,Newark
TRIP_0004765,2024-01-02,2024-01-02 00:11:36.000000000,40.894988,-74.154735,40.818547,-74.175284,1.09,11.6,8.467500000000001,4.9,credit_card,1.0,Jersey City
TRIP_0004766,2024-01-27,2024-01-27 00:11:48.000000000,40.609275,-74.015641,40.555895,-74.050681,1.16,11.8,8.66,4.9,cash,1.0,New York
TRIP_0004767,2024-04-29,2024-04-29 00:29:42.000000000,40.811627,-74.101007,40.81892,-74.12919,3.88,29.7,19.685,5.0,credit_card,1.5,Brooklyn
TRIP_0004768,2024-05-05,2024-05-05 00:34:00.000000000,40.650179,-74.165897,40.615865,-74.144824,3.46,34.0,20.455,4.6,cash,1.0,Newark
TRIP_0004769,2024-03-17,2024-03-17 00:19:00.000000000,40.641943,-74.100686,40.612641,-74.126843,3.31,19.0,14.942499999999999,,cash,1.5,Jersey City
TRIP_0004770,2024-05-27,2024-05-27 00:39:00.000000000,0.0,151.2,40.742212,-73.772668,4.41,39.0,23.8675,4.1,cash,1.0,Jersey City
TRIP_0004771,2024-02-27,2024-02-27 00:17:12.000000000,40.785705,-74.046953,40.757283,-74.018871,2.13,17.2,12.247499999999999,5.0,cash,1.5,Queens
TRIP_0004772,2024-03-06,2024-03-06 00:17:48.000000000,40.545095,-73.807326,40.46501,-73.834409,2.14,17.8,12.475,4.3,cash,1.0,Queens
TRIP_0004773,2024-01-24,2024-01-24 00:14:36.000000000,40.777424,-74.040069,40.775295,-74.088525,1.03,14.6,9.4125,5.0,app_pay,1.0,New York
TRIP_0004774,2024-05-20,2024-05-20 01:02:00.000000000,40.575538,-73.914563,40.629918,-73.927014,8.82,62.0,39.635000000000005,4.5,credit_card,1.0,New York
TRIP_0004775,2024-01-13,2024-01-13 00:24:47.737624428,40.711481,-74.255511,40.77208,-74.259887,0,24.795627073758123,9.587499999999999,4.5,credit_card,1.0,Newark
TRIP_0004776,2024-03-16,2024-03-16 00:17:36.000000000,40.825759,-74.21924,40.855325,-74.260171,1.74,17.6,11.705,4.5,venmo,1.0,Queens
TRIP_0004777,2024-02-07,2024-02-07 00:26:30.000000000,40.632709,-73.782475,40.667163,-73.834148,3.47,26.5,17.8475,4.2,credit_card,1.0,Queens
TRIP_0004778,2024-01-04,2024-01-04 00:24:36.000000000,40.486319,-73.907443,40.542929,-73.963084,6.51,24.6,22.502499999999998,5.0,app_pay,1.0,Jersey City
TRIP_0004779,2024-02-04,2024-02-04 00:40:54.000000000,40.875246,-74.121311,40.914117,-74.066178,5.26,40.9,26.019999999999996,3.9,credit_card,2.0,Jersey City
TRIP_0004780,2024-06-09,2024-06-09 01:00:36.000000000,40.521576,-73.959557,40.568772,-73.903457,17.96,60.6,55.14,4.3,credit_card,1.0,Jersey City
TRIP_0004781,2024-02-27,2024-02-27 00:23:00.000000000,40.861141,-74.16035,40.910235,-74.17179,3.51,23.0,16.6925,4.7,credit_card,1.0,Brooklyn
TRIP_0004782,2024-05-12,2024-05-12 01:42:48.000000000,40.578593,-73.703085,40.564083,-73.620028,13.42,102.8,61.964999999999996,4.5,credit_card,1.25,Newark
TRIP_0004783,2024-01-13,2024-01-13 00:39:46.513463472,-73.787381,40.711935,40.70498,-73.771312,0,39.77522439121533,15.834999999999997,4.6,cash,1.25,Brooklyn
TRIP_0004784,2024-04-01,2024-04-01 00:07:12.000000000,40.657564,-74.123904,40.696761,-74.182091,1.45,7.2,7.557499999999999,5.0,credit_card,1.25,Queens
TRIP_0004785,2024-01-05,2024-01-05 00:51:42.000000000,51.5,-0.12,40.558438,-73.931782,5.81,51.7,30.762499999999996,4.7,credit_card,1.0,Newark
TRIP_0004786,2024-04-04,2024-04-04 00:14:18.000000000,40.804545,-73.848835,40.883186,-73.869253,1.08,14.3,9.395,5.0,app_pay,1.0,New York
TRIP_0004787,2024-01-09,2024-01-09 00:20:48.000000000,40.639718,-73.756813,40.677621,-73.760501,2.2,20.8,13.629999999999999,4.8,app_pay,2.0,Brooklyn
TRIP_0004788,2024-03-28,2024-03-28 00:15:36.000000000,40.6165,-74.156717,40.540862,-74.183056,0.92,15.6,9.57,4.5,credit_card,1.75,Queens
TRIP_0004789,2024-03-02,2024-03-02 00:19:00.000000000,40.573428,-73.683191,40.606084,-73.673972,2.11,19.0,12.8425,4.5,app_pay,1.0,Jersey City
TRIP_0004790,2024-01-03,2024-01-03 02:00:00.000000000,40.517588,-74.143621,40.469492,-74.133815,16.36,120.0,73.13,4.6,credit_card,1.0,New York
TRIP_0004791,2024-03-28,2024-03-28 00:36:48.000000000,51.5,-0.12,40.587956,-73.920956,5.12,36.8,24.34,5.0,credit_card,1.0,Jersey City
TRIP_0004792,2024-05-04,2024-05-04 00:17:58.875851652,40.706768,-74.172473,40.733429,-74.108343,0,17.981264194228068,9.0275,4.8,credit_card,1.75,Brooklyn
TRIP_0004793,2024-04-01,2024-04-01 00:09:12.000000000,40.718267,-74.095599,40.728045,-74.047973,0.59,9.2,6.7524999999999995,4.4,app_pay,1.0,Brooklyn
TRIP_0004794,2024-01-24,2024-01-24 00:14:18.000000000,40.665657,-74.248635,40.666034,-74.279845,3.68,14.3,13.945,4.5,credit_card,1.0,New York
TRIP_0004795,2024-02-07,2024-02-07 00:41:36.000000000,40.539677,-74.165077,40.524246,-74.116697,6.92,41.6,29.169999999999998,4.7,cash,1.0,Queens
TRIP_0004796,2024-01-20,2024-01-20 00:43:00.325308816,40.674638,-74.148252,40.708195,-74.18394,0,43.00542181359606,19.369999999999997,4.7,cash,1.0,Newark
TRIP_0004797,2024-04-09,2024-04-09 00:06:42.000000000,40.607615,-73.723688,40.516827,-73.820354,0.13,6.7,5.0725,4.5,credit_card,1.25,Brooklyn
TRIP_0004798,2024-02-01,2024-02-01 00:10:24.000000000,40.579062,-74.077937,40.638361,-74.120315,1.09,10.4,8.0475,5.0,cash,1.25,Queens
TRIP_0004799,2024-06-24,2024-06-24 00:18:36.000000000,40.532792,-74.000313,40.469649,-73.989118,196.5,18.6,15.887500000000001,5.0,credit_card,1.0,Brooklyn
TRIP_0004800,2024-05-24,2024-05-24 00:16:24.000000000,-33.9,0.0,40.652591,-73.697714,1.73,16.4,11.267499999999998,4.7,credit_card,1.0,Queens
TRIP_0004801,2024-04-28,2024-04-28 00:23:30.000000000,40.507046,-74.206868,40.459681,-74.26463,3.25,23.5,16.4125,4.1,cash,1.0,New York
TRIP_0004802,2024-04-14,2024-04-14 00:23:36.000000000,40.694129,-74.00245,40.713545,-74.020487,5.92,23.6,21.119999999999997,4.5,cash,1.0,Jersey City
TRIP_0004803,2024-01-30,2024-01-30 00:19:12.000000000,40.826601,-73.72526,40.784698,-73.658602,3.09,19.2,14.6275,4.4,credit_card,1.0,Brooklyn
TRIP_0004804,2024-06-03,2024-06-03 00:20:06.000000000,40.611907,-73.783335,40.537658,-73.732878,2.42,20.1,13.77,4.5,credit_card,1.0,Brooklyn
TRIP_0004805,2024-01-29,2024-01-29 00:21:06.000000000,40.805914,-74.128918,40.854744,-74.066588,4.42,21.1,17.619999999999997,5.0,credit_card,1.0,Queens
TRIP_0004806,2024-01-09,2024-01-09 00:08:12.000000000,40.58527,-73.718408,40.526812,-73.781022,1.4,8.2,7.8199999999999985,4.8,credit_card,1.25,Jersey City
TRIP_0004807,2024-05-02,2024-05-02 00:30:12.000000000,40.738934,-73.986405,40.66887,-73.925331,3.45,30.2,19.1075,5.0,cash,1.0,Jersey City
TRIP_0004808,2024-01-03,2024-01-03 00:15:06.000000000,40.780021,-73.970959,40.706104,-73.95787,1.38,15.1,10.2,,credit_card,2.0,Jersey City
TRIP_0004809,2024-03-04,2024-03-04 00:13:30.000000000,40.634902,-73.866148,40.573262,-73.859224,1.26,13.5,9.43,4.6,credit_card,1.0,Brooklyn
TRIP_0004810,2024-05-17,2024-05-17 00:47:30.000000000,40.899721,-74.212718,40.872176,-74.1653,9.63,47.5,35.977500000000006,4.9,cash,1.5,New York
TRIP_0004811,2024-04-22,2024-04-22 00:04:48.000000000,40.850635,-73.978419,40.885065,-73.945198,0.24,4.8,4.6,4.6,app_pay,1.5,Newark
TRIP_0004812,2024-02-13,2024-02-13 00:27:36.000000000,40.606252,-73.958595,40.68076,-73.955144,2.47,27.6,16.4825,,cash,1.0,Brooklyn
TRIP_0004813,2024-01-21,2024-01-21 00:33:36.000000000,40.676275,-73.687032,40.673289,-73.618943,3.51,33.6,20.4025,4.2,credit_card,2.0,New York
TRIP_0004814,2024-05-04,2024-05-04 00:07:24.000000000,40.624865,-73.719905,40.662863,-73.831533,1.29,7.4,7.3475,5.0,credit_card,1.75,New York
TRIP_0004815,2024-04-08,2024-04-08 00:08:36.000000000,40.763928,-73.792091,40.740386,-73.747319,1.3,8.6,7.785,4.6,app_pay,2.0,Jersey City
TRIP_0004816,2024-06-29,2024-06-29 00:35:24.000000000,40.611957,-74.061489,40.613714,-74.096216,8.02,35.4,28.924999999999997,5.0,credit_card,1.0,New York
TRIP_0004817,2024-02-07,2024-02-07 00:37:24.000000000,40.802586,-74.156492,40.796802,-74.147389,8.63,37.4,30.692499999999995,4.3,credit_card,1.5,Brooklyn
TRIP_0004818,2024-04-10,2024-04-10 00:57:24.000000000,40.679635,-74.235099,40.737885,-74.204932,7.41,57.4,35.557500000000005,4.6,credit_card,1.75,Jersey City
TRIP_0004819,2024-05-02,2024-05-02 00:31:30.000000000,51.5,151.2,40.562673,-74.23986,4.15,31.5,20.7875,4.6,cash,1.0,Brooklyn
TRIP_0004820,2024-03-12,2024-03-12 00:13:06.000000000,40.539216,-73.781334,40.613728,-73.744512,0.68,13.1,8.275,5.0,app_pay,1.0,Jersey City
