shipment_id,order_date,ship_date,delivery_date,carrier,origin_city,destination_city,product_id,product_category,weight,quantity,shipping_cost,delivery_status,days_in_transit,on_time,damage_reported,tracking_number,customer_id,region,priority
SHP-421801,2023-10-25,2023-10-27,2023-11-07,fedex,Chicago,Seattle,SKU-95533,Industrial,1000.85,90,210.31,returned,11,No,False,1Z3739694321,CUST-25383,Midwest,Standard
SHP-248713,2022-06-06,2022-06-10,2022-06-20,USPS,Chicago,Austin,SKU-69664,Industrial,371.15,8,661.72,Delivered,10,N,1,,CUST-12999,South,Low
SHP-634111,2023-01-17,2023-01-21,2023-02-06,ups,Chicago,Portland,SKU-31012,Furniture,692.07,98,287.38,PENDING,16,no,True,1Z5079179595,CUST-75862,Northeast,Low
SHP-409259,2022-03-07,2022-03-08,2022-03-17,United Parcel Service,New York,Las Vegas,SKU-26596,Clothing,79.72,20,85.73,Returned,9,Yes,False,1Z4298697373,CUST-23349,Midwest,Standard
SHP-412538,2022-01-19,2022-01-21,2022-01-25,usps,Los Angeles,Boston,SKU-70134,Auto,329.96,86,54.46,in_transit,4,Y,False,1Z3714631961,CUST-10484,Southwest,Medium
SHP-123523,2022-07-04,2022-07-06,2022-07-24,DHL,Houston,Detroit,SKU-21720,Medical,1017.98,11,123.21,Delivered,18,N,False,1Z4482410365,CUST-33527,South,Low
SHP-396709,2022-07-05,2022-07-09,2022-07-25,USPS,Houston,Seattle,SKU-45862,Clothing,141.29,30,450.67,in_transit,16,No,False,1Z2089536820,CUST-24350,Northeast,Medium
SHP-798530,2024-01-31,2024-02-04,2024-02-18,FedEx,Miami,Boston,SKU-83282,Food,819.02,90,50.41,in_transit,14,no,False,1Z4296819624,CUST-55110,South,standard
SHP-445125,2023-06-19,2023-06-22,2023-07-12,UPS,New York,Las Vegas,SKU-84422,Furniture,34.09,60,275.59,In Transit,20,yes,True,1Z1876111911,CUST-13685,West,Low
SHP-710138,2024-03-19,2024-03-21,2024-04-05,usps,Dallas,Las Vegas,SKU-64579,Industrial,297.05,8,399.96,Delivered,15,No,False,,CUST-42654,South,Low
SHP-135429,2023-05-14,2023-05-18,2023-06-01,FedEx,New York,Seattle,SKU-88029,Food,886.28,76,693.19,delivered,14,Yes,False,1Z4247551650,CUST-56044,Midwest,Medium
SHP-238805,2023-11-01,2023-11-04,2023-11-23,DHL,New York,Detroit,SKU-44749,Industrial,106.31,72,317.26,Pending,19,no,True,1Z6037307371,CUST-79566,West,URGENT
SHP-255266,2023-01-01,2023-01-04,2023-01-01,usps,Houston,Austin,SKU-45556,Food,437.29,81,474.08,In Transit,11,0,False,1Z4812401038,CUST-78409,Northeast,Low
SHP-950342,2022-03-05,2022-03-09,2022-03-23,DHL,Houston,Boston,SKU-33586,Medical,344.25,70,396.05,Delivered,14,N,False,,CUST-84144,Midwest,High
SHP-772775,2022-08-02,2022-08-04,2022-08-16,FedEx,Houston,Austin,SKU-60248,Furniture,175.64,21,195.06,PENDING,12,Yes,False,1Z3662141636,CUST-24155,Northeast,URGENT
SHP-555064,2023-07-07,2023-07-08,2023-07-06,UPS,Chicago,Austin,SKU-19117,Clothing,172.73,36,631.28,In Transit,3,yes,False,1Z6990055201,CUST-15931,South,Medium
SHP-112015,2023-05-09,2023-05-13,2023-05-16,FedEx,Chicago,Boston,SKU-47119,Industrial,174.51,94,398.08,Delivered,3,0,False,,CUST-37918,South,URGENT
SHP-432237,2022-04-22,2022-04-24,2022-05-13,DHL,Chicago,Austin,SKU-35083,Medical,347.26,97,65.48,in_transit,19,Yes,1,1Z9209868701,CUST-73646,West,Medium
SHP-141727,2023-01-08,2023-01-09,2023-01-25,FedEx,Miami,Minneapolis,SKU-46865,Auto,147.29,45,126.67,Delivered,16,0,True,1Z6701934210,CUST-35776,Southwest,Low
SHP-889702,2022-03-05,2022-03-07,2022-03-26,DHL,Phoenix,Las Vegas,SKU-35389,Auto,287.35,47,342.34,Delivered,19,1,False,1Z3268344721,CUST-51809,West,URGENT
SHP-455950,2023-05-04,2023-05-07,2023-05-19,UPS,Los Angeles,Boston,SKU-43672,Electronics,477.22,97,262.46,delivered,12,no,False,1Z4398465988,CUST-93756,West,Low
SHP-279217,2023-07-02,2023-07-03,2023-07-22,UPS,Phoenix,Austin,SKU-44855,Medical,150.2,4,512.93,Returned,19,no,False,1Z1258747539,CUST-89230,Northeast,Standard
SHP-918583,2024-06-17,2024-06-19,2024-06-25,ups,Houston,Boston,SKU-63575,Electronics,401.13,19,556.19,In Transit,6,yes,False,1Z9175876917,CUST-16997,Midwest,URGENT
SHP-159447,2022-09-24,2022-09-26,2022-10-05,DHL,Phoenix,Portland,SKU-66755,Furniture,121.14,85,314.33,Pending,9,Y,False,1Z5692041662,CUST-36483,Southwest,Standard
SHP-573356,2023-12-06,2023-12-10,2023-12-08,ups,Atlanta,Portland,SKU-55838,Medical,277.1,74,170.85,In Transit,18,1,False,1Z7543616216,CUST-92060,Northeast,Standard
SHP-609486,2024-01-08,2024-01-10,2024-01-13,usps,Chicago,Las Vegas,SKU-18743,Industrial,1028.1,61,37.23,In Transit,3,No,False,1Z6506578406,CUST-12178,West,High
SHP-281018,2024-06-02,2024-06-03,2024-06-21,United Parcel Service,Los Angeles,Austin,SKU-83297,Food,388.04,56,589.86,TRANSIT,18,yes,False,1Z7875966938,CUST-80282,South,High
SHP-971462,2023-09-06,2023-09-10,2023-09-22,FedEx,Phoenix,Portland,SKU-97545,Clothing,265.39,86,110.34,In Transit,12,No,False,1Z1405039764,CUST-38110,Southwest,Standard
SHP-634532,2024-06-09,2024-06-11,2024-06-15,Federal Express,Dallas,Denver,SKU-89945,Clothing,255.1,30,732.19,In Transit,4,Yes,False,1Z8625357656,CUST-39003,Northeast,Medium
SHP-180192,2024-01-02,2024-01-03,2024-01-19,dhl,Dallas,Detroit,SKU-29156,Clothing,910.95,82,407.21,delivered,16,no,False,1Z6561429981,CUST-35131,Southwest,High
SHP-956229,2022-08-17,2022-08-20,2022-08-30,Federal Express,Miami,Portland,SKU-71585,Medical,428.25,26,143.03,Delivered,10,no,False,1Z1695379712,CUST-67388,Southwest,Standard
SHP-106169,2023-01-20,2023-01-24,2023-02-11,fedex,Dallas,Boston,SKU-60122,Electronics,354.77,67,772.9,delivered,18,Yes,False,1Z2717586573,CUST-14179,Midwest,Low
SHP-123520,2023-06-28,2023-07-02,2023-07-06,FedEx,New York,Boston,SKU-64107,Electronics,136.69,1,196.96,Delivered,4,1,False,,CUST-60630,Southwest,High
SHP-479127,2023-06-06,2023-06-08,2023-06-11,UPS,Los Angeles,Seattle,SKU-92887,Medical,480.85,46,684.53,delivered,3,Y,False,1Z3511181707,CUST-84549,Northeast,High
SHP-345245,2022-09-04,2022-09-08,2022-09-22,UPS,Chicago,Boston,SKU-34223,Electronics,4.86,55,499.69,TRANSIT,14,1,True,1Z9682018142,CUST-31461,Midwest,Standard
SHP-754774,2024-05-31,2024-06-01,2024-05-28,USPS,Miami,Austin,SKU-74299,Food,473.98,57,113.7,Delivered,12,1,False,,CUST-90527,Southwest,High
SHP-635958,2023-07-30,2023-08-03,2023-08-10,FedEx,Miami,Austin,SKU-36196,Medical,99.36,19,662.9,Delivered,7,1,False,1Z1458585875,CUST-87921,Northeast,Standard
SHP-378169,2023-12-24,2023-12-26,2023-12-31,FedEx,Miami,Minneapolis,SKU-16042,Electronics,71.41,25,684.1,In Transit,5,No,False,1Z8505198771,CUST-90039,Northeast,Standard
SHP-266422,2023-09-23,2023-09-26,2023-10-11,DHL,Chicago,Boston,SKU-45551,Electronics,390.9,82,661.73,delivered,15,yes,False,1Z3764494612,CUST-78134,West,standard
SHP-846575,2023-08-08,2023-08-09,2023-08-29,UPS,Houston,Portland,SKU-52080,Electronics,990.8,21,26.45,Returned,20,N,False,1Z5463619508,CUST-99139,South,High
SHP-181927,2024-01-23,2024-01-26,2024-01-29,USPS,Miami,Detroit,SKU-66239,Auto,164.25,15,551.48,Delivered,3,No,False,1Z2011474813,CUST-52548,West,Low
SHP-642023,2022-06-23,2022-06-25,2022-07-05,Federal Express,Dallas,Minneapolis,SKU-44014,Medical,922.04,70,616.19,Pending,10,N,False,1Z5436064814,CUST-50648,Northeast,High
SHP-377006,2023-02-09,2023-02-10,2023-03-02,FedEx,Dallas,Minneapolis,SKU-55366,Clothing,1038.0,35,511.15,delivered,20,no,False,1Z5533025493,CUST-36653,Midwest,Low
SHP-813787,2022-11-27,2022-12-01,2022-12-08,UPS,New York,Boston,SKU-97273,Furniture,148.38,68,675.16,in_transit,7,No,False,1Z2599250396,CUST-33903,West,Medium
SHP-220962,2022-05-30,2022-06-03,2022-06-19,USPS,Los Angeles,Austin,SKU-95917,Medical,207.52,44,406.41,Returned,16,no,,1Z6379097302,CUST-48496,Northeast,standard
SHP-961207,2023-08-09,2023-08-13,2023-08-30,UPS,Chicago,Las Vegas,SKU-22520,Auto,208.42,64,503.2,delivered,17,No,False,1Z9076597325,CUST-10899,Northeast,standard
SHP-269112,2022-12-13,2022-12-15,2023-01-04,USPS,Los Angeles,Austin,SKU-90308,Clothing,1025.02,73,471.58,returned,20,No,False,1Z2989612986,CUST-61081,South,Medium
SHP-957783,2024-05-10,2024-05-11,2024-05-30,FedEx,Phoenix,Seattle,SKU-99891,Clothing,179.91,45,608.65,in_transit,19,yes,False,1Z5440070566,CUST-96311,Southwest,High
SHP-327889,2023-10-15,2023-10-17,2023-10-29,UPS,Dallas,Seattle,SKU-70041,Industrial,20.06,12,25.89,In Transit,12,N,True,1Z5298379907,CUST-61726,Northeast,Low
SHP-916821,2024-03-04,2024-03-08,2024-03-28,UPS,Miami,Seattle,SKU-64709,Auto,74.62,76,300.32,DELIVERED,20,Yes,False,1Z8693196853,CUST-98624,Southwest,High
SHP-230482,2023-06-23,2023-06-27,2023-07-07,FedEx,New York,Denver,SKU-92504,Electronics,82.94,24,196.83,In Transit,10,N,False,1Z4643867895,CUST-70425,Northeast,High
SHP-487932,2023-03-20,2023-03-23,2023-04-04,fedex,Miami,Austin,SKU-54050,Clothing,580.52,63,294.18,Delivered,12,Y,False,,CUST-62430,Southwest,Medium
SHP-459928,2024-02-23,2024-02-25,2024-03-15,usps,Dallas,Portland,SKU-13428,Furniture,74.57,78,597.67,In Transit,19,no,False,1Z4667368846,CUST-93698,Southwest,Standard
SHP-886853,2022-10-06,2022-10-07,2022-10-14,ups,New York,Las Vegas,SKU-87698,Medical,17.42,53,794.58,D,7,No,False,1Z8447886272,CUST-34247,Southwest,Medium
SHP-433076,2022-06-23,2022-06-24,2022-07-06,United Parcel Service,Chicago,Denver,SKU-97218,Furniture,894.0,88,568.08,Delivered,12,Y,False,1Z8612716358,CUST-91030,South,URGENT
SHP-640545,2022-08-02,2022-08-04,2022-08-11,United Parcel Service,Chicago,Boston,SKU-27901,Electronics,423.02,41,182.67,Pending,7,Y,False,1Z2076022323,CUST-40479,South,High
SHP-446856,2023-03-12,2023-03-15,2023-04-04,ups,Los Angeles,Boston,SKU-87928,Electronics,1075.35,5,107.98,In Transit,20,Y,True,1Z1050815543,CUST-63602,Midwest,High
SHP-141178,2024-02-12,2024-02-16,2024-03-06,UPS,Phoenix,Denver,SKU-49344,Medical,290.58,63,148.39,Delivered,19,no,True,,CUST-27957,West,Medium
SHP-580684,2023-05-26,2023-05-28,2023-06-12,USPS,Dallas,Denver,SKU-36121,Industrial,161.76,40,157.09,DELIVERED,15,1,False,1Z2322163985,CUST-56359,Midwest,Medium
SHP-786648,2023-06-28,2023-07-01,2023-07-09,FedEx,Atlanta,Portland,SKU-93605,Auto,162.9,95,605.39,Delivered,8,Yes,False,1Z3860769024,CUST-79248,Northeast,Standard
SHP-592762,2023-11-30,2023-12-04,2023-12-14,FedEx,Atlanta,Denver,SKU-46350,Industrial,498.66,96,20.27,in_transit,10,no,False,1Z6363319163,CUST-46168,South,Standard
SHP-352040,2023-08-17,2023-08-18,2023-08-31,DHL,Miami,Austin,SKU-11965,Clothing,427.72,61,540.13,In Transit,13,Yes,,1Z4710112467,CUST-57455,West,Low
SHP-946225,2024-04-18,2024-04-20,2024-05-05,FedEx,Phoenix,Portland,SKU-24743,Furniture,115.52,50,76.21,Delivered,15,N,False,,CUST-85756,Southwest,Medium
SHP-786869,2022-02-19,2022-02-22,2022-03-03,USPS,Chicago,Seattle,SKU-23397,Industrial,402.69,63,366.47,Delivered,9,Y,True,1Z7166820266,CUST-69294,South,High
SHP-723203,2022-03-15,2022-03-17,2022-03-24,United Parcel Service,Los Angeles,Denver,SKU-34446,Medical,361.73,75,569.17,In Transit,7,no,False,1Z5483659332,CUST-44547,South,Medium
SHP-431222,2024-06-18,2024-06-19,2024-06-23,FedEx,New York,Detroit,SKU-12714,Electronics,304.64,78,661.28,In Transit,4,No,False,1Z1724118549,CUST-10762,West,Standard
SHP-309858,2023-09-12,2023-09-13,2023-09-26,ups,Miami,Portland,SKU-69683,Clothing,504.99,22,781.44,In Transit,13,0,False,1Z1808869698,CUST-40296,South,Medium
SHP-471201,2022-06-15,2022-06-19,2022-06-23,USPS,New York,Boston,SKU-52416,Food,153.94,27,224.8,In Transit,4,0,True,1Z5845066490,CUST-60735,West,Medium
SHP-303419,2023-06-06,2023-06-07,2023-06-18,dhl,Houston,Boston,SKU-35217,Food,379.42,94,300.57,In Transit,11,no,False,1Z4567908131,CUST-14651,Southwest,High
SHP-173809,2024-05-05,2024-05-09,2024-05-29,DHL,Miami,Seattle,SKU-35490,Industrial,125.91,89,608.53,Delivered,20,0,False,1Z2317613232,CUST-78417,Northeast,Medium
SHP-342292,2022-06-23,2022-06-25,2022-07-08,Federal Express,Phoenix,Portland,SKU-97654,Auto,871.53,99,625.75,Delivered,13,0,False,1Z6057669478,CUST-54021,Midwest,Low
SHP-397557,2023-12-02,2023-12-03,2023-12-08,FedEx,Los Angeles,Seattle,SKU-13853,Clothing,530.85,90,628.22,Pending,5,No,False,1Z2809134619,CUST-74226,South,URGENT
SHP-211329,2024-04-27,2024-05-01,2024-05-16,DHL,Atlanta,Denver,SKU-49564,Furniture,220.9,5,432.72,TRANSIT,15,1,False,1Z6124908608,CUST-54282,Midwest,Low
SHP-447347,2024-03-20,2024-03-24,2024-04-09,FedEx,Phoenix,Seattle,SKU-47250,Furniture,59.22,78,730.4,TRANSIT,16,Yes,False,1Z4569988542,CUST-84148,South,Low
SHP-438742,2023-05-20,2023-05-21,2023-05-25,UPS,Atlanta,Denver,SKU-46295,Furniture,855.06,52,420.02,PENDING,4,Y,False,1Z2543143183,CUST-17670,Northeast,standard
SHP-731244,2022-09-30,2022-10-04,2022-10-24,FedEx,Houston,Denver,SKU-29269,Furniture,662.2,39,248.91,Delivered,20,1,False,,CUST-76559,South,High
SHP-682417,2022-04-21,2022-04-25,2022-05-04,fedex,Phoenix,Austin,SKU-15502,Furniture,456.36,91,82.27,Delivered,9,N,False,,CUST-99949,Southwest,Medium
SHP-920487,2023-02-14,2023-02-17,2023-03-08,ups,Chicago,Detroit,SKU-60746,Industrial,193.24,58,757.64,delivered,19,Yes,True,1Z9016397775,CUST-93566,South,Medium
SHP-331503,2023-03-10,2023-03-11,2023-03-30,USPS,Atlanta,Las Vegas,SKU-74535,Auto,965.23,25,246.28,DELIVERED,19,Y,False,1Z1344986433,CUST-16638,South,standard
SHP-861032,2022-07-12,2022-07-16,2022-07-24,Federal Express,Los Angeles,Minneapolis,SKU-68680,Medical,149.14,23,654.22,in_transit,8,N,True,1Z6552508419,CUST-39119,South,Standard
SHP-736941,2023-12-25,2023-12-29,2024-01-18,dhl,Atlanta,Portland,SKU-23854,Medical,232.39,41,505.8,Del.,20,no,False,1Z6230185729,CUST-30359,West,standard
SHP-422908,2024-01-31,2024-02-01,2024-02-11,DHL,Miami,Minneapolis,SKU-28434,Clothing,13.64,5,213.29,In Transit,10,1,False,1Z3079010539,CUST-51823,West,standard
SHP-282384,2022-06-13,2022-06-15,2022-06-27,United Parcel Service,Houston,Las Vegas,SKU-19898,Electronics,781.65,28,560.89,DELIVERED,12,1,True,1Z7444357593,CUST-31164,West,Standard
SHP-821667,2023-10-07,2023-10-08,2023-10-23,Federal Express,Atlanta,Las Vegas,SKU-38371,Food,401.04,37,504.87,Delivered,15,0,True,,CUST-50415,Northeast,URGENT
SHP-986364,2024-06-22,2024-06-26,2024-07-16,USPS,Chicago,Denver,SKU-94670,Electronics,613.81,91,740.96,DELIVERED,20,Yes,False,1Z9078253628,CUST-10040,Northeast,Medium
SHP-751336,2022-03-20,2022-03-23,2022-04-07,UPS,Houston,Seattle,SKU-20720,Electronics,391.32,86,161.22,delivered,15,No,False,1Z8226356687,CUST-70333,Northeast,High
SHP-419390,2023-06-09,2023-06-10,2023-06-29,ups,Phoenix,Denver,SKU-11078,Clothing,528.89,91,314.73,Delivered,19,Y,,,CUST-68276,West,Low
SHP-394494,2023-12-28,2023-12-29,2024-01-04,UPS,Atlanta,Detroit,SKU-85062,Food,238.87,14,136.12,delivered,6,Y,False,1Z3370875955,CUST-15049,South,Standard
SHP-109250,2023-05-01,2023-05-04,2023-05-02,UPS,Chicago,Minneapolis,SKU-60782,Industrial,378.89,31,500.53,Pending,8,Y,False,1Z5465585397,CUST-21607,Northeast,Medium
SHP-444356,2022-08-12,2022-08-15,2022-08-19,UPS,Houston,Boston,SKU-42250,Auto,340.17,55,596.45,in_transit,4,yes,False,1Z6333177919,CUST-70146,West,Standard
SHP-548383,2024-06-03,2024-06-04,2024-06-02,usps,Dallas,Las Vegas,SKU-41347,Medical,142.56,57,191.51,delivered,19,N,False,1Z9699641522,CUST-26899,Midwest,Low
SHP-450017,2022-05-11,2022-05-13,2022-05-18,FedEx,Phoenix,Seattle,SKU-97391,Auto,458.02,91,462.37,Delivered,5,Yes,True,1Z1887281494,CUST-69125,Southwest,High
SHP-644698,2024-05-29,2024-05-31,2024-06-04,USPS,Houston,Detroit,SKU-69739,Food,349.9,4,234.0,Del.,4,Yes,True,1Z8723064008,CUST-48926,South,standard
SHP-736412,2024-03-30,2024-03-31,2024-04-07,DHL,Los Angeles,Minneapolis,SKU-47923,Medical,105.44,35,430.37,Pending,7,Y,False,1Z1364913020,CUST-55837,Northeast,Low
SHP-664855,2022-06-22,2022-06-24,2022-07-01,FedEx,Miami,Denver,SKU-64454,Auto,486.86,68,749.43,DELIVERED,7,Y,False,1Z6072789841,CUST-83944,Northeast,High
SHP-821187,2022-01-16,2022-01-17,2022-02-01,USPS,Dallas,Seattle,SKU-80766,Clothing,482.97,52,616.09,Delivered,15,Y,False,1Z3250739127,CUST-22006,Southwest,URGENT
SHP-949085,2023-02-10,2023-02-13,2023-02-09,dhl,Los Angeles,Seattle,SKU-82313,Food,206.58,84,437.81,DELIVERED,8,Yes,,1Z7835733098,CUST-44412,West,Medium
SHP-951240,2023-11-11,2023-11-13,2023-11-17,Federal Express,Houston,Las Vegas,SKU-76194,Electronics,275.58,82,423.51,in_transit,4,yes,False,1Z1856960265,CUST-45004,West,Medium
SHP-125539,2022-03-06,2022-03-07,2022-03-16,FedEx,Dallas,Boston,SKU-21280,Industrial,724.2,13,25.55,In Transit,9,yes,True,1Z2297427923,CUST-76390,Northeast,Low
SHP-180512,2022-01-12,2022-01-13,2022-01-29,ups,New York,Denver,SKU-58541,Clothing,669.7,56,713.92,In Transit,16,no,False,1Z4966671261,CUST-59938,South,URGENT
SHP-439909,2022-09-13,2022-09-16,2022-10-02,DHL,Chicago,Seattle,SKU-37999,Furniture,469.54,75,728.85,Delivered,16,no,False,1Z3770429792,CUST-67960,South,Standard
SHP-922795,2022-04-13,2022-04-15,2022-04-20,usps,Miami,Boston,SKU-49454,Furniture,451.48,53,308.39,Pending,5,Y,True,1Z7861538606,CUST-59704,South,Medium
SHP-786983,2023-11-27,2023-11-30,2023-12-17,UPS,Houston,Las Vegas,SKU-49698,Medical,366.73,62,627.35,In Transit,17,no,False,1Z5793173576,CUST-70411,West,Medium
SHP-272812,2022-03-21,2022-03-24,2022-03-22,DHL,Los Angeles,Boston,SKU-78467,Electronics,938.15,2,745.6,In Transit,7,N,False,1Z9617870480,CUST-58887,Southwest,Medium
SHP-613148,2023-10-01,2023-10-04,2023-10-16,DHL,Chicago,Portland,SKU-83202,Medical,762.73,15,722.97,Del.,12,yes,False,1Z3046485514,CUST-93985,Midwest,standard
SHP-922661,2024-06-01,2024-06-05,2024-06-17,DHL,Los Angeles,Austin,SKU-36248,Auto,459.55,23,520.4,returned,12,No,False,1Z8939878778,CUST-42049,Midwest,URGENT
SHP-142114,2022-09-02,2022-09-03,2022-09-16,UPS,Dallas,Denver,SKU-58370,Clothing,377.08,34,270.06,In Transit,13,no,False,1Z8964681916,CUST-89100,South,Low
SHP-715383,2022-09-16,2022-09-20,2022-09-26,FedEx,Atlanta,Las Vegas,SKU-32046,Clothing,1083.46,8,41.48,Del.,6,1,False,1Z3041209770,CUST-29493,South,High
SHP-797442,2023-07-11,2023-07-14,2023-07-22,DHL,New York,Denver,SKU-32992,Furniture,143.28,34,85.82,in_transit,8,Yes,False,1Z7778622342,CUST-17759,Midwest,Medium
SHP-825232,2022-12-21,2022-12-22,2023-01-11,FedEx,Miami,Seattle,SKU-13251,Food,804.05,13,481.78,Pending,20,N,False,1Z9091008854,CUST-47155,Midwest,standard
SHP-337441,2024-05-16,2024-05-20,2024-05-16,USPS,Atlanta,Minneapolis,SKU-54986,Electronics,778.69,36,35.72,Pending,4,0,False,1Z9173409045,CUST-67335,West,URGENT
SHP-512133,2022-05-10,2022-05-11,2022-05-15,USPS,Los Angeles,Seattle,SKU-79687,Clothing,184.07,72,637.61,PENDING,4,Yes,False,1Z1406383376,CUST-50640,West,URGENT
SHP-624284,2022-07-04,2022-07-08,2022-07-14,usps,Houston,Seattle,SKU-52631,Auto,83.4,38,217.52,In Transit,6,No,False,1Z1861263081,CUST-28584,West,URGENT
SHP-452870,2023-01-21,2023-01-22,2023-01-21,Federal Express,Los Angeles,Austin,SKU-95231,Auto,236.7,73,583.64,delivered,11,Yes,False,1Z6262500736,CUST-20916,West,Medium
SHP-924157,2023-03-01,2023-03-03,2023-03-09,DHL,Atlanta,Boston,SKU-16799,Auto,659.01,34,659.63,in_transit,6,Yes,,1Z1041044579,CUST-67049,Southwest,High
SHP-529708,2023-02-16,2023-02-20,2023-03-05,USPS,Dallas,Portland,SKU-65174,Auto,345.84,40,514.58,Pending,13,0,False,1Z7526506245,CUST-84440,West,Medium
SHP-331965,2023-09-16,2023-09-20,2023-10-03,USPS,Atlanta,Portland,SKU-80316,Auto,248.0,19,196.63,in_transit,13,1,False,1Z5846924506,CUST-13774,West,URGENT
SHP-707867,2022-03-01,2022-03-03,2022-03-23,FedEx,Atlanta,Minneapolis,SKU-46556,Auto,599.74,39,462.26,In Transit,20,Yes,False,1Z2863780635,CUST-34715,Northeast,Standard
SHP-662302,2024-06-01,2024-06-05,2024-06-08,DHL,Dallas,Las Vegas,SKU-94114,Food,309.77,73,151.86,Returned,3,no,False,1Z3460940595,CUST-69473,West,Standard
SHP-462698,2024-02-22,2024-02-24,2024-03-12,ups,Atlanta,Denver,SKU-83776,Electronics,327.61,65,503.41,returned,17,N,False,1Z2642744947,CUST-53756,Southwest,Standard
SHP-927047,2022-10-06,2022-10-08,2022-10-24,USPS,New York,Boston,SKU-58047,Industrial,429.28,68,58.16,Delivered,16,0,False,1Z3344826581,CUST-35106,Southwest,Low
SHP-308091,2023-12-29,2023-12-30,2024-01-09,usps,Miami,Portland,SKU-71649,Food,17.65,96,164.52,In Transit,10,Yes,False,1Z2744203128,CUST-46761,Southwest,Medium
SHP-794401,2024-02-28,2024-03-02,2024-03-14,United Parcel Service,Phoenix,Portland,SKU-57898,Electronics,284.15,50,747.97,Pending,12,yes,False,1Z5168920026,CUST-13321,Northeast,Standard
SHP-110280,2024-04-11,2024-04-14,2024-04-22,DHL,Dallas,Minneapolis,SKU-40648,Food,180.69,67,181.88,In Transit,8,0,False,1Z8019786348,CUST-10398,Midwest,standard
SHP-982001,2024-02-09,2024-02-10,2024-02-23,UPS,Atlanta,Denver,SKU-80681,Furniture,7.17,6,625.68,Pending,13,Y,False,1Z5950794655,CUST-66662,West,URGENT
SHP-724467,2023-07-21,2023-07-23,2023-08-05,usps,Atlanta,Portland,SKU-53101,Food,251.39,86,645.68,Delivered,13,no,False,,CUST-25771,West,Medium
SHP-530519,2024-01-04,2024-01-05,2024-01-10,FedEx,Houston,Minneapolis,SKU-15534,Food,159.15,44,96.98,Pending,5,yes,0,1Z1371232363,CUST-34267,Southwest,standard
SHP-625618,2022-11-19,2022-11-23,2022-11-26,United Parcel Service,Dallas,Minneapolis,SKU-97026,Food,1011.59,2,716.53,Delivered,3,Yes,False,,CUST-11251,South,standard
SHP-731150,2023-06-02,2023-06-05,2023-06-15,USPS,Dallas,Seattle,SKU-36591,Food,62.68,12,349.54,returned,10,1,False,1Z3373018277,CUST-98068,South,URGENT
SHP-991481,2023-04-24,2023-04-26,2023-05-03,UPS,Atlanta,Portland,SKU-88398,Electronics,51.43,17,606.39,Pending,7,No,0,1Z8175490769,CUST-94465,West,URGENT
SHP-818437,2022-01-11,2022-01-12,2022-01-28,ups,New York,Portland,SKU-31417,Industrial,498.34,91,341.88,Delivered,16,0,False,1Z5369828194,CUST-25849,Northeast,High
SHP-847013,2024-05-20,2024-05-22,2024-05-29,fedex,Houston,Detroit,SKU-39226,Medical,117.85,42,23.61,Pending,7,Yes,False,1Z7257329588,CUST-95591,West,Low
SHP-849455,2023-05-01,2023-05-02,2023-05-16,DHL,Houston,Las Vegas,SKU-37261,Electronics,40.89,62,790.27,In Transit,14,0,False,1Z1775716509,CUST-55118,Midwest,standard
SHP-943565,2023-07-08,2023-07-09,2023-07-23,ups,Houston,Austin,SKU-23805,Clothing,44.95,94,126.81,delivered,14,0,False,1Z7917722663,CUST-24418,Northeast,standard
SHP-387325,2023-01-14,2023-01-16,2023-01-30,UPS,Houston,Boston,SKU-36220,Furniture,120.76,23,85.8,Delivered,14,No,False,1Z1001208031,CUST-60372,Southwest,URGENT
SHP-308776,2023-03-21,2023-03-25,2023-04-10,usps,Houston,Detroit,SKU-24059,Auto,498.07,38,60.09,Returned,16,N,False,1Z1623000671,CUST-19021,Southwest,Low
SHP-107014,2022-10-30,2022-11-03,2022-11-17,UPS,New York,Minneapolis,SKU-33409,Medical,88.21,23,616.99,Pending,14,no,False,1Z9970134635,CUST-71389,West,High
SHP-887853,2022-06-25,2022-06-29,2022-07-15,UPS,Phoenix,Boston,SKU-45182,Food,382.67,33,170.89,In Transit,16,0,False,1Z8520588769,CUST-43936,Northeast,Standard
SHP-491162,2023-11-18,2023-11-22,2023-12-09,UPS,Chicago,Boston,SKU-55835,Furniture,85.47,42,79.22,Delivered,17,no,False,,CUST-65383,Northeast,Low
SHP-651692,2023-05-27,2023-05-28,2023-06-05,fedex,Dallas,Portland,SKU-93077,Industrial,227.91,41,240.3,Pending,8,N,False,1Z5471261580,CUST-93957,South,Low
SHP-186604,2023-10-30,2023-10-31,2023-11-05,Federal Express,Houston,Boston,SKU-29030,Furniture,131.77,35,700.6,Delivered,5,0,False,1Z3603150492,CUST-83116,West,Low
SHP-141027,2023-10-29,2023-11-02,2023-11-08,dhl,New York,Portland,SKU-19587,Auto,247.22,35,324.18,Delivered,6,yes,False,1Z1440858843,CUST-76339,Midwest,standard
SHP-782036,2023-05-22,2023-05-26,2023-06-11,ups,Miami,Denver,SKU-52061,Food,10.32,66,518.9,Delivered,16,1,False,1Z9248180545,CUST-70958,West,Low
SHP-735183,2022-03-16,2022-03-17,2022-03-16,United Parcel Service,Miami,Detroit,SKU-75308,Auto,189.14,3,325.13,Pending,18,1,False,1Z2558120445,CUST-97710,South,URGENT
