ip_address,timestamp,method,endpoint,status_code,response_size_bytes,referrer,user_agent,response_time
139.185.254.32,01/Jan/2024:17:19:40 +0000,POST,/profile,200,29719,-,Scrapy/2.11.0 (+http://scrapy.org),10.09
44.112.203.97,01/Jan/2024:17:19:58 +0000,GET,/api/analytics,200,6531,-,Googlebot/2.1 (+http://www.google.com/bot.html),4.81
::ffff:192.0.2.1,01/Jan/2024:17:20:15 +0000,GET,/profile,200,45077,-,Scrapy/2.11.0 (+http://scrapy.org),9.52
193.211.204.91,01/Jan/2024:17:20:32 +0000,POST,/search,401,12680,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.42
104.171.117.131,01/Jan/2024:17:20:49 +0000,GET,/api/auth/token,200,19778,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.29
44.70.175.52,01/Jan/2024:17:21:07 +0000,GET,/dashboard,200,5592,-,PostmanRuntime/7.36.1,9.55
138.105.43.184,01/Jan/2024:17:21:24 +0000,GET,/api/search,200,42999,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.46
112.179.130.33,01/Jan/2024:17:21:41 +0000,GET,%2Fsettings,302,17823,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.56
53.242.218.161,01/Jan/2024:17:21:59 +0000,POST,/health,200,15426,https://google.com,python-requests/2.31.0,3.22
10.198.92.250,01/Jan/2024:17:22:16 +0000,GET,/static/main.css,401,32010,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,61898
91.14.16.176,01/Jan/2024:17:22:33 +0000,POST,/settings,200,22171,-,Scrapy/2.11.0 (+http://scrapy.org),5.32
36.77.225.220,01/Jan/2024:17:22:50 +0000,POST,/api/metrics,200,35305,-,PostmanRuntime/7.36.1,13.28
142.94.81.173,01/Jan/2024:17:23:08 +0000,PUT,/api/search,404,24016,-,Googlebot/2.1 (+http://www.google.com/bot.html),16.82
240.190.82.31,01/Jan/2024:17:23:25 +0000,POST,/api/analytics,404,19514,https://google.com,python-requests/2.31.0,1.75
98.240.80.140,01/Jan/2024:17:23:42 +0000,GET,/api/users,301,34871,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3307
192.168.151.118,01/Jan/2024:17:24:00 +0000,POST,/settings,200,41671,-,PostmanRuntime/7.36.1,10.76
94.29.10.1,01/Jan/2024:17:24:17 +0000,GET,/health,200,6850,-,curl/7.88.1,10.07
212.134.15.32,01/Jan/2024:17:24:34 +0000,GET,%2Fapi%20%2Fanalytics,404,4679,-,curl/7.88.1,950
98.62.158.23,01/Jan/2024:17:24:51 +0000,GET,/profile,404,19794,-,PostmanRuntime/7.36.1,24.6
5.203.217.84,01/Jan/2024:17:25:09 +0000,PUT,/api/orders,302,14079,-,curl/7.88.1,18932
246.135.97.93,01/Jan/2024:17:25:26 +0000,GET,/api/products,200,47879,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2913
97.223.172.7,01/Jan/2024:17:25:43 +0000,POST,/api/analytics,301,5468,https://bing.com,PostmanRuntime/7.36.1,15.63
243.196.164.217,01/Jan/2024:17:26:00 +0000,GET,/dashboard,403,20843,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.07
126.220.52.227,01/Jan/2024:17:26:18 +0000,PUT,/api/products,301,28833,,python-requests/2.31.0,0.41
146.94.2.74,01/Jan/2024:17:26:35 +0000,POST,/search,403,8567,-,Googlebot/2.1 (+http://www.google.com/bot.html),6603
66.222.23.170,01/Jan/2024:17:26:52 +0000,GET,%2Fapi%20%2Fsearch,201,22088,-,PostmanRuntime/7.36.1,0.41
212.156.37.167,01/Jan/2024:17:27:10 +0000,PUT,/favicon.ico,401,21983,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,11.34
210.249.13.214,01/Jan/2024:17:27:27 +0000,GET,/dashboard,200,13953,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.62
51.225.106.252,01/Jan/2024:17:27:44 +0000,GET,/dashboard,200,24334,-,Scrapy/2.11.0 (+http://scrapy.org),5603
172.22.69.245,01/Jan/2024:17:28:01 +0000,GET,/profile,201,24584,-,Scrapy/2.11.0 (+http://scrapy.org),1.97
::ffff:192.0.2.1,01/Jan/2024:17:28:19 +0000,GET,/api/orders,200,42623,-,python-requests/2.31.0,4953
218.253.243.61,01/Jan/2024:17:28:36 +0000,GET,/api/metrics,200,42543,-,Scrapy/2.11.0 (+http://scrapy.org),2032
246.19.50.238,01/Jan/2024:17:28:53 +0000,DELETE,/static/main.css,200,38258,-,Scrapy/2.11.0 (+http://scrapy.org),2.81
107.51.63.101,01/Jan/2024:17:29:11 +0000,GET,/logout,200,0,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6028
176.171.126.85,01/Jan/2024:17:29:28 +0000,POST,/health,400,45321,,Googlebot/2.1 (+http://www.google.com/bot.html),4893
4.29.180.186,01/Jan/2024:17:29:45 +0000,GET,/search,201,30684,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.54
fe80::1%eth0,01/Jan/2024:17:30:02 +0000,PUT,/search,201,15962,-,Scrapy/2.11.0 (+http://scrapy.org),0.43
116.81.224.242,01/Jan/2024:17:30:20 +0000,GET,/health,200,23749,-,PostmanRuntime/7.36.1,3.26
98.95.105.111,01/Jan/2024:17:30:37 +0000,GET,/search,404,8609,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,14.15
149.80.147.251,01/Jan/2024:17:30:54 +0000,DELETE,/settings,200,14113,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,85.89
43.0.195.252,01/Jan/2024:17:31:12 +0000,GET,%2Fdashboard,404,1942,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.02
166.53.34.231,01/Jan/2024:17:31:29 +0000,GET,/profile,200,46627,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),49.22
210.133.241.237,01/Jan/2024:17:31:46 +0000,POST,/api/v2/data,200,36226,-,PostmanRuntime/7.36.1,8568
4.154.198.235,01/Jan/2024:17:32:03 +0000,DELETE,%2Flogin,200,2770,-,Scrapy/2.11.0 (+http://scrapy.org),10.81
176.148.5.35,01/Jan/2024:17:32:21 +0000,GET,/robots.txt,200,25612,https://bing.com,Googlebot/2.1 (+http://www.google.com/bot.html),17000
100.166.0.49,01/Jan/2024:17:32:38 +0000,POST,/settings,404,27804,-,Scrapy/2.11.0 (+http://scrapy.org),5171
36.20.188.22,01/Jan/2024:17:32:55 +0000,GET,/settings,200,21583,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4959
80.152.157.141,01/Jan/2024:17:33:12 +0000,GET,/api/metrics,404,8339,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1920
138.39.213.161,01/Jan/2024:17:33:30 +0000,GET,/static/main.css,200,19853,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3077
143.185.161.81,01/Jan/2024:17:33:47 +0000,PUT,/api/auth/token,200,24518,-,PostmanRuntime/7.36.1,1.3
28.154.227.27,01/Jan/2024:17:34:04 +0000,PUT,/api/products,200,13719,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,7.25
210.186.92.239,01/Jan/2024:17:34:22 +0000,GET,/api/analytics,200,25918,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6.5
62.59.88.132,01/Jan/2024:17:34:39 +0000,GET,/api/reports,200,43335,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6582
241.128.225.210,01/Jan/2024:17:34:56 +0000,PUT,/api/products,200,31760,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.95
246.9.126.72,01/Jan/2024:17:35:13 +0000,GET,/robots.txt,200,0,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,6802
69.169.49.46,01/Jan/2024:17:35:31 +0000,GET,/api/analytics,200,36516,-,python-requests/2.31.0,2.0
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:17:35:48 +0000,GET,/api/v2/data,404,47463,,Googlebot/2.1 (+http://www.google.com/bot.html),0.37
50.248.29.51,01/Jan/2024:17:36:05 +0000,PUT,/static/main.css,200,29485,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.87
3.127.199.214,01/Jan/2024:17:36:23 +0000,GET,/api/users,403,45091,-,python-requests/2.31.0,3.25
64.5.166.214,01/Jan/2024:17:36:40 +0000,GET,/health,200,6443,https://bing.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.35
34.78.118.204,01/Jan/2024:17:36:57 +0000,GET,/favicon.ico,400,37457,-,curl/7.88.1,2139
105.138.10.77,01/Jan/2024:17:37:14 +0000,PUT,/api/reports,401,15070,https://bing.com,curl/7.88.1,3439
125.38.161.216,01/Jan/2024:17:37:32 +0000,PUT,/static/main.css,400,40610,-,python-requests/2.31.0,24.6
171.98.113.47,01/Jan/2024:17:37:49 +0000,GET,/api/auth/token,200,35494,https://google.com,PostmanRuntime/7.36.1,1188
204.242.139.203,01/Jan/2024:17:38:06 +0000,POST,/dashboard,401,14585,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),9.26
::ffff:192.0.2.1,01/Jan/2024:17:38:24 +0000,GET,/api/metrics,200,40928,-,curl/7.88.1,1.12
181.73.50.148,01/Jan/2024:17:38:41 +0000,PUT,/settings,201,7575,https://bing.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.39
75.219.16.119,01/Jan/2024:17:38:58 +0000,GET,/api/orders,200,40343,,Scrapy/2.11.0 (+http://scrapy.org),1906
73.48.169.59,01/Jan/2024:17:39:15 +0000,GET,/api/products,200,25269,-,Scrapy/2.11.0 (+http://scrapy.org),3.19
51.185.113.72,01/Jan/2024:17:39:33 +0000,GET,/api/reports,404,11928,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6.22
192.168.16.6,01/Jan/2024:17:39:50 +0000,POST,/api/reports,404,21996,-,Googlebot/2.1 (+http://www.google.com/bot.html),24.13
33.16.172.2,01/Jan/2024:17:40:07 +0000,POST,/dashboard,200,31528,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.27
192.168.77.102,01/Jan/2024:17:40:24 +0000,GET,/api/orders,200,11388,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,6.51
47.137.212.110,01/Jan/2024:17:40:42 +0000,POST,/api/orders,400,21030,-,PostmanRuntime/7.36.1,0.22
126.56.14.10,01/Jan/2024:17:40:59 +0000,GET,/api/products,404,18917,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,34.51
182.185.171.85,01/Jan/2024:17:41:16 +0000,GET,%2Flogout,200,49132,-,Googlebot/2.1 (+http://www.google.com/bot.html),14212
54.134.66.138,01/Jan/2024:17:41:34 +0000,PUT,/robots.txt,200,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.37
::1,01/Jan/2024:17:41:51 +0000,POST,/settings,200,0,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.56
18.76.31.139,01/Jan/2024:17:42:08 +0000,GET,%2Ffavicon.ico,404,19073,https://bing.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,4.44
185.148.203.55,01/Jan/2024:17:42:25 +0000,GET,/api/orders,404,39953,-,python-requests/2.31.0,0.79
93.13.81.224,01/Jan/2024:17:42:43 +0000,GET,%2Fhealth,302,25325,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.25
111.139.38.152,01/Jan/2024:17:43:00 +0000,POST,/login,200,40428,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,847
17.105.125.202,01/Jan/2024:17:43:17 +0000,GET,%2Flogout,404,39347,https://bing.com,Googlebot/2.1 (+http://www.google.com/bot.html),5.36
75.40.50.147,01/Jan/2024:17:43:35 +0000,POST,/api/auth/token,200,30917,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,16.7
30.56.97.187,01/Jan/2024:17:43:52 +0000,GET,/api/orders,200,0,-,Scrapy/2.11.0 (+http://scrapy.org),5.15
132.117.9.2,01/Jan/2024:17:44:09 +0000,PATCH,%2Ffavicon.ico,200,19253,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.07
172.22.249.237,01/Jan/2024:17:44:26 +0000,GET,/api/search,200,26027,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,9.82
157.37.238.228,01/Jan/2024:17:44:44 +0000,GET,/dashboard,500,40726,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.11
124.138.156.200,01/Jan/2024:17:45:01 +0000,GET,/api/orders,200,21449,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,7.81
13.175.6.183,01/Jan/2024:17:45:18 +0000,GET,/robots.txt,200,0,-,curl/7.88.1,2.48
92.133.245.126,01/Jan/2024:17:45:36 +0000,GET,/api/orders,200,47967,-,PostmanRuntime/7.36.1,1.68
158.68.234.76,01/Jan/2024:17:45:53 +0000,GET,/logout,400,48172,,curl/7.88.1,2.87
2001:db8::1,01/Jan/2024:17:46:10 +0000,GET,/logout,200,0,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,36758
146.220.232.212,01/Jan/2024:17:46:27 +0000,POST,/api/metrics,500,1579,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,413
::ffff:192.0.2.1,01/Jan/2024:17:46:45 +0000,GET,/settings,200,0,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.95
fe80::1%eth0,01/Jan/2024:17:47:02 +0000,GET,/,200,33791,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.75
24.45.114.225,01/Jan/2024:17:47:19 +0000,GET,/logout,200,28814,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),6.77
172.28.146.229,01/Jan/2024:17:47:36 +0000,GET,/robots.txt,200,38978,-,curl/7.88.1,9558
65.164.234.125,01/Jan/2024:17:47:54 +0000,GET,/api/users,404,12644,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,6748
28.61.245.234,01/Jan/2024:17:48:11 +0000,GET,/static/main.css,200,0,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.48
196.133.95.17,01/Jan/2024:17:48:28 +0000,GET,%2Fdashboard,200,32019,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.29
229.135.132.187,01/Jan/2024:17:48:46 +0000,DELETE,%2Fapi%20%2Fv2%2Fdata,200,5207,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1412
172.25.107.48,01/Jan/2024:17:49:03 +0000,PUT,/search,200,16704,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,10936
2001:db8::1,01/Jan/2024:17:49:20 +0000,POST,/api/auth/token,200,49392,-,PostmanRuntime/7.36.1,15750
253.97.247.53,01/Jan/2024:17:49:37 +0000,PATCH,/static/main.css,500,40107,,Googlebot/2.1 (+http://www.google.com/bot.html),3.68
183.1.78.199,01/Jan/2024:17:49:55 +0000,GET,/api/products,201,42189,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,5.73
220.48.87.14,01/Jan/2024:17:50:12 +0000,GET,/api/reports,200,37533,-,python-requests/2.31.0,3473
154.168.126.175,01/Jan/2024:17:50:29 +0000,POST,/api/orders,503,38616,-,Googlebot/2.1 (+http://www.google.com/bot.html),772
41.144.120.215,01/Jan/2024:17:50:47 +0000,GET,/favicon.ico,201,20299,-,curl/7.88.1,51366
31.20.164.205,01/Jan/2024:17:51:04 +0000,GET,/settings,404,4055,-,PostmanRuntime/7.36.1,13.77
239.128.116.4,01/Jan/2024:17:51:21 +0000,GET,/api/users,500,24483,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2321
150.133.196.55,01/Jan/2024:17:51:38 +0000,POST,/api/analytics,200,23184,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,15944
134.234.119.72,01/Jan/2024:17:51:56 +0000,DELETE,%2Fapi%20%2Fauth%2Ftoken,200,34398,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,7.24
49.67.192.88,01/Jan/2024:17:52:13 +0000,DELETE,/favicon.ico,404,6839,https://bing.com,PostmanRuntime/7.36.1,13.03
72.205.207.81,01/Jan/2024:17:52:30 +0000,GET,/login,404,11395,-,Scrapy/2.11.0 (+http://scrapy.org),0.9
38.152.71.213,01/Jan/2024:17:52:48 +0000,PUT,/logout,201,16497,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,85
150.198.181.104,01/Jan/2024:17:53:05 +0000,PATCH,%2Flogin,200,18705,-,PostmanRuntime/7.36.1,1.91
122.135.173.189,01/Jan/2024:17:53:22 +0000,POST,/search,200,0,,python-requests/2.31.0,6591
219.118.16.77,01/Jan/2024:17:53:39 +0000,POST,/api/products,200,45756,-,curl/7.88.1,1.5
222.109.140.158,01/Jan/2024:17:53:57 +0000,POST,%2Fsearch,200,12051,-,PostmanRuntime/7.36.1,1.36
19.82.122.106,01/Jan/2024:17:54:14 +0000,POST,/,200,4087,https://google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.05
239.135.79.215,01/Jan/2024:17:54:31 +0000,POST,/search,403,22015,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,10.4
47.72.65.175,01/Jan/2024:17:54:48 +0000,POST,%2Fsearch,302,48473,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.6
23.186.167.181,01/Jan/2024:17:55:06 +0000,GET,/robots.txt,301,5679,-,python-requests/2.31.0,1953
43.10.253.77,01/Jan/2024:17:55:23 +0000,GET,/api/products,200,2895,-,curl/7.88.1,12.32
73.66.114.209,01/Jan/2024:17:55:40 +0000,GET,/api/orders,400,46984,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2048
4.98.62.85,01/Jan/2024:17:55:58 +0000,GET,/profile,200,13628,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,9.44
86.203.40.93,01/Jan/2024:17:56:15 +0000,GET,/logout,200,18058,-,Scrapy/2.11.0 (+http://scrapy.org),7.57
::1,01/Jan/2024:17:56:32 +0000,GET,/profile,200,10864,-,Scrapy/2.11.0 (+http://scrapy.org),1216
::1,01/Jan/2024:17:56:49 +0000,GET,/api/products,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,20.43
88.84.45.241,01/Jan/2024:17:57:07 +0000,GET,%2Flogin,404,20371,-,PostmanRuntime/7.36.1,3.44
181.82.155.24,01/Jan/2024:17:57:24 +0000,GET,%2Fapi%20%2Fmetrics,404,48950,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.6
74.42.197.62,01/Jan/2024:17:57:41 +0000,GET,/api/analytics,200,3943,-,PostmanRuntime/7.36.1,30.59
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:17:57:59 +0000,PUT,/api/users,200,17900,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.35
91.253.100.163,01/Jan/2024:17:58:16 +0000,POST,%2Fsettings,200,4950,-,Scrapy/2.11.0 (+http://scrapy.org),1.7
10.175.78.40,01/Jan/2024:17:58:33 +0000,GET,/api/products,401,42652,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,90
178.61.34.157,01/Jan/2024:17:58:50 +0000,GET,/favicon.ico,200,14033,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,233
187.168.179.172,01/Jan/2024:17:59:08 +0000,POST,/favicon.ico,200,39591,-,Scrapy/2.11.0 (+http://scrapy.org),1.55
151.66.5.48,01/Jan/2024:17:59:25 +0000,POST,/login,400,37919,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,5.58
221.29.155.102,01/Jan/2024:17:59:42 +0000,GET,/api/metrics,201,9698,-,Scrapy/2.11.0 (+http://scrapy.org),1.39
15.164.73.172,01/Jan/2024:18:00:00 +0000,GET,%2Fapi%20%2Fsearch,500,37536,-,Googlebot/2.1 (+http://www.google.com/bot.html),4.9
::ffff:192.0.2.1,01/Jan/2024:18:00:17 +0000,GET,%2F,401,12133,,Scrapy/2.11.0 (+http://scrapy.org),2.02
180.225.67.150,01/Jan/2024:18:00:34 +0000,PUT,/dashboard,200,18176,-,PostmanRuntime/7.36.1,13.56
168.195.50.241,01/Jan/2024:18:00:51 +0000,GET,/profile,301,13757,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),3.14
229.194.163.148,01/Jan/2024:18:01:09 +0000,POST,/api/search,301,34503,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,41.21
167.66.71.104,01/Jan/2024:18:01:26 +0000,POST,/search,500,22502,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,3219
56.15.75.105,01/Jan/2024:18:01:43 +0000,GET,/api/products,200,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.6
172.16.56.199,01/Jan/2024:18:02:00 +0000,GET,/api/products,200,11304,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.57
179.178.174.244,01/Jan/2024:18:02:18 +0000,GET,/health,200,0,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,6.99
55.70.31.131,01/Jan/2024:18:02:35 +0000,POST,/api/products,200,17461,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2294
::ffff:192.0.2.1,01/Jan/2024:18:02:52 +0000,GET,/api/search,301,2157,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.71
253.211.22.246,01/Jan/2024:18:03:10 +0000,POST,%2Fapi%20%2Fanalytics,200,910,-,PostmanRuntime/7.36.1,5.62
182.194.227.220,01/Jan/2024:18:03:27 +0000,GET,/static/main.css,200,27750,-,PostmanRuntime/7.36.1,3.34
144.122.115.83,01/Jan/2024:18:03:44 +0000,GET,/static/main.css,201,18637,https://bing.com,PostmanRuntime/7.36.1,2.36
137.118.184.4,01/Jan/2024:18:04:01 +0000,POST,/api/auth/token,200,13112,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,29161
::1,01/Jan/2024:18:04:19 +0000,GET,/api/auth/token,200,44186,-,python-requests/2.31.0,8.82
::ffff:192.0.2.1,01/Jan/2024:18:04:36 +0000,GET,/static/main.css,403,13927,-,python-requests/2.31.0,8.36
43.84.97.208,01/Jan/2024:18:04:53 +0000,POST,/,200,8897,,python-requests/2.31.0,1.7
205.126.243.222,01/Jan/2024:18:05:11 +0000,GET,/,503,17059,-,curl/7.88.1,1.51
58.162.141.240,01/Jan/2024:18:05:28 +0000,POST,/settings,200,36497,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,12.28
244.29.86.97,01/Jan/2024:18:05:45 +0000,GET,/api/reports,404,3841,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.58
185.205.250.156,01/Jan/2024:18:06:02 +0000,GET,/api/search,200,0,-,Googlebot/2.1 (+http://www.google.com/bot.html),36.38
203.207.26.172,01/Jan/2024:18:06:20 +0000,GET,/profile,500,2036,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2344
::1,01/Jan/2024:18:06:37 +0000,GET,/api/products,200,0,-,curl/7.88.1,18.42
76.112.170.246,01/Jan/2024:18:06:54 +0000,GET,/api/orders,200,5471,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,7309
150.179.129.148,01/Jan/2024:18:07:12 +0000,POST,/api/auth/token,200,27032,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,9.48
178.57.84.129,01/Jan/2024:18:07:29 +0000,PUT,/robots.txt,400,44493,-,PostmanRuntime/7.36.1,9.66
59.84.112.232,01/Jan/2024:18:07:46 +0000,POST,%2Flogin,200,49626,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.97
178.180.127.190,01/Jan/2024:18:08:03 +0000,GET,/settings,301,8523,-,Scrapy/2.11.0 (+http://scrapy.org),4.32
192.171.99.209,01/Jan/2024:18:08:21 +0000,GET,/api/products,200,0,-,Googlebot/2.1 (+http://www.google.com/bot.html),45.21
196.163.81.207,01/Jan/2024:18:08:38 +0000,GET,/api/users,200,17336,-,curl/7.88.1,759
172.24.211.56,01/Jan/2024:18:08:55 +0000,POST,/robots.txt,500,3262,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,7.16
10.148.121.179,01/Jan/2024:18:09:12 +0000,POST,/search,200,8755,,python-requests/2.31.0,2246
76.176.238.249,01/Jan/2024:18:09:30 +0000,GET,/api/v2/data,302,29182,-,Scrapy/2.11.0 (+http://scrapy.org),2.53
99.70.156.116,01/Jan/2024:18:09:47 +0000,GET,/,200,0,,PostmanRuntime/7.36.1,4.19
::1,01/Jan/2024:18:10:04 +0000,DELETE,/api/analytics,200,0,-,python-requests/2.31.0,2.97
::1,01/Jan/2024:18:10:22 +0000,POST,/static/main.css,201,41888,-,PostmanRuntime/7.36.1,4.87
45.16.226.51,01/Jan/2024:18:10:39 +0000,PUT,/,301,8692,-,curl/7.88.1,0.33
143.249.51.183,01/Jan/2024:18:10:56 +0000,PUT,/api/auth/token,301,8882,-,PostmanRuntime/7.36.1,3371
215.34.207.99,01/Jan/2024:18:11:13 +0000,POST,/,404,43702,-,PostmanRuntime/7.36.1,1.83
248.192.101.223,01/Jan/2024:18:11:31 +0000,GET,/logout,200,32595,-,Scrapy/2.11.0 (+http://scrapy.org),145
2001:db8::1,01/Jan/2024:18:11:48 +0000,GET,/api/orders,500,39105,-,curl/7.88.1,3.32
7.229.19.79,01/Jan/2024:18:12:05 +0000,GET,/static/main.css,200,40864,-,PostmanRuntime/7.36.1,2852
136.139.14.204,01/Jan/2024:18:12:23 +0000,GET,/logout,200,33698,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,478
62.176.102.90,01/Jan/2024:18:12:40 +0000,GET,/api/v2/data,302,25131,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.12
201.208.160.17,01/Jan/2024:18:12:57 +0000,GET,/,200,37343,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.07
220.150.132.34,01/Jan/2024:18:13:14 +0000,DELETE,/api/analytics,400,49132,-,Scrapy/2.11.0 (+http://scrapy.org),6812
::1,01/Jan/2024:18:13:32 +0000,PATCH,%2Flogout,400,17153,-,python-requests/2.31.0,4.96
65.71.112.95,01/Jan/2024:18:13:49 +0000,GET,/api/v2/data,200,0,-,PostmanRuntime/7.36.1,22.66
