date,ticker,open,high,low,close,volume,adjusted_close,dividend
2024-02-15,DIS,562.76,567.57,554.13,562.05,75927869,562.0,0.0
2024-02-15,NFLX,185.11,189.23,184.52,186.7,31438969,186.46,0.0
2024-02-15,PYPL,666.65,675.95,659.31,668.33,8678706,667.65,0.0
2024-02-15,INTC,703.2,705.07,694.75,702.09,2626553,701.59,0.0
2024-02-15,AMD,636.6,644.29,631.37,637.62,50982683,637.46,0.0
2024-02-15,CRM,327.81,333.03,327.23,330.69,16894587,330.16,0.0
2024-02-15,ORCL,524.99,528.05,515.23,526.99,53807169,526.61,0.0
2024-02-16,AAPL,76.69,77.22,75.35,76.61,6612305,76.53,0.0
2024-02-16,MSFT,360.34,368.21,355.87,361.97,31954925,361.65,0.0
2024-02-16,GOOGL,252.21,252.25,249.72,250.75,27182566,250.36,0.0
2024-02-16,AMZN,182.31,185.73,180.72,181.23,40341968,181.12,0.0
2024-02-16,TSLA,351.07,357.28,344.54,351.94,47513904,351.48,0.0
2024-02-16,META,63.56,64.94,63.16,64.16,39546204,64.12,0.0
2024-02-16,NVDA,333.88,335.1,326.03,331.83,26953711,331.62,0.0
2024-02-16,JPM,275.98,278.49,273.23,274.15,22693344,273.7,0.0
2024-02-16,JNJ,214.05,215.97,210.38,212.59,51242264,212.49,0.0
2024-02-16,V,587.22,590.36,580.31,585.56,38467599,584.63,0.0
2024-02-16,PG,393.19,400.66,389.84,390.61,46002223,390.21,0.0
2024-02-16,UNH,161.48,164.25,158.95,160.25,41804033,160.14,0.0
2024-02-16,HD,312.11,319.64,307.06,313.92,70763748,313.45,0.0
2024-02-16,DIS,550.14,554.26,547.83,553.29,42568781,552.24,0.0
2024-02-16,NFLX,186.68,189.19,185.43,187.32,32134195,186.97,0.0
2024-02-16,PYPL,686.82,694.06,670.47,681.7,10628691,680.81,0.0
2024-02-16,INTC,699.03,706.11,698.32,698.62,20829864,698.23,0.0
2024-02-16,AMD,638.48,644.96,625.47,637.02,26064390,636.99,0.0
2024-02-16,CRM,336.2,342.18,335.1,337.74,58280300,337.41,0.0
2024-02-16,ORCL,523.23,528.01,522.33,524.02,61451561,523.56,0.0
2024-02-19,AAPL,77.41,78.64,75.88,77.47,53623185,77.35,0.0
2024-02-19,MSFT,367.48,372.39,367.03,367.19,41526241,367.06,0.0
2024-02-19,GOOGL,253.32,255.53,251.48,253.68,46349404,253.63,0.0
2024-02-19,AMZN,178.43,182.65,176.75,179.91,77375006,179.56,0.0
2024-02-19,TSLA,348.3,352.69,343.78,349.75,15455180,349.44,0.0
2024-02-19,META,64.03,64.79,63.65,63.76,7947615,63.75,0.0
2024-02-19,NVDA,338.83,344.43,332.25,339.92,69725487,339.32,0.0
2024-02-19,JPM,272.96,278.07,266.94,271.02,49857470,270.91,0.0
2024-02-19,JNJ,209.34,213.05,205.85,207.92,43849667,207.52,0.0
2024-02-19,V,582.09,586.69,574.73,584.04,22782852,583.21,0.0
2024-02-19,PG,385.52,390.11,385.31,388.87,36070644,388.12,0.0
2024-02-19,UNH,158.5,161.25,156.67,159.58,3368074,159.32,0.0
2024-02-19,HD,314.72,318.59,314.69,315.7,45610321,315.1,0.0
2024-02-19,DIS,555.23,561.41,553.58,560.82,56406667,559.82,0.0
2024-02-19,NFLX,185.96,188.96,185.46,186.27,34946021,186.26,0.0
2024-02-19,PYPL,679.33,680.21,670.85,673.99,44021915,673.2,0.0
2024-02-19,INTC,704.71,708.49,701.89,701.89,6660541,701.41,0.0
2024-02-19,AMD,653.81,658.61,642.37,647.52,36381097,646.23,0.0
2024-02-19,CRM,333.81,338.74,331.64,336.65,40234174,336.01,0.0
2024-02-19,ORCL,512.6,522.45,509.24,514.82,12834814,514.62,0.0
2024-02-20,AAPL,79.72,81.03,78.74,79.24,7140844,79.17,0.0
2024-02-20,MSFT,371.54,380.34,367.33,373.28,13537135,373.04,0.0
2024-02-20,GOOGL,246.71,247.4,243.8,246.44,45098725,246.38,0.0
2024-02-20,AMZN,183.25,187.14,180.63,183.5,31510446,183.44,0.0
2024-02-20,TSLA,362.22,368.34,357.64,361.4,70337072,361.19,0.0
2024-02-20,META,62.31,63.54,61.77,62.85,10315821,62.79,0.0
2024-02-20,NVDA,338.26,344.34,334.15,339.47,15156078,338.89,0.0
2024-02-20,JPM,263.95,268.72,259.61,263.73,16771477,263.69,0.0
2024-02-20,JNJ,204.76,206.64,203.88,206.56,4407022,206.52,0.0
2024-02-20,V,585.29,586.38,577.42,583.4,5074089,583.04,0.0
2024-02-20,PG,383.4,389.53,382.59,386.74,45657807,386.08,0.0
2024-02-20,UNH,157.08,158.65,153.81,156.57,7057548,156.49,0.0
2024-02-20,HD,313.87,316.54,309.06,310.96,39582439,310.9,0.0
2024-02-20,DIS,565.34,573.39,562.92,563.91,52405068,562.83,0.0
2024-02-20,NFLX,183.39,188.66,180.9,185.02,18711670,184.9,0.0
2024-02-20,PYPL,664.08,676.08,659.86,667.94,5305557,667.3,0.0
2024-02-20,INTC,697.41,698.24,691.49,696.62,47377949,695.28,0.0
2024-02-20,AMD,645.03,653.36,635.44,645.73,22432775,644.45,0.0
2024-02-20,CRM,328.14,332.11,326.79,328.49,43269198,328.0,0.0
2024-02-20,ORCL,513.77,524.25,506.94,518.72,38977404,518.33,0.0
2024-02-21,AAPL,77.61,78.51,76.16,78.15,46224501,78.04,0.0
2024-02-21,MSFT,383.89,386.96,377.81,381.26,24629571,380.81,0.0
2024-02-21,GOOGL,247.41,250.98,242.78,245.06,14384163,244.99,0.0
2024-02-21,AMZN,177.46,177.69,174.6,176.26,39355279,176.09,0.0
2024-02-21,TSLA,361.38,370.88,354.29,363.76,75002595,363.68,0.0
2024-02-21,META,64.11,65.4,63.52,64.31,76753910,64.19,0.0
2024-02-21,NVDA,337.55,343.25,334.67,337.82,62291682,337.72,0.0
2024-02-21,JPM,268.29,273.23,267.04,267.64,67825921,267.27,0.0
2024-02-21,JNJ,209.43,210.85,206.27,208.32,13840289,208.26,0.0
2024-02-21,V,576.41,590.03,571.06,580.83,44132188,580.19,0.0
2024-02-21,PG,398.78,402.95,394.44,398.3,5524070,398.0,0.0
2024-02-21,UNH,153.86,155.03,151.58,152.7,60708651,152.63,0.0
2024-02-21,HD,311.05,315.17,310.73,312.39,4175586,312.06,0.0
2024-02-21,DIS,573.98,574.3,566.44,570.89,4234135,570.37,0.0
2024-02-21,NFLX,183.97,186.2,182.27,185.48,64554100,185.12,0.0
2024-02-21,PYPL,679.43,695.36,678.93,685.54,46097273,684.9,0.0
2024-02-21,INTC,699.12,704.5,692.99,701.73,67223660,701.19,0.0
2024-02-21,AMD,656.43,662.96,644.03,660.79,67487796,660.65,0.0
2024-02-21,CRM,326.56,327.74,320.48,325.03,5426985,324.89,0.0
2024-02-21,ORCL,516.01,529.48,510.28,521.06,21257075,520.1,0.0
2024-02-22,AAPL,79.79,79.97,78.43,79.26,67327018,79.18,0.0
2024-02-22,MSFT,387.53,387.98,378.86,385.64,51424847,385.56,0.0
2024-02-22,GOOGL,245.4,247.74,239.58,243.02,10122582,242.66,0.0
2024-02-22,AMZN,174.07,176.58,173.81,174.11,9648027,173.89,0.0
2024-02-22,TSLA,380.51,384.01,371.43,376.89,17815822,376.22,0.0
2024-02-22,META,64.61,65.82,63.86,64.47,21297222,64.47,0.0
2024-02-22,NVDA,342.06,348.13,332.79,339.05,25519649,338.82,0.0
2024-02-22,JPM,272.3,274.13,269.6,271.43,49260415,271.18,0.0
2024-02-22,JNJ,204.19,208.19,202.99,205.19,74869929,204.92,0.0
2024-02-22,V,563.8,569.29,556.34,562.07,27049746,561.16,0.0
2024-02-22,PG,398.95,402.74,392.53,399.85,55176821,399.21,0.0
2024-02-22,UNH,150.47,150.86,148.3,150.48,14223426,150.43,0.0
2024-02-22,HD,309.29,315.67,303.11,310.96,23185853,310.37,0.0
2024-02-22,DIS,561.92,566.77,555.34,565.13,59313271,564.69,0.0
2024-02-22,NFLX,185.83,189.85,184.58,186.32,40551802,186.3,0.0
2024-02-22,PYPL,681.39,693.02,681.13,684.16,24997769,684.03,0.0
2024-02-22,INTC,686.07,689.71,685.48,689.49,4680220,689.41,0.0
2024-02-22,AMD,659.59,666.04,655.94,659.65,45247981,658.71,0.0
2024-02-22,CRM,325.53,326.88,323.97,325.63,26683138,325.53,0.0
2024-02-22,ORCL,513.06,522.94,503.47,508.86,12829304,508.68,0.0
2024-02-23,AAPL,79.9,81.25,78.87,79.29,26817017,79.15,0.0
2024-02-23,MSFT,374.29,379.11,374.1,375.39,2341032,375.31,0.0
2024-02-23,GOOGL,245.56,249.4,245.52,245.72,22165862,245.59,0.0
2024-02-23,AMZN,170.49,174.02,168.47,171.11,14438553,170.99,0.0
2024-02-23,TSLA,384.55,391.98,381.89,385.08,43783555,384.39,0.0
2024-02-23,META,66.6,67.64,65.54,66.11,50430808,66.09,0.0
2024-02-23,NVDA,344.15,350.35,339.28,342.05,28569434,341.81,0.0
2024-02-23,JPM,263.86,265.67,262.8,263.63,77387005,263.41,0.0
2024-02-23,JNJ,206.31,207.37,202.57,205.59,26578452,205.38,0.0
2024-02-23,V,550.48,562.4,546.65,555.47,1840134,554.55,0.0
2024-02-23,PG,404.77,407.87,402.45,405.91,12670460,405.66,0.0
2024-02-23,UNH,150.14,151.12,147.11,149.18,48234906,148.95,0.0
2024-02-23,HD,308.04,311.2,303.61,310.47,4600064,310.28,0.0
2024-02-23,DIS,551.14,556.15,548.31,554.79,55322725,554.42,0.0
2024-02-23,NFLX,188.17,190.78,187.13,189.34,17960323,189.22,0.0
2024-02-23,PYPL,681.83,689.0,672.35,680.84,23667566,680.06,0.0
2024-02-23,INTC,714.21,723.56,712.21,713.09,44667693,712.23,0.0
2024-02-23,AMD,662.27,673.49,653.86,665.12,50531392,664.68,0.0
2024-02-23,CRM,321.04,326.87,319.94,322.77,25299945,322.76,0.0
2024-02-23,ORCL,499.94,502.02,493.2,498.2,3969592,497.66,0.0
2024-02-26,AAPL,77.65,78.51,75.57,77.02,46124465,76.98,0.0
2024-02-26,MSFT,374.65,378.13,370.82,373.93,46618111,373.59,0.0
2024-02-26,GOOGL,242.1,247.57,239.18,244.44,74805143,244.31,0.0
2024-02-26,AMZN,171.28,171.67,167.45,170.55,32336413,170.39,0.0
2024-02-26,TSLA,387.43,391.63,384.12,384.75,4305322,384.2,0.0
2024-02-26,META,66.92,67.62,66.4,66.6,14443842,66.56,0.0
2024-02-26,NVDA,344.89,350.56,341.44,344.71,12407734,344.26,0.0
2024-02-26,JPM,263.1,267.74,257.32,261.17,8756578,261.09,0.0
2024-02-26,JNJ,210.23,210.77,209.19,210.74,75387158,210.42,0.0
2024-02-26,V,552.78,556.46,544.87,548.18,35114288,548.03,0.0
2024-02-26,PG,403.83,412.43,399.43,404.78,71824477,404.4,0.0
2024-02-26,UNH,145.87,149.17,145.59,147.12,31420366,146.85,0.0
2024-02-26,HD,310.39,316.03,305.48,310.48,48765210,310.12,0.0
2024-02-26,DIS,564.63,576.53,563.48,570.04,79546709,569.99,0.0
2024-02-26,NFLX,187.43,189.79,184.5,186.47,30264695,186.42,0.0
2024-02-26,PYPL,678.43,687.15,671.0,679.62,59256276,678.36,0.0
2024-02-26,INTC,715.49,726.92,708.4,714.35,5225715,714.3,0.0
2024-02-26,AMD,668.01,681.67,658.72,668.81,52448674,667.75,0.0
2024-02-26,CRM,329.15,333.61,323.81,329.69,57318311,329.32,0.0
2024-02-26,ORCL,494.89,497.16,490.26,495.29,21626388,495.09,0.0
2024-02-27,AAPL,75.85,76.67,75.8,76.45,38545532,76.39,0.0
2024-02-27,MSFT,380.03,382.89,379.09,380.91,63099130,380.84,0.0
2024-02-27,GOOGL,240.35,244.48,239.58,242.52,37318090,242.16,0.0
2024-02-27,AMZN,170.15,172.84,168.24,168.62,67280480,168.56,0.0
2024-02-27,TSLA,386.66,390.64,380.65,383.59,19302418,382.87,0.0
2024-02-27,META,66.07,66.2,65.85,65.89,12149722,65.77,0.0
2024-02-27,NVDA,354.05,358.82,347.51,355.78,77407647,355.26,0.0
2024-02-27,JPM,259.17,263.3,254.98,261.47,38175541,261.16,0.0
2024-02-27,JNJ,212.75,217.49,210.26,214.12,64720836,214.07,0.0
2024-02-27,V,558.26,559.24,545.37,553.66,59826561,553.43,0.0
2024-02-27,PG,416.34,420.73,413.1,415.39,57666870,415.11,0.0
2024-02-27,UNH,149.13,150.35,145.03,147.8,22327446,147.64,0.0
2024-02-27,HD,304.88,309.25,299.04,306.94,75087017,306.89,0.0
2024-02-27,DIS,576.78,586.98,564.4,573.46,7129565,573.39,0.0
2024-02-27,NFLX,190.24,191.83,185.8,189.01,50382657,188.7,0.0
2024-02-27,PYPL,692.05,696.05,685.93,688.91,71545650,688.62,0.0
2024-02-27,INTC,716.0,724.47,702.01,715.96,11878512,714.7,0.0
2024-02-27,AMD,662.82,677.46,657.59,667.72,57806576,666.71,0.0
2024-02-27,CRM,326.94,327.69,325.55,326.4,55902975,326.28,0.0
2024-02-27,ORCL,508.15,510.12,495.89,504.72,67138815,503.87,0.0
2024-02-28,AAPL,75.77,76.26,74.74,75.34,44575727,75.22,0.0
2024-02-28,MSFT,384.05,389.11,378.9,381.23,67188306,380.73,0.0
2024-02-28,GOOGL,237.61,241.02,237.3,239.89,49526452,239.78,0.0
2024-02-28,AMZN,166.51,168.41,166.36,167.94,54825141,167.85,0.0
2024-02-28,TSLA,374.73,381.64,368.2,377.69,71520016,377.58,0.0
2024-02-28,META,67.48,68.72,66.57,67.23,56203265,67.18,0.0
2024-02-28,NVDA,349.52,358.45,349.47,351.92,32354143,351.84,0.0
2024-02-28,JPM,264.66,270.24,261.55,265.43,71306575,265.18,0.0
2024-02-28,JNJ,212.11,212.85,210.18,211.34,30200060,211.24,0.0
2024-02-28,V,560.04,564.48,559.05,564.05,76187416,563.37,0.0
2024-02-28,PG,413.32,413.76,404.71,409.85,45200726,409.05,0.0
2024-02-28,UNH,149.71,151.86,149.11,150.41,51849047,150.28,0.0
2024-02-28,HD,290.3,292.12,287.97,292.11,32047447,291.89,0.0
2024-02-28,DIS,580.11,587.36,568.45,579.03,78545135,578.31,0.0
2024-02-28,NFLX,190.5,190.76,190.39,190.47,56780866,190.47,0.0
2024-02-28,PYPL,673.85,686.36,665.33,675.05,39221130,674.6,0.0
2024-02-28,INTC,703.41,715.73,690.08,708.89,14106268,707.99,0.0
2024-02-28,AMD,661.68,671.43,660.95,662.63,56815137,662.19,0.0
2024-02-28,CRM,327.52,332.7,322.16,326.11,60920097,326.09,0.0
2024-02-28,ORCL,494.32,500.2,485.86,499.22,53737553,498.84,0.0
2024-02-29,AAPL,77.96,79.59,77.62,78.47,34260961,78.33,0.0
2024-02-29,MSFT,381.62,389.11,376.86,385.45,71893385,384.89,0.0
2024-02-29,GOOGL,234.68,236.39,230.0,235.96,46847136,235.83,0.0
2024-02-29,AMZN,165.48,169.46,163.4,166.53,57412242,166.34,0.0
2024-02-29,TSLA,375.62,383.7,369.54,378.54,30219149,378.27,0.0
2024-02-29,META,67.51,68.57,67.09,67.33,32242223,67.3,0.0
2024-02-29,NVDA,352.06,354.65,349.39,354.3,2920822,353.67,0.0
2024-02-29,JPM,264.93,266.31,263.84,265.93,77985353,265.48,0.0
2024-02-29,JNJ,211.71,215.67,207.37,211.26,51471377,211.16,0.0
2024-02-29,V,564.71,575.07,562.74,569.23,18642473,568.11,0.0
2024-02-29,PG,414.58,417.26,409.56,410.87,18240229,410.63,0.0
2024-02-29,UNH,150.89,152.25,148.31,151.93,76043695,151.66,0.0
2024-02-29,HD,297.55,299.69,293.12,296.95,49921588,296.36,0.0
2024-02-29,DIS,591.17,599.36,586.22,593.36,79217930,592.9,0.0
2024-02-29,NFLX,191.22,193.87,190.2,192.69,16283064,192.56,0.0
2024-02-29,PYPL,679.48,686.59,662.25,675.32,50060567,674.51,0.0
2024-02-29,INTC,687.83,702.03,680.38,691.6,27280418,691.17,0.0
2024-02-29,AMD,650.41,656.08,648.85,653.78,3214002,653.23,0.0
2024-02-29,CRM,317.31,324.57,314.46,318.4,49742706,318.38,0.0
2024-02-29,ORCL,506.14,506.9,499.38,502.32,58749864,501.84,0.0
2024-03-01,AAPL,77.84,79.01,76.41,78.37,19628484,78.3,0.0
2024-03-01,MSFT,379.92,379.94,375.95,379.77,49608211,379.75,0.0
2024-03-01,GOOGL,237.3,238.56,234.48,238.49,59419930,238.38,0.0
2024-03-01,AMZN,164.5,168.59,162.16,165.3,7152205,165.3,0.0
2024-03-01,TSLA,380.83,385.73,372.53,379.25,27738675,378.85,0.0
2024-03-01,META,68.02,69.32,67.2,68.55,36000154,68.54,0.0
2024-03-01,NVDA,353.05,356.88,347.23,350.42,61206219,350.21,0.0
2024-03-01,JPM,253.1,258.16,249.74,252.44,60703513,251.98,0.0
2024-03-01,JNJ,210.06,212.1,209.1,210.1,35576104,210.04,0.0
2024-03-01,V,561.19,572.86,557.75,565.26,77845776,565.08,0.0
2024-03-01,PG,413.43,420.66,407.66,409.82,41292178,409.56,0.0
2024-03-01,UNH,153.75,154.59,152.02,152.98,48868881,152.97,0.0
2024-03-01,HD,294.73,296.6,290.97,293.75,12979718,293.47,0.0
2024-03-01,DIS,598.11,598.85,590.2,594.8,63621924,593.64,0.0
2024-03-01,NFLX,192.3,193.55,189.73,192.01,67632376,191.74,0.0
2024-03-01,PYPL,671.23,691.18,658.18,677.75,48653559,677.11,0.0
2024-03-01,INTC,698.68,707.29,690.44,704.48,51391079,703.82,0.0
2024-03-01,AMD,636.74,647.24,625.68,639.75,30869193,639.7,0.0
2024-03-01,CRM,320.15,323.63,315.91,317.19,31211316,317.1,0.0
2024-03-01,ORCL,513.44,515.33,505.57,508.76,73331522,508.01,0.0
2024-03-04,AAPL,78.29,79.23,76.94,78.24,47848190,78.13,0.0
2024-03-04,MSFT,385.8,391.96,383.29,383.34,46043132,383.07,0.0
2024-03-04,GOOGL,239.11,240.32,235.93,237.44,29781803,237.27,0.0
2024-03-04,AMZN,168.49,171.81,168.31,169.0,2863370,168.79,0.0
2024-03-04,TSLA,371.31,375.83,365.57,372.82,49285246,372.54,0.0
2024-03-04,META,70.03,70.54,69.52,69.54,59002085,69.48,0.0
2024-03-04,NVDA,339.41,345.26,333.99,341.89,8675670,341.27,0.0
2024-03-04,JPM,250.44,250.62,245.36,248.3,28081605,248.01,0.0
2024-03-04,JNJ,210.69,213.42,208.63,209.4,46394537,209.01,0.0
2024-03-04,V,544.3,552.8,542.12,549.3,47992838,548.36,0.0
2024-03-04,PG,412.65,420.88,412.26,412.76,2241014,412.14,0.0
2024-03-04,UNH,156.16,157.45,152.58,155.1,14761273,155.02,0.0
2024-03-04,HD,291.35,295.23,288.68,290.14,66114654,289.74,0.0
2024-03-04,DIS,581.71,593.16,571.97,585.86,77927927,585.5,0.0
2024-03-04,NFLX,186.49,190.48,183.21,188.3,7143002,188.08,0.0
2024-03-04,PYPL,678.95,689.95,677.45,684.03,18183052,683.38,0.0
2024-03-04,INTC,701.54,716.73,687.95,703.47,63986370,703.17,0.0
2024-03-04,AMD,636.41,643.99,630.83,636.96,58459842,636.41,0.0
2024-03-04,CRM,318.73,323.26,317.18,317.2,79856739,316.7,0.0
2024-03-04,ORCL,510.93,519.49,507.08,510.86,6400713,510.09,0.0
2024-03-05,AAPL,76.24,77.59,75.14,76.68,67538471,76.67,0.0
2024-03-05,MSFT,393.46,399.5,391.51,396.74,41113012,396.55,0.0
2024-03-05,GOOGL,243.68,246.28,238.77,243.01,58469564,242.61,0.0
2024-03-05,AMZN,168.98,170.77,168.73,169.18,67788127,168.95,0.0
2024-03-05,TSLA,373.68,377.3,363.43,370.23,23495132,369.96,0.0
2024-03-05,META,69.41,70.52,68.07,68.77,67770999,68.65,0.0
2024-03-05,NVDA,348.91,350.28,343.55,349.07,49742822,348.57,0.0
2024-03-05,JPM,249.01,250.69,248.31,248.73,56330945,248.3,0.0
2024-03-05,JNJ,203.53,207.46,201.35,204.27,49887295,204.07,0.0
2024-03-05,V,538.82,545.93,536.38,543.78,55316514,542.78,0.0
2024-03-05,PG,399.3,405.93,392.71,402.82,35174184,402.79,0.0
2024-03-05,UNH,151.16,152.61,148.75,151.89,50273193,151.72,0.0
2024-03-05,HD,292.64,294.79,291.97,292.39,62440253,291.96,0.0
2024-03-05,DIS,559.22,572.89,550.64,564.66,68971440,564.65,0.0
2024-03-05,NFLX,189.69,192.17,188.51,191.55,65038436,191.19,0.0
2024-03-05,PYPL,681.2,687.23,670.52,683.32,7532407,682.34,0.0
2024-03-05,INTC,702.11,715.09,693.23,698.69,24454266,697.79,0.0
2024-03-05,AMD,631.87,635.84,623.2,634.32,67064630,633.94,0.0
2024-03-05,CRM,324.89,330.22,322.01,322.73,2899156,322.32,0.0
2024-03-05,ORCL,506.8,513.3,503.3,511.57,60790520,510.87,0.0
2024-03-06,AAPL,79.7,80.6,77.42,78.99,17313843,78.99,0.0
2024-03-06,MSFT,396.13,401.12,390.89,394.7,58638440,394.24,0.0
2024-03-06,GOOGL,250.49,255.38,245.57,248.23,9686819,247.89,0.0
2024-03-06,AMZN,169.06,170.7,168.29,169.47,60552866,169.36,0.0
2024-03-06,TSLA,365.17,366.66,358.23,365.48,78809887,365.15,0.0
2024-03-06,META,69.44,69.75,67.89,69.1,34745632,69.05,0.0
2024-03-06,NVDA,351.21,356.51,347.62,349.39,30895105,349.11,0.0
2024-03-06,JPM,244.08,249.42,240.76,245.38,54699181,245.37,0.0
2024-03-06,JNJ,209.37,212.04,203.8,207.85,28457012,207.71,0.0
2024-03-06,V,537.01,545.32,536.21,540.33,14323657,539.61,0.0
2024-03-06,PG,396.78,398.92,393.23,398.72,71622178,398.34,0.0
2024-03-06,UNH,150.84,152.95,150.62,150.94,46627444,150.91,0.0
2024-03-06,HD,297.31,297.48,294.68,296.39,43410122,296.04,0.0
2024-03-06,DIS,559.35,568.29,551.92,563.43,24767681,562.55,0.0
2024-03-06,NFLX,193.93,195.47,188.44,192.13,25525624,191.84,0.0
2024-03-06,PYPL,679.02,684.85,666.38,683.81,1135356,683.38,0.0
2024-03-06,INTC,696.39,704.26,692.74,695.71,1680490,695.36,0.0
2024-03-06,AMD,625.73,630.33,616.57,626.49,70415441,625.79,0.0
2024-03-06,CRM,324.25,330.22,317.91,325.68,54805628,325.31,0.0
2024-03-06,ORCL,518.05,525.93,510.47,520.87,41913626,520.17,0.0
2024-03-07,AAPL,78.12,79.49,78.0,78.29,28143624,78.24,0.0
2024-03-07,MSFT,390.87,392.82,383.37,390.77,72210125,390.23,0.16
2024-03-07,GOOGL,244.28,245.03,240.39,242.93,39776578,242.46,0.0
2024-03-07,AMZN,170.89,172.26,166.24,169.59,44845801,169.58,0.0
2024-03-07,TSLA,357.59,364.61,355.94,357.41,7835312,357.15,0.0
2024-03-07,META,69.57,70.88,68.41,68.91,16722557,68.85,0.0
2024-03-07,NVDA,349.19,352.12,345.17,346.23,47752457,345.85,0.0
2024-03-07,JPM,247.08,249.85,243.22,246.91,5123783,246.7,0.0
2024-03-07,JNJ,207.96,209.03,203.2,206.93,15313404,206.54,0.0
2024-03-07,V,535.37,538.46,535.22,537.49,40852087,536.96,0.0
2024-03-07,PG,405.52,408.28,400.99,404.74,65355382,404.63,0.0
2024-03-07,UNH,151.64,152.87,149.09,152.47,17140018,152.2,0.0
2024-03-07,HD,295.32,298.97,289.61,293.28,66806009,292.95,0.0
2024-03-07,DIS,559.94,574.18,554.13,563.38,9270132,562.27,0.0
2024-03-07,NFLX,191.2,191.57,187.66,190.23,38195999,189.96,0.0
2024-03-07,PYPL,665.07,673.76,652.86,668.0,21778676,667.01,0.0
2024-03-07,INTC,694.04,709.48,688.5,696.62,17943750,695.94,0.0
2024-03-07,AMD,617.92,620.31,614.29,615.64,71343948,614.7,0.0
2024-03-07,CRM,317.7,323.4,308.62,314.66,51105568,314.33,0.0
2024-03-07,ORCL,516.39,518.57,508.59,518.15,32104019,517.67,0.0
2024-03-08,AAPL,78.21,79.11,77.62,78.43,6522556,78.31,0.0
2024-03-08,MSFT,392.08,395.45,385.78,393.24,28715366,392.72,0.0
2024-03-08,GOOGL,244.72,247.35,242.36,244.32,46675451,244.04,0.0
2024-03-08,AMZN,169.39,170.94,166.41,168.68,5486504,168.52,0.0
2024-03-08,TSLA,361.79,363.55,356.64,361.82,4843856,361.49,0.0
2024-03-08,META,67.6,68.08,67.01,68.06,26213412,67.96,0.0
2024-03-08,NVDA,340.29,347.46,337.7,340.99,37250455,340.54,0.0
2024-03-08,JPM,254.73,255.63,251.37,252.53,45049352,252.43,0.0
2024-03-08,JNJ,207.91,211.54,207.11,209.49,66937320,209.32,0.0
2024-03-08,V,546.89,553.07,538.14,546.63,72760593,546.15,0.0
2024-03-08,PG,398.31,406.01,395.34,396.9,72605218,396.3,0.0
2024-03-08,UNH,157.08,158.63,155.84,155.87,24411324,155.79,0.0
2024-03-08,HD,295.31,300.52,292.54,294.17,64774967,293.89,0.0
2024-03-08,DIS,566.2,575.62,565.61,571.83,53218887,571.82,0.0
2024-03-08,NFLX,194.25,195.12,192.51,194.0,20663857,193.62,0.0
2024-03-08,PYPL,674.84,675.13,663.38,671.93,14526535,671.54,0.0
2024-03-08,INTC,689.12,699.76,679.24,689.51,70876136,688.2,0.0
2024-03-08,AMD,604.19,607.83,597.58,601.88,52875383,601.0,0.0
2024-03-08,CRM,316.26,316.75,309.26,314.08,23915054,313.47,0.0
2024-03-08,ORCL,511.45,515.25,504.8,514.88,13571993,514.47,0.0
2024-03-11,AAPL,77.47,78.25,75.81,76.76,65319336,76.72,0.0
2024-03-11,MSFT,394.03,395.87,386.16,392.59,21347544,392.07,0.0
2024-03-11,GOOGL,244.34,248.63,242.48,244.35,21213692,244.32,0.0
2024-03-11,AMZN,169.83,171.58,168.57,169.96,6266189,169.86,0.0
2024-03-11,TSLA,355.81,362.71,348.7,353.71,6068153,353.34,0.0
2024-03-11,META,65.6,66.46,64.34,65.88,28847819,65.87,0.0
2024-03-11,NVDA,334.33,343.04,328.07,336.33,3574267,336.07,0.0
2024-03-11,JPM,254.73,257.53,252.69,257.09,29307681,256.76,0.0
2024-03-11,JNJ,209.54,212.85,207.39,209.89,54674307,209.89,0.0
2024-03-11,V,542.77,554.98,532.86,546.85,21234322,546.52,0.0
2024-03-11,PG,399.57,407.66,392.13,403.11,51833551,402.71,0.0
2024-03-11,UNH,154.49,156.41,154.41,155.89,18735332,155.72,0.0
2024-03-11,HD,298.64,300.97,293.31,296.05,61492110,296.04,0.0
2024-03-11,DIS,554.28,565.47,548.22,557.97,54533545,557.81,0.0
2024-03-11,NFLX,190.2,190.62,187.15,189.84,18578010,189.78,0.0
2024-03-11,PYPL,669.62,671.53,660.77,667.12,44319162,666.99,0.0
2024-03-11,INTC,690.26,703.07,685.32,689.76,58198590,689.42,0.0
2024-03-11,AMD,606.54,607.43,594.04,601.49,48608076,601.34,0.0
2024-03-11,CRM,319.28,324.87,318.9,321.11,71592153,321.05,0.0
2024-03-11,ORCL,509.62,510.78,504.31,510.01,4505296,509.77,0.0
2024-03-12,AAPL,77.17,78.17,76.3,77.74,14369575,77.59,0.0
2024-03-12,MSFT,388.84,391.46,383.08,386.29,23450618,386.06,0.0
2024-03-12,GOOGL,246.4,248.86,242.44,246.45,30206439,246.14,0.0
2024-03-12,AMZN,173.52,175.52,170.91,172.97,63131946,172.92,0.0
2024-03-12,TSLA,356.65,359.48,352.23,356.0,46472830,355.76,0.0
2024-03-12,META,67.8,68.35,66.2,67.41,45140867,67.29,0.0
2024-03-12,NVDA,338.22,344.61,334.72,338.97,14179179,338.78,0.0
2024-03-12,JPM,258.52,259.48,256.66,257.27,14091613,256.86,0.0
