timestamp,building_id,energy_kwh,temperature_f,humidity_pct,occupancy,building_type,floor_area_sqft,hvac_mode,is_weekend
2024-11-27 10:00:00,BLD-2,208.75,21.3,56,0,Retail,87908,Cooling,False
2024-11-27 11:00:00,BLD-1,162.61,21.7,43,1,Data Center,69880,Off,False
2024-11-27 12:00:00,BLD-2,195.67,18.7,81,0,Retail,87908,Heating,False
2024-11-27 13:00:00,BLD-1,122.32,21.2,57,0,Data Center,69880,Off,False
2024-11-27 14:00:00,BLD-3,34.68,22.3,95,1,Warehouse,14407,Off,False
2024-11-27 15:00:00,BLD-1,133.61,24.7,34,0,Data Center,69880,Off,False
2024-11-27 16:00:00,BLD-2,220.65,26.6,81,1,Retail,87908,Heating,False
2024-11-27 17:00:00,BLD-3,26.44,22.4,39,0,Warehouse,14407,Auto,False
2024-11-27 18:00:00,BLD-5,146.4,16.4,67,0,School,79525,Off,False
2024-11-27 19:00:00,BLD-5,34.79,23.8,58,0,School,79525,Heating,False
2024-11-27 20:00:00,BLD-4,3.79,29.9,26,1,Office,18430,Cooling,False
2024-11-27 21:00:00,BLD-1,45.23,24.9,46,0,Data Center,69880,Heating,False
2024-11-27 22:00:00,BLD-4,14.79,26.1,83,1,Office,18430,Cooling,False
2024-11-27 23:00:00,BLD-2,62.84,32.4,18,0,Retail,87908,Auto,False
2024-11-28 00:00:00,BLD-4,11.05,25.8,36,0,Office,18430,Cooling,False
2024-11-28 01:00:00,BLD-4,10.32,24.8,21,1,Office,18430,Cooling,False
2024-11-28 02:00:00,BLD-4,10.24,27.7,85,0,Office,18430,Heating,False
2024-11-28 03:00:00,BLD-3,3.53,27.6,21,0,Warehouse,14407,Cooling,False
2024-11-28 04:00:00,BLD-3,9.15,29.7,95,1,Warehouse,14407,Heating,False
2024-11-28 05:00:00,BLD-3,7.0,24.4,65,0,Warehouse,14407,Auto,False
2024-11-28 06:00:00,BLD-3,7.02,23.7,24,0,Warehouse,14407,Auto,False
2024-11-28 07:00:00,BLD-4,15.68,22.9,24,0,Office,18430,Cooling,False
2024-11-28 08:00:00,BLD-3,31.39,22.3,66,0,Warehouse,14407,Off,False
2024-11-28 09:00:00,BLD-4,38.07,23.3,65,1,Office,18430,Off,False
2024-11-28 10:00:00,BLD-2,245.11,30.8,48,0,Retail,87908,Heating,False
2024-11-28 11:00:00,BLD-1,182.4,21.8,17,1,Data Center,69880,Auto,False
2024-11-28 12:00:00,BLD-3,29.52,24.7,48,1,Warehouse,14407,Cooling,False
2024-11-28 13:00:00,BLD-4,32.25,19.4,38,1,Office,18430,Heating,False
2024-11-28 14:00:00,BLD-5,157.98,22.1,57,0,School,79525,Auto,False
2024-11-28 15:00:00,BLD-3,22.23,30.7,17,0,Warehouse,14407,Auto,False
2024-11-28 16:00:00,BLD-3,33.58,26.1,76,1,Warehouse,14407,Heating,False
2024-11-28 17:00:00,BLD-3,35.43,20.5,37,1,Warehouse,14407,Auto,False
2024-11-28 18:00:00,BLD-5,224.48,18.6,22,0,School,79525,Cooling,False
2024-11-28 19:00:00,BLD-4,5.55,22.3,69,0,Office,18430,Cooling,False
2024-11-28 20:00:00,BLD-3,5.84,22.5,19,1,Warehouse,14407,Cooling,False
2024-11-28 21:00:00,BLD-2,28.61,28.0,94,0,Retail,87908,Heating,False
2024-11-28 22:00:00,BLD-1,38.5,30.8,94,0,Data Center,69880,Heating,False
2024-11-28 23:00:00,BLD-1,44.0,24.2,77,1,Data Center,69880,Off,False
2024-11-29 00:00:00,BLD-2,61.61,28.7,76,0,Retail,87908,Off,False
2024-11-29 01:00:00,BLD-2,32.17,11.0,36,1,Retail,87908,Cooling,False
2024-11-29 02:00:00,BLD-4,7.67,28.6,21,1,Office,18430,Off,False
2024-11-29 03:00:00,BLD-5,53.7,34.7,48,0,School,79525,Auto,False
2024-11-29 04:00:00,BLD-3,6.4,29.4,79,0,Warehouse,14407,Heating,False
2024-11-29 05:00:00,BLD-2,43.74,23.6,89,0,Retail,87908,Heating,False
2024-11-29 06:00:00,BLD-3,9.24,28.6,39,0,Warehouse,14407,Auto,False
2024-11-29 07:00:00,BLD-4,7.25,26.4,20,1,Office,18430,Heating,False
2024-11-29 08:00:00,BLD-2,231.57,19.8,62,1,Retail,87908,Off,False
2024-11-29 09:00:00,BLD-3,38.57,24.5,40,1,Warehouse,14407,Heating,False
2024-11-29 10:00:00,BLD-3,29.03,36.2,29,0,Warehouse,14407,Heating,False
2024-11-29 11:00:00,BLD-3,32.51,31.7,43,0,Warehouse,14407,Cooling,False
2024-11-29 12:00:00,BLD-4,39.06,22.4,91,0,Office,18430,Auto,False
2024-11-29 13:00:00,BLD-2,263.35,28.3,67,0,Retail,87908,Off,False
2024-11-29 14:00:00,BLD-3,27.45,31.6,92,1,Warehouse,14407,Auto,False
2024-11-29 15:00:00,BLD-5,199.44,20.4,73,0,School,79525,Cooling,False
2024-11-29 16:00:00,BLD-5,154.51,28.6,57,0,School,79525,Off,False
2024-11-29 17:00:00,BLD-3,29.62,29.7,89,0,Warehouse,14407,Off,False
2024-11-29 18:00:00,BLD-3,41.89,23.9,47,1,Warehouse,14407,Heating,False
2024-11-29 19:00:00,BLD-2,25.61,24.5,80,0,Retail,87908,Auto,False
2024-11-29 20:00:00,BLD-5,19.29,24.3,46,0,School,79525,Cooling,False
2024-11-29 21:00:00,BLD-1,22.75,20.9,47,0,Data Center,69880,Auto,False
2024-11-29 22:00:00,BLD-4,8.69,18.7,90,1,Office,18430,Heating,False
2024-11-29 23:00:00,BLD-2,32.94,14.5,75,0,Retail,87908,Off,False
2024-11-30 00:00:00,BLD-3,4.79,24.2,87,0,Warehouse,14407,Heating,True
2024-11-30 01:00:00,BLD-5,50.0,31.3,49,0,School,79525,Cooling,True
2024-11-30 02:00:00,BLD-5,34.13,22.6,61,0,School,79525,Heating,True
2024-11-30 03:00:00,BLD-1,24.89,26.3,81,0,Data Center,69880,Off,True
2024-11-30 04:00:00,BLD-3,6.25,26.6,57,0,Warehouse,14407,Heating,True
2024-11-30 05:00:00,BLD-1,52.0,26.2,85,0,Data Center,69880,Heating,True
2024-11-30 06:00:00,BLD-3,10.63,30.2,86,0,Warehouse,14407,Off,True
2024-11-30 07:00:00,BLD-1,24.95,16.5,25,0,Data Center,69880,Off,True
2024-11-30 08:00:00,BLD-1,50.68,26.1,53,0,Data Center,69880,Cooling,True
2024-11-30 09:00:00,BLD-3,5.01,25.4,79,0,Warehouse,14407,Cooling,True
2024-11-30 10:00:00,BLD-4,9.4,27.8,19,0,Office,18430,Auto,True
2024-11-30 11:00:00,BLD-3,3.82,23.4,16,0,Warehouse,14407,Auto,True
2024-11-30 12:00:00,BLD-2,67.35,25.2,48,0,Retail,87908,Off,True
2024-11-30 13:00:00,BLD-4,5.02,29.9,42,0,Office,18430,Auto,True
2024-11-30 14:00:00,BLD-3,5.06,25.7,77,0,Warehouse,14407,Auto,True
2024-11-30 15:00:00,BLD-1,59.55,30.5,52,0,Data Center,69880,Auto,True
2024-11-30 16:00:00,BLD-3,7.97,18.5,85,0,Warehouse,14407,Auto,True
2024-11-30 17:00:00,BLD-5,64.58,30.0,58,0,School,79525,Auto,True
2024-11-30 18:00:00,BLD-5,42.27,29.0,59,0,School,79525,Cooling,True
2024-11-30 19:00:00,BLD-4,8.47,21.8,80,0,Office,18430,Off,True
2024-11-30 20:00:00,BLD-4,9.36,28.6,90,0,Office,18430,Heating,True
2024-11-30 21:00:00,BLD-3,10.17,33.5,42,0,Warehouse,14407,Off,True
2024-11-30 22:00:00,BLD-2,69.01,20.2,84,0,Retail,87908,Off,True
2024-11-30 23:00:00,BLD-5,29.38,28.9,94,0,School,79525,Cooling,True
2024-12-01 00:00:00,BLD-1,20.65,18.9,78,0,Data Center,69880,Auto,True
2024-12-01 01:00:00,BLD-1,43.66,9.2,29,0,Data Center,69880,Cooling,True
2024-12-01 02:00:00,BLD-3,4.56,11.0,88,0,Warehouse,14407,Auto,True
2024-12-01 03:00:00,BLD-2,37.69,9.7,45,0,Retail,87908,Off,True
2024-12-01 04:00:00,BLD-2,44.21,13.6,52,0,Retail,87908,Cooling,True
2024-12-01 05:00:00,BLD-4,13.11,11.7,30,0,Office,18430,Off,True
2024-12-01 06:00:00,BLD-4,4.56,5.7,58,0,Office,18430,Auto,True
2024-12-01 07:00:00,BLD-1,57.31,7.5,83,0,Data Center,69880,Off,True
2024-12-01 08:00:00,BLD-1,30.55,12.9,21,0,Data Center,69880,Heating,True
2024-12-01 09:00:00,BLD-5,55.82,15.6,53,0,School,79525,Off,True
2024-12-01 10:00:00,BLD-3,4.0,12.6,16,0,Warehouse,14407,Heating,True
2024-12-01 11:00:00,BLD-3,11.54,14.3,35,0,Warehouse,14407,Off,True
2024-12-01 12:00:00,BLD-3,7.74,4.6,84,0,Warehouse,14407,Off,True
2024-12-01 13:00:00,BLD-4,9.81,11.4,87,0,Office,18430,Auto,True
2024-12-01 14:00:00,BLD-3,12.87,12.5,89,0,Warehouse,14407,Heating,True
2024-12-01 15:00:00,BLD-3,7.9,7.8,17,0,Warehouse,14407,Off,True
2024-12-01 16:00:00,BLD-1,38.61,24.0,61,0,Data Center,69880,Off,True
2024-12-01 17:00:00,BLD-3,12.87,12.1,26,0,Warehouse,14407,Auto,True
2024-12-01 18:00:00,BLD-2,53.26,18.4,15,0,Retail,87908,Cooling,True
2024-12-01 19:00:00,BLD-4,9.29,10.5,84,0,Office,18430,Cooling,True
2024-12-01 20:00:00,BLD-1,52.53,21.8,87,0,Data Center,69880,Cooling,True
2024-12-01 21:00:00,BLD-5,31.38,10.7,74,0,School,79525,Heating,True
2024-12-01 22:00:00,BLD-1,43.42,11.6,62,0,Data Center,69880,Cooling,True
2024-12-01 23:00:00,BLD-5,48.3,11.6,53,0,School,79525,Auto,True
2024-12-02 00:00:00,BLD-2,32.65,19.2,77,1,Retail,87908,Off,False
2024-12-02 01:00:00,BLD-4,8.73,13.1,84,0,Office,18430,Heating,False
2024-12-02 02:00:00,BLD-5,54.68,14.9,36,0,School,79525,Heating,False
2024-12-02 03:00:00,BLD-1,39.74,9.3,26,1,Data Center,69880,Heating,False
2024-12-02 04:00:00,BLD-2,39.16,12.1,57,0,Retail,87908,Auto,False
2024-12-02 05:00:00,BLD-3,5.56,7.3,51,1,Warehouse,14407,Cooling,False
2024-12-02 06:00:00,BLD-3,7.54,12.9,76,0,Warehouse,14407,Off,False
2024-12-02 07:00:00,BLD-5,51.21,16.0,31,0,School,79525,Auto,False
2024-12-02 08:00:00,BLD-3,27.47,19.6,44,0,Warehouse,14407,Auto,False
2024-12-02 09:00:00,BLD-2,177.2,-0.6,60,0,Retail,87908,Heating,False
2024-12-02 10:00:00,BLD-4,27.8,9.1,90,1,Office,18430,Off,False
2024-12-02 11:00:00,BLD-4,36.63,17.6,49,1,Office,18430,Cooling,False
2024-12-02 12:00:00,BLD-1,132.72,10.1,38,0,Data Center,69880,Auto,False
2024-12-02 13:00:00,BLD-4,29.54,17.3,30,1,Office,18430,Heating,False
2024-12-02 14:00:00,BLD-2,225.09,17.0,33,0,Retail,87908,Heating,False
2024-12-02 15:00:00,BLD-2,248.53,18.0,34,0,Retail,87908,Off,False
2024-12-02 16:00:00,BLD-4,40.04,16.4,85,1,Office,18430,Off,False
2024-12-02 17:00:00,BLD-3,37.78,15.1,63,0,Warehouse,14407,Heating,False
2024-12-02 18:00:00,BLD-2,157.0,21.4,71,0,Retail,87908,Auto,False
2024-12-02 19:00:00,BLD-1,62.11,8.7,15,0,Data Center,69880,Cooling,False
2024-12-02 20:00:00,BLD-2,36.78,3.9,69,1,Retail,87908,Auto,False
2024-12-02 21:00:00,BLD-1,27.17,5.2,33,1,Data Center,69880,Cooling,False
2024-12-02 22:00:00,BLD-3,13.81,20.2,41,1,Warehouse,14407,Cooling,False
2024-12-02 23:00:00,BLD-5,60.8,14.1,64,1,School,79525,Cooling,False
2024-12-03 00:00:00,BLD-1,33.52,26.3,37,0,Data Center,69880,Cooling,False
2024-12-03 01:00:00,BLD-1,41.29,10.9,59,0,Data Center,69880,Auto,False
2024-12-03 02:00:00,BLD-1,38.37,13.2,42,0,Data Center,69880,Cooling,False
2024-12-03 03:00:00,BLD-4,13.7,8.6,26,1,Office,18430,Auto,False
2024-12-03 04:00:00,BLD-3,6.93,20.0,62,0,Warehouse,14407,Heating,False
2024-12-03 05:00:00,BLD-5,46.94,13.1,75,1,School,79525,Heating,False
2024-12-03 06:00:00,BLD-1,31.2,19.1,64,1,Data Center,69880,Heating,False
2024-12-03 07:00:00,BLD-5,38.28,21.1,95,1,School,79525,Off,False
2024-12-03 08:00:00,BLD-3,39.83,12.1,82,0,Warehouse,14407,Cooling,False
2024-12-03 09:00:00,BLD-1,157.43,5.6,44,0,Data Center,69880,Off,False
2024-12-03 10:00:00,BLD-1,181.57,5.3,15,0,Data Center,69880,Off,False
2024-12-03 11:00:00,BLD-2,160.0,15.2,53,0,Retail,87908,Auto,False
2024-12-03 12:00:00,BLD-4,46.08,10.2,25,0,Office,18430,Off,False
2024-12-03 13:00:00,BLD-1,132.87,7.6,80,1,Data Center,69880,Off,False
2024-12-03 14:00:00,BLD-2,171.09,18.7,37,0,Retail,87908,Off,False
2024-12-03 15:00:00,BLD-2,255.31,17.9,51,1,Retail,87908,Heating,False
2024-12-03 16:00:00,BLD-1,109.36,25.9,72,1,Data Center,69880,Off,False
2024-12-03 17:00:00,BLD-2,201.27,7.8,45,1,Retail,87908,Off,False
2024-12-03 18:00:00,BLD-1,192.55,18.4,62,1,Data Center,69880,Heating,False
2024-12-03 19:00:00,BLD-1,34.9,18.6,72,1,Data Center,69880,Heating,False
2024-12-03 20:00:00,BLD-5,59.69,9.7,62,0,School,79525,Cooling,False
2024-12-03 21:00:00,BLD-1,52.42,2.4,92,0,Data Center,69880,Auto,False
2024-12-03 22:00:00,BLD-4,8.42,20.6,19,1,Office,18430,Auto,False
2024-12-03 23:00:00,BLD-3,12.06,17.6,83,1,Warehouse,14407,Off,False
2024-12-04 00:00:00,BLD-2,42.78,11.2,55,1,Retail,87908,Heating,False
2024-12-04 01:00:00,BLD-1,47.73,20.2,44,1,Data Center,69880,Auto,False
2024-12-04 02:00:00,BLD-1,45.17,24.3,49,1,Data Center,69880,Heating,False
2024-12-04 03:00:00,BLD-2,31.49,13.7,42,1,Retail,87908,Cooling,False
2024-12-04 04:00:00,BLD-5,48.73,20.7,43,0,School,79525,Cooling,False
2024-12-04 05:00:00,BLD-1,41.78,16.9,28,1,Data Center,69880,Heating,False
2024-12-04 06:00:00,BLD-2,43.71,19.9,30,0,Retail,87908,Heating,False
2024-12-04 07:00:00,BLD-2,35.17,15.9,69,1,Retail,87908,Auto,False
2024-12-04 08:00:00,BLD-4,54.5,15.9,91,0,Office,18430,Auto,False
2024-12-04 09:00:00,BLD-1,126.25,8.2,71,0,Data Center,69880,Cooling,False
2024-12-04 10:00:00,BLD-4,52.36,16.9,71,0,Office,18430,Auto,False
2024-12-04 11:00:00,BLD-2,255.78,16.4,64,1,Retail,87908,Heating,False
2024-12-04 12:00:00,BLD-5,188.22,16.9,21,1,School,79525,Auto,False
2024-12-04 13:00:00,BLD-3,34.26,10.8,41,1,Warehouse,14407,Off,False
2024-12-04 14:00:00,BLD-3,28.2,15.3,67,1,Warehouse,14407,Cooling,False
2024-12-04 15:00:00,BLD-3,32.3,12.5,32,1,Warehouse,14407,Heating,False
2024-12-04 16:00:00,BLD-5,169.73,19.8,73,0,School,79525,Off,False
2024-12-04 17:00:00,BLD-2,240.77,8.2,17,1,Retail,87908,Off,False
2024-12-04 18:00:00,BLD-2,174.09,12.5,32,0,Retail,87908,Heating,False
2024-12-04 19:00:00,BLD-2,65.32,16.4,57,1,Retail,87908,Heating,False
2024-12-04 20:00:00,BLD-5,53.09,7.5,86,1,School,79525,Off,False
2024-12-04 21:00:00,BLD-4,8.08,13.1,25,1,Office,18430,Cooling,False
2024-12-04 22:00:00,BLD-3,6.79,12.8,55,0,Warehouse,14407,Heating,False
2024-12-04 23:00:00,BLD-1,50.93,16.6,47,1,Data Center,69880,Off,False
2024-12-05 00:00:00,BLD-2,31.37,12.4,37,1,Retail,87908,Auto,False
2024-12-05 01:00:00,BLD-1,17.59,20.7,72,0,Data Center,69880,Cooling,False
2024-12-05 02:00:00,BLD-1,16.34,11.4,46,0,Data Center,69880,Off,False
2024-12-05 03:00:00,BLD-5,45.47,2.4,93,0,School,79525,Heating,False
2024-12-05 04:00:00,BLD-2,38.05,16.8,35,0,Retail,87908,Cooling,False
2024-12-05 05:00:00,BLD-3,5.4,13.9,66,1,Warehouse,14407,Off,False
2024-12-05 06:00:00,BLD-1,53.54,10.4,86,0,Data Center,69880,Off,False
2024-12-05 07:00:00,BLD-2,45.36,9.6,20,0,Retail,87908,Cooling,False
2024-12-05 08:00:00,BLD-2,163.79,18.4,33,0,Retail,87908,Cooling,False
2024-12-05 09:00:00,BLD-3,34.12,17.6,59,1,Warehouse,14407,Auto,False
2024-12-05 10:00:00,BLD-1,167.24,12.6,83,1,Data Center,69880,Heating,False
2024-12-05 11:00:00,BLD-4,28.82,9.3,30,1,Office,18430,Heating,False
2024-12-05 12:00:00,BLD-4,54.27,18.0,49,1,Office,18430,Auto,False
2024-12-05 13:00:00,BLD-3,40.88,23.5,36,0,Warehouse,14407,Cooling,False
2024-12-05 14:00:00,BLD-2,249.62,18.0,66,1,Retail,87908,Cooling,False
2024-12-05 15:00:00,BLD-1,156.12,13.7,92,0,Data Center,69880,Cooling,False
2024-12-05 16:00:00,BLD-2,150.33,9.2,36,1,Retail,87908,Heating,False
2024-12-05 17:00:00,BLD-4,31.53,8.5,94,1,Office,18430,Cooling,False
2024-12-05 18:00:00,BLD-1,151.14,5.3,43,1,Data Center,69880,Heating,False
2024-12-05 19:00:00,BLD-5,32.06,11.6,72,0,School,79525,Cooling,False
2024-12-05 20:00:00,BLD-4,8.84,19.4,19,1,Office,18430,Heating,False
2024-12-05 21:00:00,BLD-4,7.4,19.0,53,1,Office,18430,Off,False
2024-12-05 22:00:00,BLD-1,47.95,12.8,70,0,Data Center,69880,Off,False
2024-12-05 23:00:00,BLD-3,9.22,15.4,36,1,Warehouse,14407,Heating,False
2024-12-06 00:00:00,BLD-3,8.4,16.9,26,0,Warehouse,14407,Off,False
2024-12-06 01:00:00,BLD-4,9.56,19.2,50,1,Office,18430,Off,False
2024-12-06 02:00:00,BLD-4,7.8,12.1,65,0,Office,18430,Off,False
2024-12-06 03:00:00,BLD-3,8.96,13.5,94,1,Warehouse,14407,Auto,False
2024-12-06 04:00:00,BLD-3,6.5,13.2,42,0,Warehouse,14407,Off,False
2024-12-06 05:00:00,BLD-2,71.82,23.1,84,0,Retail,87908,Cooling,False
2024-12-06 06:00:00,BLD-5,27.75,23.6,68,0,School,79525,Off,False
2024-12-06 07:00:00,BLD-5,53.72,7.7,68,1,School,79525,Off,False
2024-12-06 08:00:00,BLD-5,158.55,10.5,70,0,School,79525,Cooling,False
2024-12-06 09:00:00,BLD-5,144.63,4.9,50,0,School,79525,Heating,False
2024-12-06 10:00:00,BLD-2,221.78,7.0,50,0,Retail,87908,Auto,False
2024-12-06 11:00:00,BLD-3,40.63,14.7,82,1,Warehouse,14407,Heating,False
2024-12-06 12:00:00,BLD-2,222.97,8.5,64,1,Retail,87908,Auto,False
2024-12-06 13:00:00,BLD-2,215.8,11.7,59,1,Retail,87908,Heating,False
2024-12-06 14:00:00,BLD-2,239.94,21.5,57,0,Retail,87908,Off,False
2024-12-06 15:00:00,BLD-2,233.52,10.9,35,0,Retail,87908,Off,False
2024-12-06 16:00:00,BLD-3,34.54,7.5,79,0,Warehouse,14407,Cooling,False
2024-12-06 17:00:00,BLD-3,25.83,12.7,71,0,Warehouse,14407,Off,False
2024-12-06 18:00:00,BLD-4,33.4,17.8,43,0,Office,18430,Cooling,False
2024-12-06 19:00:00,BLD-4,4.38,11.2,15,0,Office,18430,Cooling,False
2024-12-06 20:00:00,BLD-4,7.74,12.9,81,0,Office,18430,Off,False
2024-12-06 21:00:00,BLD-4,10.56,13.5,18,1,Office,18430,Heating,False
2024-12-06 22:00:00,BLD-4,5.08,14.5,19,1,Office,18430,Heating,False
2024-12-06 23:00:00,BLD-2,65.73,14.6,67,0,Retail,87908,Auto,False
2024-12-07 00:00:00,BLD-3,5.65,16.8,30,0,Warehouse,14407,Off,True
2024-12-07 01:00:00,BLD-3,8.21,17.1,82,0,Warehouse,14407,Heating,True
2024-12-07 02:00:00,BLD-3,12.7,7.4,31,0,Warehouse,14407,Auto,True
2024-12-07 03:00:00,BLD-5,48.84,18.9,51,0,School,79525,Off,True
2024-12-07 04:00:00,BLD-2,39.38,9.7,35,0,Retail,87908,Cooling,True
2024-12-07 05:00:00,BLD-2,36.31,11.9,73,0,Retail,87908,Heating,True
2024-12-07 06:00:00,BLD-3,9.24,18.5,24,0,Warehouse,14407,Auto,True
2024-12-07 07:00:00,BLD-5,33.89,10.0,83,0,School,79525,Heating,True
2024-12-07 08:00:00,BLD-4,9.09,9.4,90,0,Office,18430,Auto,True
2024-12-07 09:00:00,BLD-4,9.15,6.3,64,0,Office,18430,Cooling,True
2024-12-07 10:00:00,BLD-1,56.95,15.5,87,0,Data Center,69880,Cooling,True
2024-12-07 11:00:00,BLD-5,39.96,19.5,24,0,School,79525,Cooling,True
2024-12-07 12:00:00,BLD-5,69.16,7.5,91,0,School,79525,Auto,True
2024-12-07 13:00:00,BLD-2,53.63,16.7,55,0,Retail,87908,Heating,True
2024-12-07 14:00:00,BLD-4,11.3,13.6,70,0,Office,18430,Off,True
2024-12-07 15:00:00,BLD-4,7.14,27.8,18,0,Office,18430,Auto,True
2024-12-07 16:00:00,BLD-1,26.34,9.1,52,0,Data Center,69880,Auto,True
2024-12-07 17:00:00,BLD-2,39.98,14.9,50,0,Retail,87908,Off,True
2024-12-07 18:00:00,BLD-5,34.17,15.6,35,0,School,79525,Heating,True
2024-12-07 19:00:00,BLD-3,13.23,12.1,83,0,Warehouse,14407,Off,True
2024-12-07 20:00:00,BLD-2,64.95,10.8,79,0,Retail,87908,Heating,True
2024-12-07 21:00:00,BLD-4,16.19,11.4,31,0,Office,18430,Cooling,True
2024-12-07 22:00:00,BLD-1,55.0,13.2,55,0,Data Center,69880,Heating,True
2024-12-07 23:00:00,BLD-4,11.13,11.5,54,0,Office,18430,Auto,True
2024-12-08 00:00:00,BLD-5,36.43,22.2,26,0,School,79525,Auto,True
2024-12-08 01:00:00,BLD-2,53.81,23.5,84,0,Retail,87908,Off,True
2024-12-08 02:00:00,BLD-4,10.14,19.3,90,0,Office,18430,Heating,True
2024-12-08 03:00:00,BLD-2,76.03,2.6,23,0,Retail,87908,Auto,True
2024-12-08 04:00:00,BLD-4,12.06,9.2,57,0,Office,18430,Cooling,True
2024-12-08 05:00:00,BLD-5,49.14,14.6,59,0,School,79525,Auto,True
2024-12-08 06:00:00,BLD-5,48.26,7.8,24,0,School,79525,Cooling,True
2024-12-08 07:00:00,BLD-3,9.71,4.4,73,0,Warehouse,14407,Off,True
2024-12-08 08:00:00,BLD-3,9.21,12.7,68,0,Warehouse,14407,Heating,True
2024-12-08 09:00:00,BLD-2,41.5,14.9,32,0,Retail,87908,Auto,True
2024-12-08 10:00:00,BLD-3,7.25,5.5,50,0,Warehouse,14407,Off,True
2024-12-08 11:00:00,BLD-2,72.02,15.4,77,0,Retail,87908,Heating,True
2024-12-08 12:00:00,BLD-4,13.61,22.2,19,0,Office,18430,Off,True
2024-12-08 13:00:00,BLD-2,62.98,21.5,28,0,Retail,87908,Cooling,True
2024-12-08 14:00:00,BLD-3,13.48,15.5,81,0,Warehouse,14407,Heating,True
2024-12-08 15:00:00,BLD-3,7.95,17.3,42,0,Warehouse,14407,Cooling,True
2024-12-08 16:00:00,BLD-5,30.5,8.5,71,0,School,79525,Heating,True
2024-12-08 17:00:00,BLD-1,26.96,7.6,19,0,Data Center,69880,Off,True
2024-12-08 18:00:00,BLD-1,38.15,15.1,82,0,Data Center,69880,Heating,True
2024-12-08 19:00:00,BLD-4,9.06,22.1,56,0,Office,18430,Heating,True
2024-12-08 20:00:00,BLD-1,24.43,13.0,51,0,Data Center,69880,Heating,True
2024-12-08 21:00:00,BLD-3,5.22,14.0,55,0,Warehouse,14407,Heating,True
2024-12-08 22:00:00,BLD-3,8.9,13.8,22,0,Warehouse,14407,Auto,True
2024-12-08 23:00:00,BLD-3,7.27,11.7,37,0,Warehouse,14407,Heating,True
2024-12-09 00:00:00,BLD-3,5.49,12.0,83,1,Warehouse,14407,Off,False
2024-12-09 01:00:00,BLD-1,40.26,7.3,83,0,Data Center,69880,Auto,False
2024-12-09 02:00:00,BLD-4,6.59,16.8,51,0,Office,18430,Auto,False
2024-12-09 03:00:00,BLD-4,7.31,23.4,36,0,Office,18430,Cooling,False
2024-12-09 04:00:00,BLD-4,10.3,16.3,75,0,Office,18430,Auto,False
2024-12-09 05:00:00,BLD-4,15.06,24.2,17,1,Office,18430,Auto,False
2024-12-09 06:00:00,BLD-5,37.15,12.3,88,0,School,79525,Off,False
2024-12-09 07:00:00,BLD-1,39.78,9.3,31,1,Data Center,69880,Cooling,False
2024-12-09 08:00:00,BLD-2,267.69,8.6,42,1,Retail,87908,Off,False
2024-12-09 09:00:00,BLD-1,122.43,12.9,73,0,Data Center,69880,Auto,False
2024-12-09 10:00:00,BLD-3,31.89,17.0,67,1,Warehouse,14407,Auto,False
2024-12-09 11:00:00,BLD-5,159.32,20.2,36,0,School,79525,Off,False
2024-12-09 12:00:00,BLD-4,43.27,18.8,68,1,Office,18430,Cooling,False
2024-12-09 13:00:00,BLD-5,216.65,23.7,30,1,School,79525,Auto,False
2024-12-09 14:00:00,BLD-5,239.28,11.1,35,1,School,79525,Cooling,False
2024-12-09 15:00:00,BLD-2,174.13,9.0,67,1,Retail,87908,Off,False
2024-12-09 16:00:00,BLD-5,199.46,21.1,39,1,School,79525,Heating,False
2024-12-09 17:00:00,BLD-5,194.03,15.4,35,0,School,79525,Off,False
2024-12-09 18:00:00,BLD-1,110.82,14.0,30,1,Data Center,69880,Heating,False
2024-12-09 19:00:00,BLD-5,49.81,17.1,57,0,School,79525,Off,False
2024-12-09 20:00:00,BLD-4,2.7,20.9,35,1,Office,18430,Heating,False
2024-12-09 21:00:00,BLD-3,5.95,9.5,69,1,Warehouse,14407,Cooling,False
2024-12-09 22:00:00,BLD-1,37.9,11.2,17,1,Data Center,69880,Heating,False
2024-12-09 23:00:00,BLD-4,12.39,14.6,84,0,Office,18430,Cooling,False
2024-12-10 00:00:00,BLD-4,6.62,13.0,26,0,Office,18430,Heating,False
2024-12-10 01:00:00,BLD-4,9.06,20.1,79,1,Office,18430,Off,False
2024-12-10 02:00:00,BLD-5,35.56,15.9,87,0,School,79525,Auto,False
2024-12-10 03:00:00,BLD-5,57.51,16.9,70,1,School,79525,Off,False
2024-12-10 04:00:00,BLD-5,48.9,13.8,74,0,School,79525,Off,False
2024-12-10 05:00:00,BLD-2,48.14,14.4,21,0,Retail,87908,Off,False
2024-12-10 06:00:00,BLD-3,13.04,19.9,26,1,Warehouse,14407,Heating,False
2024-12-10 07:00:00,BLD-4,11.64,4.8,30,0,Office,18430,Auto,False
2024-12-10 08:00:00,BLD-3,41.87,13.8,76,1,Warehouse,14407,Off,False
2024-12-10 09:00:00,BLD-5,195.86,13.2,56,1,School,79525,Off,False
2024-12-10 10:00:00,BLD-5,189.19,12.0,25,0,School,79525,Auto,False
2024-12-10 11:00:00,BLD-1,173.46,11.6,79,1,Data Center,69880,Auto,False
2024-12-10 12:00:00,BLD-2,134.05,6.3,75,0,Retail,87908,Cooling,False
2024-12-10 13:00:00,BLD-1,164.3,18.1,54,1,Data Center,69880,Auto,False
