user_id,movie_id,rating,timestamp,movie_title,genres,year,tag,imdb_id
USR-2276,MOV-0034,3.5,1591226221,Iron Tower,Fantasy|Mystery,2023,intense,tt6579408
USR-365,MOV-0061,3.5,1617254799,Secret Kingdom,Action,1995,must-see,tt7622634
USR-1183,MOV-0137,1,1612868771,Secret Journey,Horror,2025,inspiring,tt7280830
USR-1606,MOV-0065,2.5,1729117691,A Ocean,Romance|Action|Horror,1989,dark,tt9114369
USR-365,MOV-0142,4,1614866906,Return of the Storm,Fantasy,1971,underrated,tt4134555
USR-753,MOV-0147,4.5,1658632599,Return of the Bridge,Action,1977,classic,tt3943507
USR-2807,MOV-0130,3.5,1659798586,Iron Horizon,Musical|Thriller|Crime,2024,heartwarming,tt9810856
USR-1427,MOV-0175,0.5,1731731569,Silver Odyssey,Western|Sci-Fi,2005,classic,tt1305130
USR-2987,MOV-0023,3,1722823253,Lost Kingdom,Documentary|Horror,2001,inspiring,tt7023453
USR-4363,MOV-0186,5,1647826377,Lost Shadow,Action,2010,intense,tt2830751
USR-1627,MOV-0045,3.5,1598985709,Silver Kingdom,Comedy|Animation,2022,rewatchable,tt6184837
USR-549,MOV-0099,2,1629053831,Return of the Legend,Fantasy|Comedy,1977,masterpiece,tt8242190
USR-4643,MOV-0027,3,1749740107,Eternal Kingdom,Comedy|Thriller|Animation,1981,underrated,tt9678538
USR-4505,MOV-0025,4,1647165889,Rise of Ocean,Drama|Adventure|Comedy,2025,classic,tt1794268
USR-975,MOV-0110,3.5,1715207289,Return of the Dream,Thriller|Mystery|Musical,2024,boring,tt4139443
USR-1352,MOV-0209,2.5,1653641341,Return of the Horizon,Comedy|Adventure|Thriller,1999,underrated,tt5028966
USR-1642,MOV-0139,1.5,1645185924,Golden Shadow,Thriller,2025,masterpiece,tt1507629
USR-538,MOV-0140,0.5,1667407283,Eternal Journey,Fantasy,1999,inspiring,tt7609001
USR-4525,MOV-0024,4.5,1587433468,Golden Phoenix,Drama|Horror,1989,underrated,tt7252317
USR-2126,MOV-0180,5,1622181802,The Legend,Comedy|Sci-Fi|Thriller,2006,classic,tt9074827
USR-4477,MOV-0068,0.5,1676292987,Lost Legend,Horror|Romance|Mystery,1992,thought-provoking,tt3138490
USR-804,MOV-0132,2.5,1633882607,Golden Bridge,Animation,2022,underrated,tt5316332
USR-1581,MOV-0219,5,1719829694,A Tower,Mystery|Romance,2017,intense,tt8959362
USR-4607,MOV-0201,3,1666308696,Last Flame,Adventure,2025,heartwarming,tt3771554
USR-562,MOV-0013,1.5,1644508205,Last Phoenix,Sci-Fi|Adventure|Action,2017,funny,tt3406841
USR-532,MOV-0185,3.5,1762874262,Rise of Flame,Comedy|Crime|Adventure,2000,funny,tt9966926
USR-1298,MOV-0160,5,1644773394,Lost Horizon,Western,2005,inspiring,tt5681437
USR-1084,MOV-0031,3,1700923956,Crimson Bridge,Western|Animation,1987,intense,tt9188839
USR-2667,MOV-0031,4,1618225955,Crimson Bridge,Western|Animation,1987,classic,tt9188839
USR-4949,MOV-0184,2,1750415155,Eternal Horizon,Horror|Documentary,1979,slow,tt4224386
USR-3197,MOV-0135,2.5,1604544209,Eternal Flame,Crime|Thriller,1985,must-see,tt2888135
USR-3461,MOV-0156,5,1715588500,Return of the Shadow,Action,2016,inspiring,tt6228222
USR-2231,MOV-0066,0.5,1702887874,Crimson Flame,Crime|Drama|Fantasy,1979,dark,tt6103582
USR-1703,MOV-0080,4.5,1728844829,Golden Horizon,Fantasy,2002,rewatchable,tt8630821
USR-2264,MOV-0041,3,1674849790,Silver Journey,Horror,1976,classic,tt1051182
USR-514,MOV-0130,1.5,1602161781,Iron Horizon,Musical|Thriller|Crime,2024,slow,tt9810856
USR-3105,MOV-0022,3,1640173333,Rise of Bridge,Crime|Western|Action,1993,visually stunning,tt3920580
USR-3312,MOV-0141,4.5,1752969296,Silver Legend,Crime|Musical|Sci-Fi,2007,classic,tt8482998
USR-443,MOV-0014,4.5,1675952331,Last Kingdom,Thriller|Mystery|Romance,2025,heartwarming,tt5314153
USR-2454,MOV-0123,1.5,1748629858,Iron Legend,Sci-Fi|Drama,2023,visually stunning,tt3422111
USR-3397,MOV-0150,3.5,1638571095,Silent Frontier,Western|Documentary,1971,heartwarming,tt7508526
USR-2887,MOV-0176,2,1739840511,Iron Bridge,Action|Fantasy|Thriller,1977,must-see,tt3518083
USR-1912,MOV-0116,1,1613162070,Midnight Journey,Musical,2004,boring,tt7126377
USR-2300,MOV-0126,1.5,1676596158,Midnight Horizon,Animation,1984,inspiring,tt4967808
USR-1848,MOV-0004,3,1699250830,Silver Tower,Comedy|Musical|Sci-Fi,1974,classic,tt1377542
USR-1062,MOV-0090,2.5,1697021923,Crimson Frontier,Fantasy|Crime,2018,overrated,tt8557466
USR-1934,MOV-0023,5,1689779209,Lost Kingdom,Documentary|Horror,2001,funny,tt7023453
USR-2027,MOV-0005,4.5,1669109855,Iron Flame,Crime|Horror,1976,visually stunning,tt8397504
USR-3131,MOV-0109,0.5,1656047659,Dark Legend,Romance|Sci-Fi|Thriller,2012,classic,tt5934422
USR-261,MOV-0220,5,1622992378,Midnight Shadow,Thriller,1981,heartwarming,tt7765866
USR-2572,MOV-0068,1.5,1696609596,Lost Legend,Horror|Romance|Mystery,1992,overrated,tt3138490
USR-3794,MOV-0015,5,1601100501,Return of the Odyssey,Adventure,2005,intense,tt1054619
USR-382,MOV-0061,2.5,1758698658,Secret Kingdom,Action,1995,heartwarming,tt7622634
USR-578,MOV-0109,2.5,1613541847,Dark Legend,Romance|Sci-Fi|Thriller,2012,masterpiece,tt5934422
USR-3208,MOV-0189,4.5,1604371938,The Storm,Documentary,1995,dark,tt5195447
USR-4183,MOV-0217,3,1719352534,The Dream,Drama|Fantasy|Western,2009,inspiring,tt5542736
USR-486,MOV-0099,4,1691813672,Return of the Legend,Fantasy|Comedy,1977,underrated,tt8242190
USR-2202,MOV-0152,4.5,1609695255,The Flame,Animation,1976,visually stunning,tt1668520
USR-4409,MOV-0057,4,1680872615,A Kingdom,Thriller|Horror,1995,intense,tt9077070
USR-4702,MOV-0213,2,1595675663,The Kingdom,Documentary,1977,masterpiece,tt7634209
USR-725,MOV-0025,4.5,1611515511,Rise of Ocean,Drama|Adventure|Comedy,2025,classic,tt1794268
USR-4797,MOV-0002,0.5,1763675589,Silver Shadow,Horror,1997,funny,tt5146704
USR-3449,MOV-0196,2,1717562254,Secret Storm,Fantasy|Horror,1987,must-see,tt1123983
USR-1509,MOV-0037,0.5,1663058715,Golden Legend,Drama|Comedy|Documentary,1997,funny,tt9765989
USR-3045,MOV-0127,2.5,1725903770,Lost Frontier,Musical,2024,heartwarming,tt9867051
USR-682,MOV-0157,3,1627054128,Crimson Shadow,Drama,2021,overrated,tt8986673
USR-1731,MOV-0135,2,1662682787,Eternal Flame,Crime|Thriller,1985,dark,tt2888135
USR-2836,MOV-0001,2.5,1741046986,Secret Dream,Western|Romance,1992,heartwarming,tt8722873
USR-4346,MOV-0058,5,1582772587,Rise of Shadow,Documentary|Drama,1976,underrated,tt5570301
USR-2606,MOV-0204,2,1673812992,Silver Ocean,Thriller|Adventure|Crime,1972,slow,tt4067090
USR-1794,MOV-0073,4.5,1599744094,Rise of Storm,Drama|Action,2022,intense,tt6002415
USR-2856,MOV-0217,5,1619598432,The Dream,Drama|Fantasy|Western,2009,inspiring,tt5542736
USR-1978,MOV-0037,2,1633736548,Golden Legend,Drama|Comedy|Documentary,1997,dark,tt9765989
USR-270,MOV-0030,0.5,1709899349,Last Bridge,Sci-Fi|Comedy,1971,underrated,tt6012268
USR-3244,MOV-0057,0.5,1736737729,A Kingdom,Thriller|Horror,1995,intense,tt9077070
USR-3686,MOV-0184,3.5,1654424399,Eternal Horizon,Horror|Documentary,1979,visually stunning,tt4224386
USR-4236,MOV-0123,4.5,1744320132,Iron Legend,Sci-Fi|Drama,2023,intense,tt3422111
USR-4682,MOV-0207,4.5,1725858374,Golden Dream,Comedy|Documentary|Western,2006,underrated,tt5119152
USR-4198,MOV-0063,2.5,1694550498,Golden Flame,Musical|Horror,2005,underrated,tt2382497
USR-3263,MOV-0042,3.5,1649409486,Secret Phoenix,Horror,1977,slow,tt8579865
USR-4629,MOV-0109,3,1760737962,Dark Legend,Romance|Sci-Fi|Thriller,2012,underrated,tt5934422
USR-3383,MOV-0132,4,1633820117,Golden Bridge,Animation,2022,heartwarming,tt5316332
USR-3868,MOV-0051,1,1760337666,Rise of Odyssey,Western|Animation,1994,visually stunning,tt8470235
USR-2082,MOV-0099,2.5,1735045898,Return of the Legend,Fantasy|Comedy,1977,rewatchable,tt8242190
USR-758,MOV-0006,2.5,1765881668,Midnight Ocean,Fantasy,2011,masterpiece,tt7736079
USR-3723,MOV-0008,1.5,1724541749,Silver Knight,Drama|Western|Horror,1977,overrated,tt6031438
USR-108,MOV-0209,4.5,1677484086,Return of the Horizon,Comedy|Adventure|Thriller,1999,dark,tt5028966
USR-2097,MOV-0048,3,1680019330,Dark Shadow,Comedy,1996,overrated,tt5312530
USR-4961,MOV-0175,3.5,1698357473,Silver Odyssey,Western|Sci-Fi,2005,intense,tt1305130
USR-3741,MOV-0203,3,1690356773,Golden Journey,Thriller|Adventure,2021,intense,tt3801202
USR-3177,MOV-0217,0.5,1579208780,The Dream,Drama|Fantasy|Western,2009,must-see,tt5542736
USR-152,MOV-0111,2.5,1641209668,Last Knight,Action,1974,funny,tt2389261
USR-4147,MOV-0093,2.5,1624921098,The Knight,Documentary,1995,underrated,tt5307754
USR-2204,MOV-0061,2,1598201504,Secret Kingdom,Action,1995,intense,tt7622634
USR-4468,MOV-0224,4,1614409050,Midnight Storm,Western|Musical,2010,visually stunning,tt2594933
USR-2507,MOV-0216,4,1605502272,Return of the Knight,Documentary,1978,classic,tt1178022
USR-104,MOV-0122,1.5,1657383708,Rise of Kingdom,Action|Mystery,1972,funny,tt1474602
USR-4016,MOV-0085,4,1633455184,Last Ocean,Adventure|Horror,2003,intense,tt8717518
USR-3856,MOV-0096,1,1595461970,Iron Odyssey,Animation|Horror,2004,rewatchable,tt9681842
USR-124,MOV-0027,1.5,1662580123,Eternal Kingdom,Comedy|Thriller|Animation,1981,masterpiece,tt9678538
USR-454,MOV-0131,1.5,1669791137,Crimson Ocean,Crime|Animation|Comedy,2019,inspiring,tt7035237
USR-1448,MOV-0011,1,1709767128,Last Dream,Horror|Comedy,1981,thought-provoking,tt4374106
USR-3660,MOV-0045,2.5,1680670879,Silver Kingdom,Comedy|Animation,2022,boring,tt6184837
USR-673,MOV-0053,2.5,1763519107,The Tower,Horror|Romance,1975,must-see,tt2029197
USR-3931,MOV-0007,2.5,1637260865,Iron Knight,Fantasy|Comedy|Drama,1999,overrated,tt9890973
USR-4781,MOV-0098,2,1682962472,Silent Phoenix,Sci-Fi,2001,must-see,tt4079930
USR-35,MOV-0104,3,1751506564,Silver Frontier,Thriller,2000,classic,tt8139205
USR-2671,MOV-0095,4.5,1658037482,Last Legend,Mystery|Adventure,2000,underrated,tt3740889
USR-3791,MOV-0078,1.5,1766904958,Secret Flame,Crime|Fantasy|Adventure,2021,rewatchable,tt5476949
USR-3858,MOV-0178,1,1680687927,Eternal Storm,Action|Mystery,1997,must-see,tt9481148
USR-4110,MOV-0095,2.5,1637456511,Last Legend,Mystery|Adventure,2000,classic,tt3740889
USR-1484,MOV-0022,3.5,1711986599,Rise of Bridge,Crime|Western|Action,1993,intense,tt3920580
USR-2777,MOV-0056,0.5,1618964790,Dark Flame,Western|Adventure,2013,slow,tt6873990
USR-155,MOV-0070,1.5,1640612794,Secret Bridge,Fantasy|Documentary|Action,1992,intense,tt2478898
USR-2551,MOV-0164,1,1680892080,A Odyssey,Romance|Drama,2005,visually stunning,tt5458477
USR-2678,MOV-0130,2.5,1601483272,Iron Horizon,Musical|Thriller|Crime,2024,heartwarming,tt9810856
USR-2550,MOV-0142,1,1612869905,Return of the Storm,Fantasy,1971,rewatchable,tt4134555
USR-2379,MOV-0184,1,1588152716,Eternal Horizon,Horror|Documentary,1979,dark,tt4224386
USR-2033,MOV-0026,3,1612311118,Return of the Kingdom,Western|Comedy|Documentary,2002,rewatchable,tt5081993
USR-3128,MOV-0040,2,1725111412,A Knight,Comedy|Horror|Western,2004,must-see,tt1304440
USR-1768,MOV-0214,2,1728308188,The Odyssey,Action,1987,classic,tt3005794
USR-1613,MOV-0095,5,1698613565,Last Legend,Mystery|Adventure,2000,thought-provoking,tt3740889
USR-4291,MOV-0203,4.5,1643179249,Golden Journey,Thriller|Adventure,2021,thought-provoking,tt3801202
USR-2119,MOV-0052,5,1740046455,The Shadow,Thriller,1997,boring,tt3802192
USR-308,MOV-0195,4,1626049730,Rise of Phoenix,Animation|Mystery|Adventure,2009,inspiring,tt2957038
USR-209,MOV-0113,4.5,1621925765,Golden Ocean,Comedy,1976,overrated,tt2574794
USR-1916,MOV-0006,2,1740185983,Midnight Ocean,Fantasy,2011,classic,tt7736079
USR-2314,MOV-0016,3.5,1697417075,Rise of Journey,Comedy|Musical,2015,visually stunning,tt9560705
USR-2555,MOV-0130,4.5,1578188026,Iron Horizon,Musical|Thriller|Crime,2024,visually stunning,tt9810856
USR-1503,MOV-0137,0.5,1598471065,Secret Journey,Horror,2025,rewatchable,tt7280830
USR-769,MOV-0153,2.5,1671105984,Iron Frontier,Comedy|Drama,1989,boring,tt4382578
USR-4501,MOV-0151,4.5,1639928705,Secret Legend,Mystery,1978,rewatchable,tt5697449
USR-4270,MOV-0012,0.5,1648945345,Eternal Frontier,Documentary,1985,masterpiece,tt9261480
USR-608,MOV-0112,3,1607462578,Silver Flame,Adventure|Western,2022,slow,tt5752187
USR-2262,MOV-0169,0.5,1739149085,Midnight Frontier,Sci-Fi|Romance,2009,dark,tt5282834
USR-3503,MOV-0107,4,1600235125,Golden Odyssey,Mystery|Romance|Thriller,2012,thought-provoking,tt2426169
USR-3568,MOV-0207,2.5,1654213456,Golden Dream,Comedy|Documentary|Western,2006,funny,tt5119152
USR-1916,MOV-0212,4.5,1627083294,Dark Tower,Animation,1994,overrated,tt4751375
USR-1321,MOV-0029,0.5,1679569911,Silent Bridge,Comedy|Sci-Fi|Thriller,2022,overrated,tt7335042
USR-3959,MOV-0056,3.5,1731038214,Dark Flame,Western|Adventure,2013,inspiring,tt6873990
USR-1364,MOV-0042,3,1750128670,Secret Phoenix,Horror,1977,underrated,tt8579865
USR-3629,MOV-0009,2.5,1664643580,Golden Tower,Horror|Action,1988,rewatchable,tt5712473
USR-2281,MOV-0135,3,1623596449,Eternal Flame,Crime|Thriller,1985,intense,tt2888135
USR-3269,MOV-0122,2.5,1717957534,Rise of Kingdom,Action|Mystery,1972,slow,tt1474602
USR-2718,MOV-0088,0.5,1619758075,A Phoenix,Horror|Comedy,2019,inspiring,tt7520715
USR-3890,MOV-0052,3,1655630818,The Shadow,Thriller,1997,underrated,tt3802192
USR-3822,MOV-0133,3.5,1637778439,Lost Bridge,Mystery|Comedy|Thriller,1972,heartwarming,tt1476925
USR-4676,MOV-0101,3,1744883698,Iron Journey,Horror|Sci-Fi|Animation,1984,must-see,tt3461720
USR-3099,MOV-0126,5,1662644568,Midnight Horizon,Animation,1984,masterpiece,tt4967808
USR-3509,MOV-0006,2.5,1737629948,Midnight Ocean,Fantasy,2011,intense,tt7736079
USR-970,MOV-0047,3,1760269766,Eternal Phoenix,Comedy,1977,overrated,tt7276527
USR-1404,MOV-0149,3.5,1627850805,Lost Journey,Musical,2023,masterpiece,tt7364202
USR-799,MOV-0187,1,1738772877,Crimson Odyssey,Thriller,2023,boring,tt9736100
USR-992,MOV-0026,3,1649151479,Return of the Kingdom,Western|Comedy|Documentary,2002,masterpiece,tt5081993
USR-1999,MOV-0032,3.5,1657010491,Iron Dream,Crime|Drama,1989,dark,tt3803875
USR-4986,MOV-0054,4,1725276386,A Storm,Adventure|Animation|Crime,1974,funny,tt6982215
USR-3327,MOV-0203,3,1608279989,Golden Journey,Thriller|Adventure,2021,thought-provoking,tt3801202
USR-159,MOV-0001,4,1695531878,Secret Dream,Western|Romance,1992,thought-provoking,tt8722873
USR-1174,MOV-0004,4,1765769790,Silver Tower,Comedy|Musical|Sci-Fi,1974,masterpiece,tt1377542
USR-2635,MOV-0192,1,1752023961,Eternal Bridge,Musical,1991,overrated,tt9239245
USR-3234,MOV-0111,1,1714793850,Last Knight,Action,1974,funny,tt2389261
USR-721,MOV-0037,3.5,1587019193,Golden Legend,Drama|Comedy|Documentary,1997,boring,tt9765989
USR-4954,MOV-0048,0.5,1729209130,Dark Shadow,Comedy,1996,funny,tt5312530
USR-2207,MOV-0114,4,1731386366,Dark Frontier,Crime|Adventure|Horror,2022,classic,tt7395511
USR-2413,MOV-0028,4,1749765856,Silver Dream,Sci-Fi|Fantasy,1993,inspiring,tt3515065
USR-965,MOV-0036,1.5,1687968716,Dark Odyssey,Adventure|Comedy|Action,1977,overrated,tt6642440
USR-241,MOV-0097,2,1613870061,Silver Storm,Documentary|Animation,2009,thought-provoking,tt6728487
USR-3409,MOV-0172,2.5,1701586671,The Ocean,Animation|Action,2016,intense,tt7129031
USR-205,MOV-0159,2.5,1754386372,Secret Horizon,Crime,2016,slow,tt4557972
USR-4726,MOV-0072,0.5,1724247648,Silent Ocean,Animation,1991,boring,tt3629208
USR-2530,MOV-0225,5,1723008440,A Frontier,Thriller|Adventure|Musical,1978,masterpiece,tt1396058
USR-3889,MOV-0184,0.5,1707252179,Eternal Horizon,Horror|Documentary,1979,underrated,tt4224386
USR-1130,MOV-0021,2.5,1596920773,The Phoenix,Animation,1989,slow,tt3549263
USR-1537,MOV-0045,2,1588366107,Silver Kingdom,Comedy|Animation,2022,classic,tt6184837
USR-4517,MOV-0071,1,1661670229,Midnight Odyssey,Adventure|Thriller,1974,dark,tt3807761
USR-1409,MOV-0222,0.5,1744592673,Crimson Kingdom,Comedy,2014,funny,tt4950557
USR-3522,MOV-0134,2,1601561802,Crimson Journey,Drama|Comedy|Animation,1982,masterpiece,tt7482466
USR-4519,MOV-0046,1.5,1630467759,Silent Dream,Horror|Drama|Action,2017,rewatchable,tt6344070
USR-1458,MOV-0180,3,1602520457,The Legend,Comedy|Sci-Fi|Thriller,2006,classic,tt9074827
USR-1580,MOV-0162,4.5,1740138909,Crimson Dream,Drama|Mystery|Crime,1977,inspiring,tt8755671
USR-4857,MOV-0167,2,1726305336,Lost Storm,Thriller,1974,overrated,tt1690016
USR-2125,MOV-0157,0.5,1629044711,Crimson Shadow,Drama,2021,must-see,tt8986673
USR-2079,MOV-0109,0.5,1610986714,Dark Legend,Romance|Sci-Fi|Thriller,2012,boring,tt5934422
USR-3867,MOV-0193,5,1628586356,Silent Storm,Thriller|Horror|Crime,2020,masterpiece,tt8671382
USR-4146,MOV-0093,1,1613818147,The Knight,Documentary,1995,boring,tt5307754
USR-3962,MOV-0207,1.5,1651995036,Golden Dream,Comedy|Documentary|Western,2006,masterpiece,tt5119152
USR-607,MOV-0012,4,1684558014,Eternal Frontier,Documentary,1985,visually stunning,tt9261480
USR-3370,MOV-0225,1,1580415614,A Frontier,Thriller|Adventure|Musical,1978,must-see,tt1396058
USR-1475,MOV-0111,2.5,1632231649,Last Knight,Action,1974,must-see,tt2389261
USR-4811,MOV-0053,4,1597657601,The Tower,Horror|Romance,1975,slow,tt2029197
USR-2965,MOV-0142,2.5,1590540189,Return of the Storm,Fantasy,1971,overrated,tt4134555
USR-4625,MOV-0015,2,1740832889,Return of the Odyssey,Adventure,2005,masterpiece,tt1054619
USR-3087,MOV-0180,3.5,1588758567,The Legend,Comedy|Sci-Fi|Thriller,2006,must-see,tt9074827
USR-2647,MOV-0102,1.5,1739005901,Silver Phoenix,Action|Romance,1995,slow,tt4631376
USR-3477,MOV-0035,1.5,1628889059,Eternal Ocean,Horror,2017,dark,tt5635130
USR-4454,MOV-0208,2.5,1760612842,Rise of Horizon,Mystery|Thriller,1994,visually stunning,tt4180226
USR-3393,MOV-0059,5,1687334441,A Shadow,Animation|Romance,1976,heartwarming,tt7317640
USR-1688,MOV-0193,1.5,1762291693,Silent Storm,Thriller|Horror|Crime,2020,heartwarming,tt8671382
USR-107,MOV-0147,4.5,1599832960,Return of the Bridge,Action,1977,masterpiece,tt3943507
USR-4477,MOV-0169,3.5,1631577744,Midnight Frontier,Sci-Fi|Romance,2009,inspiring,tt5282834
USR-4315,MOV-0053,0.5,1678653111,The Tower,Horror|Romance,1975,visually stunning,tt2029197
USR-3690,MOV-0010,1,1763724930,A Flame,Drama|Crime|Documentary,2017,overrated,tt4843861
USR-4957,MOV-0031,2.5,1666371109,Crimson Bridge,Western|Animation,1987,classic,tt9188839
USR-2542,MOV-0182,2,1706334459,Lost Knight,Animation|Mystery,1985,overrated,tt7210396
USR-1381,MOV-0128,2.5,1677174681,Silent Journey,Musical|Mystery,2020,classic,tt1757181
USR-3391,MOV-0122,1.5,1602117978,Rise of Kingdom,Action|Mystery,1972,dark,tt1474602
USR-296,MOV-0095,1,1679268993,Last Legend,Mystery|Adventure,2000,boring,tt3740889
USR-608,MOV-0160,3.5,1604101362,Lost Horizon,Western,2005,thought-provoking,tt5681437
USR-3907,MOV-0082,4,1684558763,Secret Ocean,Comedy|Western|Sci-Fi,2012,intense,tt1709040
USR-173,MOV-0186,4,1743238195,Lost Shadow,Action,2010,overrated,tt2830751
USR-4588,MOV-0140,3.5,1681750496,Eternal Journey,Fantasy,1999,must-see,tt7609001
USR-2678,MOV-0121,4.5,1700538003,Dark Dream,Sci-Fi,1971,masterpiece,tt7308342
USR-1594,MOV-0014,5,1729052276,Last Kingdom,Thriller|Mystery|Romance,2025,funny,tt5314153
USR-599,MOV-0057,1,1622122338,A Kingdom,Thriller|Horror,1995,intense,tt9077070
USR-551,MOV-0196,4.5,1761730885,Secret Storm,Fantasy|Horror,1987,inspiring,tt1123983
USR-4106,MOV-0202,1.5,1701735238,Silent Horizon,Fantasy|Western,2006,thought-provoking,tt1820221
USR-2559,MOV-0164,3,1739766097,A Odyssey,Romance|Drama,2005,overrated,tt5458477
USR-1824,MOV-0047,5,1609194473,Eternal Phoenix,Comedy,1977,masterpiece,tt7276527
USR-2036,MOV-0204,5,1664590112,Silver Ocean,Thriller|Adventure|Crime,1972,funny,tt4067090
USR-22,MOV-0161,0.5,1735962618,Midnight Flame,Adventure|Animation|Fantasy,1978,visually stunning,tt9440121
USR-854,MOV-0152,5,1708763232,The Flame,Animation,1976,overrated,tt1668520
USR-4161,MOV-0179,5,1634603338,Lost Phoenix,Sci-Fi,1995,heartwarming,tt3036662
USR-2680,MOV-0136,3.5,1612477840,Rise of Tower,Thriller|Romance,2006,visually stunning,tt1017690
USR-2063,MOV-0096,2.5,1700120216,Iron Odyssey,Animation|Horror,2004,masterpiece,tt9681842
USR-496,MOV-0117,5,1711730664,Crimson Legend,Fantasy|Comedy|Crime,1978,inspiring,tt1738866
USR-162,MOV-0004,1.5,1628451935,Silver Tower,Comedy|Musical|Sci-Fi,1974,masterpiece,tt1377542
USR-178,MOV-0199,2.5,1719970176,Silent Legend,Sci-Fi|Drama|Action,1970,visually stunning,tt4425247
USR-3125,MOV-0043,3,1729028330,Golden Knight,Sci-Fi|Adventure,1978,underrated,tt9136653
USR-1936,MOV-0026,1,1700566713,Return of the Kingdom,Western|Comedy|Documentary,2002,boring,tt5081993
USR-468,MOV-0090,1,1599585031,Crimson Frontier,Fantasy|Crime,2018,overrated,tt8557466
USR-3511,MOV-0015,3,1580517945,Return of the Odyssey,Adventure,2005,slow,tt1054619
USR-2058,MOV-0183,1.5,1760856432,Golden Kingdom,Western|Horror,1986,thought-provoking,tt6233842
USR-1254,MOV-0119,2,1616400964,Lost Dream,Thriller|Animation,1982,dark,tt6889640
USR-3763,MOV-0024,4,1747397844,Golden Phoenix,Drama|Horror,1989,intense,tt7252317
USR-3805,MOV-0021,3,1656820202,The Phoenix,Animation,1989,heartwarming,tt3549263
USR-3140,MOV-0007,5,1589025560,Iron Knight,Fantasy|Comedy|Drama,1999,slow,tt9890973
USR-4497,MOV-0015,3.5,1752844837,Return of the Odyssey,Adventure,2005,masterpiece,tt1054619
USR-2201,MOV-0055,3.5,1651940542,Rise of Legend,Horror|Sci-Fi|Documentary,1997,must-see,tt7034352
USR-3658,MOV-0084,5,1654582764,Iron Storm,Sci-Fi,2002,underrated,tt3678392
USR-4656,MOV-0085,4,1763830576,Last Ocean,Adventure|Horror,2003,rewatchable,tt8717518
USR-3677,MOV-0135,1.5,1657309809,Eternal Flame,Crime|Thriller,1985,visually stunning,tt2888135
USR-2178,MOV-0118,3,1693578932,Secret Frontier,Action,1975,rewatchable,tt8463619
USR-3369,MOV-0188,3.5,1700453405,A Dream,Mystery|Comedy,1992,dark,tt4161708
USR-4221,MOV-0026,2.5,1695854921,Return of the Kingdom,Western|Comedy|Documentary,2002,funny,tt5081993
USR-4843,MOV-0136,5,1749064177,Rise of Tower,Thriller|Romance,2006,boring,tt1017690
USR-400,MOV-0129,3,1687370608,Return of the Ocean,Sci-Fi,1977,visually stunning,tt8738660
USR-2525,MOV-0221,3.5,1578363864,Dark Kingdom,Western|Romance|Crime,1974,overrated,tt3885711
USR-307,MOV-0140,4.5,1635611664,Eternal Journey,Fantasy,1999,dark,tt7609001
USR-683,MOV-0118,1.5,1749466840,Secret Frontier,Action,1975,must-see,tt8463619
USR-2949,MOV-0146,4,1595057754,Return of the Tower,Crime|Horror|Thriller,2025,overrated,tt6603272
USR-1877,MOV-0131,1,1614725287,Crimson Ocean,Crime|Animation|Comedy,2019,visually stunning,tt7035237
USR-3159,MOV-0040,1.5,1712948958,A Knight,Comedy|Horror|Western,2004,rewatchable,tt1304440
USR-672,MOV-0182,4.5,1699196943,Lost Knight,Animation|Mystery,1985,inspiring,tt7210396
USR-2177,MOV-0182,2.5,1608566910,Lost Knight,Animation|Mystery,1985,funny,tt7210396
USR-4219,MOV-0211,4,1675598869,Return of the Phoenix,Fantasy,1984,funny,tt5140873
USR-2998,MOV-0098,2.5,1592279773,Silent Phoenix,Sci-Fi,2001,slow,tt4079930
USR-4126,MOV-0158,1.5,1712605328,Eternal Shadow,Mystery|Comedy,2010,heartwarming,tt4166921
USR-3561,MOV-0007,3,1650847558,Iron Knight,Fantasy|Comedy|Drama,1999,inspiring,tt9890973
USR-3690,MOV-0169,1.5,1725263913,Midnight Frontier,Sci-Fi|Romance,2009,rewatchable,tt5282834
USR-2533,MOV-0162,4.5,1619165240,Crimson Dream,Drama|Mystery|Crime,1977,classic,tt8755671
USR-13,MOV-0018,5,1722879246,Secret Odyssey,Mystery|Romance,2004,heartwarming,tt2642733
USR-1911,MOV-0003,0.5,1637932431,Secret Shadow,Horror|Comedy|Mystery,1984,rewatchable,tt5329012
USR-3074,MOV-0211,5,1719266329,Return of the Phoenix,Fantasy,1984,visually stunning,tt5140873
USR-136,MOV-0069,0.5,1732812763,Return of the Journey,Drama|Western|Romance,1981,must-see,tt4207599
USR-2218,MOV-0216,5,1711991700,Return of the Knight,Documentary,1978,visually stunning,tt1178022
USR-3927,MOV-0058,3,1758331849,Rise of Shadow,Documentary|Drama,1976,classic,tt5570301
USR-3074,MOV-0152,1,1593641032,The Flame,Animation,1976,must-see,tt1668520
USR-3262,MOV-0158,0.5,1715752576,Eternal Shadow,Mystery|Comedy,2010,boring,tt4166921
USR-4321,MOV-0161,3,1723985384,Midnight Flame,Adventure|Animation|Fantasy,1978,underrated,tt9440121
USR-380,MOV-0169,1,1613911060,Midnight Frontier,Sci-Fi|Romance,2009,intense,tt5282834
USR-2793,MOV-0002,2.5,1609540482,Silver Shadow,Horror,1997,boring,tt5146704
USR-2004,MOV-0126,2.5,1589160959,Midnight Horizon,Animation,1984,boring,tt4967808
