order_id,order_date,customer_id,product_name,num_items,order_value_usd,shipping_cost,is_returning_customer,product_tags,country,promo_code,payment_method,delivery_status
ECO-21531,2025-03-11,CUST-6749,Mechanical Keyboard,2,109.68,0.0,True,office|ergonomic,IN,,Google Pay,Cancelled
ECO-21532,2024-04-08,CUST-3535,Mechanical Keyboard,2,262.24,0.0,False,ergonomic|electronics,NL,WELCOME15,Debit Card,Delivered
ECO-21533,2024-10-26,CUST-3928,Phone Stand,4,452.09,0.0,True,office|gadgets|electronics,NO,SAVE10,PayPal,Processing
ECO-21534,2024-04-03,CUST-9201,Portable SSD,3,426.92,0.0,True,tech|accessories,IE,,PayPal,Delivered
ECO-21535,2024-11-12,CUST-2896,Laptop Sleeve,8,331.27,0.0,False,productivity|accessories,IT,WELCOME15,Debit Card,Delivered
ECO-21536,2025-04-17,CUST-1494,Bluetooth Adapter,2,108.28,0.0,True,gadgets|ergonomic|accessories,SG,,Debit Card,Delivered
ECO-21537,2025-02-03,CUST-9709,Smart Plug,1,88.7,0.0,False,office|ergonomic,JP,WELCOME15,Google Pay,Returned
ECO-21538,2023-12-21,CUST-3465,Screen Cleaner,6,531.51,0.0,True,productivity|tech,UK,FLASH20,PayPal,Processing
ECO-21539,2024-12-09,CUST-8906,Ring Light,2,122.54,0.0,False,gadgets|tech|home,JP,SUMMER25,Google Pay,Shipped
ECO-21540,2024-11-16,CUST-3828,Bluetooth Adapter,4,77.47,0.0,True,home|productivity,ES,HOLIDAY30,Credit Card,Delivered
ECO-21541,2025-10-05,CUST-2834,Ergonomic Chair,7,743.96,0.0,False,office|electronics,IN,FLASH20,Credit Card,Processing
ECO-21542,2023-11-01,CUST-5067,Webcam,7,824.62,0.0,True,home,KR,,Google Pay,Delivered
ECO-21543,2023-01-05,CUST-2771,Desk Lamp,2,95.54,0.0,False,home,UK,HOLIDAY30,Google Pay,Shipped
ECO-21544,2024-05-19,CUST-5948,Desk Pad,8,940.22,0.0,True,productivity,NZ,,Apple Pay,Delivered
ECO-21545,2023-01-17,CUST-1296,Mouse Pad,1,82.97,0.0,True,tech|home,DE,SAVE10,Credit Card,Delivered
ECO-21546,2024-03-19,CUST-1412,Mouse Pad,5,548.68,0.0,True,office|gadgets|productivity,UK,WELCOME15,Apple Pay,Delivered
ECO-21547,2024-11-29,CUST-1623,Desk Lamp,7,864.15,0.0,True,office,DE,FLASH20,Apple Pay,Shipped
ECO-21548,2025-05-06,CUST-2230,Desk Lamp,1,134.56,0.0,False,ergonomic|productivity,SE,SAVE10,PayPal,Delivered
ECO-21549,2023-11-02,CUST-4115,Screen Cleaner,6,535.42,0.0,True,ergonomic,IN,HOLIDAY30,Google Pay,Shipped
ECO-21550,2024-10-19,CUST-7369,Wireless Mouse,2,257.23,0.0,True,electronics,BR,,Debit Card,Returned
ECO-21551,2025-01-26,CUST-6799,Smart Plug,7,1019.25,0.0,True,productivity|accessories,SG,HOLIDAY30,Credit Card,Delivered
ECO-21552,2023-02-16,CUST-6658,Mechanical Keyboard,5,735.98,0.0,False,productivity,MX,,Apple Pay,Shipped
ECO-21553,2024-12-21,CUST-3362,Ring Light,1,83.97,0.0,False,accessories,FR,,Credit Card,Cancelled
ECO-21554,2023-10-30,CUST-9015,Screen Cleaner,5,675.34,0.0,False,accessories,SE,,PayPal,Processing
ECO-21555,2025-01-13,CUST-9914,Screen Cleaner,8,361.45,0.0,True,tech|gadgets|accessories,NZ,,Google Pay,Delivered
ECO-21556,2024-10-01,CUST-7045,Phone Stand,1,82.53,0.0,False,ergonomic,NZ,HOLIDAY30,Debit Card,Delivered
ECO-21557,2023-12-19,CUST-7240,Microphone,1,70.67,4.56,True,gadgets,DK,FLASH20,PayPal,Cancelled
ECO-21558,2025-06-11,CUST-7788,Desk Pad,3,88.32,0.0,True,accessories,SG,WELCOME15,PayPal,Shipped
ECO-21559,2023-09-09,CUST-6642,Mouse Pad,4,383.29,0.0,False,tech|office|productivity,NZ,,Credit Card,Cancelled
ECO-21560,2025-10-15,CUST-1438,Portable SSD,2,209.82,0.0,True,home|accessories|tech,FR,FLASH20,Google Pay,Shipped
ECO-21561,2024-07-01,CUST-6976,Ergonomic Chair,8,330.0,0.0,False,home,BR,,Credit Card,Delivered
ECO-21562,2024-01-17,CUST-3026,LED Strip,4,452.14,0.0,False,productivity|electronics|home,UK,FLASH20,Apple Pay,Cancelled
ECO-21563,2024-06-10,CUST-3224,Mechanical Keyboard,8,619.92,0.0,True,tech,MX,,Google Pay,Delivered
ECO-21564,2025-11-09,CUST-8672,Desk Pad,5,222.83,0.0,True,tech|productivity,CA,HOLIDAY30,Apple Pay,Cancelled
ECO-21565,2025-09-01,CUST-4086,Cable Organizer,6,601.25,0.0,True,gadgets,JP,,Google Pay,Delivered
ECO-21566,2023-10-02,CUST-9069,Smart Plug,5,139.7,0.0,False,ergonomic,KR,SAVE10,Debit Card,Cancelled
ECO-21567,2024-11-25,CUST-9538,LED Strip,1,33.08,1.31,False,office,DE,SAVE10,Google Pay,Shipped
ECO-21568,2025-06-03,CUST-9703,Laptop Sleeve,1,41.82,2.68,False,ergonomic|home|productivity,MX,,Credit Card,Shipped
ECO-21569,2025-08-04,CUST-5040,Headphone Hook,6,816.18,0.0,False,ergonomic|tech,NL,,Google Pay,Delivered
ECO-21570,2025-12-13,CUST-1894,Webcam,6,262.73,0.0,False,productivity|tech,SE,SUMMER25,Google Pay,Shipped
ECO-21571,2025-04-22,CUST-9607,Monitor Stand,8,802.23,0.0,False,productivity,CA,,Google Pay,Processing
ECO-21572,2024-08-18,CUST-3212,Monitor Stand,6,881.64,0.0,True,gadgets|ergonomic|electronics,AU,,Debit Card,Delivered
ECO-21573,2023-06-28,CUST-9099,Smart Plug,5,372.44,0.0,False,productivity,JP,HOLIDAY30,Google Pay,Returned
ECO-21574,2024-12-24,CUST-9084,Bluetooth Adapter,5,586.05,0.0,True,ergonomic|home|gadgets,FR,,Credit Card,Delivered
ECO-21575,2023-09-10,CUST-2596,Phone Stand,1,120.46,0.0,True,productivity|gadgets|electronics,DK,,Apple Pay,Delivered
ECO-21576,2024-10-16,CUST-6297,Ring Light,2,110.11,0.0,False,home,NO,,Google Pay,Returned
ECO-21577,2025-06-30,CUST-1229,LED Strip,2,197.09,0.0,True,home,IT,HOLIDAY30,Apple Pay,Delivered
ECO-21578,2024-07-12,CUST-8926,Cable Organizer,3,306.76,0.0,False,gadgets|ergonomic,FR,SAVE10,Google Pay,Delivered
ECO-21579,2023-04-02,CUST-3036,Ring Light,6,156.57,0.0,False,gadgets,CA,,PayPal,Shipped
ECO-21580,2024-02-26,CUST-8078,Bluetooth Adapter,4,223.43,0.0,False,ergonomic|gadgets|electronics,SG,SUMMER25,PayPal,Shipped
ECO-21581,2023-09-24,CUST-6485,Desk Pad,7,853.18,0.0,False,tech|office,CA,,Debit Card,Cancelled
ECO-21582,2023-07-08,CUST-2229,Desk Lamp,5,50.71,5.69,True,office|gadgets,NO,,Apple Pay,Shipped
ECO-21583,2025-03-18,CUST-7755,Microphone,7,939.64,0.0,False,home|electronics|office,CA,SUMMER25,Credit Card,Delivered
ECO-21584,2024-08-16,CUST-7933,LED Strip,4,246.22,0.0,True,tech|office|productivity,IT,,Apple Pay,Processing
ECO-21585,2023-10-23,CUST-8298,Screen Cleaner,6,333.78,0.0,False,gadgets,US,SUMMER25,Google Pay,Delivered
ECO-21586,2023-04-24,CUST-4669,Microphone,8,276.96,0.0,False,productivity|accessories,SE,,PayPal,Returned
ECO-21587,2023-06-30,CUST-4352,Screen Cleaner,5,476.58,0.0,True,productivity,AU,SUMMER25,Debit Card,Returned
ECO-21588,2024-09-02,CUST-1626,Ring Light,5,206.08,0.0,False,gadgets,NL,FLASH20,PayPal,Delivered
ECO-21589,2023-05-07,CUST-3377,USB Hub,7,266.83,0.0,True,office|electronics,IN,,Apple Pay,Cancelled
ECO-21590,2023-04-24,CUST-9215,USB Hub,5,637.49,0.0,True,gadgets,JP,SUMMER25,PayPal,Returned
ECO-21591,2025-01-17,CUST-3673,Microphone,3,232.75,0.0,False,productivity|electronics|ergonomic,SG,,Debit Card,Processing
ECO-21592,2024-09-02,CUST-3984,Ring Light,1,76.39,0.0,False,office|accessories|productivity,IE,,Apple Pay,Delivered
ECO-21593,2023-04-12,CUST-4553,USB Hub,3,271.03,0.0,True,productivity,NZ,,Apple Pay,Shipped
ECO-21594,2025-05-11,CUST-9929,Desk Pad,1,31.92,1.67,False,gadgets,SG,SUMMER25,Credit Card,Delivered
ECO-21595,2023-05-19,CUST-7134,Monitor Stand,5,170.95,0.0,False,office|electronics,SE,WELCOME15,Debit Card,Delivered
ECO-21596,2023-11-14,CUST-6923,Webcam,4,427.92,0.0,False,ergonomic|gadgets|tech,SE,,Credit Card,Delivered
ECO-21597,2023-10-30,CUST-4650,Laptop Sleeve,3,285.51,0.0,False,ergonomic,NZ,SUMMER25,Credit Card,Processing
ECO-21598,2024-02-02,CUST-7716,Cable Organizer,6,734.38,0.0,False,productivity,NZ,SAVE10,Apple Pay,Shipped
ECO-21599,2025-04-24,CUST-6258,Mechanical Keyboard,5,523.12,0.0,False,accessories|home|office,DE,,Credit Card,Processing
ECO-21600,2023-04-11,CUST-8867,Mouse Pad,1,140.85,0.0,False,home|productivity|accessories,US,WELCOME15,Google Pay,Delivered
ECO-21601,2023-01-25,CUST-2783,Wireless Mouse,6,505.02,0.0,False,ergonomic|productivity,IN,SAVE10,Apple Pay,Returned
ECO-21602,2023-06-12,CUST-9979,Portable SSD,4,290.06,0.0,False,productivity,MX,FLASH20,Debit Card,Delivered
ECO-21603,2024-03-25,CUST-8277,Bluetooth Adapter,4,208.2,0.0,False,productivity|office|ergonomic,SG,,PayPal,Returned
ECO-21604,2023-12-15,CUST-2216,Headphone Hook,2,192.52,0.0,True,electronics,SG,SAVE10,PayPal,Cancelled
ECO-21605,2024-05-16,CUST-1823,Mouse Pad,5,740.86,0.0,True,home,US,WELCOME15,Credit Card,Shipped
ECO-21606,2025-08-27,CUST-1432,Microphone,3,345.65,0.0,False,productivity|office|home,CA,SAVE10,Debit Card,Cancelled
ECO-21607,2025-07-12,CUST-7712,Screen Cleaner,4,586.84,0.0,True,gadgets|home|tech,DK,HOLIDAY30,Credit Card,Cancelled
ECO-21608,2024-09-02,CUST-4798,Screen Cleaner,8,1174.22,0.0,False,electronics|home,KR,HOLIDAY30,Google Pay,Processing
ECO-21609,2025-12-09,CUST-9289,Microphone,8,982.99,0.0,False,gadgets|electronics|tech,BR,,Google Pay,Shipped
ECO-21610,2024-06-21,CUST-7394,Monitor Stand,5,720.67,0.0,False,gadgets,AU,WELCOME15,Apple Pay,Shipped
ECO-21611,2025-09-04,CUST-4883,Bluetooth Adapter,8,621.38,0.0,True,accessories,BR,HOLIDAY30,Debit Card,Cancelled
ECO-21612,2025-06-29,CUST-2191,Microphone,6,382.13,0.0,True,ergonomic|accessories|productivity,SG,HOLIDAY30,PayPal,Delivered
ECO-21613,2024-01-19,CUST-1466,Mechanical Keyboard,1,99.5,0.0,False,tech|accessories|productivity,IT,,Apple Pay,Delivered
ECO-21614,2025-02-16,CUST-5659,Mechanical Keyboard,6,522.44,0.0,False,office|home|ergonomic,IN,SAVE10,PayPal,Shipped
ECO-21615,2025-04-17,CUST-8689,USB Hub,3,391.09,0.0,True,electronics,BR,,Apple Pay,Processing
ECO-21616,2024-04-29,CUST-4190,Headphone Hook,4,248.24,0.0,False,tech|home,NL,,Google Pay,Delivered
ECO-21617,2023-09-03,CUST-9607,Smart Plug,7,967.9,0.0,False,gadgets|ergonomic|electronics,NZ,HOLIDAY30,PayPal,Cancelled
ECO-21618,2024-01-25,CUST-7961,Laptop Sleeve,8,1034.17,0.0,True,ergonomic|electronics|office,NO,HOLIDAY30,PayPal,Returned
ECO-21619,2025-02-27,CUST-9184,Ring Light,7,96.68,0.0,False,gadgets|accessories|tech,UK,SAVE10,Debit Card,Processing
ECO-21620,2023-04-05,CUST-7549,Desk Lamp,8,868.77,0.0,True,office|tech|electronics,DK,,PayPal,Delivered
ECO-21621,2025-04-08,CUST-9467,Desk Lamp,6,184.08,0.0,False,productivity|office,US,WELCOME15,Google Pay,Shipped
ECO-21622,2023-06-10,CUST-2983,Monitor Stand,6,417.3,0.0,False,gadgets|office,NO,HOLIDAY30,Apple Pay,Delivered
ECO-21623,2024-07-23,CUST-8542,Mechanical Keyboard,6,525.04,0.0,False,ergonomic,ES,WELCOME15,PayPal,Delivered
ECO-21624,2025-01-16,CUST-6549,Microphone,4,455.33,0.0,False,productivity,NZ,,Google Pay,Processing
ECO-21625,2023-03-10,CUST-1393,Headphone Hook,8,909.65,0.0,True,tech,SE,FLASH20,Apple Pay,Delivered
ECO-21626,2023-05-13,CUST-6203,Screen Cleaner,3,254.59,0.0,True,ergonomic|productivity|tech,AU,SUMMER25,Google Pay,Processing
ECO-21627,2024-04-04,CUST-3549,USB Hub,8,717.46,0.0,False,accessories|ergonomic|tech,BR,SUMMER25,Credit Card,Cancelled
ECO-21628,2024-05-09,CUST-7981,Ergonomic Chair,1,131.91,0.0,True,gadgets|home|office,UK,FLASH20,Google Pay,Shipped
ECO-21629,2025-10-24,CUST-7964,LED Strip,4,587.56,0.0,True,ergonomic|office,JP,HOLIDAY30,Apple Pay,Returned
ECO-21630,2024-11-19,CUST-7538,Smart Plug,7,115.01,0.0,False,gadgets|home,IT,SUMMER25,PayPal,Processing
ECO-21631,2024-08-18,CUST-6217,Bluetooth Adapter,2,247.05,0.0,False,accessories|ergonomic|tech,MX,,PayPal,Processing
ECO-21632,2025-12-27,CUST-6245,Mouse Pad,2,27.22,2.14,False,electronics,ES,SUMMER25,Google Pay,Shipped
ECO-21633,2025-01-06,CUST-1761,LED Strip,8,784.8,0.0,True,home,DE,,Debit Card,Delivered
ECO-21634,2025-01-27,CUST-5963,Ring Light,1,120.49,0.0,True,productivity,NL,,Google Pay,Delivered
ECO-21635,2025-05-26,CUST-7265,Portable SSD,2,44.08,3.84,True,home,US,SAVE10,Apple Pay,Processing
ECO-21636,2023-04-03,CUST-6500,Desk Pad,1,15.8,1.65,False,accessories,FR,SUMMER25,Credit Card,Returned
ECO-21637,2023-03-18,CUST-6042,Microphone,7,373.97,0.0,True,productivity|gadgets,IT,HOLIDAY30,Credit Card,Delivered
ECO-21638,2025-03-17,CUST-7610,Cable Organizer,4,354.96,0.0,False,accessories,MX,WELCOME15,Debit Card,Delivered
ECO-21639,2025-09-19,CUST-4619,Laptop Sleeve,1,83.36,0.0,False,home,AU,SAVE10,Debit Card,Returned
ECO-21640,2025-04-02,CUST-1577,Mechanical Keyboard,4,415.87,0.0,True,gadgets|office,NO,HOLIDAY30,Credit Card,Shipped
ECO-21641,2025-05-04,CUST-6180,USB Hub,8,787.8,0.0,False,productivity,DE,SUMMER25,Credit Card,Cancelled
ECO-21642,2024-03-07,CUST-1227,Ring Light,2,159.39,0.0,True,productivity|home,IE,,PayPal,Delivered
ECO-21643,2024-04-15,CUST-2779,Desk Lamp,5,315.81,0.0,True,tech|ergonomic,NL,SAVE10,Debit Card,Shipped
ECO-21644,2025-04-17,CUST-7057,Bluetooth Adapter,7,1045.42,0.0,True,accessories,IT,,Apple Pay,Delivered
ECO-21645,2023-09-18,CUST-9201,Bluetooth Adapter,8,530.73,0.0,False,accessories,NO,WELCOME15,Apple Pay,Shipped
ECO-21646,2025-09-27,CUST-1981,Ring Light,5,304.7,0.0,False,ergonomic,BR,,Credit Card,Processing
ECO-21647,2025-10-12,CUST-1603,Phone Stand,2,281.19,0.0,True,office|accessories,IN,SUMMER25,Credit Card,Returned
ECO-21648,2024-11-12,CUST-5300,USB Hub,1,128.74,0.0,False,productivity,IN,SAVE10,Debit Card,Delivered
ECO-21649,2025-04-28,CUST-7047,Phone Stand,5,559.88,0.0,True,office|productivity|ergonomic,KR,HOLIDAY30,Credit Card,Shipped
ECO-21650,2025-11-02,CUST-3212,Wireless Mouse,8,1007.91,0.0,True,electronics|ergonomic|office,DK,FLASH20,Debit Card,Delivered
ECO-21651,2024-10-01,CUST-7830,Wireless Mouse,3,373.04,0.0,False,office|accessories,SE,SAVE10,Debit Card,Delivered
ECO-21652,2023-12-15,CUST-4118,Headphone Hook,7,749.92,0.0,True,accessories|ergonomic,IT,WELCOME15,Apple Pay,Delivered
ECO-21653,2024-02-09,CUST-8049,Webcam,3,373.25,0.0,True,home,DE,WELCOME15,Debit Card,Delivered
ECO-21654,2023-01-19,CUST-3171,Headphone Hook,6,289.46,0.0,True,gadgets|tech,IT,FLASH20,Google Pay,Delivered
ECO-21655,2025-11-11,CUST-9611,Desk Lamp,5,503.06,0.0,True,accessories|electronics,CA,,Apple Pay,Delivered
ECO-21656,2024-02-25,CUST-4471,Smart Plug,5,72.83,6.54,True,electronics|office|ergonomic,SG,,Apple Pay,Delivered
ECO-21657,2024-05-14,CUST-3054,Bluetooth Adapter,3,398.93,0.0,False,productivity|electronics|accessories,SE,WELCOME15,Google Pay,Delivered
ECO-21658,2024-08-22,CUST-8312,Bluetooth Adapter,7,596.68,0.0,False,accessories|home|ergonomic,IN,,Credit Card,Delivered
ECO-21659,2025-05-04,CUST-9108,Desk Lamp,8,468.17,0.0,False,home|gadgets,DK,,Debit Card,Delivered
ECO-21660,2025-04-08,CUST-9214,Ergonomic Chair,7,949.61,0.0,True,electronics,CA,FLASH20,Credit Card,Delivered
ECO-21661,2023-08-08,CUST-1242,Mouse Pad,8,584.21,0.0,True,tech|office,IE,HOLIDAY30,PayPal,Delivered
ECO-21662,2024-02-13,CUST-2570,LED Strip,2,203.17,0.0,True,productivity,NL,SAVE10,Google Pay,Delivered
ECO-21663,2023-11-19,CUST-9810,Mechanical Keyboard,4,277.09,0.0,True,electronics|home|productivity,DK,WELCOME15,PayPal,Delivered
ECO-21664,2023-08-14,CUST-4948,Ring Light,6,291.87,0.0,False,office|accessories|electronics,BR,SAVE10,Credit Card,Processing
ECO-21665,2023-06-22,CUST-7984,Wireless Mouse,1,104.33,0.0,False,electronics,NL,WELCOME15,Credit Card,Shipped
ECO-21666,2025-03-24,CUST-7723,Desk Lamp,1,143.08,0.0,True,ergonomic|home,DK,,PayPal,Processing
ECO-21667,2023-08-03,CUST-7983,USB Hub,3,394.91,0.0,True,tech|electronics,FR,,Credit Card,Shipped
ECO-21668,2023-03-09,CUST-8865,Microphone,2,110.46,0.0,False,tech|electronics|office,DK,HOLIDAY30,Credit Card,Delivered
ECO-21669,2025-09-05,CUST-7924,LED Strip,6,214.51,0.0,False,gadgets|tech,IE,,Apple Pay,Delivered
ECO-21670,2025-03-12,CUST-1687,Bluetooth Adapter,3,77.76,0.0,True,electronics|tech,NZ,SUMMER25,Credit Card,Shipped
ECO-21671,2024-02-09,CUST-3540,Wireless Mouse,1,37.3,1.15,True,productivity|office,NL,,Apple Pay,Delivered
ECO-21672,2023-12-30,CUST-9415,Mouse Pad,5,394.71,0.0,False,accessories|tech|office,AU,SUMMER25,PayPal,Delivered
ECO-21673,2024-11-07,CUST-4394,Desk Lamp,3,94.12,0.0,True,ergonomic|gadgets|productivity,AU,WELCOME15,Debit Card,Delivered
ECO-21674,2023-08-18,CUST-5076,Desk Pad,5,464.86,0.0,False,gadgets|accessories,BR,,Google Pay,Returned
ECO-21675,2024-09-29,CUST-8446,Desk Pad,6,564.13,0.0,True,ergonomic,NO,,Debit Card,Returned
ECO-21676,2024-03-19,CUST-9572,Laptop Sleeve,7,472.87,0.0,False,gadgets|ergonomic,IT,,Debit Card,Processing
ECO-21677,2024-05-14,CUST-1223,Smart Plug,8,484.17,0.0,False,tech,JP,,Apple Pay,Delivered
ECO-21678,2023-07-14,CUST-6940,Ring Light,2,242.21,0.0,True,electronics|office,BR,,Debit Card,Returned
ECO-21679,2025-05-11,CUST-6118,Screen Cleaner,5,62.87,2.16,True,electronics,JP,WELCOME15,PayPal,Delivered
ECO-21680,2025-06-09,CUST-7278,Mechanical Keyboard,3,444.21,0.0,True,productivity,IN,,Apple Pay,Returned
ECO-21681,2024-04-09,CUST-2548,Cable Organizer,4,105.5,0.0,True,accessories|office|tech,US,,Apple Pay,Delivered
ECO-21682,2025-07-08,CUST-5834,Mouse Pad,2,188.58,0.0,False,home|tech|accessories,DE,WELCOME15,Credit Card,Delivered
ECO-21683,2023-01-24,CUST-6451,Portable SSD,1,127.81,0.0,False,gadgets,AU,FLASH20,PayPal,Processing
ECO-21684,2025-01-25,CUST-8081,Laptop Sleeve,2,152.12,0.0,False,home,DE,,Credit Card,Delivered
ECO-21685,2024-01-16,CUST-2602,Mechanical Keyboard,7,539.36,0.0,False,gadgets|ergonomic,SE,,PayPal,Shipped
ECO-21686,2023-12-10,CUST-8303,Bluetooth Adapter,4,245.15,0.0,False,office|gadgets,MX,,Debit Card,Cancelled
ECO-21687,2023-06-25,CUST-3476,Webcam,8,457.59,0.0,False,ergonomic|gadgets|productivity,IT,,Apple Pay,Delivered
ECO-21688,2024-10-08,CUST-9562,Microphone,8,1137.14,0.0,True,electronics|tech,SG,,Debit Card,Delivered
ECO-21689,2023-07-11,CUST-5310,USB Hub,2,92.26,0.0,True,home|accessories,MX,FLASH20,Apple Pay,Delivered
ECO-21690,2023-06-02,CUST-8699,Phone Stand,4,288.45,0.0,True,tech|gadgets|electronics,NL,WELCOME15,Debit Card,Processing
ECO-21691,2023-04-20,CUST-1080,Ergonomic Chair,6,459.49,0.0,False,office,CA,SUMMER25,Apple Pay,Delivered
ECO-21692,2025-08-03,CUST-1602,USB Hub,1,64.17,3.12,True,accessories|electronics|office,IE,,Credit Card,Delivered
ECO-21693,2025-07-20,CUST-6208,Smart Plug,3,42.44,2.21,False,productivity|accessories,US,,Credit Card,Delivered
ECO-21694,2024-10-11,CUST-7534,Mechanical Keyboard,5,649.05,0.0,False,accessories|productivity|ergonomic,CA,,Apple Pay,Shipped
ECO-21695,2024-02-26,CUST-3826,Cable Organizer,5,583.61,0.0,True,home,SG,WELCOME15,Debit Card,Returned
ECO-21696,2025-06-12,CUST-9653,Webcam,3,145.4,0.0,True,tech,SE,SAVE10,PayPal,Delivered
ECO-21697,2023-06-12,CUST-5287,Screen Cleaner,7,972.15,0.0,True,gadgets,DE,WELCOME15,Google Pay,Delivered
ECO-21698,2024-05-02,CUST-7923,Screen Cleaner,5,693.54,0.0,False,office,SG,SAVE10,Apple Pay,Shipped
ECO-21699,2024-10-27,CUST-4827,USB Hub,4,466.3,0.0,False,gadgets|tech,SE,,Debit Card,Shipped
ECO-21700,2023-07-31,CUST-4492,Smart Plug,2,213.49,0.0,True,home,SE,,Credit Card,Delivered
ECO-21701,2025-10-13,CUST-9774,Portable SSD,1,99.46,0.0,False,productivity|tech,DE,HOLIDAY30,Google Pay,Delivered
ECO-21702,2023-01-29,CUST-6287,Phone Stand,5,124.53,0.0,False,home|productivity,SG,,PayPal,Shipped
ECO-21703,2024-04-01,CUST-8680,Laptop Sleeve,6,888.01,0.0,False,ergonomic|tech|productivity,SE,HOLIDAY30,Debit Card,Delivered
ECO-21704,2025-01-13,CUST-8924,Mouse Pad,4,82.84,0.0,True,tech|productivity,NO,,Apple Pay,Delivered
ECO-21705,2023-06-19,CUST-7518,Desk Pad,2,165.14,0.0,False,tech|gadgets,DK,WELCOME15,PayPal,Delivered
ECO-21706,2024-11-01,CUST-6736,Smart Plug,6,87.31,0.0,True,office|home|accessories,KR,,Apple Pay,Returned
ECO-21707,2025-10-31,CUST-3816,Cable Organizer,1,65.54,3.18,True,office|tech,DK,WELCOME15,Debit Card,Delivered
ECO-21708,2025-02-19,CUST-9401,Microphone,3,340.66,0.0,True,tech|electronics|home,JP,,Credit Card,Delivered
ECO-21709,2023-08-30,CUST-6443,Microphone,8,1128.94,0.0,True,accessories|productivity|office,JP,,Credit Card,Delivered
ECO-21710,2024-11-05,CUST-3244,Headphone Hook,7,546.32,0.0,True,electronics|home|accessories,SE,,Apple Pay,Delivered
ECO-21711,2025-08-01,CUST-5279,Monitor Stand,2,288.23,0.0,True,accessories|electronics,SG,,PayPal,Delivered
ECO-21712,2024-10-08,CUST-9029,Phone Stand,8,340.43,0.0,True,home,FR,,Google Pay,Shipped
ECO-21713,2024-01-15,CUST-8883,Phone Stand,1,71.5,3.68,True,ergonomic|tech,DK,SAVE10,PayPal,Processing
ECO-21714,2023-04-14,CUST-3227,Mouse Pad,6,896.95,0.0,True,tech|productivity|home,IT,WELCOME15,Google Pay,Cancelled
ECO-21715,2025-10-09,CUST-3984,Smart Plug,4,261.41,0.0,True,gadgets|electronics,FR,,Google Pay,Delivered
ECO-21716,2025-05-14,CUST-4921,Mouse Pad,2,55.74,2.42,True,office,BR,,Credit Card,Delivered
ECO-21717,2023-03-02,CUST-7110,Mechanical Keyboard,8,447.55,0.0,True,productivity|home,IN,HOLIDAY30,Debit Card,Delivered
ECO-21718,2023-12-16,CUST-3066,Desk Lamp,4,118.08,0.0,True,tech,IE,SUMMER25,PayPal,Processing
ECO-21719,2025-08-29,CUST-5987,Ergonomic Chair,1,141.76,0.0,True,ergonomic,US,HOLIDAY30,Debit Card,Cancelled
ECO-21720,2025-11-29,CUST-3776,USB Hub,4,308.65,0.0,True,productivity,IE,,PayPal,Returned
ECO-21721,2023-04-21,CUST-4426,Bluetooth Adapter,1,96.42,0.0,True,office|home,BR,,Apple Pay,Shipped
ECO-21722,2024-07-06,CUST-4233,Bluetooth Adapter,4,342.57,0.0,False,ergonomic|gadgets|office,IE,,Credit Card,Delivered
ECO-21723,2024-03-03,CUST-5099,Ring Light,8,148.54,0.0,False,accessories|ergonomic,IT,WELCOME15,Debit Card,Delivered
ECO-21724,2025-06-19,CUST-1249,Wireless Mouse,8,1068.21,0.0,False,gadgets,ES,HOLIDAY30,Google Pay,Delivered
ECO-21725,2024-02-23,CUST-2656,USB Hub,5,436.24,0.0,True,accessories|home|gadgets,BR,HOLIDAY30,Debit Card,Delivered
ECO-21726,2023-10-07,CUST-3719,Mouse Pad,5,394.51,0.0,False,gadgets|office|electronics,CA,WELCOME15,Apple Pay,Shipped
ECO-21727,2023-07-25,CUST-4847,Ergonomic Chair,6,802.77,0.0,True,tech|electronics,SE,FLASH20,Apple Pay,Delivered
ECO-21728,2025-04-02,CUST-4816,Monitor Stand,4,468.71,0.0,True,office|gadgets|electronics,CA,,Google Pay,Processing
ECO-21729,2024-11-21,CUST-4367,USB Hub,4,54.31,2.83,True,tech|office,SG,SUMMER25,Google Pay,Delivered
ECO-21730,2025-08-13,CUST-4521,Smart Plug,1,118.35,0.0,True,productivity,DE,HOLIDAY30,Google Pay,Delivered
ECO-21731,2023-04-15,CUST-9476,Webcam,1,50.15,5.65,True,accessories|productivity,DE,FLASH20,PayPal,Shipped
ECO-21732,2025-07-08,CUST-8071,Desk Pad,5,138.89,0.0,False,electronics|office,IT,WELCOME15,Credit Card,Returned
ECO-21733,2024-11-03,CUST-1394,Mouse Pad,3,271.72,0.0,True,ergonomic|home,DE,,Credit Card,Cancelled
ECO-21734,2023-11-22,CUST-8810,Desk Pad,1,97.0,0.0,True,gadgets,ES,,Google Pay,Delivered
ECO-21735,2025-04-28,CUST-8134,Mouse Pad,5,244.38,0.0,False,office|productivity|gadgets,KR,SAVE10,Debit Card,Delivered
ECO-21736,2023-03-10,CUST-6923,Monitor Stand,6,278.65,0.0,False,gadgets|electronics|productivity,IN,,Google Pay,Delivered
ECO-21737,2023-04-10,CUST-9166,Mouse Pad,2,224.22,0.0,True,tech,CA,,Debit Card,Delivered
ECO-21738,2024-09-12,CUST-1854,Screen Cleaner,1,58.88,5.1,False,office,IN,SAVE10,Apple Pay,Processing
ECO-21739,2024-09-25,CUST-1658,Cable Organizer,5,53.89,1.85,True,home,SE,SAVE10,Debit Card,Shipped
