person_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket,state,county_fips,household_size,housing_type,health_insurance,veteran_status,disability_status
CEN-72709,58,Local-gov,Assoc-voc,11,Widowed,Adm-clerical,Wife,White,Female,0,0,52,United-States,<=50K,AZ,03540,2,Other,Yes,Yes,No
CEN-72710,19,Private,11th,7,Separated,Adm-clerical,Wife,White,Female,0,0,31,United-States,<=50K,TN,08610,4,Own,Yes,No,No
CEN-72711,47,Self-emp-not-inc,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K,TX,26883,6,Other,No,No,No
CEN-72712,41,Self-emp-not-inc,11th,7,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,38,England,<=50K,NC,51535,3,With Family,Yes,Yes,No
CEN-72713,26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,>50K,MI,55008,1,With Family,No,No,No
CEN-72714,83,Self-emp-inc,Assoc-voc,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,4179,0,21,United-States,<=50K,CT,28011,7,Other,Yes,No,Yes
CEN-72715,70,Private,11th,7,Divorced,Tech-support,Unmarried,Black,Male,0,0,36,United-States,<=50K,GA,43679,1,Other,Yes,No,Yes
CEN-72716,63,Federal-gov,Assoc-acdm,12,Widowed,Craft-repair,Own-child,White,Male,0,0,14,China,<=50K,MA,29447,6,Own,Yes,No,No
CEN-72717,73,State-gov,Some-college,10,Divorced,Prof-specialty,Husband,White,Male,0,0,49,United-States,<=50K,IN,46311,2,With Family,No,No,No
CEN-72718,80,Local-gov,HS-grad,9,Separated,Farming-fishing,Husband,White,Female,0,0,75,United-States,>50K,PA,42342,1,Rent,Yes,No,No
CEN-72719,88,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,29,United-States,<=50K,NJ,33172,1,Own,No,No,No
CEN-72720,49,Private,Masters,14,Widowed,Machine-op-inspct,Wife,White,Male,0,0,42,El-Salvador,<=50K,VA,30902,5,With Family,Yes,No,No
CEN-72721,18,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,35,Canada,<=50K,AL,37744,5,Own,No,No,No
CEN-72722,48,Self-emp-inc,Bachelors,13,Never-married,Transport-moving,Unmarried,Black,Male,3261,0,48,China,<=50K,OK,40889,1,Rent,Yes,No,No
CEN-72723,81,Private,Some-college,10,Widowed,Machine-op-inspct,Other-relative,White,Male,0,0,59,United-States,<=50K,CO,51837,5,With Family,Yes,Yes,No
CEN-72724,77,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K,MO,30953,3,Other,No,No,No
CEN-72725,41,Federal-gov,Bachelors,13,Widowed,Tech-support,Wife,White,Male,0,0,49,United-States,<=50K,FL,10051,4,Rent,Yes,No,Yes
CEN-72726,70,Self-emp-inc,Masters,14,Widowed,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,MN,23071,6,Other,Yes,Yes,No
CEN-72727,73,Self-emp-not-inc,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,25,United-States,<=50K,OK,41445,6,Rent,Yes,No,No
CEN-72728,82,Local-gov,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,317,46,United-States,<=50K,AZ,18015,6,Own,No,No,No
CEN-72729,78,Local-gov,11th,7,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,49,United-States,<=50K,VA,52923,3,Rent,Yes,No,No
CEN-72730,71,Private,10th,6,Separated,Other-service,Other-relative,White,Female,0,0,21,United-States,>50K,MI,20221,5,Other,Yes,Yes,No
CEN-72731,61,Local-gov,Bachelors,13,Widowed,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K,WI,51268,4,Own,Yes,No,No
CEN-72732,60,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,56,United-States,>50K,OH,35563,4,Own,No,No,No
CEN-72733,55,Self-emp-inc,Doctorate,16,Separated,Transport-moving,Own-child,White,Male,0,0,34,United-States,<=50K,MD,07064,6,Other,No,No,No
CEN-72734,24,Self-emp-not-inc,Assoc-acdm,12,Separated,Sales,Husband,White,Female,0,0,30,United-States,>50K,CA,35906,4,Rent,Yes,No,No
CEN-72735,64,Self-emp-inc,Assoc-voc,11,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,19,United-States,<=50K,AL,51095,1,With Family,Yes,No,No
CEN-72736,47,Local-gov,10th,6,Widowed,Other-service,Husband,White,Female,0,0,15,United-States,<=50K,OH,27238,2,Rent,No,No,Yes
CEN-72737,80,Self-emp-not-inc,11th,7,Separated,Prof-specialty,Other-relative,White,Male,0,0,32,United-States,<=50K,AL,17242,5,Own,Yes,No,No
CEN-72738,59,Self-emp-not-inc,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,66,United-States,<=50K,NJ,10854,3,Rent,No,No,No
CEN-72739,72,Local-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,48,United-States,<=50K,CO,13098,2,With Family,Yes,Yes,No
CEN-72740,57,Federal-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,Black,Male,0,0,41,United-States,<=50K,MI,29637,5,Other,Yes,No,No
CEN-72741,72,Self-emp-inc,Assoc-voc,11,Widowed,Prof-specialty,Wife,White,Male,12141,0,32,United-States,>50K,MD,13910,5,Rent,Yes,No,Yes
CEN-72742,70,Self-emp-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,62,United-States,<=50K,FL,53480,6,Rent,Yes,Yes,No
CEN-72743,30,Self-emp-inc,Assoc-voc,11,Divorced,Other-service,Wife,Black,Female,0,0,53,United-States,<=50K,AZ,45184,7,Own,Yes,No,No
CEN-72744,40,State-gov,11th,7,Separated,Prof-specialty,Husband,Black,Female,0,0,26,United-States,>50K,KY,30868,7,Rent,Yes,No,No
CEN-72745,29,Self-emp-inc,Prof-school,15,Widowed,Tech-support,Not-in-family,White,Male,0,0,21,United-States,<=50K,MN,28788,7,Rent,Yes,No,No
CEN-72746,23,Federal-gov,Prof-school,15,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,47,Cuba,<=50K,NY,47022,6,Rent,Yes,No,No
CEN-72747,75,Self-emp-inc,Prof-school,15,Divorced,Transport-moving,Unmarried,White,Female,0,0,44,United-States,<=50K,MA,35192,5,With Family,Yes,No,Yes
CEN-72748,40,Local-gov,Prof-school,15,Divorced,Other-service,Wife,White,Female,3452,26,30,United-States,>50K,IL,09824,2,With Family,Yes,No,No
CEN-72749,34,Local-gov,Bachelors,13,Never-married,Transport-moving,Husband,White,Female,4401,0,34,United-States,>50K,WI,22843,4,Own,Yes,No,No
CEN-72750,54,Federal-gov,Doctorate,16,Widowed,Other-service,Own-child,White,Male,0,0,41,England,>50K,MA,53234,6,With Family,No,No,No
CEN-72751,55,Federal-gov,11th,7,Separated,Farming-fishing,Other-relative,White,Female,0,0,38,United-States,<=50K,MA,09464,3,Other,Yes,No,No
CEN-72752,89,Local-gov,Prof-school,15,Widowed,Tech-support,Other-relative,White,Male,10597,0,40,England,<=50K,PA,50335,7,Other,Yes,Yes,Yes
CEN-72753,21,Self-emp-not-inc,Masters,14,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,<=50K,AL,20593,3,Other,Yes,No,No
CEN-72754,24,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,38,United-States,<=50K,OK,16806,7,Own,No,Yes,Yes
CEN-72755,81,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,36,Japan,<=50K,SC,01163,2,Own,No,No,No
CEN-72756,24,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,26,United-States,<=50K,WI,54178,5,Rent,Yes,No,No
CEN-72757,72,State-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,45,United-States,>50K,MA,20563,1,Other,Yes,No,No
CEN-72758,44,Self-emp-inc,10th,6,Widowed,Tech-support,Not-in-family,White,Male,0,0,48,United-States,<=50K,CO,11353,2,With Family,Yes,No,No
CEN-72759,23,Self-emp-inc,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K,GA,12544,6,With Family,No,Yes,Yes
CEN-72760,49,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,27,United-States,<=50K,AZ,39657,3,Own,Yes,No,Yes
CEN-72761,55,Self-emp-not-inc,Prof-school,15,Never-married,Sales,Unmarried,White,Female,0,0,61,El-Salvador,<=50K,OH,02122,1,Other,Yes,No,No
CEN-72762,67,Local-gov,Assoc-acdm,12,Widowed,Other-service,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,>50K,NY,28932,3,Rent,Yes,No,Yes
CEN-72763,31,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Husband,Black,Female,0,0,58,United-States,<=50K,IL,39987,6,With Family,Yes,No,No
CEN-72764,41,Federal-gov,Masters,14,Divorced,Adm-clerical,Other-relative,White,Female,0,0,38,United-States,<=50K,MN,06533,5,Rent,Yes,Yes,No
CEN-72765,81,Local-gov,10th,6,Married-civ-spouse,Prof-specialty,Own-child,White,Male,1283,0,43,Germany,>50K,CO,56673,2,Rent,Yes,Yes,No
CEN-72766,26,Local-gov,Some-college,10,Widowed,Adm-clerical,Husband,White,Female,0,180,48,Canada,<=50K,OR,36117,6,Own,Yes,No,Yes
CEN-72767,75,Federal-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K,KY,29306,7,Own,Yes,Yes,No
CEN-72768,72,Federal-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,59,United-States,>50K,AL,48039,7,With Family,Yes,No,No
CEN-72769,59,Self-emp-not-inc,HS-grad,9,Separated,Machine-op-inspct,Wife,White,Female,0,0,41,United-States,<=50K,LA,27211,1,Other,Yes,Yes,No
CEN-72770,56,Local-gov,Prof-school,15,Divorced,Other-service,Other-relative,White,Male,0,0,43,United-States,>50K,LA,12045,6,Own,No,No,No
CEN-72771,74,State-gov,11th,7,Widowed,Other-service,Other-relative,White,Male,0,0,55,United-States,<=50K,OH,26559,4,Own,No,No,No
CEN-72772,49,State-gov,Masters,14,Separated,Machine-op-inspct,Husband,White,Male,0,6,56,United-States,<=50K,CT,10815,2,With Family,No,Yes,No
CEN-72773,71,Self-emp-inc,11th,7,Divorced,Craft-repair,Husband,White,Male,0,0,45,India,<=50K,OH,51305,6,Own,No,No,No
CEN-72774,71,Federal-gov,Masters,14,Widowed,Prof-specialty,Wife,White,Female,0,0,25,United-States,>50K,GA,01709,6,Own,Yes,No,No
CEN-72775,85,Self-emp-inc,Assoc-acdm,12,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,416,35,United-States,<=50K,TN,41442,7,With Family,Yes,No,No
CEN-72776,87,Private,Some-college,10,Divorced,Adm-clerical,Other-relative,Other,Male,0,0,46,United-States,>50K,NY,12148,1,Other,Yes,Yes,No
CEN-72777,66,Self-emp-inc,11th,7,Never-married,Tech-support,Husband,White,Female,0,0,36,United-States,>50K,UT,19157,5,With Family,No,No,No
CEN-72778,18,Local-gov,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Male,0,0,61,United-States,<=50K,LA,08482,3,Rent,No,No,No
CEN-72779,29,Local-gov,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,<=50K,UT,46911,2,Other,Yes,Yes,No
CEN-72780,46,Self-emp-inc,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,38,United-States,<=50K,PA,22318,7,Own,Yes,No,No
CEN-72781,41,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States,>50K,KY,14521,2,Other,Yes,No,Yes
CEN-72782,77,Private,Masters,14,Never-married,Machine-op-inspct,Husband,White,Female,0,0,54,United-States,<=50K,GA,26461,1,With Family,No,No,No
CEN-72783,56,State-gov,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Male,0,0,28,United-States,<=50K,AL,30821,4,Other,Yes,No,No
CEN-72784,75,Self-emp-not-inc,Doctorate,16,Widowed,Tech-support,Unmarried,Black,Female,0,0,30,El-Salvador,<=50K,OR,01670,1,With Family,Yes,No,No
CEN-72785,24,Local-gov,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,45,China,<=50K,MD,37860,7,Rent,Yes,No,No
CEN-72786,66,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Wife,White,Female,0,0,26,United-States,<=50K,SC,11021,6,Own,Yes,No,No
CEN-72787,90,Private,Prof-school,15,Separated,Sales,Unmarried,White,Female,0,0,25,United-States,>50K,WI,30247,5,Other,Yes,No,No
CEN-72788,27,Self-emp-not-inc,Masters,14,Widowed,Machine-op-inspct,Husband,White,Male,0,0,19,United-States,<=50K,LA,51131,5,Rent,Yes,No,Yes
CEN-72789,66,Federal-gov,10th,6,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,61,United-States,<=50K,WI,23312,4,Own,No,Yes,No
CEN-72790,27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,18,United-States,<=50K,CO,56576,4,With Family,Yes,Yes,No
CEN-72791,54,Self-emp-not-inc,Doctorate,16,Divorced,Adm-clerical,Other-relative,White,Male,0,0,41,Vietnam,>50K,MA,29286,1,With Family,No,No,No
CEN-72792,27,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,35,United-States,<=50K,PA,51973,6,Rent,Yes,No,No
CEN-72793,72,State-gov,Some-college,10,Widowed,Exec-managerial,Husband,Black,Female,0,0,37,United-States,<=50K,OK,48825,7,Rent,No,No,No
CEN-72794,63,Local-gov,Doctorate,16,Widowed,Transport-moving,Not-in-family,White,Male,0,0,54,Jamaica,>50K,OR,33766,6,Rent,Yes,No,No
CEN-72795,83,Federal-gov,Masters,14,Never-married,Sales,Unmarried,White,Male,0,0,55,United-States,>50K,CO,41395,7,Rent,Yes,No,Yes
CEN-72796,67,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,Italy,<=50K,GA,23798,4,Own,Yes,No,No
CEN-72797,66,Self-emp-not-inc,11th,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,MN,46616,7,Own,Yes,No,No
CEN-72798,78,Federal-gov,Masters,14,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,53,United-States,<=50K,SC,53539,4,Other,Yes,No,No
CEN-72799,19,Self-emp-inc,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,38,United-States,>50K,MO,55534,4,Rent,Yes,No,No
CEN-72800,39,Self-emp-not-inc,10th,6,Separated,Prof-specialty,Unmarried,White,Male,0,0,38,United-States,<=50K,WA,56459,6,Other,Yes,No,Yes
CEN-72801,77,Self-emp-inc,Prof-school,15,Widowed,Tech-support,Own-child,White,Male,0,0,41,United-States,<=50K,CO,25043,3,Own,Yes,No,No
CEN-72802,54,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,South-Korea,<=50K,MA,16178,3,Other,Yes,No,No
CEN-72803,28,Self-emp-not-inc,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,41,United-States,<=50K,WA,28541,2,With Family,No,No,Yes
CEN-72804,63,Federal-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,49,United-States,<=50K,KY,46623,6,Own,Yes,No,No
CEN-72805,44,Self-emp-not-inc,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,White,Male,0,0,65,United-States,<=50K,OR,15463,6,Own,No,No,Yes
CEN-72806,85,Federal-gov,11th,7,Widowed,Transport-moving,Other-relative,White,Female,0,0,60,United-States,<=50K,TX,26025,1,Own,Yes,Yes,No
CEN-72807,72,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,MI,34028,5,Own,Yes,No,No
CEN-72808,86,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,1984,0,26,United-States,<=50K,SC,05210,1,Own,Yes,No,No
CEN-72809,82,Federal-gov,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,52,United-States,>50K,MD,52505,5,With Family,Yes,No,No
CEN-72810,78,Private,Some-college,10,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,27,United-States,>50K,MA,29212,1,With Family,No,No,No
CEN-72811,85,Federal-gov,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,52,United-States,<=50K,LA,28067,1,Own,Yes,No,No
CEN-72812,37,Federal-gov,Bachelors,13,Widowed,Sales,Husband,White,Female,0,0,49,United-States,<=50K,WI,35202,3,With Family,Yes,No,No
CEN-72813,89,Private,Prof-school,15,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,51,United-States,>50K,PA,27504,1,With Family,No,No,No
CEN-72814,54,Local-gov,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Male,0,0,41,Cuba,<=50K,VA,37878,7,Other,No,No,No
CEN-72815,22,State-gov,Prof-school,15,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,OR,54139,6,Other,Yes,No,No
CEN-72816,42,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,64,United-States,<=50K,FL,23073,7,With Family,Yes,Yes,No
CEN-72817,19,Self-emp-inc,HS-grad,9,Widowed,Machine-op-inspct,Other-relative,White,Female,0,0,48,United-States,<=50K,FL,10252,5,With Family,Yes,No,Yes
CEN-72818,86,Federal-gov,Assoc-voc,11,Separated,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,WA,19284,7,With Family,Yes,Yes,No
CEN-72819,20,Federal-gov,Assoc-acdm,12,Widowed,Sales,Other-relative,White,Male,5164,0,37,United-States,<=50K,VA,11282,3,Rent,No,Yes,No
CEN-72820,65,Local-gov,10th,6,Never-married,Exec-managerial,Own-child,White,Female,0,0,36,United-States,<=50K,UT,16790,7,Other,Yes,Yes,No
CEN-72821,72,Private,Assoc-acdm,12,Separated,Prof-specialty,Other-relative,White,Female,0,0,38,United-States,<=50K,MA,50984,2,Rent,No,No,No
CEN-72822,55,Local-gov,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K,OK,54460,7,Own,Yes,No,No
CEN-72823,31,Federal-gov,10th,6,Divorced,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K,PA,33904,4,Rent,No,No,No
CEN-72824,22,Self-emp-not-inc,Prof-school,15,Divorced,Farming-fishing,Husband,White,Female,0,0,45,United-States,<=50K,UT,56790,4,Own,Yes,No,Yes
CEN-72825,52,Federal-gov,Prof-school,15,Separated,Tech-support,Own-child,White,Male,0,0,57,United-States,<=50K,NC,34150,1,With Family,Yes,No,No
CEN-72826,37,State-gov,10th,6,Divorced,Exec-managerial,Wife,White,Female,0,0,45,United-States,<=50K,NY,23784,4,Other,No,No,No
CEN-72827,64,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Male,1621,0,35,United-States,<=50K,OH,18803,4,Own,Yes,Yes,Yes
CEN-72828,62,Local-gov,Some-college,10,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,67,United-States,<=50K,KY,30813,5,With Family,Yes,No,No
CEN-72829,31,Federal-gov,Masters,14,Divorced,Transport-moving,Other-relative,White,Female,0,0,23,United-States,<=50K,MI,32176,6,Own,No,Yes,Yes
CEN-72830,63,Self-emp-inc,Some-college,10,Separated,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K,WI,03170,7,Rent,Yes,No,No
CEN-72831,57,Private,Some-college,10,Divorced,Tech-support,Other-relative,White,Male,0,0,56,United-States,<=50K,AL,12554,3,Other,Yes,Yes,Yes
CEN-72832,43,Federal-gov,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,CT,42257,1,Own,Yes,No,No
CEN-72833,19,Self-emp-inc,HS-grad,9,Divorced,Craft-repair,Wife,White,Male,0,0,32,Canada,<=50K,PA,19907,3,Own,Yes,No,No
CEN-72834,67,Local-gov,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,0,8,24,United-States,<=50K,UT,45255,4,Rent,No,No,No
CEN-72835,38,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,39,United-States,<=50K,TX,08175,2,With Family,No,No,No
CEN-72836,51,Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,>50K,KY,43920,7,Other,No,Yes,No
CEN-72837,48,State-gov,HS-grad,9,Widowed,Machine-op-inspct,Husband,White,Female,0,0,39,United-States,<=50K,MO,09695,5,Other,Yes,Yes,No
CEN-72838,35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,56,United-States,<=50K,KY,47807,5,Other,Yes,Yes,No
CEN-72839,29,Self-emp-not-inc,Assoc-acdm,12,Separated,Craft-repair,Own-child,White,Male,0,0,59,United-States,<=50K,MI,33940,3,Rent,No,No,No
CEN-72840,26,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3451,0,43,Philippines,>50K,LA,38864,7,Rent,No,No,No
CEN-72841,43,Self-emp-not-inc,Doctorate,16,Never-married,Other-service,Unmarried,White,Male,0,0,34,United-States,<=50K,AL,36268,7,Rent,No,No,No
CEN-72842,65,Self-emp-inc,HS-grad,9,Separated,Craft-repair,Other-relative,White,Female,0,0,31,United-States,<=50K,WA,44040,4,Other,Yes,No,Yes
CEN-72843,19,Federal-gov,10th,6,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,47,Mexico,<=50K,NJ,33808,5,Own,Yes,No,No
CEN-72844,86,Self-emp-inc,10th,6,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,43,United-States,<=50K,MA,44717,3,Own,Yes,No,Yes
CEN-72845,34,Local-gov,Assoc-acdm,12,Widowed,Exec-managerial,Husband,White,Female,0,0,40,Jamaica,<=50K,IL,05254,5,Rent,Yes,No,No
CEN-72846,57,Federal-gov,10th,6,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,13,United-States,<=50K,UT,01126,3,Own,No,No,No
CEN-72847,80,Federal-gov,10th,6,Separated,Adm-clerical,Not-in-family,White,Male,7668,0,45,India,<=50K,TX,48514,5,Other,Yes,No,No
CEN-72848,62,State-gov,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Female,9653,0,77,United-States,<=50K,GA,31953,2,Own,Yes,No,No
CEN-72849,44,State-gov,Some-college,10,Separated,Craft-repair,Own-child,White,Male,0,0,33,United-States,>50K,LA,45733,2,Other,Yes,No,No
CEN-72850,63,Private,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,0,36,United-States,>50K,CO,38328,4,With Family,Yes,No,No
CEN-72851,87,Federal-gov,Prof-school,15,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,48,United-States,<=50K,OR,36180,6,Own,Yes,No,No
CEN-72852,66,Private,HS-grad,9,Widowed,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,>50K,MA,11776,5,Other,Yes,Yes,No
CEN-72853,25,Self-emp-not-inc,Doctorate,16,Widowed,Sales,Own-child,Black,Male,0,0,28,Cuba,>50K,FL,11368,1,Rent,Yes,No,No
CEN-72854,44,Federal-gov,10th,6,Divorced,Exec-managerial,Wife,White,Male,0,0,41,El-Salvador,>50K,CO,11600,4,With Family,No,No,No
CEN-72855,66,Federal-gov,11th,7,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,44,United-States,<=50K,CA,30455,7,With Family,No,No,No
CEN-72856,45,Federal-gov,Assoc-acdm,12,Never-married,Other-service,Unmarried,Black,Male,2036,0,45,United-States,>50K,WA,26529,4,Own,Yes,No,No
CEN-72857,48,Self-emp-inc,Prof-school,15,Widowed,Machine-op-inspct,Other-relative,White,Female,0,0,43,United-States,<=50K,IN,11309,5,With Family,Yes,No,No
CEN-72858,67,Federal-gov,11th,7,Never-married,Prof-specialty,Wife,White,Male,0,0,51,United-States,<=50K,FL,22942,4,Other,No,No,No
CEN-72859,88,Self-emp-not-inc,Assoc-voc,11,Widowed,Prof-specialty,Own-child,Black,Female,0,0,29,United-States,<=50K,OR,07441,4,Own,No,No,No
CEN-72860,45,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,7116,0,32,United-States,>50K,NY,21363,2,Rent,Yes,No,No
CEN-72861,41,Federal-gov,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,46,United-States,<=50K,CO,02114,2,Rent,Yes,No,No
CEN-72862,56,Self-emp-not-inc,Bachelors,13,Widowed,Craft-repair,Unmarried,Black,Male,0,0,47,United-States,>50K,MD,12873,1,Rent,Yes,No,No
CEN-72863,53,Self-emp-not-inc,Assoc-acdm,12,Separated,Other-service,Husband,White,Male,0,115,31,Philippines,<=50K,IN,36829,3,Rent,Yes,Yes,No
CEN-72864,79,Self-emp-not-inc,10th,6,Divorced,Sales,Unmarried,White,Male,2781,0,29,United-States,<=50K,AL,38044,4,Own,Yes,No,No
CEN-72865,20,Self-emp-inc,Masters,14,Separated,Transport-moving,Husband,White,Female,0,0,23,United-States,<=50K,NJ,28274,1,Other,Yes,Yes,No
CEN-72866,18,State-gov,Doctorate,16,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,26,United-States,<=50K,MN,41876,5,Other,Yes,No,Yes
CEN-72867,88,Self-emp-inc,Assoc-voc,11,Widowed,Farming-fishing,Husband,White,Female,0,0,18,United-States,<=50K,CA,54799,3,Rent,No,No,No
CEN-72868,39,Local-gov,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,9081,0,27,United-States,>50K,MI,24021,4,Own,Yes,No,No
CEN-72869,64,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,AZ,40977,2,Rent,Yes,Yes,No
CEN-72870,39,Self-emp-not-inc,11th,7,Separated,Tech-support,Unmarried,White,Male,0,224,34,United-States,>50K,LA,19077,7,With Family,Yes,No,No
CEN-72871,60,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Unmarried,White,Female,2786,0,41,United-States,<=50K,NJ,04762,2,Own,No,No,No
CEN-72872,37,Self-emp-inc,HS-grad,9,Widowed,Prof-specialty,Wife,White,Female,0,0,24,United-States,<=50K,MN,09269,1,Rent,Yes,No,No
CEN-72873,37,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,3572,0,55,United-States,>50K,LA,43509,3,Rent,Yes,No,No
CEN-72874,68,Federal-gov,HS-grad,9,Never-married,Sales,Not-in-family,Other,Male,0,0,43,United-States,>50K,WA,53127,3,Own,Yes,No,Yes
CEN-72875,80,Federal-gov,HS-grad,9,Never-married,Farming-fishing,Wife,White,Male,0,0,43,United-States,>50K,IL,13947,6,Own,Yes,Yes,No
CEN-72876,73,Local-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,35,United-States,>50K,MI,07977,1,With Family,Yes,No,No
