track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
iclOokcVWaFrqfDuxWvjfJ,Rising Heart,Victoria Williams,53,310727,False,0.153,0.341,6,0.552,1,0.099,0.28,0.008,0.234,0.435,89.536,4,classical
6bp0TwiYA82jMbx6stQOVT,Frozen Light,Mia Edwards,24,291932,False,0.271,0.337,8,-12.731,1,0.004,0.627,0.019,0.005,0.463,99.293,4,classical
LWTpzHSvQrKZTXGUjYbsFa,Falling Road,Lucas Thomas,77,236899,False,0.837,0.925,5,-7.133,1,0.006,0.168,0.07,0.454,0.593,138.876,4,electronic
9lL6xqHpIbcoLy2QvSmSun,Rising Love,Charlotte Johnson,25,290815,False,0.649,0.761,8,-5.146,0,0.004,0.062,0.031,0.138,0.531,111.466,4,hip-hop
sFBk3DZaiDuAJtWqPVUmCY,Summer Echo,Karen Lee,44,199387,False,0.902,0.701,0,-16.441,1,0.049,0.144,0.07,0.117,0.464,112.386,4,hip-hop
Dua004FPqECOs4h18qZIJv,Falling Memory,Victoria Perez,48,350929,False,1.0,0.427,10,-2.983,1,0.01,0.295,0.124,0.218,0.606,94.694,4,r&b
IKMsiCRi2bgpDQ6nIrjm7h,Falling Wind,Michael Wright,74,306391,False,0.72,0.601,2,-2.181,0,0.023,0.205,0.0,0.2,0.774,110.299,4,r&b
tRgYP3CzMELaGSszMuXyxR,Silent Light,Sofia Mitchell,80,216282,False,0.61,1.0,11,-8.634,1,0.065,0.275,0.0,0.146,0.227,152.901,4,punk
qonMtJbVlOH2KbnJbdcbY4,Summer Fire,Jennifer Jackson,4,217850,False,0.501,0.49,3,-4.835,0,0.063,0.656,0.021,0.203,0.571,79.151,4,blues
sjwNbkpYlNVgHjThTPHeaT,Summer Sun,David King,39,233837,False,0.453,0.54,7,-9.384,0,0.007,0.3,0.132,0.0,0.669,123.66,3,jazz
zoPuiZSecYu9qT5xLHW6Jt,Golden Star,Noah Wright,17,257280,False,0.67,1.0,11,-7.329,1,0.019,0.223,0.001,0.124,0.548,116.886,4,electronic
4aGsANhqTyXpXfrUypX1EX,Midnight Heart,Jackson Harris,60,147369,False,0.503,0.916,3,-11.616,0,0.049,0.059,0.024,0.349,0.642,132.736,3,country
2LabeRgTk87KrsFDRuTP9Y,Falling Love,Charlotte Wright,59,296191,False,0.866,0.585,7,-12.33,1,0.192,0.27,0.158,0.0,0.676,133.5,4,electronic
rNFb2e7nAT7uM2SG1KIhBX,Rainy Rain,Theodore Evans,32,213208,True,0.651,0.564,1,-3.579,1,0.004,0.192,0.206,0.379,0.407,115.563,4,indie
xuFKiAClPUCHrSA0ytv9bP,Silent City,William Garcia,66,231370,False,0.805,0.618,6,-6.961,1,0.015,0.129,0.031,0.0,0.615,92.597,4,soul
fLoz2I3NciqRcWHLoYojwX,Silent Star,Barbara Lewis,37,342648,False,0.869,0.569,3,-4.529,1,0.038,0.14,0.004,0.268,0.488,121.421,4,r&b
7RxIdFORfnAOwryKr2xZLb,Silent Memory,Madison Nelson,51,346179,False,0.864,0.695,8,1.5,1,0.166,0.11,0.016,0.195,0.859,100.778,4,latin
R1RlCl2nBityrx8JDBfUOG,Frozen Sky,Karen Baker,31,339272,False,0.448,0.459,6,1.5,0,0.19,0.039,0.007,0.066,0.507,80.908,4,blues
IMQXtbQRqT5yKkztZn4cNh,Golden City,Logan Phillips,26,339592,False,0.546,0.942,3,-11.276,1,0.095,0.111,0.016,0.158,0.22,146.208,4,metal
DR8ojPYZCu6SyRXl5rdniz,Blue Road,Mason Smith,43,322425,False,0.406,0.242,6,-14.105,1,0.017,0.432,0.038,0.11,0.81,103.051,4,jazz
LgA3OqwtWCFUxw1kAez3ja,Wild Sun,Emma Davis,48,321034,False,0.435,0.943,4,-1.622,1,0.008,0.163,0.066,0.083,0.845,98.693,4,country
cML9mqiXHrufswtWf4Ahbu,Lonely Fire,Lucas Perez,51,212213,True,0.534,0.729,7,-5.325,0,0.014,0.135,0.013,0.46,0.82,119.399,3,country
Mi4JWNhXweivI5zzjhvSAM,Lonely Sky,Jack Carter,13,260662,True,0.437,0.803,7,-4.822,1,0.026,0.109,0.261,0.355,0.286,162.019,4,metal
neuPWlWySbUCLMriKrZOQY,Lost Echo,Barbara Jackson,1,236786,False,0.394,1.0,6,-8.908,0,0.008,0.248,0.267,0.341,0.314,146.715,4,metal
QgQXnWfVAfSjq9nyoq0Ijz,Silent Storm,Victoria Martin,22,128690,False,0.182,0.359,5,-7.521,0,0.123,0.312,0.007,0.232,0.493,90.249,4,classical
qLz3EFRQGSZX35LGEY1bON,Summer Rain,Thomas Sanchez,33,139469,True,0.72,0.397,2,-8.591,0,0.377,0.189,0.002,0.168,0.943,101.835,3,soul
CnIyu8s12AZhWFxbyK6eXL,Lost Light,Elizabeth Collins,68,137784,False,0.347,0.202,10,-5.816,0,0.021,0.534,0.0,0.125,0.398,75.063,4,classical
qtH3e8PxeMAo5nPFUw6RUv,Rising Heart,Karen Brown,53,277475,False,0.642,0.736,1,-11.111,1,0.039,0.017,0.01,0.544,0.785,101.238,4,latin
K0e0r2KSZg03rPIJo1g3ow,Frozen Rain,Jayden Martin,60,315740,False,0.63,0.951,6,-16.763,0,0.053,0.445,0.02,0.362,0.61,107.796,4,latin
vEhX5ko6MeNi6hXFtuQzGF,Rainy Heart,Richard Allen,33,262495,True,0.347,0.824,2,-7.325,1,0.079,0.553,0.083,0.244,0.33,117.959,5,rock
iDxBxRwhMoOChU9JjAHGKw,Winter Soul,Olivia Turner,0,143546,False,0.525,0.565,8,-7.644,1,0.038,0.352,0.001,0.148,0.471,100.14,4,indie
zb5OraI0qJAL6XjsE5dUzq,Neon Echo,David Edwards,49,208051,True,0.861,0.64,2,-16.244,1,0.119,0.323,0.043,0.226,0.871,89.201,4,reggae
Evw6IDp2yL95ZkhGgrbSQo,Frozen Sky,Sophia Johnson,0,358351,True,0.542,0.723,6,-8.803,1,0.13,0.272,0.019,0.571,0.453,112.004,4,indie
vxLaQbrwv4Uz22sv2Ei1A0,Wild Sun,Abigail Hernandez,59,306734,True,0.886,0.74,9,-9.495,1,0.029,0.183,0.004,0.092,0.505,112.045,4,reggae
zXltcal2wMB6VZJfUKyb8Q,Golden Rain,Charlotte Brown,19,215888,False,0.62,0.575,3,-1.82,1,0.023,0.387,0.022,0.101,0.752,90.343,4,reggae
6a9sDmzvL0PU2wHVDBRfuN,Blue Heart,Ryan Hall,56,333781,False,0.342,0.897,8,0.031,1,0.096,0.201,0.081,0.384,0.352,151.177,4,metal
LMXwbA7gmwWceVwY1JZ6G4,Rainy Soul,Emma Johnson,64,297746,False,0.693,0.491,0,-5.732,1,0.031,0.113,0.515,0.043,0.544,102.464,4,blues
EkIZzdkSJv0hCoLCBMOOMg,Neon Sky,Sarah Sanchez,37,234814,True,0.762,0.763,4,-1.599,1,0.045,0.692,0.211,0.0,0.798,122.061,4,latin
F3iv5vbIeGzr99K3DiCLuI,Frozen Dream,Jack Scott,40,181951,False,0.568,0.539,6,-6.723,1,0.054,0.165,0.089,0.365,0.594,124.456,4,r&b
V7BVlw3RDBOk6iJX21lYA4,Blue Fire,Joseph Edwards,88,340569,False,0.329,0.97,7,-5.025,1,0.026,0.106,0.027,0.267,0.396,140.975,4,metal
x0WBMRqapAXjP5cAcWfyfq,Neon Sun,Amelia Collins,65,294999,False,0.763,0.548,7,-7.852,1,0.032,0.239,0.001,0.293,0.706,87.579,4,soul
MYWyUvCJ2uGDtnj3Tagvcb,Blue Memory,Linda Evans,30,214459,True,0.829,0.937,2,-14.658,1,0.116,0.164,0.097,0.087,0.535,112.538,4,electronic
TuMuYtpANIw8JPRnEbmmyB,Empty Rain,Abigail Scott,30,168473,False,0.932,0.795,11,-2.079,1,0.043,0.33,0.169,0.273,0.692,94.036,4,soul
Y8wdF8pXUpls0ChrIHlJtJ,Burning Echo,Olivia Turner,57,236169,False,0.844,0.723,6,-5.587,1,0.054,0.136,0.022,0.344,0.549,100.472,4,hip-hop
ldNT9yPnFPxx8aGW6fmxDL,Falling Moon,Amelia Johnson,0,336432,False,0.402,0.589,8,-7.677,1,0.088,0.247,0.004,0.081,0.792,92.553,4,country
kJNfYOWuLLNpr2XvdmIG1l,Golden Fire,Sarah Thompson,20,218876,True,0.492,0.636,5,-0.433,1,0.142,0.148,0.065,0.0,0.869,129.33,4,country
eKfUOMaRveHEabz4umLBog,Lost Memory,Ella Wright,37,317655,False,0.617,0.781,3,-1.327,0,0.107,0.047,0.016,0.157,0.685,149.983,4,country
lWDHw4BiSyNQZYRs6dvc3X,Lonely Moon,Jayden Hall,70,301843,False,0.488,0.061,1,-6.585,0,0.053,0.588,0.029,0.005,0.4,81.412,4,classical
dfyp7on4BXCvNiproy1oh1,Golden Rain,Thomas Turner,40,168215,False,0.657,0.546,9,-13.269,0,0.105,0.284,0.075,0.191,0.73,87.902,4,soul
LlrAQ6KDnvvSYsKjcv7a8l,Falling Moon,Thomas Clark,20,170102,False,1.0,0.749,7,-13.102,0,0.005,0.381,0.001,0.199,0.829,101.583,4,latin
cV17V0DAvqxgg89jypg8C3,Electric City,Jack Baker,33,190605,False,0.633,0.713,7,1.5,1,0.101,0.141,0.006,0.197,0.405,115.931,4,pop
gAEVLtaIYujgi6v57MvCYE,Empty Night,Barbara King,12,147964,False,0.637,0.729,9,-10.328,0,0.021,0.733,0.013,0.0,0.835,81.121,4,soul
DTZFldayfTBn351ryWV8VD,Blue Storm,Liam Allen,4,228362,False,0.624,0.765,2,-12.149,1,0.129,0.141,0.057,0.32,0.464,115.486,4,electronic
oWABGYA2oQ5eX6h7obgode,Empty Sun,Charles Wright,10,169295,False,0.857,0.715,4,-9.524,0,0.19,0.552,0.065,0.051,0.48,113.909,4,electronic
3Py2Y9XTMIhUgHFSWGAXWy,Silent Love,Mary Anderson,0,211249,True,0.685,0.433,4,-4.714,0,0.104,0.059,0.216,0.501,0.663,88.636,4,reggae
BtusatmxCWQcrEMzHtxv4Z,Midnight Night,Isabella Taylor,58,315263,True,0.373,0.874,4,-1.414,0,0.125,0.379,0.019,0.318,0.468,142.513,3,metal
bPyGwpSkELjMM0NVLe0427,Broken Sun,Evelyn Evans,49,153042,False,0.183,0.158,10,-8.27,1,0.032,0.056,0.066,0.286,0.619,88.165,4,classical
MhSR6ImoKl1DB7FdGH6rBR,Velvet Moon,Emily Jones,26,329642,True,0.716,0.811,3,-4.495,1,0.15,0.016,0.001,0.129,0.494,110.165,4,latin
KMkk1bJnldJUDIw6Kup8Mb,Silent City,Avery Roberts,49,300407,True,0.671,0.431,0,-3.739,1,0.052,0.216,0.0,0.441,0.503,108.701,4,indie
0W28puIUkRG2TFhgYi4eUW,Rising Shadow,John Jackson,51,269327,False,0.738,0.666,4,-2.733,1,0.01,0.045,0.181,0.384,0.499,121.665,5,indie
qMUXySVekFs1ZH5OsEy3kz,Silent Rain,Michael Jones,57,342410,False,0.563,0.742,4,-6.826,1,0.013,0.321,0.021,0.25,0.325,147.782,4,punk
qFpfFwRZeP1JbaHmOKrLjI,Silent Sun,Jessica Perez,87,248458,True,0.606,0.908,7,-4.836,1,0.005,0.201,0.023,0.119,0.24,172.255,4,punk
iu3IEMD843iNnfGc9xa26R,Empty Sky,Emily Collins,54,141644,True,0.528,0.476,3,-4.92,1,0.07,0.819,0.002,0.291,0.83,97.126,4,soul
xXZWeUnn2wVrCiFt0rPArt,Frozen Heart,Sebastian Green,57,231808,False,0.842,0.859,0,-5.8,0,0.004,0.167,0.071,0.33,0.536,112.201,4,hip-hop
TjTiNdCQOLDO58IJ6IOJIa,Midnight Dream,Sebastian King,26,317914,False,0.509,0.951,5,-7.002,1,0.142,0.057,0.249,0.356,0.483,106.781,4,rock
0tYS1hb0YTtVacJU0m21zu,Electric Love,Olivia Robinson,9,321275,True,0.841,0.689,1,-3.789,1,0.141,0.197,0.024,0.014,0.577,109.172,4,hip-hop
ch0RQJoxcq42hiIA7674qT,Lost Memory,Charlotte Jones,33,181609,False,0.304,1.0,0,-10.966,1,0.04,0.309,0.182,0.145,0.287,140.472,4,metal
nblqkVCfomJXesYxMVsoA9,Frozen Sun,Jackson Perez,55,221724,False,0.409,0.342,8,-10.985,1,0.023,0.044,0.001,0.017,0.653,92.711,4,folk
NZxxKCuexv47uMFi0ochDW,Wild City,Linda Turner,16,133261,False,0.478,0.517,8,-6.919,1,0.098,0.14,0.109,0.336,0.511,84.901,4,blues
mxMjSKYty5N6s7RNPW86iA,Rising Fire,Harper Wright,19,254022,False,0.29,0.175,0,-9.293,1,0.011,0.067,0.001,0.198,0.233,99.679,4,classical
RoUkNPZB0tvJUo5bGqvxnY,Midnight Sky,Abigail Young,80,144292,False,0.568,0.919,7,-3.664,1,0.05,0.187,0.002,0.208,0.36,184.309,4,punk
BPZGJ3dsB0dYhZVuSHPIL0,Dark Fire,Jayden Williams,33,328975,True,0.565,0.93,8,-2.554,1,0.011,0.507,0.001,0.295,0.453,144.462,4,rock
Io9aRZnMHCPrMsRZI1NQTN,Neon Sky,Thomas Brown,45,177846,False,0.407,0.271,3,-15.628,0,0.044,0.435,0.039,0.19,0.527,97.17,4,jazz
RckvMrVRFhYhFEjv4cfz5V,Midnight Wave,Jayden Lopez,0,303262,False,0.45,0.367,9,-3.961,1,0.095,0.322,0.003,0.014,0.632,105.698,4,jazz
ioPJQdpYzYBubLSKYg9L7V,Golden Love,Jennifer Smith,46,192384,False,0.609,0.572,7,-3.371,1,0.022,0.029,0.035,0.395,0.608,118.479,4,soul
ydRD87TsoaOi0UH8d06rML,Lost Wind,Amelia Perez,0,152785,False,0.563,0.289,7,-0.504,0,0.017,0.139,0.006,0.431,0.795,72.558,4,soul
U0HsvMZfs0sLCTLoNpzHBM,Golden Fire,David Moore,17,132647,False,0.899,0.714,8,-9.304,1,0.027,0.181,0.075,0.235,0.668,94.491,4,hip-hop
tC1BQIk64z8s77VexFcwBI,Rainy Star,Barbara Carter,20,239073,True,0.596,0.55,0,-6.601,1,0.172,0.573,0.014,0.312,0.802,124.426,4,latin
bJtoFHUPO4M1NPpp00e4lC,Rising Rain,Theodore Walker,73,205175,False,0.561,0.757,4,-0.727,0,0.02,0.041,0.111,0.371,0.426,110.97,4,indie
uc3HdUpx39bqg2SpjwkrlZ,Silent Love,Karen Davis,28,244662,True,0.572,0.549,10,-9.164,0,0.063,0.564,0.204,0.226,0.648,108.776,4,r&b
yPpBKA1cKF1iCCFBvMxf4F,Lonely City,Jackson Martin,35,246003,False,0.718,0.987,9,-12.153,0,0.042,0.316,0.01,0.112,0.776,125.581,4,pop
dQm6NsqhxkDepjt1j6Z7o5,Rising Fire,Charles Edwards,66,169056,False,0.439,0.655,4,-7.566,0,0.186,0.341,0.001,0.276,0.334,139.373,4,rock
CNmdc7k3A20apfI7WU9zwZ,Electric Fire,Victoria Campbell,51,198529,False,0.261,0.896,1,-7.779,1,0.056,0.246,0.002,0.395,0.585,130.024,4,rock
H9MMWRJTMeRJjg2SW66QEG,Blue Echo,Jack Davis,52,219511,True,0.326,0.948,9,-18.33,1,0.005,0.045,0.005,0.356,0.208,128.651,4,metal
AufBLAPnd6udiaBmUbdKS5,Dark Rain,Jack Adams,0,331620,True,0.75,0.313,7,-12.231,0,0.062,0.162,0.001,0.248,0.67,118.74,4,reggae
CxmoTtUOplBc9ewvf0axiF,Frozen Wind,Jessica Thomas,63,288552,False,0.697,0.447,0,-6.748,1,0.051,0.379,0.126,0.323,0.691,105.538,5,soul
j8oeCoBJQLJefnjW9E2jTo,Winter Star,Jack Collins,44,144460,False,1.0,0.791,7,-9.742,1,0.17,0.297,0.007,0.063,0.698,118.827,4,r&b
lwqEkt0HxELdEjFvnNMq6N,Blue Dream,Joseph Carter,35,273351,False,0.853,0.824,5,-15.452,0,0.196,0.688,0.016,0.343,0.744,98.067,4,reggae
cJiDO64CfXjgEthvUVG7eJ,Golden Dream,Jessica Turner,69,154177,False,0.737,0.843,2,-10.397,0,0.06,0.222,0.025,0.036,0.453,105.441,4,hip-hop
IImJ0KtbgySIohqPtCNgXi,Dark Soul,Aiden Garcia,38,127326,False,0.731,0.697,10,-10.014,0,0.017,0.025,0.003,0.322,0.622,110.952,4,reggae
7vnK6mcea6S0JuGIuJ7295,Empty Light,David Thompson,43,157618,False,0.984,0.936,3,-7.229,0,0.03,0.091,0.005,0.085,0.805,105.38,4,latin
hGGH3Ji1YE4TE3ItiKHWE9,Silent Moon,Lucas Walker,43,313824,False,0.649,0.488,7,-11.562,0,0.082,0.356,0.003,0.406,0.827,133.11,4,soul
Ec5EHMDCfoxooTgJRbzILy,Burning Echo,Michael Mitchell,26,345726,False,0.624,0.533,6,-7.005,1,0.046,0.186,0.057,0.0,0.528,121.683,4,indie
qWgAuowKVkvaMY4xflof3g,Lonely Sky,Karen King,50,315146,False,0.782,0.735,1,-8.704,0,0.067,0.194,0.006,0.149,0.718,95.256,4,soul
E0FUnYAp9URoqS1vh1TKSz,Rainy Echo,Charles White,24,274443,False,0.718,0.76,3,-4.039,0,0.048,0.328,0.018,0.049,0.623,107.599,4,r&b
eDCZXe8umO6YBYVCN4Nw8B,Summer City,Olivia Jackson,75,131949,False,0.786,0.788,3,-6.436,0,0.016,0.176,0.032,0.151,0.664,105.133,4,latin
EkCYNpYqvuZgJ3zFaAkMq6,Frozen Sky,Scarlett Lewis,60,126537,False,0.487,0.66,5,-12.732,1,0.007,0.105,0.007,0.245,0.465,124.309,4,rock
AEFPldRGenOMwOaQm63NRj,Falling Fire,Elizabeth Martinez,55,287345,True,0.605,0.488,1,-3.394,1,0.079,0.009,0.15,0.4,0.528,84.086,4,blues
NgA2NC726i0XjJ16lsXDiZ,Dark Fire,Ryan Thompson,40,218547,False,0.449,0.501,3,-8.259,1,0.082,0.282,0.069,0.125,0.407,106.083,4,blues
DrvIIbLQznFCcFYcsJU8QQ,Golden Moon,Ryan Harris,65,254888,False,0.616,0.59,2,-11.121,1,0.035,0.128,0.133,0.15,0.399,103.367,4,indie
auwpI1IvsK8J120jA1Rybo,Rising Moon,Susan Walker,0,183916,True,0.503,1.0,7,-15.253,0,0.011,0.048,0.004,0.238,0.37,166.885,3,punk
LADdRmHPuL4ja3c8ZqrvZt,Rainy Rain,Charles Jackson,61,324440,False,0.904,0.623,10,-5.995,1,0.029,0.014,0.088,0.0,0.662,85.377,4,reggae
W86JeaBpWAKQnltPvSP9YK,Velvet Dream,Sebastian Williams,63,144589,True,0.724,0.621,8,-5.885,1,0.152,0.378,0.022,0.266,0.375,113.035,4,hip-hop
80F9Oi038HaujfiVSmegh1,Broken Night,Robert Lewis,44,260820,False,0.691,0.711,7,-6.217,1,0.077,0.363,0.004,0.457,0.48,122.797,4,soul
ElxXZgewepuhJUukRJYwj8,Neon Wind,Emma Perez,61,284751,False,0.532,0.455,11,-4.527,0,0.06,0.441,0.009,0.02,0.671,122.615,4,indie
Rix8GS4igsQLNhRzzjeKu2,Electric Night,Sarah Thompson,52,145004,False,0.256,0.33,1,-6.174,0,0.012,0.303,0.011,0.172,0.213,84.376,3,classical
61wQFLkzPCqMx8hfoSDVvd,Summer Wave,Logan Davis,49,147779,False,0.712,0.709,8,-7.509,1,0.053,0.269,0.203,0.104,0.668,133.979,4,pop
4av9oxKOUx80TUTcSb7cgU,Empty Dream,Karen Walker,42,322218,False,0.867,0.674,2,-9.79,1,0.037,0.194,0.044,0.224,0.634,123.309,4,latin
QSfopuIxjF68GMNJyravAs,Dark Wind,Michael White,5,251682,False,0.261,0.493,3,-10.709,0,0.06,0.245,0.269,0.147,0.65,97.034,5,jazz
JSZ1yvqIJfid9Rrj6w3QVo,Electric Light,Ella Robinson,74,345703,False,0.796,0.813,4,-14.854,0,0.007,0.274,0.0,0.313,0.597,111.705,4,latin
PyasNMzYcxTv0AsdJg30cU,Falling Storm,Robert Robinson,9,340824,False,0.607,0.359,10,-9.844,1,0.002,0.324,0.013,0.279,0.68,114.206,4,soul
rp17JZG2s5KBgISyzvRhhx,Golden Dream,Ella Adams,50,243153,False,0.62,0.559,1,-2.961,1,0.054,0.426,0.003,0.188,0.655,118.964,4,pop
6kJeR3r4V5qbCtbRhPULsb,Dark Road,Owen Hall,21,329533,True,0.942,0.884,6,-9.191,1,0.028,0.577,0.14,0.22,0.676,95.611,4,hip-hop
EtBbwICyXi1wCCETKXLbD3,Rising Sky,Evelyn Phillips,18,226683,False,0.659,0.65,2,-11.048,0,0.043,0.222,0.021,0.306,0.555,102.488,3,r&b
fzrzbP6iGniCfF6UR9VST6,Summer Fire,Ryan Thomas,44,344453,False,0.766,0.6,8,-6.955,1,0.078,0.607,0.298,0.177,0.788,96.635,5,latin
PlYx5o98gseXKP9IFQ5wmB,Wild Echo,William Martin,44,229198,False,0.523,0.784,3,-3.958,1,0.166,0.584,0.006,0.203,0.29,151.038,4,metal
3HAHximOmDc2I0haTr2OJ1,Frozen Sun,Abigail Williams,37,320523,False,0.63,0.85,0,-12.578,1,0.034,0.519,0.009,0.132,0.592,123.871,4,rock
DV7CnTuZWa0W7FTQMaVzEW,Empty Sun,Noah Brown,81,221274,False,0.629,0.564,9,-3.311,1,0.024,0.009,0.105,0.244,0.553,99.863,4,blues
W2EJAUBBh3UklZIHapL0qP,Winter Echo,Robert Martinez,45,160699,False,0.592,0.873,10,-6.848,1,0.119,0.1,0.012,0.0,0.78,130.791,4,latin
YmcQztx0l7rFLgqlyn6Qtx,Empty Heart,Logan Turner,38,348244,False,0.955,0.485,0,-14.288,1,0.018,0.069,0.006,0.0,0.532,97.117,4,hip-hop
S2hRGsfn4XTeLDjWIC2IrV,Wild Light,Evelyn Baker,39,130099,True,0.742,0.564,9,-10.702,1,0.038,0.254,0.011,0.428,0.427,117.335,4,indie
hA4PdlfNB7ocDW2HMVBdwA,Falling Road,Liam Sanchez,42,159579,False,0.405,0.787,5,-13.042,0,0.011,0.147,0.02,0.0,0.482,131.826,4,country
gZI18NULCkVrY9ESGhXkVJ,Lonely Sun,Emily Anderson,8,338455,False,0.872,1.0,5,1.5,0,0.012,0.109,0.005,0.444,0.846,104.01,4,latin
yngUQfY4fRKAQcNqtiR3V3,Blue City,Sophia Lee,25,315704,True,0.415,0.601,7,-7.244,0,0.145,0.386,0.031,0.006,0.449,91.325,4,blues
wAPtcbGbOuB2PMZ9EhCQWQ,Golden Star,Emily White,44,259334,True,0.645,0.42,11,-4.097,1,0.077,0.209,0.002,0.239,0.495,120.267,4,indie
JzwssmsmWro4VrYN3ZI3AA,Rising Light,James Wilson,37,230455,False,0.536,0.85,3,-0.745,1,0.019,0.083,0.009,0.244,0.438,118.074,4,rock
VpSnfHd7XCGr4QC8cj2iyn,Midnight Rain,Mason Walker,32,291134,False,0.468,0.803,8,-15.507,1,0.047,0.162,0.084,0.237,0.788,116.458,4,country
RjnEv6XtUHwyey6UTN6S8x,Neon Fire,Victoria Martin,72,154437,True,0.681,0.826,9,-10.736,1,0.048,0.419,0.225,0.167,0.434,165.36,4,punk
VinoHZ8ja8JxaNqiX7Xfqq,Summer Shadow,Harper Miller,32,201651,True,0.684,0.777,4,-13.172,0,0.015,0.033,0.065,0.168,0.471,116.245,4,electronic
gQfj2fXFORm1Fou20Q5Bgv,Electric Love,Richard Lopez,67,358873,True,0.912,0.682,9,-8.665,0,0.002,0.213,0.05,0.297,0.606,120.367,4,hip-hop
iugJEujOXmV6SeJmz8NGTQ,Rainy Heart,Ryan Martinez,22,307644,False,0.893,0.803,2,-11.905,1,0.074,0.17,0.02,0.099,0.569,116.0,4,electronic
7LLm1JxiH3Kt0I0Q1fRr9l,Dark Dream,Patricia Jones,38,162496,True,0.354,0.449,8,-3.1,1,0.081,0.347,0.025,0.351,0.687,110.988,4,folk
9K9uoqKA95Ve27btzjm05u,Burning Fire,Ryan Perez,44,263407,False,0.744,0.754,3,-6.879,1,0.024,0.323,0.011,0.033,0.499,97.932,4,hip-hop
CXOSkTvt7M8MxOaYQAnwEO,Burning Heart,Mason White,52,260852,False,0.669,0.722,3,-3.501,0,0.025,0.393,0.015,0.134,0.762,123.446,4,country
sSm1y3GFlK3ROwon4vVrFW,Empty Soul,Patricia Thomas,35,266985,False,0.954,0.518,3,-4.573,0,0.04,0.292,0.041,0.402,0.888,113.799,4,soul
NTpxc0RhkClzWzCBjfo9bi,Midnight Road,Sofia Jones,38,242716,False,0.808,0.778,8,-4.961,1,0.087,0.068,0.004,0.073,0.587,127.506,4,pop
2IfZgwdciKt5U1b2XanQ1W,Wild Sky,Emily Gonzalez,50,129161,False,0.569,0.771,3,-10.046,0,0.001,0.617,0.03,0.062,0.307,178.62,4,punk
Q7St5MkQiND3kdvhw2wkow,Silent Moon,Theodore Anderson,46,248033,False,0.614,0.746,10,-8.055,1,0.127,0.322,0.11,0.199,0.191,176.75,4,punk
H0Yw6uCJbZZ625BbiXaPX3,Lost Love,Barbara Wright,24,321829,True,0.811,0.597,2,-9.15,0,0.025,0.095,0.087,0.029,0.612,85.667,3,reggae
ZtXNpXKKV2O3J4Ur5xqq86,Rainy Star,David Adams,58,238308,True,0.654,0.596,3,-10.869,1,0.109,0.683,0.06,0.191,0.51,95.597,4,hip-hop
hjxEkft3GW1K0tmSVlydQW,Frozen Star,Amelia Lee,35,190402,True,0.797,0.615,8,-12.706,0,0.006,0.196,0.025,0.0,1.0,102.444,4,latin
pEyk2Xaw6QIkNDmlx2HxeE,Broken Night,Mary Phillips,81,157207,False,0.792,1.0,6,-7.718,1,0.005,0.169,0.003,0.203,0.349,161.623,4,punk
5qFMZz0tHgXlezjMtzN71a,Neon Dream,Mia Anderson,6,282065,True,0.866,0.785,1,-6.74,1,0.035,0.297,0.017,0.333,0.629,114.549,4,latin
ZjaGyl8MZD8qQy9JCzDU3D,Golden Love,Joseph Robinson,21,306082,False,0.704,0.789,2,-4.757,0,0.105,0.157,0.022,0.377,0.617,91.701,4,hip-hop
LC9lu9kkWgSdfvgBxtKCdC,Empty Sky,Scarlett Jones,23,313461,False,0.299,0.443,11,-5.435,1,0.125,0.068,0.0,0.057,0.567,98.902,4,folk
UP7RPHlyWmJjjFx2hsWtNF,Wild Wave,Ella Walker,14,307217,False,0.649,0.563,2,-13.565,1,0.211,0.705,0.232,0.0,0.708,84.963,4,reggae
Q5duf0ot6gRxmC46JRZ2tk,Empty Shadow,Susan Campbell,19,219906,False,0.712,0.5,10,-4.331,0,0.058,0.09,0.027,0.241,0.593,122.809,5,pop
Qv5Mcl4KzvkCmkIfzNBy09,Wild Sky,Amelia Allen,58,273566,False,0.67,0.309,6,-16.823,1,0.089,0.185,0.316,0.126,0.346,114.425,4,folk
xI0ABb3K9QLq6Z31BmF4wC,Velvet Moon,Jack Thompson,96,303105,False,0.877,0.585,4,-10.742,0,0.036,0.467,0.131,0.186,0.659,142.354,4,pop
9Gnks3KRQNbrTMgc0TbtO0,Summer Memory,Liam Scott,41,292730,True,0.723,0.793,8,-6.368,0,0.078,0.103,0.053,0.228,0.7,103.881,4,latin
Fo17cnO9kHqXZBZgOCMKRZ,Dark Fire,Sarah Nelson,81,161268,True,0.676,0.556,3,-14.436,0,0.001,0.133,0.316,0.516,0.566,110.024,4,indie
Xl68o6p9gV9KdoTMXrKBXX,Dark Light,Mary Adams,64,130800,False,0.495,0.639,9,-9.625,1,0.05,0.125,0.031,0.416,0.507,95.646,4,indie
ELloCdMotHdVmX7lqfMzHk,Winter Heart,Scarlett Martinez,53,275995,False,0.542,0.913,4,-3.74,1,0.075,0.232,0.067,0.09,0.851,107.497,4,country
XVoUPiRmzIJb1zyjSCsmBE,Lost Storm,Thomas Baker,19,299098,False,0.484,0.575,8,-10.352,0,0.073,0.249,0.217,0.215,0.623,103.814,4,folk
