VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2023-09-14,2023-09-14 00:10:35,1,0.68,-73.825694,40.780195,1,N,-73.816411,40.777049,2,9.49,0.5,0.5,0.0,0.0,10.49
2,2023-11-11,2023-11-11 00:18:05,1,0.79,-73.91115,40.650446,1,N,-73.917429,40.640881,2,13.52,0.5,0.5,0.0,0.0,14.52
1,2023-03-17,2023-03-17 00:03:14,1,1.25,-73.859688,40.688109,1,N,-73.864843,40.705523,1,7.24,0.5,0.5,1.99,13.0,23.23
2,2023-03-29,2023-03-29 00:27:02,2,2.3,-73.998103,40.716011,1,N,-74.02,40.69095,1,21.77,0.5,0.5,0.0,0.0,22.77
1,2023-07-01,2023-07-01 00:18:00,1,5.14,-73.93251,40.749394,1,N,-73.992961,40.705839,2,24.35,0.5,0.5,6.65,0.0,32.0
1,2023-08-24,2023-08-24 00:46:00,1,1.68,-73.772624,40.840368,1,N,-73.75,40.849503,1,29.7,0.5,0.5,0.0,0.0,30.7
2,2023-03-01,2023-03-01 00:43:24,1,2.4,-74.008708,40.69434,1,N,-73.978478,40.711669,1,30.2,0.5,0.5,7.07,0.0,38.27
1,2023-09-03,2023-09-03 00:13:45,1,0.12,-73.795495,40.750902,1,N,-73.794393,40.749624,2,9.68,0.5,0.5,2.23,0.0,12.91
1,2023-10-07,2023-10-07 00:04:37,1,2.18,-73.858321,40.742451,1,N,-73.858851,40.774077,1,10.26,0.5,0.5,2.25,0.0,13.51
1,2023-07-07,2023-07-07 00:38:58,3,1.65,-73.84028,40.757717,1,N,-73.860355,40.770808,1,26.11,0.5,0.5,3.33,0.0,30.44
1,2023-09-11,2023-09-11 00:14:26,1,4.3,-73.794047,40.708347,1,N,-73.763676,40.653949,1,20.47,0.5,0.5,4.79,0.0,26.26
2,2023-10-18,2023-10-18 00:09:20,1,2.98,-73.798984,40.78032,1,N,-73.839591,40.765503,1,14.62,0.5,0.5,0.0,0.0,15.62
2,2023-11-06,2023-11-06 00:04:41,2,2.75,-73.865325,40.643833,1,N,-73.825663,40.6484,1,11.72,0.5,0.5,0.0,0.0,12.72
2,2023-02-27,2023-02-27 01:08:41,2,0.61,-73.903789,40.747803,1,N,-73.903717,40.756714,2,38.37,0.5,0.5,5.76,0.0,45.13
2,2023-04-18,2023-04-18 00:05:55,1,2.24,-73.991703,40.651091,2,N,-74.02,40.666869,1,11.06,0.5,0.5,1.7,0.0,13.76
1,2023-09-14,2023-09-14 00:21:16,1,2.31,-73.923145,40.79516,1,N,-73.919394,40.828389,1,18.91,0.5,0.5,0.0,0.0,19.91
2,2023-01-05,2023-01-05 00:38:12,1,4.3,-73.867742,40.711796,1,N,-73.824845,40.666678,1,32.35,0.5,0.5,5.86,0.0,39.21
2,2023-03-19,2023-03-19 00:08:47,1,5.17,-73.924253,40.721594,1,N,-73.997426,40.705596,1,19.82,0.5,0.5,5.18,0.0,26.0
1,2023-09-29,2023-09-29 00:08:21,1,1.75,-73.937361,40.837889,1,N,-73.915129,40.85,1,11.05,0.5,0.5,0.0,0.0,12.05
2,2023-05-24,2023-05-24 00:15:01,1,4.92,-73.873416,40.725195,1,N,-73.938293,40.695603,1,22.31,0.5,0.5,6.13,0.0,29.44
2,2023-03-13,2023-03-13 00:11:51,1,2.91,-73.787362,40.682175,1,N,-73.824583,40.701903,1,15.7,0.5,0.5,2.86,0.0,19.56
1,2023-12-30,2023-12-30 00:07:05,1,1.53,-73.768133,40.789386,1,N,-73.790042,40.786195,1,9.86,0.5,0.5,2.78,0.0,13.64
1,2023-04-29,2023-04-29 00:06:10,1,2.81,-73.920774,40.833809,1,N,-73.883431,40.817454,1,12.61,0.5,0.5,1.55,0.0,15.16
1,2023-12-18,2023-12-18 00:29:31,2,1.51,-73.867835,40.744333,1,N,-73.889097,40.73898,2,21.03,0.5,0.5,6.26,0.0,28.29
2,2023-02-15,2023-02-15 00:21:28,5,1.46,-73.790742,40.660425,1,N,-73.787518,40.681285,1,16.89,0.5,0.5,0.0,0.0,17.89
2,2023-08-24,2023-08-24 00:26:18,2,2.49,-73.914949,40.661554,1,Y,-73.932424,40.63,2,21.88,0.5,0.5,6.3,0.0,29.18
2,2023-10-20,2023-10-20 00:11:03,1,3.55,-73.940576,40.716643,1,N,-73.915442,40.671771,1,16.9,0.5,0.5,0.0,0.0,17.9
2,2023-10-15,2023-10-15 00:01:04,1,3.73,-73.974492,40.794977,1,N,-73.925978,40.771202,1,12.36,0.5,0.5,0.0,0.0,13.36
2,2023-11-14,2023-11-14 00:08:37,1,1.4,-73.873858,40.699053,1,N,-73.85646,40.709377,1,10.31,0.5,0.5,1.6,0.0,12.91
2,2023-09-14,2023-09-14 00:16:36,2,4.62,-73.889719,40.71184,1,N,-73.953656,40.731834,1,22.35,0.5,0.5,0.0,0.0,23.35
1,2023-11-18,2023-11-18 00:12:20,1,2.55,-73.958939,40.762727,5,N,-73.995774,40.765069,1,15.04,0.5,0.5,0.0,0.0,16.04
2,2023-12-14,2023-12-14 00:04:44,2,2.25,-73.884557,40.809475,1,N,-73.899847,40.780613,1,10.49,0.5,0.5,2.23,6.55,20.27
1,2023-08-22,2023-08-22 00:10:34,3,1.91,-73.863353,40.810199,1,N,-73.885279,40.827005,1,12.56,0.5,0.5,3.14,9.0,25.7
2,2023-02-05,2023-02-05 00:12:13,1,0.98,-73.880321,40.645844,1,N,-73.886848,40.6585,2,11.06,0.5,0.5,1.35,0.0,13.41
2,2023-10-01,2023-10-01 00:13:42,1,1.0,-73.886378,40.796459,1,N,-73.89213,40.783197,2,11.85,0.5,0.5,0.0,0.0,12.85
2,2023-08-05,2023-08-05 00:12:52,1,2.38,-73.922454,40.810189,1,N,-73.924772,40.844588,2,14.89,0.5,0.5,2.39,0.0,18.28
2,2023-09-05,2023-09-05 00:06:38,1,0.32,-73.90333,40.685151,1,N,-73.905343,40.681023,2,6.61,0.5,0.5,1.62,0.0,9.23
2,2023-10-23,2023-10-23 00:02:33,1,0.37,-73.932214,40.655456,2,N,-73.928245,40.651862,1,4.7,0.5,0.5,0.0,0.0,5.7
1,2023-10-19,2023-10-19 00:09:38,4,2.06,-73.914996,40.630456,1,N,-73.91454,40.660254,1,12.47,0.5,0.5,0.0,0.0,13.47
2,2023-04-30,2023-04-30 00:07:20,1,2.76,-73.940138,40.814235,1,N,-73.922247,40.85,1,13.07,0.5,0.5,0.0,0.0,14.07
2,2023-01-12,2023-01-12 00:07:36,2,2.27,-73.856216,40.744968,1,N,-73.829607,40.764212,1,11.97,0.5,0.5,0.0,0.0,12.97
2,2023-08-15,2023-08-15 00:07:48,2,0.48,-73.887075,40.842794,1,N,-73.885915,40.849663,2,7.6,0.5,0.5,0.0,0.0,8.6
1,2023-08-25,2023-08-25 00:15:43,1,6.1,-73.985923,40.720661,1,N,-74.02,40.8023,1,25.61,0.5,0.5,0.0,0.0,26.61
2,2023-09-14,2023-09-14 00:08:56,1,0.99,-73.927171,40.663275,1,N,-73.940871,40.667771,1,9.44,0.5,0.5,2.81,13.0,26.25
1,2023-03-10,2023-03-10 00:10:04,1,0.34,-74.015412,40.766912,1,N,-74.02,40.765215,2,8.39,0.5,0.5,1.32,0.0,10.71
1,2023-03-31,2023-03-31 00:14:31,1,1.9,-73.850256,40.801113,1,N,-73.833734,40.823059,1,14.51,0.5,0.5,2.5,0.0,18.01
1,2023-05-12,2023-05-12 00:11:18,1,3.27,-73.878903,40.728814,1,N,-73.874849,40.681534,1,16.32,0.5,0.5,2.66,0.0,19.98
2,2023-07-02,2023-07-02 00:34:06,1,1.68,-73.778182,40.839593,1,N,-73.758039,40.825945,1,23.75,0.5,0.5,5.93,0.0,30.68
2,2023-10-15,2023-10-15 00:06:28,3,0.7,-73.908268,40.792962,1,N,-73.917417,40.788613,3,7.48,0.5,0.5,1.22,0.0,9.7
1,2023-01-21,2023-01-21 00:17:46,6,4.1,-73.9314,40.842234,1,N,-73.988974,40.827443,1,21.63,0.5,0.5,4.59,0.0,27.22
2,2023-10-12,2023-10-12 00:16:54,1,1.25,-73.948678,40.687213,1,N,-73.930661,40.685967,1,14.07,0.5,0.5,0.0,0.0,15.07
1,2023-09-18,2023-09-18 00:06:10,1,0.95,-73.924829,40.779979,1,N,-73.933324,40.769054,2,7.96,0.5,0.5,0.0,0.0,8.96
1,2023-12-14,2023-12-14 00:14:32,1,0.83,-73.992045,40.737422,1,N,-73.985618,40.747579,1,11.84,0.5,0.5,0.0,0.0,12.84
2,2023-03-08,2023-03-08 00:10:57,5,3.65,-73.99411,40.713912,1,N,-73.941279,40.712499,1,17.1,0.5,0.5,2.88,0.0,20.98
1,2023-10-12,2023-10-12 00:16:06,3,1.12,-74.003928,40.724404,1,N,-74.02,40.72623,1,13.35,0.5,0.5,2.2,0.0,16.55
1,2023-12-10,2023-12-10 00:19:27,1,0.86,-73.901875,40.711791,2,N,-73.896597,40.700556,2,14.37,0.5,0.5,0.0,0.0,15.37
2,2023-06-21,2023-06-21 00:05:38,1,0.32,-73.813467,40.818496,1,N,-73.81702,40.821373,2,6.12,0.5,0.5,0.0,13.0,20.12
1,2023-05-18,2023-05-18 00:28:33,2,1.74,-73.976349,40.809615,1,N,-73.987074,40.786798,1,21.12,0.5,0.5,6.19,0.0,28.31
1,2023-01-25,2023-01-25 00:08:45,1,2.83,-73.927748,40.657907,1,N,-73.967895,40.649373,1,13.95,0.5,0.5,2.54,0.0,17.49
2,2023-07-26,2023-07-26 00:44:49,1,1.78,-73.786288,40.713234,1,N,-73.807386,40.72811,2,29.35,0.5,0.5,3.68,0.0,34.03
1,2023-03-09,2023-03-09 00:29:02,1,1.71,-73.819284,40.637234,1,N,-73.795261,40.643283,4,21.29,0.5,0.5,6.28,0.0,28.57
1,2023-11-26,2023-11-26 00:08:43,1,1.42,-73.877516,40.816127,1,N,-73.892237,40.801775,1,10.41,0.5,0.5,1.9,0.0,13.31
2,2023-04-27,2023-04-27 00:18:26,1,3.54,-73.7719,40.746637,1,N,-73.815275,40.719286,1,20.57,0.5,0.5,0.0,0.0,21.57
1,2023-05-04,2023-05-04 00:05:08,1,3.52,-73.956776,40.785309,1,N,-74.002716,40.807381,2,13.87,0.5,0.5,3.17,0.0,18.04
1,2023-02-25,2023-02-25 00:03:56,1,1.15,-73.949435,40.644849,1,N,-73.941875,40.63,1,7.34,0.5,0.5,1.9,0.0,10.24
2,2023-08-26,2023-08-26 00:09:24,2,4.96,-73.964629,40.675344,1,N,-73.902241,40.639659,1,19.6,0.5,0.5,3.8,0.0,24.4
1,2023-08-24,2023-08-24 00:06:12,1,1.69,-73.874683,40.636965,1,N,-73.851186,40.63,1,9.83,0.5,0.5,1.78,0.0,12.61
1,2023-10-26,2023-10-26 00:24:02,1,2.27,-73.946363,40.812004,1,N,-73.923518,40.835689,2,20.19,0.5,0.5,0.0,0.0,21.19
2,2023-12-01,2023-12-01 00:10:42,4,3.99,-73.802439,40.667162,1,N,-73.758122,40.63,1,17.83,0.5,0.5,1.94,0.0,20.77
2,2023-11-30,2023-11-30 00:17:15,1,2.0,-73.921002,40.831969,1,N,-73.897358,40.815105,2,16.12,0.5,0.5,0.0,0.0,17.12
2,2023-12-01,2023-12-01 00:15:25,1,1.32,-73.953602,40.648238,1,N,-73.943899,40.66478,1,13.51,0.5,0.5,2.13,0.0,16.64
2,2023-12-12,2023-12-12 00:20:14,5,3.84,-73.850972,40.631323,1,N,-73.897885,40.661305,1,22.22,0.5,0.5,4.95,0.0,28.17
2,2023-07-04,2023-07-04 00:25:31,1,6.57,-73.998867,40.722637,1,N,-73.905513,40.703928,1,31.68,0.5,0.5,0.0,0.0,32.68
1,2023-05-10,2023-05-10 00:04:01,3,2.9,-73.868651,40.744793,1,N,-73.873679,40.786524,1,11.76,0.5,0.5,1.4,0.0,14.16
1,2023-07-27,2023-07-27 00:21:36,1,1.93,-73.899697,40.778889,1,N,-73.880584,40.758494,1,18.12,0.5,0.5,4.63,0.0,23.75
1,2023-09-08,2023-09-08 00:12:46,3,3.65,-73.821797,40.761126,1,N,-73.858504,40.79923,1,18.01,0.5,0.5,4.58,0.0,23.59
2,2023-09-25,2023-09-25 00:03:44,4,2.01,-73.789632,40.818648,1,N,-73.761021,40.824379,2,9.39,0.5,0.5,1.07,0.0,11.46
1,2023-10-30,2023-10-30 00:06:06,3,0.56,-73.975486,40.759677,1,N,-73.980848,40.765806,2,6.95,0.5,0.5,0.0,0.0,7.95
2,2023-05-04,2023-05-04 00:13:10,1,0.24,-73.888929,40.690183,2,N,-73.888693,40.686658,2,9.68,0.5,0.5,1.12,0.0,11.8
2,2023-05-15,2023-05-15 00:05:02,1,1.48,-73.955628,40.723127,1,N,-73.959616,40.744188,1,8.72,0.5,0.5,0.0,0.0,9.72
2,2023-04-08,2023-04-08 00:07:59,1,3.45,-73.795406,40.712882,1,N,-73.824689,40.753491,1,15.12,0.5,0.5,1.8,0.0,17.92
2,2023-01-08,2023-01-08 00:07:50,1,3.72,-73.908652,40.755285,1,N,-73.960209,40.739531,2,15.71,0.5,0.5,0.0,9.0,25.71
2,2023-01-06,2023-01-06 00:13:22,5,3.05,-73.898395,40.722586,1,N,-73.857739,40.705297,1,16.81,0.5,0.5,2.22,0.0,20.03
2,2023-12-29,2023-12-29 00:08:23,1,0.57,-73.971075,40.760596,1,N,-73.974025,40.768349,1,8.11,0.5,0.5,0.0,0.0,9.11
2,2023-03-20,2023-03-20 00:20:50,1,1.11,-73.834321,40.71914,2,N,-73.818676,40.715257,2,15.7,0.5,0.5,2.97,0.0,19.67
1,2023-09-22,2023-09-22 00:18:11,1,1.26,-73.878275,40.78032,1,N,-73.892711,40.791509,2,14.74,0.5,0.5,0.0,0.0,15.74
1,2023-12-03,2023-12-03 00:12:35,1,2.14,-73.960934,40.743222,1,N,-73.954148,40.712988,1,14.14,0.5,0.5,0.0,0.0,15.14
1,2023-03-22,2023-03-22 00:21:28,1,1.18,-73.985506,40.805891,1,N,-74.000493,40.814112,2,16.19,0.5,0.5,2.43,0.0,19.62
2,2023-09-22,2023-09-22 00:02:44,5,3.33,-73.865648,40.808636,1,N,-73.838579,40.768724,1,12.19,0.5,0.5,2.55,0.0,15.74
1,2023-11-18,2023-11-18 00:15:41,1,3.01,-73.945991,40.781717,1,N,-73.955657,40.739225,1,17.87,0.5,0.5,4.61,0.0,23.48
2,2023-08-15,2023-08-15 00:35:12,2,3.09,-73.953413,40.718935,1,N,-73.960251,40.763219,1,27.82,0.5,0.5,5.2,0.0,34.02
1,2023-03-23,2023-03-23 00:47:43,2,1.98,-73.994223,40.81017,6,N,-73.984213,40.837002,1,31.31,0.5,0.5,0.0,0.0,32.31
2,2023-01-21,2023-01-21 00:07:03,1,4.25,-73.827766,40.788092,1,N,-73.84213,40.847992,4,16.65,0.5,0.5,3.37,0.0,21.02
2,2023-01-03,2023-01-03 00:09:33,6,1.48,-73.859982,40.760719,1,N,-73.839545,40.766998,2,10.98,0.5,0.5,2.98,0.0,14.96
2,2023-09-03,2023-09-03 00:33:00,4,3.1,-73.805977,40.641255,1,N,-73.849412,40.63,1,26.75,0.5,0.5,3.82,0.0,31.57
2,2023-03-28,2023-03-28 00:05:39,1,2.7,-73.826522,40.780577,1,N,-73.842709,40.744995,1,12.08,0.5,0.5,2.26,0.0,15.34
2,2023-07-18,2023-07-18 00:21:39,6,2.45,-73.984771,40.816363,1,N,-73.949769,40.82222,2,19.45,0.5,0.5,4.47,0.0,24.92
1,2023-05-14,2023-05-14 00:05:06,1,0.56,-73.859999,40.841792,2,N,-73.865228,40.83566,1,6.45,0.5,0.5,1.83,0.0,9.28
2,2023-08-10,2023-08-10 00:21:21,6,1.56,-73.937986,40.7869,1,N,-73.916207,40.781048,2,17.08,0.5,0.5,0.0,0.0,18.08
1,2023-05-30,2023-05-30 00:26:02,1,1.61,-73.918852,40.682545,1,N,-73.941817,40.678548,1,19.54,0.5,0.5,3.61,0.0,24.15
2,2023-01-25,2023-01-25 00:16:15,1,4.3,-73.941045,40.781719,1,N,-73.882558,40.803176,1,21.37,0.5,0.5,5.1,0.0,27.47
1,2023-03-21,2023-03-21 00:13:53,3,1.82,-74.016428,40.710231,1,N,-74.003663,40.687188,2,14.0,0.5,0.5,0.0,0.0,15.0
2,2023-10-07,2023-10-07 00:05:41,1,2.62,-73.903354,40.841327,1,N,-73.940356,40.85,2,11.89,0.5,0.5,0.0,0.0,12.89
2,2023-11-29,2023-11-29 00:04:51,2,1.29,-73.996836,40.844859,1,N,-74.015498,40.84556,1,8.15,0.5,0.5,0.0,0.0,9.15
2,2023-02-17,2023-02-17 00:07:50,2,2.54,-73.982984,40.718874,1,N,-74.017825,40.707039,2,12.77,0.5,0.5,3.05,0.0,16.82
1,2023-04-10,2023-04-10 00:01:52,1,2.66,-73.986667,40.848892,1,N,-73.979323,40.811058,1,10.08,0.5,0.5,2.43,0.0,13.51
1,2023-05-28,2023-05-28 00:02:44,1,4.05,-73.832693,40.681855,1,N,-73.891238,40.677952,1,13.99,0.5,0.5,0.0,0.0,14.99
2,2023-06-30,2023-06-30 00:05:43,1,2.46,-73.767013,40.635125,1,N,-73.75,40.666522,1,11.51,0.5,0.5,1.36,0.0,13.87
2,2023-05-30,2023-05-30 00:08:17,2,2.72,-73.815896,40.73605,1,N,-73.776944,40.742206,1,13.44,0.5,0.5,0.0,0.0,14.44
2,2023-03-12,2023-03-12 00:08:58,1,1.94,-73.880598,40.662528,1,N,-73.866362,40.638319,1,11.84,0.5,0.5,2.56,13.0,28.4
1,2023-11-23,2023-11-23 00:09:11,2,3.34,-73.779238,40.664884,1,N,-73.81284,40.63,2,15.44,0.5,0.5,4.57,0.0,21.01
2,2023-05-06,2023-05-06 00:11:12,1,2.62,-73.917658,40.784321,1,N,-73.952999,40.770515,1,14.65,0.5,0.5,1.71,0.0,17.36
2,2023-03-09,2023-03-09 00:17:43,2,4.38,-73.941349,40.700027,1,N,-73.978712,40.648727,1,22.31,0.5,0.5,6.47,0.0,29.78
2,2023-01-31,2023-01-31 00:03:33,1,1.15,-73.960572,40.789897,1,N,-73.945576,40.782707,1,7.15,0.5,0.5,0.0,0.0,8.15
2,2023-05-25,2023-05-25 00:02:59,2,1.5,-73.915763,40.833363,2,N,-73.929722,40.85,1,7.74,0.5,0.5,1.15,0.0,9.89
2,2023-08-10,2023-08-10 00:38:56,1,2.96,-73.91047,40.791724,1,N,-73.867788,40.796189,1,29.36,0.5,0.5,4.64,0.0,35.0
1,2023-12-23,2023-12-23 00:34:33,1,1.12,-73.969109,40.694926,2,N,-73.953591,40.699531,1,22.57,0.5,0.5,3.07,0.0,26.64
1,2023-07-27,2023-07-27 00:10:43,5,4.42,-73.932255,40.705399,1,N,-73.873111,40.68091,2,18.91,0.5,0.5,2.82,13.0,35.73
1,2023-11-08,2023-11-08 00:04:38,2,2.77,-73.805899,40.656989,2,N,-73.835714,40.63,1,11.74,0.5,0.5,2.34,0.0,15.08
1,2023-08-17,2023-08-17 00:07:12,1,6.23,-73.948699,40.788713,1,N,-73.998454,40.713353,1,21.68,0.5,0.5,5.68,13.0,41.36
2,2023-09-28,2023-09-28 00:28:09,1,1.8,-73.805822,40.835403,1,N,-73.831836,40.834243,2,21.08,0.5,0.5,6.12,0.0,28.2
1,2023-12-08,2023-12-08 00:13:04,1,2.41,-73.863144,40.773811,1,N,-73.890701,40.752316,1,15.05,0.5,0.5,2.89,0.0,18.94
2,2023-10-30,2023-10-30 00:03:34,6,0.82,-73.76846,40.829901,1,N,-73.771971,40.841261,1,6.33,0.5,0.5,1.44,0.0,8.77
1,2023-06-07,2023-06-07 00:12:59,1,1.69,-73.783815,40.758668,1,N,-73.802847,40.743165,2,13.22,0.5,0.5,2.0,0.0,16.22
2,2023-07-03,2023-07-03 00:24:23,2,2.18,-73.77413,40.650343,1,N,-73.75,40.63,1,20.14,0.5,0.5,5.9,13.0,40.04
1,2023-01-03,2023-01-03 00:25:46,1,0.68,-73.836277,40.729183,1,N,-73.827478,40.724761,2,17.09,0.5,0.5,3.18,0.0,21.27
1,2023-03-31,2023-03-31 00:21:06,1,3.11,-73.928088,40.679645,1,N,-73.937725,40.723644,1,20.83,0.5,0.5,3.71,0.0,25.54
2,2023-10-24,2023-10-24 00:21:02,1,1.39,-73.970737,40.747537,1,N,-73.9627,40.76607,1,16.49,0.5,0.5,3.58,0.0,21.07
1,2023-05-13,2023-05-13 00:08:04,3,2.59,-73.895772,40.749575,2,N,-73.858209,40.749427,1,13.01,0.5,0.5,0.0,0.0,14.01
1,2023-01-08,2023-01-08 00:06:36,1,2.64,-73.892003,40.667162,1,N,-73.882681,40.63,2,12.4,0.5,0.5,2.46,0.0,15.86
2,2023-02-05,2023-02-05 00:09:02,1,2.79,-73.942924,40.770733,1,N,-73.903951,40.781638,1,13.99,0.5,0.5,1.84,0.0,16.83
2,2023-12-19,2023-12-19 00:20:49,1,2.49,-73.920096,40.721291,1,Y,-73.899347,40.691777,2,19.13,0.5,0.5,0.0,0.0,20.13
2,2023-06-17,2023-06-17 00:03:31,1,2.84,-73.930295,40.733316,1,N,-73.919802,40.773171,4,11.36,0.5,0.5,0.0,0.0,12.36
1,2023-10-04,2023-10-04 00:12:39,1,0.93,-73.911033,40.728219,1,N,-73.899889,40.735909,1,11.15,0.5,0.5,2.67,9.0,23.82
2,2023-06-26,2023-06-26 00:34:56,6,4.58,-73.838404,40.670977,2,N,-73.890545,40.63,1,31.42,0.5,0.5,3.45,0.0,35.87
1,2023-02-09,2023-02-09 00:13:14,1,0.24,-73.811646,40.750831,4,N,-73.814849,40.752048,1,9.71,0.5,0.5,2.38,0.0,13.09
2,2023-03-13,2023-03-13 01:03:19,1,0.36,-73.818681,40.797705,1,N,-73.81541,40.801782,1,35.06,0.5,0.5,4.39,0.0,40.45
2,2023-12-14,2023-12-14 00:19:00,1,1.86,-73.994445,40.744451,1,N,-73.968249,40.738368,2,16.65,0.5,0.5,0.0,0.0,17.65
1,2023-12-25,2023-12-25 00:14:16,1,5.36,-73.910428,40.772399,1,N,-73.963804,40.71595,1,23.04,0.5,0.5,3.11,0.0,27.15
2,2023-10-09,2023-10-09 00:06:58,2,2.16,-73.76234,40.749767,1,N,-73.755534,40.71916,1,11.38,0.5,0.5,2.35,0.0,14.73
1,2023-09-15,2023-09-15 00:06:39,2,3.33,-73.817862,40.848011,1,N,-73.769713,40.85,1,14.15,0.5,0.5,2.36,0.0,17.51
2,2023-05-30,2023-05-30 00:40:13,1,2.18,-73.803739,40.685673,1,N,-73.794166,40.715706,2,28.06,0.5,0.5,4.19,0.0,33.25
1,2023-04-18,2023-04-18 00:05:21,1,1.87,-73.924315,40.675276,1,N,-73.897282,40.677805,2,9.85,0.5,0.5,1.52,0.0,12.37
2,2023-11-19,2023-11-19 00:25:56,1,3.29,-73.93321,40.657364,1,N,-73.894772,40.685623,2,23.69,0.5,0.5,5.17,0.0,29.86
1,2023-10-08,2023-10-08 00:09:50,1,1.65,-73.859176,40.802244,1,N,-73.844504,40.821084,1,11.55,0.5,0.5,2.56,0.0,15.11
1,2023-02-20,2023-02-20 00:06:43,1,2.76,-73.794187,40.67202,1,N,-73.807651,40.709711,2,12.76,0.5,0.5,0.0,13.0,26.76
2,2023-01-19,2023-01-19 00:41:21,1,2.04,-73.934217,40.799383,2,N,-73.957125,40.81818,2,28.27,0.5,0.5,6.62,0.0,35.89
2,2023-03-30,2023-03-30 00:09:17,1,2.12,-73.782047,40.766224,2,Y,-73.757226,40.74819,2,12.44,0.5,0.5,1.91,0.0,15.35
2,2023-06-28,2023-06-28 00:16:21,1,3.41,-73.952063,40.643489,1,N,-73.940253,40.691422,1,19.2,0.5,0.5,3.45,0.0,23.65
2,2023-06-30,2023-06-30 00:08:49,2,1.71,-73.766244,40.633416,1,N,-73.790836,40.63,1,11.18,0.5,0.5,2.22,0.0,14.4
2,2023-02-14,2023-02-14 01:08:58,1,1.11,-73.790341,40.771068,1,N,-73.785531,40.755688,1,39.75,0.5,0.5,0.0,0.0,40.75
2,2023-11-28,2023-11-28 00:02:57,1,2.12,-73.95269,40.667431,1,N,-73.922516,40.661665,1,9.27,0.5,0.5,0.0,0.0,10.27
1,2023-06-08,2023-06-08 00:08:32,1,0.23,-73.929582,40.759911,1,N,-73.93284,40.759205,2,7.34,0.5,0.5,0.98,0.0,9.32
1,2023-04-25,2023-04-25 00:20:50,1,1.57,-73.876369,40.647864,1,N,-73.862179,40.63,1,16.84,0.5,0.5,2.41,0.0,20.25
1,2023-06-13,2023-06-13 00:40:32,2,2.29,-74.002894,40.698628,1,N,-74.02,40.727035,1,28.49,0.5,0.5,0.0,0.0,29.49
1,2023-08-31,2023-08-31 00:47:34,1,2.33,-73.996759,40.671243,5,N,-73.98305,40.640346,1,32.11,0.5,0.5,6.89,0.0,40.0
2,2023-06-10,2023-06-10 00:10:25,1,1.65,-73.826403,40.687596,1,N,-73.815225,40.708796,1,11.83,0.5,0.5,2.59,0.0,15.42
1,2023-12-30,2023-12-30 00:11:03,2,2.24,-73.909785,40.743093,1,N,-73.941953,40.74772,1,13.63,0.5,0.5,3.3,0.0,17.93
1,2023-11-07,2023-11-07 00:32:42,1,4.57,-73.938735,40.718968,1,N,-73.965137,40.779691,1,30.28,0.5,0.5,8.46,0.0,39.74
1,2023-10-08,2023-10-08 00:15:30,1,2.93,-73.762873,40.755512,1,N,-73.75,40.714984,2,17.58,0.5,0.5,0.0,0.0,18.58
2,2023-05-17,2023-05-17 00:56:35,1,2.54,-73.988142,40.772638,1,N,-73.956806,40.791937,1,37.14,0.5,0.5,6.99,0.0,45.13
1,2023-11-04,2023-11-04 00:05:24,1,3.82,-73.887119,40.800504,1,N,-73.941385,40.78929,1,14.75,0.5,0.5,0.0,0.0,15.75
1,2023-05-09,2023-05-09 00:05:11,1,0.45,-73.755641,40.798496,1,N,-73.75,40.801687,2,6.21,0.5,0.5,1.38,0.0,8.59
1,2023-09-29,2023-09-29 00:27:10,2,2.05,-73.988294,40.687589,1,N,-73.959087,40.693172,2,21.21,0.5,0.5,0.0,0.0,22.21
1,2023-03-18,2023-03-18 00:08:18,1,1.41,-73.923194,40.799181,1,N,-73.909529,40.784013,1,10.17,0.5,0.5,0.0,0.0,11.17
1,2023-03-16,2023-03-16 00:08:40,2,2.48,-73.946136,40.779597,1,N,-73.925027,40.750518,1,13.04,0.5,0.5,2.51,0.0,16.55
2,2023-10-11,2023-10-11 00:20:20,5,3.16,-73.804645,40.647032,1,N,-73.803879,40.692842,1,20.57,0.5,0.5,3.73,0.0,25.3
1,2023-10-17,2023-10-17 00:09:44,2,1.08,-74.013025,40.677326,1,N,-74.018337,40.662644,1,10.07,0.5,0.5,2.76,0.0,13.83
2,2023-09-05,2023-09-05 00:07:49,1,2.07,-73.942602,40.681612,1,N,-73.97232,40.68563,1,11.58,0.5,0.5,2.78,0.0,15.36
2,2023-12-10,2023-12-10 00:14:59,6,4.42,-73.753252,40.802395,1,N,-73.817342,40.802938,1,21.04,0.5,0.5,4.66,0.0,26.7
1,2023-01-08,2023-01-08 00:11:46,1,1.11,-73.808902,40.71909,1,N,-73.792863,40.718053,1,11.16,0.5,0.5,0.0,0.0,12.16
1,2023-06-24,2023-06-24 00:20:06,1,6.51,-73.782605,40.674618,1,N,-73.845117,40.745293,1,28.83,0.5,0.5,5.43,0.0,35.26
1,2023-09-20,2023-09-20 00:16:34,1,2.87,-73.770629,40.719256,1,N,-73.787199,40.681089,1,17.96,0.5,0.5,0.0,0.0,18.96
